Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3889915029,Knox223,1080,27.1,QB Anthony Richardson RB Jahmyr Gibbs RB Jonathan Taylor WR Amon-Ra St. Brown WR DeAndre Hopkins WR Mike Williams TE Pat Freiermuth FLEX Bijan Robinson BN Michael Pittman Jr. BN Diontae Johnson BN Dalton Kincaid BN Alec Pierce BN DJ Chark Jr. BN Kendre Miller BN Tyjae Spears BN Rashid Shaheed BN Kenneth Gainwell BN Kenny Pickett BN Puka Nacua BN Albert Okwuegbunam,,Christian McCaffrey,RB,8.33%,0
2,3889933921,essinkc,900,25.740002,QB Patrick Mahomes RB Jerick McKinnon RB Josh Jacobs WR Richie James Jr. WR Justyn Ross WR Justin Jefferson TE Greg Dulcich FLEX Aaron Jones BN Justin Herbert BN Jahan Dotson BN Jordan Addison BN Kirk Cousins BN Jameson Williams BN AJ Dillon BN Elijah Moore BN Elijah Mitchell BN Jayden Reed BN Tyrion Davis-Price BN Durham Smythe BN Cole Turner,,Jaylen Waddle,WR,8.33%,0
3,3889947298,ColdBeverages,1080,22.8,QB Joe Burrow RB David Montgomery RB Isiah Pacheco WR Ja'Marr Chase WR Tee Higgins WR JuJu Smith-Schuster TE Kyle Pitts FLEX Najee Harris BN Tua Tagovailoa BN Damien Harris BN Tyler Boyd BN Darnell Mooney BN Romeo Doubs BN Taysom Hill BN Wan'Dale Robinson BN Devin Singletary BN Irv Smith Jr. BN Baker Mayfield BN Jerome Ford BN Julius Chestnut,,Chris Olave,WR,8.33%,0
4,3889943974,cweigl,1140,14.02,QB Jared Goff RB Kenneth Walker III RB Rhamondre Stevenson WR CeeDee Lamb WR Garrett Wilson WR Jerry Jeudy TE Chig Okonkwo FLEX Christian Kirk BN Dalvin Cook BN Tyler Lockett BN Samaje Perine BN Kyler Murray BN K.J. Osborn BN Raheem Mostert BN Juwan Johnson BN Michael Mayer BN Josh Downs BN Khalil Shakir BN Sam Howell BN Tyler Conklin,,Justin Fields,QB,8.33%,0
5,3889947291,Rwadkins,1080,12.6,QB Deshaun Watson RB Rachaad White RB Alexander Mattison WR Rashee Rice WR Kadarius Toney WR Tyreek Hill TE David Njoku FLEX Calvin Ridley BN Christian Watson BN Keenan Allen BN De'Von Achane BN Jeff Wilson Jr. BN C.J. Stroud BN Nico Collins BN Jake Ferguson BN Van Jefferson BN Luke Musgrave BN Zamir White BN Ty Chandler BN Joshua Dobbs,,DJ Moore,WR,8.33%,0
6,3889947290,23lori,1140,8.9,QB Josh Allen RB Travis Etienne Jr. RB Cam Akers WR Stefon Diggs WR George Pickens WR Gabe Davis TE Sam LaPorta FLEX Dallas Goedert BN Daniel Jones BN Odell Beckham Jr. BN Zay Jones BN Jordan Love BN Tyler Higbee BN Rondale Moore BN Chase Brown BN Gus Edwards BN Parris Campbell BN Hunter Henry BN Zack Moss BN Randall Cobb,,Miles Sanders,BN,8.33%,0
7,3889947305,DarinB12,1020,6.8,QB Trevor Lawrence RB Austin Ekeler RB James Conner WR Marquez Valdes-Scantling WR Davante Adams WR Terry McLaurin TE Mark Andrews FLEX George Kittle BN Dak Prescott BN Quentin Johnston BN Dalton Schultz BN Adam Thielen BN D'Onta Foreman BN Kareem Hunt BN Hunter Renfrow BN Leonard Fournette BN John Metchie III BN Ryan Tannehill BN Darius Slayton BN Evan Hull,,D'Andre Swift,FLEX,8.33%,0
8,3889947279,DeepSeaMike,1080,6.5,QB Jalen Hurts RB Dameon Pierce RB James Cook WR Skyy Moore WR A.J. Brown WR DeVonta Smith TE Noah Gray FLEX T.J. Hockenson BN Marquise Brown BN Courtland Sutton BN Jakobi Meyers BN Ezekiel Elliott BN Jaylen Warren BN Michael Gallup BN Tank Bigsby BN Mac Jones BN Kyren Williams BN DeVante Parker BN Kendrick Bourne BN Salvon Ahmed,,Evan Engram,TE,8.33%,0
9,3889947287,deadhander,1080,3.9,QB Geno Smith RB Clyde Edwards-Helaire RB J.K. Dobbins WR Cooper Kupp WR DK Metcalf WR Amari Cooper TE Travis Kelce FLEX Drake London BN Jaxon Smith-Njigba BN Mike Evans BN Rashaad Penny BN Jamaal Williams BN Antonio Gibson BN Dawson Knox BN Roschon Johnson BN Matthew Stafford BN Chuba Hubbard BN Desmond Ridder BN Deonte Harty BN Mack Hollins,,Javonte Williams,RB,8.33%,0
10,3889915028,bigbadcubbie28,1140,1.8,QB Justin Fields RB Christian McCaffrey RB Miles Sanders WR Marvin Jones Jr. WR Jaylen Waddle WR Chris Olave TE Evan Engram FLEX DJ Moore BN D'Andre Swift BN Javonte Williams BN Aaron Rodgers BN Tyler Allgeier BN Allen Lazard BN Cole Kmet BN Jonathan Mingo BN Joshua Palmer BN Isaiah Hodgins BN Noah Fant BN Robert Woods BN Michael Wilson,,Aaron Rodgers,BN,8.33%,0
11,3889943796,Pots9,1200,0,QB Russell Wilson RB Saquon Barkley RB Derrick Henry WR Brandon Aiyuk WR Chris Godwin WR Michael Thomas TE Darren Waller FLEX Joe Mixon BN Zach Charbonnet BN Alvin Kamara BN Brian Robinson Jr. BN Derek Carr BN Jalin Hyatt BN Bryce Young BN Donovan Peoples-Jones BN Jimmy Garoppolo BN Hayden Hurst BN Zach Ertz BN Tank Dell BN Calvin Austin III,,Tyler Allgeier,BN,8.33%,0
11,3889947369,brent4305,1200,0,QB Lamar Jackson RB Nick Chubb RB Tony Pollard WR Deebo Samuel WR Treylon Burks WR Brandin Cooks TE Gerald Everett FLEX Breece Hall BN Rashod Bateman BN Zay Flowers BN Khalil Herbert BN Curtis Samuel BN Mike Gesicki BN Marvin Mims Jr. BN Brock Purdy BN Isaiah Likely BN Deuce Vaughn BN Joshua Kelley BN Tutu Atwell BN Deon Jackson,,Allen Lazard,BN,8.33%,0
,,,,,,,Cole Kmet,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Jonathan Taylor,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Amon-Ra St. Brown,WR,8.33%,19.1
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Michael Pittman Jr.,BN,8.33%,0
,,,,,,,Diontae Johnson,FLEX,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Anthony Richardson,QB,8.33%,0
,,,,,,,Dalton Kincaid,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Kendre Miller,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,Albert Okwuegbunam,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Justin Herbert,BN,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Jahan Dotson,WR,8.33%,0
,,,,,,,Jordan Addison,WR,8.33%,0
,,,,,,,Kirk Cousins,BN,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Elijah Moore,FLEX,8.33%,0
,,,,,,,Elijah Mitchell,BN,8.33%,0
,,,,,,,Greg Dulcich,TE,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Tyrion Davis-Price,BN,8.33%,0
,,,,,,,Durham Smythe,BN,8.33%,0
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Chris Godwin,WR,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Joe Mixon,FLEX,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Russell Wilson,QB,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Donovan Peoples-Jones,BN,8.33%,0
,,,,,,,Jimmy Garoppolo,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Calvin Austin III,BN,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,Jerry Jeudy,BN,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,Jared Goff,QB,8.33%,14.02
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Chig Okonkwo,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Juwan Johnson,TE,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
