Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3892029477,vaughndalizer,1020,32.420002,QB Jared Goff RB Najee Harris RB Dalvin Cook WR Rashee Rice WR Marquez Valdes-Scantling WR CeeDee Lamb TE T.J. Hockenson FLEX Amari Cooper BN Jalen Hurts BN Gabe Davis BN Brandin Cooks BN Rashod Bateman BN Brian Robinson Jr. BN Dawson Knox BN Chig Okonkwo BN D'Onta Foreman BN Devin Singletary BN Josh Downs BN Desmond Ridder BN Randall Cobb,,Tyreek Hill,WR,8.33%,0
2,3892011926,faceman07,1080,26.640001,QB Patrick Mahomes RB Austin Ekeler RB Aaron Jones WR DK Metcalf WR DeAndre Hopkins WR Odell Beckham Jr. TE Noah Gray FLEX Cam Akers BN Deshaun Watson BN James Conner BN Jakobi Meyers BN Darnell Mooney BN Jalin Hyatt BN Tyler Higbee BN Michael Mayer BN Nico Collins BN Rondale Moore BN Mike Gesicki BN Chuba Hubbard BN Zack Moss,,Derrick Henry,RB,8.33%,0
3,3892029489,coxy19,1020,21.9,QB Josh Allen RB Travis Etienne Jr. RB Alexander Mattison WR Amon-Ra St. Brown WR Marvin Jones Jr. WR Kadarius Toney TE Dallas Goedert FLEX Christian Kirk BN Mike Evans BN David Njoku BN Jamaal Williams BN Allen Lazard BN Cole Kmet BN Jimmy Garoppolo BN Hunter Renfrow BN Khalil Shakir BN Mecole Hardman Jr. BN Baker Mayfield BN Darius Slayton BN Joshua Kelley,,Kenneth Walker III,RB,8.33%,0
4,3892021387,DeepSeaMike,1140,13.4,QB Geno Smith RB David Montgomery RB Tony Pollard WR A.J. Brown WR Mike Williams WR Jaxon Smith-Njigba TE Mark Andrews FLEX Dameon Pierce BN Brandon Aiyuk BN Zach Charbonnet BN Tyler Boyd BN Michael Gallup BN Joshua Palmer BN Irv Smith Jr. BN Brock Purdy BN Jayden Reed BN Kyren Williams BN Kendrick Bourne BN Justice Hill BN Salvon Ahmed,,Lamar Jackson,QB,8.33%,0
5,3892029665,tonymark01,1080,11,QB Trevor Lawrence RB Isiah Pacheco RB Elijah Mitchell WR Richie James Jr. WR Justin Jefferson WR Tee Higgins TE Evan Engram FLEX Calvin Ridley BN Terry McLaurin BN George Pickens BN Kirk Cousins BN De'Von Achane BN Bryce Young BN DJ Chark Jr. BN Tank Bigsby BN Jerome Ford BN Luke Musgrave BN Evan Hull BN Puka Nacua BN Cole Turner,,D'Andre Swift,FLEX,8.33%,0
6,3892011941,matthartman1123456,1080,9.299999,QB Dak Prescott RB Saquon Barkley RB Nick Chubb WR Skyy Moore WR Deebo Samuel WR Jerry Jeudy TE Sam LaPorta FLEX Christian Watson BN Tyler Lockett BN James Cook BN Pat Freiermuth BN Jordan Love BN Alec Pierce BN Kenneth Gainwell BN Jake Ferguson BN Chase Brown BN Mac Jones BN Deuce Vaughn BN DeVante Parker BN Mack Hollins,,Darren Waller,TE,8.33%,0
7,3892021369,beffjecker,1140,3.9,QB Anthony Richardson RB Clyde Edwards-Helaire RB Josh Jacobs WR Ja'Marr Chase WR Cooper Kupp WR Drake London TE Hayden Hurst FLEX Miles Sanders BN Treylon Burks BN Diontae Johnson BN Alvin Kamara BN Rashaad Penny BN Zay Jones BN Ezekiel Elliott BN Matthew Stafford BN Marvin Mims Jr. BN Isaiah Likely BN Noah Fant BN Allen Robinson II BN Hunter Henry,,Tua Tagovailoa,BN,8.33%,0
8,3892011952,kaysizzle,1200,0,QB Russell Wilson RB Bijan Robinson RB Rachaad White WR Chris Olave WR DJ Moore WR Keenan Allen TE Tyler Conklin FLEX Chris Godwin BN Courtland Sutton BN Michael Thomas BN Elijah Moore BN Samaje Perine BN Tyler Allgeier BN Derek Carr BN Roschon Johnson BN Rashid Shaheed BN Parris Campbell BN Tutu Atwell BN Matt Breida BN Adam Trautman,,Zay Flowers,WR,8.33%,0
8,3892021333,jaypkinney,1200,0,QB Kyler Murray RB Christian McCaffrey RB Breece Hall WR Jaylen Waddle WR DeVonta Smith WR Jahan Dotson TE Greg Dulcich FLEX Javonte Williams BN Jordan Addison BN Quentin Johnston BN Antonio Gibson BN Juwan Johnson BN Tyjae Spears BN Jaylen Warren BN Kenny Pickett BN Trey McBride BN Sam Howell BN Deonte Harty BN Ty Chandler BN Michael Wilson,,K.J. Osborn,BN,8.33%,0
8,3892005797,Roman138,1140,0,QB Lamar Jackson RB Derrick Henry RB Kenneth Walker III WR Tyreek Hill WR Zay Flowers WR K.J. Osborn TE Darren Waller FLEX D'Andre Swift BN Tua Tagovailoa BN Raheem Mostert BN Dalton Kincaid BN Romeo Doubs BN Taysom Hill BN Jeff Wilson Jr. BN Jonathan Mingo BN Kareem Hunt BN John Metchie III BN Van Jefferson BN Ryan Tannehill BN Deon Jackson,,Raheem Mostert,BN,8.33%,0
8,3892029485,Storm2487,1140,0,QB Justin Herbert RB Rhamondre Stevenson RB J.K. Dobbins WR Stefon Diggs WR Garrett Wilson WR Michael Pittman Jr. TE Kyle Pitts FLEX Joe Mixon BN Daniel Jones BN Jameson Williams BN AJ Dillon BN JuJu Smith-Schuster BN Dalton Schultz BN C.J. Stroud BN Kendre Miller BN Curtis Samuel BN Isaiah Hodgins BN Chase Claypool BN Cade Otton BN Chris Evans,,Dalton Kincaid,BN,8.33%,0
8,3892012171,sayersbears,0,0,,,Romeo Doubs,WR,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Deshaun Watson,BN,8.33%,0
,,,,,,,Cam Akers,BN,8.33%,0
,,,,,,,James Conner,FLEX,8.33%,0
,,,,,,,Odell Beckham Jr.,WR,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Tyler Higbee,TE,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Noah Gray,BN,8.33%,6.1
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Jerry Jeudy,BN,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Dak Prescott,QB,8.33%,0
,,,,,,,James Cook,FLEX,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Skyy Moore,BN,8.33%,0.4
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Mack Hollins,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,DJ Moore,WR,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Chris Godwin,FLEX,8.33%,0
,,,,,,,Rachaad White,RB,8.33%,0
,,,,,,,Courtland Sutton,BN,8.33%,0
,,,,,,,Michael Thomas,BN,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Derek Carr,QB,8.33%,0
,,,,,,,Roschon Johnson,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Tyler Conklin,TE,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Tutu Atwell,BN,8.33%,0
,,,,,,,Matt Breida,BN,8.33%,0
,,,,,,,Adam Trautman,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Jahan Dotson,WR,8.33%,0
,,,,,,,Jordan Addison,BN,8.33%,0
,,,,,,,Quentin Johnston,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Juwan Johnson,TE,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Kenny Pickett,QB,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Deonte Harty,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Drake London,FLEX,8.33%,0
,,,,,,,Miles Sanders,RB,8.33%,0
,,,,,,,Treylon Burks,BN,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Alvin Kamara,BN,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Anthony Richardson,QB,8.33%,0
,,,,,,,Zay Jones,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
