player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Steven Nelson,9531,CB,HST,15,0,13,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.2,1,463,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Tony Brown,49255,CB,IND,3,0,14,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,25.0,1,4,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Zech McPhearson,45464,CB,PHI,6,0,24,0,0,0,0,0,0,,0,0,,0,0,0,0,1.6,1,61,1,100.0,0,0,0,0,,0,0,,0,0,0,1,1,0
Jerry Jacobs,83025,CB,DET,10,0,11,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.3,1,320,1,100.0,0,0,0,0,100.0,1,1,100.0,1,1,0,1,1,0
Zyon Gilbert,55891,CB,NYG,3,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,4.4,2,45,2,75.0,0,0,1,0,100.0,2,2,75.0,1,1,0,1,1,0
K'Von Wallace,42467,S,PHI,15,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.8,2,113,2,75.0,0,0,1,0,100.0,1,1,50.0,0,0,0,1,0,0
J.T. Gray,51495,S,NO,7,0,20,0,0,0,0,0,0,33.3,1,1,100.0,1,1,0,0,13.6,3,22,2,66.7,0,0,0,0,66.7,2,1,50.0,1,0,0,2,1,0
Martin Emerson,97872,CB,CLV,17,0,8,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,0.4,2,463,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Nick Cross,97514,S,IND,3,0,14,0,1,0,0,1,1,100.0,1,1,50.0,0,0,0,1,1.5,1,66,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Reed Blankenship,56065,S,PHI,7,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,0.6,1,175,1,50.0,0,0,1,0,100.0,1,1,50.0,0,1,1,0,1,1
