player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Kyler Murray,38334,QB,ARZ,4,76.9,156,173,6.6,2.51,5,5,2.7,65.3,113,0,47,5.8,186,7,52,1,62.3,69.5,64.5,78.9,1,2,202,1,12.8,85.2,3.2,6,7,0,11,5,5,2.5,992,5.7
Carson Wentz,10636,QB,WAS,4,73.7,156,172,8.1,2.65,4,6,3.2,62.2,107,0,72,7.0,198,8,54,32,73.1,60.3,58.8,68.9,3,5,212,4,23.6,82.3,8.6,17,9,0,9,8,8,3.8,1031,6.0
Josh Allen,46601,QB,BUF,4,79.5,151,168,7.1,2.63,6,8,4.6,67.3,113,0,59,5.8,193,7,76,4,61.2,82.8,74.9,90.7,1,3,198,2,13.6,101.0,4.1,8,16,1,9,10,8,4.0,1227,7.3
Justin Herbert,28237,QB,LAC,4,77.0,152,166,7.4,2.78,4,6,3.5,66.9,111,1,64,5.1,172,6,56,27,70.8,73.3,71.1,68.4,2,2,178,1,6.3,102.2,2.3,4,2,0,8,9,4,2.2,1250,7.5
Kirk Cousins,7102,QB,MIN,4,75.9,141,157,7.0,2.66,1,5,3.0,63.1,99,0,55,7.5,166,8,59,18,70.1,72.9,71.7,71.2,4,4,179,3,12.7,84.1,4.2,7,2,1,10,6,6,3.4,1031,6.6
Joe Burrow,28022,QB,CIN,4,72.6,146,156,8.0,2.57,3,5,3.0,64.1,100,0,59,5.7,184,6,60,7,54.2,66.1,65.0,68.0,2,4,194,2,27.1,91.3,8.7,16,11,0,5,8,8,4.1,1099,7.0
Joe Flacco,4332,QB,NYJ,3,74.6,134,155,8.3,2.63,4,3,1.9,58.7,91,0,61,9.0,165,9,49,22,29.7,55.0,54.5,61.5,7,3,173,1,14.8,77.9,5.5,9,1,0,10,5,6,3.5,901,5.8
Tom Brady,698,QB,TB,4,74.5,149,155,8.1,2.2,1,7,4.2,68.4,106,0,29,4.5,162,5,55,30,50.7,76.5,77.1,39.6,1,1,173,0,24.1,97.8,4.3,7,0,0,4,6,2,1.2,1059,6.8
Matt Ryan,4317,QB,IND,4,76.1,142,154,7.2,2.65,4,1,0.6,66.2,102,0,49,5.6,173,6,57,14,22.0,58.9,59.3,50.1,2,5,179,1,30.6,85.0,8.7,15,4,0,6,5,9,5.0,1125,7.3
Derek Carr,8671,QB,LV,4,72.1,136,154,9.2,2.58,2,5,3.0,61.0,94,0,49,4.1,169,4,61,23,51.1,62.3,59.0,77.4,6,4,180,2,18.4,83.2,5.3,9,6,0,10,6,9,5.0,1039,6.7
