player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Christian McCaffrey,11763,HB,SF,15,258,57,20,38.1,531,1,1395,1,4,57,893,65.8,41,78,28,3,84,66.5,90.6,67.9,,24.0,86.4,90.8,34.5,72,2,537,63,398,311,0,0,74,321,14,1395,893,3.46,5.4,1.35,163
Derrick Henry,10679,HB,TEN,15,249,48,12,27.4,266,0,972,1,3,48,758,56.0,18,55,31,0,109,91.2,90.1,85.0,72.2,77.2,78.7,85.5,57.9,63,0,214,28,153,285,0,0,30,277,11,972,758,3.04,3.9,1.4,139
Rachaad White,131633,HB,TB,15,242,36,5,13.9,121,0,873,2,19,36,635,48.4,19,43,30,2,105,74.6,71.9,42.7,,72.8,67.4,72.5,51.7,38,2,507,56,408,274,0,0,62,298,6,873,635,2.62,3.6,1.24,128
Travis Etienne Jr.,57185,HB,JAX,15,235,57,9,23.4,199,0,849,5,21,57,655,76.0,19,46,15,0,137,91.1,73.5,67.7,,56.9,67.0,74.2,76.9,35,1,430,51,364,272,0,0,60,286,9,849,655,2.79,3.6,1.18,91
Josh Jacobs,45953,HB,LV,13,233,28,5,19.9,160,0,805,5,9,28,547,32.2,9,33,23,3,110,61.0,65.0,26.9,60.0,50.9,51.0,70.1,55.3,63,2,296,37,238,271,0,0,52,270,6,805,547,2.35,3.5,1.24,106
Joe Mixon,11803,HB,CIN,15,222,26,5,10.8,93,1,858,4,15,26,543,37.3,21,51,7,0,133,91.0,68.5,34.0,,29.9,64.1,72.4,60.2,22,2,348,47,340,251,0,0,56,269,8,858,543,2.45,3.9,1.02,85
Tony Pollard,27126,HB,DAL,15,219,34,10,23.8,211,0,886,2,5,34,627,41.2,18,48,9,3,105,60.3,74.4,90.2,,77.2,53.4,79.0,65.1,31,0,295,52,357,262,0,0,61,271,5,886,627,2.86,4.0,0.83,106
Saquon Barkley,45791,HB,NYG,12,217,27,12,34.8,305,0,877,3,5,27,642,37.4,22,41,21,2,85,70.7,68.3,60.7,,69.3,61.9,68.7,57.0,36,1,210,36,259,259,0,0,50,253,4,877,642,2.96,4.0,0.81,127
D'Andre Swift,57212,HB,PHI,15,216,42,10,26.1,258,0,988,1,8,42,518,47.2,20,47,24,3,64,58.3,65.5,62.5,,46.6,52.9,70.9,53.9,43,1,209,38,273,276,0,0,46,254,5,988,518,2.4,4.6,0.77,147
Raheem Mostert,9783,HB,MIA,15,209,54,14,32.5,329,0,1012,1,12,54,710,95.8,30,59,17,4,61,44.2,85.8,57.6,,65.5,51.8,91.1,59.1,49,1,175,25,258,253,0,0,29,234,18,1012,710,3.4,4.8,0.68,143
James Cook,83666,HB,BUF,15,208,30,10,23.3,242,0,1038,4,12,30,595,48.4,32,50,4,4,121,44.7,75.2,89.8,,24.4,59.9,81.0,57.1,42,0,434,40,268,230,0,0,46,248,2,1038,595,2.86,5.0,1.62,76
Kyren Williams,97118,HB,LA,11,208,50,8,20.8,220,0,1057,5,2,50,723,75.9,24,56,26,3,130,58.2,78.9,29.7,,47.1,37.4,90.6,59.0,56,2,192,30,310,226,0,0,45,238,9,1057,723,3.48,5.1,0.62,77
Chuba Hubbard,57373,HB,CAR,15,204,35,8,19.8,153,0,774,0,7,35,591,51.3,18,51,5,1,80,85.3,76.2,88.4,,62.8,60.8,79.0,44.7,22,0,198,33,269,222,0,0,37,237,5,774,591,2.9,3.8,0.74,123
Najee Harris,57121,HB,PIT,15,202,36,12,30.0,240,0,801,2,9,36,591,58.3,19,37,25,2,77,54.7,68.6,87.2,,58.3,56.5,69.9,57.6,25,0,149,24,187,243,0,0,29,226,5,801,591,2.93,4.0,0.8,114
David Montgomery,45719,HB,DET,12,195,46,7,21.9,199,0,910,2,5,46,605,75.0,20,54,11,2,90,65.9,80.7,41.0,60.0,34.2,55.9,84.3,60.0,75,1,117,16,141,207,0,0,21,211,11,910,605,3.1,4.7,0.83,105
Javonte Williams,77803,HB,DEN,14,193,33,11,25.8,181,0,701,3,4,33,531,44.3,18,34,10,1,91,81.0,61.2,84.2,,26.4,58.5,63.7,57.7,21,1,168,37,143,239,0,0,43,230,2,701,531,2.75,3.6,1.17,97
Kenneth Walker III,97199,HB,SEA,13,192,46,9,30.5,236,0,774,2,19,46,549,85.6,18,38,29,0,59,90.6,79.5,21.1,,38.4,69.8,81.5,58.9,45,2,234,25,182,206,0,0,29,217,7,774,549,2.86,4.0,1.29,119
Jerome Ford,83601,HB,CLV,15,189,40,7,33.6,250,0,743,8,6,40,553,58.8,19,30,8,1,105,80.5,67.2,90.1,,62.4,47.5,73.3,68.0,69,0,236,40,299,208,0,0,54,229,4,743,553,2.93,3.9,0.79,77
Bijan Robinson,123126,HB,ATL,15,188,50,9,24.7,216,0,873,5,12,50,598,83.6,26,44,2,3,54,42.7,69.8,41.4,,56.8,60.1,77.1,36.3,38,2,373,48,363,240,0,0,71,236,4,873,598,3.18,4.6,1.03,129
Isiah Pacheco,83747,HB,KC,13,187,33,9,26.5,213,0,805,1,8,33,521,51.0,18,50,16,1,69,90.7,79.6,32.4,,61.4,67.1,81.9,60.4,48,1,209,37,241,208,0,0,43,224,7,805,521,2.79,4.3,0.87,113
Zack Moss,40341,HB,IND,13,177,32,7,26.5,202,0,763,5,6,32,498,52.4,18,41,14,0,45,90.6,66.0,90.1,,60.4,44.1,71.8,57.4,56,0,192,27,228,204,0,0,35,204,5,763,498,2.81,4.3,0.84,131
Devin Singletary,40485,HB,HST,15,176,25,9,21.9,165,0,755,1,3,25,520,41.0,22,30,13,1,75,79.7,70.4,87.4,69.5,29.3,54.6,75.9,74.3,22,0,185,26,259,207,0,0,33,202,3,755,520,2.95,4.3,0.71,96
Tyler Allgeier,83639,HB,ATL,15,175,36,3,11.1,72,0,646,0,4,36,519,62.8,13,39,2,0,50,90.5,81.4,81.9,,90.1,74.6,77.5,42.2,31,0,108,14,94,199,0,0,18,189,4,646,519,2.97,3.7,1.15,121
Breece Hall,97636,HB,NYJ,15,173,37,8,42.3,310,0,732,4,29,37,546,87.5,13,28,22,2,79,68.3,75.0,88.5,,50.5,84.2,70.2,58.4,83,0,537,65,295,199,0,0,79,238,4,732,546,3.16,4.2,1.82,92
Gus Edwards,46027,HB,BLT,15,172,23,7,23.2,161,0,694,0,0,23,460,33.4,13,44,3,1,97,76.9,75.5,87.6,,55.8,53.6,77.9,57.5,42,2,180,12,152,223,0,0,12,184,12,694,460,2.67,4.0,1.18,71
AJ Dillon,57165,HB,GB,14,171,18,3,12.3,72,0,586,1,11,18,457,40.2,7,31,12,0,77,90.4,74.0,88.2,,57.1,68.3,74.1,56.8,40,0,223,22,215,196,0,0,27,193,2,586,457,2.67,3.4,1.04,92
Alvin Kamara,11822,HB,NO,12,170,20,6,14.6,95,0,649,3,13,20,416,33.2,13,40,20,0,56,90.7,73.6,87.9,,19.1,79.1,76.2,55.7,17,0,462,73,260,201,0,0,84,243,5,649,416,2.45,3.8,1.78,110
Alexander Mattison,45817,HB,MIN,14,170,33,7,17.9,118,0,659,6,3,33,464,49.9,16,27,18,3,60,50.2,62.3,87.9,,56.0,40.6,70.2,43.3,21,0,174,27,256,193,0,0,39,197,0,659,464,2.73,3.9,0.68,108
Brian Robinson,57120,HB,WAS,13,160,35,8,25.8,171,0,664,3,9,35,477,69.4,18,41,32,3,48,46.9,74.8,89.3,,60.5,67.3,74.3,66.8,29,0,325,29,198,177,0,0,33,189,5,664,477,2.98,4.2,1.64,108
Ezekiel Elliott,10638,HB,NE,15,157,19,1,3.1,17,0,549,2,10,19,407,37.2,8,28,19,2,86,49.4,67.1,87.4,,36.3,69.7,67.1,57.5,17,0,280,45,201,178,0,0,53,202,2,549,407,2.59,3.5,1.39,61
Rhamondre Stevenson,98689,HB,NE,12,156,30,3,15.2,94,0,619,4,8,30,437,54.9,10,36,19,1,81,77.3,71.3,87.4,,72.7,51.2,78.7,29.3,64,0,238,38,251,176,0,0,48,194,4,619,437,2.8,4.0,0.95,66
Austin Ekeler,12164,HB,LAC,12,156,25,4,22.6,129,0,571,4,10,25,419,47.2,7,29,27,3,61,48.5,62.7,90.1,,28.0,56.9,68.5,42.1,55,0,394,43,289,172,0,0,59,199,5,571,419,2.69,3.7,1.36,94
James Conner,11860,HB,ARZ,11,155,45,9,30.2,230,0,762,0,5,45,588,107.2,21,39,1,0,74,90.3,84.0,87.5,,65.6,65.7,84.4,70.7,44,0,106,22,166,200,0,0,26,177,5,762,588,3.79,4.9,0.64,79
Jahmyr Gibbs,122474,HB,DET,13,154,34,14,39.9,348,0,872,5,13,34,504,75.0,25,37,11,2,78,64.6,74.3,88.2,,37.5,65.1,78.9,56.5,36,0,316,51,289,186,0,0,65,205,9,872,504,3.27,5.7,1.09,68
Jalen Hurts,40291,QB,PHI,15,147,17,1,2.8,16,0,271,0,0,5,88,4.1,17,65,24,9,15,61.4,84.9,56.1,82.4,,,75.0,60.0,24,6,0,0,0,420,302,44,0,103,15,573,312,2.12,3.9,,16
Lamar Jackson,46416,QB,BLT,15,142,35,4,9.9,78,2,391,0,0,16,124,29.5,27,47,3,11,42,41.2,87.5,78.2,81.6,,,85.4,60.2,30,9,0,0,0,413,395,60,0,82,5,786,430,3.03,5.5,,17
Dameon Pierce,83659,HB,HST,12,137,25,3,13.3,53,0,400,1,1,25,314,40.0,9,14,13,0,51,90.1,68.6,83.1,,87.0,63.0,67.0,55.1,22,0,96,12,108,150,0,0,16,149,2,400,314,2.29,2.9,0.89,83
Jaylen Warren,98692,HB,PIT,15,127,42,9,32.5,220,1,676,5,23,42,461,131.8,20,31,25,2,44,59.0,77.7,90.1,,26.0,75.4,82.4,69.7,74,1,330,52,222,155,0,0,63,179,3,676,461,3.63,5.3,1.49,68
Kareem Hunt,11841,HB,CLV,13,125,7,2,8.4,32,0,380,1,0,7,276,11.1,5,35,8,0,78,89.9,69.3,87.0,,50.1,66.0,68.9,65.5,16,0,79,14,123,144,0,0,19,139,8,380,276,2.21,3.0,0.64,41
Miles Sanders,40555,HB,CAR,14,124,16,4,23.0,93,0,404,2,7,16,322,40.1,10,23,5,2,53,54.7,59.5,88.1,,25.0,68.3,58.1,63.9,48,0,142,25,200,135,0,0,36,149,1,404,322,2.6,3.3,0.71,70
Jonathan Taylor,57488,HB,IND,8,118,19,3,18.2,83,0,457,1,3,19,346,48.1,11,26,14,0,42,89.4,69.9,86.6,,50.9,63.4,70.1,71.9,42,0,137,16,150,122,0,0,21,134,5,457,346,2.93,3.9,0.91,75
D'Onta Foreman,11844,HB,CHI,9,109,21,1,5.2,22,0,425,1,4,21,300,57.3,12,24,6,1,43,67.8,74.0,83.9,,29.5,58.3,77.4,57.2,22,1,77,11,96,139,0,0,15,120,4,425,300,2.75,3.9,0.8,65
