player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Corey Peters,5607,DI,ARZ,15,6,0,1,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,44,0,0,0,0,0,0,,,0,0,,,5.0,,,0,0,,53.8,0,,,0,0,0.0,0,6,100.0,120,0,0,0,0,0,0,0.0,
Everson Griffen,5624,ED,MIN,9,8,0,18,0,,,0.0,,,0,0,,,0,,100.0,2,0,0.0,0,0,0.0,102,1,0,0,0,0,0,,,0,0,3.0,100.0,5.1,7.0,7.0,0,0,0.0,65.1,0,5,0.0,0,0,87.5,1,8,100.0,156,3,1,1,0,5,2,0.7,5.0
Al Woods,5646,DI,SEA,16,7,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,27,0,0,0,0,0,0,,,0,2,5.0,100.0,3.1,7.0,7.0,0,0,0.0,54.4,0,10,0.0,0,0,108.3,1,7,100.0,224,2,0,1,0,10,5,1.4,10.0
Anthony Levine,6013,S,BLT,2,21,0,3,0,24.0,100.0,77.8,3.0,3.0,0,0,0.0,29.8,0,52,0.0,0,0,118.8,2,7,33.3,9,0,2,2,0,59,11,9.8,29.5,0,0,9.3,66.7,90.0,4.5,3.0,0,1,33.3,65.6,0,11,0.0,0,1,77.1,2,9,42.9,10,1,1,3,0,14,15,1.6,7.0
Andrew Sendejo,6118,S,IND,11,399,0,14,1,16.3,25.0,93.1,87.0,21.8,1,1,25.0,62.4,0,31,20.0,1,1,59.4,1,95,23.8,102,0,3,4,0,31,2,0.4,31.0,0,3,10.4,44.4,98.2,53.3,23.7,0,2,22.2,62.2,0,18,21.4,3,2,91.4,4,223,55.9,227,3,8,9,1,33,28,0.2,8.3
Von Miller,6154,ED,LA,17,60,0,26,0,,,2.5,,,0,0,,79.8,0,,0.0,0,0,0.0,0,4,6.7,159,5,2,0,0,0,0,0.0,,0,1,-0.2,100.0,16.5,6.5,6.5,0,1,16.7,91.7,0,11,15.4,2,1,80.6,6,41,68.3,248,11,10,6,0,20,21,0.5,3.3
Patrick Peterson,6157,CB,MIN,13,548,0,18,1,8.1,60.0,100.0,17.5,10.5,0,0,0.0,55.5,0,18,0.0,0,0,82.5,6,116,21.2,116,0,2,10,0,73,37,0.7,12.2,0,0,11.4,67.6,100.0,11.5,7.8,0,2,5.4,54.3,1,77,15.4,4,1,111.1,25,300,54.7,300,6,22,37,3,328,151,1.1,13.1
J.J. Watt,6163,DI,ARZ,8,5,0,1,0,,,1.6,,,0,0,,60.0,0,,100.0,2,0,0.0,0,1,20.0,62,0,0,0,0,0,0,0.0,,0,0,,,3.0,,,0,0,,58.4,0,,,0,0,0.0,0,4,80.0,132,0,0,0,0,0,0,0.0,
Robert Quinn,6166,ED,CHI,16,43,0,6,0,,,2.1,,,0,0,,73.2,0,,66.7,2,0,0.0,0,3,7.0,145,7,1,0,0,0,0,0.0,,0,2,4.0,33.3,19.6,27.0,9.0,0,0,0.0,69.4,0,-4,0.0,0,0,42.4,1,33,76.7,168,7,2,3,0,-4,0,-0.1,-4.0
Ryan Kerrigan,6168,ED,PHI,17,2,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,38,2,0,0,0,0,0,,,0,0,,,0.8,,,0,0,,66.9,0,,0.0,0,0,0.0,0,1,50.0,132,1,1,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,16,12,0,20,0,,,3.6,,,0,0,,78.8,0,,0.0,0,0,0.0,0,7,58.3,192,8,3,0,0,0,0,0.0,,0,1,,,1.3,,,0,0,,82.7,0,,0.0,0,0,0.0,0,4,33.3,315,8,1,0,0,0,0,0.0,
Jimmy Smith,6179,CB,BLT,10,188,0,3,1,7.5,54.5,100.0,8.7,4.7,0,1,9.1,43.7,0,11,20.0,1,1,69.1,6,57,30.3,57,0,3,11,0,57,33,1.1,9.5,0,0,21.8,25.0,97.4,75.0,18.8,0,0,0.0,74.3,0,3,40.0,2,0,39.6,1,76,40.4,78,1,3,4,0,3,3,0.0,3.0
Justin Houston,6222,ED,BLT,15,27,0,3,1,,,6.0,,,0,0,,74.6,0,,0.0,0,0,0.0,0,10,37.0,168,2,0,0,0,0,0,0.0,,0,1,0.0,100.0,8.3,14.0,14.0,1,1,100.0,83.4,0,29,40.0,2,1,118.8,1,14,51.9,168,4,2,1,0,29,29,2.1,29.0
K.J. Wright,6251,LB,LV,18,211,0,23,0,4.0,100.0,93.3,13.0,13.0,0,0,0.0,41.3,0,16,0.0,0,0,158.3,2,28,13.3,30,0,1,2,1,30,22,1.2,15.0,0,5,2.4,92.9,99.4,11.5,10.6,0,0,0.0,64.7,0,29,7.7,1,0,102.1,13,160,75.8,161,3,7,14,0,119,85,0.8,9.2
Buster Skrine,6289,CB,TEN,7,181,0,31,0,14.0,37.5,100.0,15.3,5.8,0,1,12.5,69.5,0,11,0.0,0,1,47.4,3,51,28.2,51,0,2,8,0,27,4,0.6,9.0,0,2,13.1,78.6,96.6,9.8,7.7,0,0,0.0,56.6,1,41,13.3,2,0,80.1,11,113,62.4,117,5,11,14,0,145,40,1.3,13.2
Richard Sherman,6306,CB,TB,5,117,0,30,0,6.0,85.7,100.0,6.8,5.9,0,0,0.0,44.8,1,24,50.0,2,0,76.5,6,45,38.5,45,1,2,7,0,83,48,2.0,13.8,0,0,10.7,57.1,95.5,15.0,8.6,0,0,0.0,57.5,0,16,20.0,2,0,74.7,4,63,53.8,66,2,8,7,0,42,1,0.7,10.5
Pernell McPhee,6317,ED,BLT,10,13,0,3,0,,,8.1,,,0,0,,63.6,0,,,0,0,0.0,0,5,38.5,62,1,0,0,0,0,0,0.0,,0,0,0.0,100.0,13.2,7.0,7.0,0,0,0.0,50.5,0,8,33.3,1,0,100.0,1,7,53.8,53,1,2,1,0,8,8,1.1,8.0
Malcolm Smith,6394,LB,CLV,15,245,0,8,1,2.0,60.0,85.2,15.7,9.4,0,1,20.0,64.2,0,17,0.0,0,1,72.9,3,52,21.2,61,1,2,5,0,25,21,0.5,8.3,0,1,1.9,88.0,94.8,6.4,5.6,0,2,8.0,83.5,2,18,18.8,3,2,61.7,22,147,60.0,155,9,12,25,0,170,144,1.2,7.7
Chris Harris Jr.,6457,CB,LAC,14,454,0,27,0,9.8,52.9,97.1,13.3,7.1,0,0,0.0,49.0,0,28,0.0,0,0,107.7,9,133,29.3,137,2,9,17,2,91,28,0.8,10.1,0,0,10.2,69.6,95.8,12.1,8.4,0,2,8.7,68.2,1,44,16.7,3,1,80.0,16,205,45.2,214,2,15,23,0,210,66,1.1,13.1
Josh Bynes,6503,LB,BLT,14,269,0,3,1,7.0,75.0,76.5,19.0,14.3,0,1,25.0,69.2,0,14,0.0,0,1,133.3,3,65,24.2,85,1,2,4,1,28,15,0.5,9.3,0,5,4.8,81.8,94.9,7.9,6.5,1,1,4.5,54.7,0,38,8.3,2,1,100.9,18,150,55.8,158,7,17,22,0,181,98,1.3,10.1
Mario Addison,6558,ED,BUF,19,25,0,4,0,1.0,100.0,7.8,9.0,9.0,0,0,0.0,66.5,0,6,33.3,1,0,91.7,1,10,40.0,128,3,2,1,0,6,5,0.7,6.0,0,0,1.0,100.0,6.9,12.0,12.0,0,0,0.0,61.9,0,10,80.0,4,0,108.3,1,13,52.0,189,5,1,1,0,10,9,0.8,10.0
Stephon Gilmore,7016,CB,CAR,8,172,0,5,0,10.2,33.3,100.0,20.3,6.8,0,1,11.1,85.6,2,14,0.0,0,0,39.8,3,67,39.0,67,1,2,9,1,21,0,0.3,7.0,0,0,7.4,90.9,100.0,7.9,7.2,1,0,0.0,72.3,0,23,0.0,0,0,106.1,10,82,47.7,82,3,7,11,0,104,37,1.3,10.4
Michael Brockers,7020,DI,DET,16,2,0,11,0,,,1.4,,,0,0,,60.0,0,,0.0,0,0,0.0,0,1,50.0,72,2,1,0,0,0,0,0.0,,0,1,,,0.6,,,0,0,,59.0,0,,0.0,0,0,0.0,0,1,50.0,181,1,1,0,0,0,0,0.0,
Bruce Irvin,7021,ED,CHI,6,4,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,0,0,0,0,0,0,,,0,0,1.0,100.0,15.4,4.0,4.0,0,0,0.0,64.9,0,7,0.0,0,0,95.8,1,4,100.0,26,0,1,1,0,7,6,1.8,7.0
Dre Kirkpatrick,7023,CB,SF,3,45,0,28,0,8.0,0.0,100.0,,9.0,0,0,0.0,48.0,0,,,0,0,39.6,0,11,24.4,11,0,0,1,0,0,0,0.0,,0,0,13.0,80.0,100.0,7.3,5.8,0,0,0.0,46.3,0,28,0.0,0,0,158.3,4,29,64.4,29,2,5,5,1,74,17,2.6,18.5
Melvin Ingram III,7024,ED,KC,17,39,0,16,0,,,2.1,,,0,0,,63.9,0,,0.0,0,0,0.0,0,3,7.7,145,1,1,0,0,0,0,0.0,,0,1,4.0,100.0,13.1,6.2,6.2,0,0,0.0,42.1,0,13,33.3,1,0,105.8,5,32,82.1,244,3,1,5,0,47,27,1.5,9.4
Chandler Jones,7027,ED,ARZ,16,46,0,1,0,,,1.3,,,0,0,,60.6,0,,100.0,1,0,0.0,0,2,4.3,150,3,0,0,0,0,0,0.0,,0,0,2.7,83.3,13.5,8.4,7.0,0,0,0.0,50.2,0,17,0.0,0,0,111.8,5,42,91.3,311,4,4,6,0,65,44,1.5,13.0
Dont'a Hightower,7030,LB,NE,16,263,0,19,1,1.8,100.0,56.3,15.2,15.2,0,0,0.0,60.0,0,10,12.5,1,0,127.8,6,94,35.7,167,3,6,6,1,31,26,0.3,5.2,0,2,4.4,92.6,82.1,5.6,5.1,0,0,0.0,42.0,0,23,14.3,3,0,106.5,25,147,55.9,179,3,16,27,0,258,147,1.9,10.3
Whitney Mercilus,7031,ED,GB,11,4,0,12,0,,,6.0,,,0,0,,62.1,0,,,0,0,0.0,0,3,75.0,50,1,0,0,0,0,0,0.0,,0,0,,,0.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,108,0,0,0,0,0,0,0.0,
Jackrabbit Jenkins,7043,CB,TEN,15,650,0,31,0,11.3,61.8,100.0,8.6,5.3,0,4,11.8,56.6,0,29,0.0,0,3,87.4,21,195,30.0,195,5,15,34,1,196,44,1.1,9.3,0,5,11.4,62.8,99.7,13.4,8.4,1,1,2.3,60.5,0,54,17.9,5,1,112.9,27,377,58.0,378,5,18,43,3,364,124,1.0,13.5
Bobby Wagner,7050,LB,SEA,16,626,0,29,2,0.3,85.7,71.2,10.7,9.1,0,0,0.0,77.7,0,10,0.0,0,0,87.5,6,74,11.8,104,3,5,7,0,35,36,0.5,5.8,0,11,4.9,83.9,95.5,7.5,6.3,0,2,3.2,51.1,1,26,5.9,3,2,96.0,52,406,64.9,425,10,37,62,0,536,332,1.4,10.3
Tavon Wilson,7051,S,SF,3,60,0,28,0,,,100.0,,,0,0,,40.9,0,,0.0,0,0,0.0,0,9,15.0,9,0,1,0,0,0,0,0.0,,0,1,27.7,66.7,97.7,19.5,13.0,0,2,66.7,64.3,0,33,0.0,0,2,109.7,2,43,71.7,44,0,4,3,0,42,7,1.1,21.0
Lavonte David,7060,LB,TB,14,577,0,30,0,0.8,90.0,77.9,12.0,10.8,0,0,0.0,76.4,0,18,0.0,0,0,93.8,9,120,20.8,154,4,11,10,0,65,55,0.6,7.2,0,9,2.5,85.4,92.7,8.9,7.6,1,1,2.1,75.2,0,24,8.0,4,1,101.7,41,381,66.0,411,16,37,48,1,324,225,0.9,7.9
Casey Hayward Jr.,7064,CB,LV,18,712,0,23,0,12.7,73.3,100.0,9.9,7.3,1,2,13.3,57.4,0,47,9.1,1,2,137.5,11,120,16.9,120,2,10,15,1,204,53,1.9,18.5,0,0,14.6,43.2,100.0,30.2,13.1,0,5,13.5,83.1,0,21,5.0,1,4,55.0,16,510,71.6,510,5,19,37,0,150,55,0.3,9.4
Demario Davis,7079,LB,NO,16,550,0,20,2,1.9,60.0,61.3,22.3,13.4,0,1,10.0,73.7,0,8,0.0,0,1,64.6,6,147,26.7,240,6,10,10,0,18,26,0.1,3.0,0,13,6.6,68.3,93.2,12.0,8.2,2,4,9.8,68.5,0,27,7.7,3,4,84.1,28,354,64.4,380,8,23,41,0,247,123,0.7,8.8
Danny Trevathan,7177,LB,CHI,5,42,0,6,0,5.0,100.0,100.0,11.0,11.0,0,0,0.0,57.3,0,11,0.0,0,0,112.5,1,13,31.0,13,1,2,1,0,11,6,1.0,11.0,0,1,7.0,100.0,93.3,4.0,4.0,0,0,0.0,34.4,0,15,25.0,1,0,109.7,3,14,33.3,15,0,2,3,0,31,10,2.6,10.3
Rodney McLeod,7271,S,PHI,14,474,0,24,1,9.0,33.3,98.1,98.0,32.7,0,0,0.0,54.7,2,19,0.0,0,0,16.7,1,104,21.9,106,0,2,3,0,19,12,0.2,19.0,0,5,10.1,61.1,99.6,24.6,15.1,1,2,11.1,61.3,0,36,12.1,4,2,104.6,11,282,59.5,283,5,24,18,1,143,35,0.5,13.0
Michael Thomas,7279,S,CIN,5,47,0,7,0,,,100.0,,,0,0,,49.6,0,,,0,0,0.0,0,13,27.7,13,0,0,0,0,0,0,0.0,,0,1,8.6,80.0,100.0,6.8,5.4,0,1,20.0,60.1,0,28,0.0,0,1,105.8,4,28,59.6,28,0,4,5,0,47,29,1.7,11.8
Tashaun Gipson Sr.,7288,S,CHI,12,362,0,6,0,2.6,75.0,97.6,17.8,13.4,0,1,12.5,63.9,1,12,14.3,1,0,86.5,6,120,33.1,123,1,6,8,1,42,43,0.4,7.0,0,3,5.9,82.4,98.0,10.0,8.2,0,0,0.0,53.2,1,37,5.3,1,0,81.4,14,149,41.2,152,5,15,17,0,160,83,1.1,11.4
Julian Stanford,7372,LB,CAR,4,35,0,5,0,-8.0,100.0,100.0,10.0,10.0,0,0,0.0,54.9,0,-7,,0,0,79.2,1,13,37.1,13,0,0,1,0,-7,1,-0.7,-7.0,0,0,12.0,100.0,72.7,15.0,15.0,0,0,0.0,55.4,0,28,,0,0,118.8,1,16,45.7,22,0,0,1,0,28,16,1.9,28.0
Harrison Smith,7641,S,MIN,15,615,0,18,3,8.0,66.7,95.0,30.0,20.0,0,0,0.0,78.9,1,6,11.8,2,0,31.3,4,133,21.6,140,3,12,6,0,19,6,0.2,4.8,0,5,11.1,73.7,90.1,22.1,16.3,0,2,10.5,61.6,0,35,2.6,1,2,107.6,14,326,53.0,362,4,32,19,0,201,75,0.6,14.4
Josh Norman,7649,CB,SF,16,479,0,28,1,9.6,77.3,100.0,5.6,4.4,0,0,0.0,27.1,0,30,8.3,1,0,143.0,17,108,22.5,108,3,10,22,5,195,62,2.0,11.5,0,2,18.8,58.6,99.7,16.2,9.5,1,4,13.8,68.9,1,57,0.0,0,4,91.5,17,293,61.2,294,3,17,29,1,302,66,1.1,17.8
Justin Bethel,7654,CB,NE,10,39,0,19,0,19.0,100.0,100.0,6.0,6.0,0,0,0.0,40.7,0,35,0.0,0,0,118.8,2,12,30.8,12,0,1,2,0,43,5,3.6,21.5,0,0,8.0,66.7,100.0,10.0,6.7,0,0,0.0,70.7,0,16,0.0,0,0,85.4,2,20,51.3,20,1,3,3,0,20,13,1.0,10.0
D.J. Hayden,7793,CB,WAS,1,2,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,4.0,100.0,100.0,2.0,2.0,0,0,0.0,29.0,0,61,100.0,1,0,118.8,1,2,100.0,2,0,0,1,0,61,57,30.5,61.0
Sheldon Richardson,7794,DI,MIN,17,1,0,18,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,104,1,1,0,0,0,0,,,0,0,,,0.4,,,0,0,,69.8,0,,0.0,0,0,0.0,0,1,100.0,264,6,6,0,0,0,0,0.0,
Desmond Trufant,7803,CB,LV,11,187,0,23,1,16.5,50.0,100.0,9.3,4.6,0,0,0.0,64.6,0,28,0.0,0,0,79.7,4,39,20.9,39,0,3,8,0,69,9,1.9,17.3,0,0,10.9,54.5,100.0,10.1,5.5,0,3,13.6,60.7,0,20,7.1,1,3,69.3,12,128,68.4,128,3,13,22,0,115,24,1.0,9.6
Xavier Rhodes,7806,CB,IND,13,402,0,14,0,9.4,45.0,100.0,10.2,4.6,0,1,5.0,37.7,0,57,50.0,2,1,79.2,9,96,23.9,96,0,2,20,1,110,72,1.2,12.2,0,3,11.6,66.7,100.0,9.7,6.5,0,5,13.9,72.7,1,33,4.0,1,4,95.9,24,243,60.4,243,3,21,36,1,351,93,1.5,14.6
Alec Ogletree,7811,LB,CHI,16,330,0,6,1,4.8,100.0,79.6,13.6,13.6,0,0,0.0,43.4,0,20,0.0,0,0,111.7,5,74,22.4,93,1,7,5,0,54,30,0.8,10.8,0,1,7.3,66.7,95.3,17.1,11.4,0,1,8.3,48.4,0,18,28.6,4,1,74.7,8,143,43.3,150,6,9,12,0,49,25,0.4,6.1
Darius Slay,7817,CB,PHI,17,615,0,24,0,14.0,52.4,100.0,10.1,5.3,0,5,23.8,62.5,0,49,11.1,1,4,101.1,11,117,19.0,117,2,8,21,1,199,45,1.8,18.1,0,2,12.2,56.4,100.0,16.4,9.2,1,1,2.6,80.8,2,22,6.9,2,1,47.7,22,375,61.0,375,8,25,39,0,187,48,0.5,8.5
Kevin Minter,7826,LB,TB,11,188,0,30,0,-2.0,100.0,75.0,18.0,18.0,0,0,0.0,65.7,0,19,50.0,1,0,106.3,2,39,20.7,52,1,1,2,0,19,23,0.5,9.5,0,3,3.6,68.4,86.0,9.0,6.2,1,0,0.0,48.9,0,24,27.8,5,0,78.4,13,123,65.4,143,4,10,19,0,88,72,0.8,6.8
Johnathan Hankins,7830,DI,LV,15,3,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,37,0,0,0,0,0,0,,,0,0,,,0.4,,,0,0,,63.7,0,,0.0,0,0,0.0,0,1,33.3,249,2,3,0,0,0,0,0.0,
Jon Bostic,7831,LB,WAS,4,98,0,32,0,2.0,100.0,60.7,15.0,15.0,0,0,0.0,51.7,0,17,0.0,0,0,118.8,1,17,17.3,28,0,1,1,0,17,15,1.1,17.0,0,2,10.8,92.3,93.8,4.7,4.3,0,0,0.0,31.8,0,23,12.5,1,0,118.3,12,60,61.2,64,1,5,13,0,161,38,2.9,13.4
Jamie Collins Sr.,7833,LB,NE,13,115,0,19,0,-1.0,100.0,45.6,12.0,12.0,1,1,50.0,79.6,1,11,0.0,0,1,89.6,2,26,22.6,57,1,3,2,1,11,13,0.5,5.5,0,1,4.0,100.0,82.6,10.4,10.4,0,0,0.0,69.6,0,22,14.3,1,0,105.4,7,76,66.1,92,2,5,7,0,65,37,0.9,9.3
Robert Alford,7841,CB,ARZ,13,408,0,1,1,7.7,72.7,100.0,6.6,4.8,1,2,9.1,57.2,0,40,7.7,1,2,135.4,16,113,27.7,113,3,11,22,3,175,72,1.7,10.9,0,2,11.3,66.7,99.6,11.6,7.7,0,2,7.4,68.1,0,52,26.7,4,2,105.0,18,222,54.4,223,1,9,27,1,227,65,1.1,12.6
Tyrann Mathieu,7850,S,KC,18,643,0,16,0,3.8,77.8,90.0,14.3,11.1,0,0,0.0,78.1,1,20,4.0,1,0,67.8,14,217,33.7,241,8,24,18,0,105,80,0.5,7.5,0,5,6.2,76.2,95.3,18.3,13.9,1,1,4.8,70.0,2,19,10.7,3,1,50.6,16,306,47.6,321,8,20,21,0,124,75,0.4,7.8
John Jenkins,7863,DI,MIA,7,3,0,17,0,,,7.1,,,0,0,,58.0,0,,,0,0,0.0,0,2,66.7,28,0,0,0,0,0,0,0.0,,0,0,,,3.0,,,0,0,,59.8,0,,,0,0,0.0,0,1,33.3,33,0,0,0,0,0,0,0.0,
Logan Ryan,7864,S,NYG,15,567,0,21,2,10.4,88.9,95.8,13.8,12.2,1,2,22.2,44.4,0,36,4.8,1,2,118.8,8,115,20.3,120,1,18,9,0,139,53,1.3,17.4,0,10,7.0,80.8,93.8,17.3,14.0,1,3,11.5,51.9,0,24,14.0,6,3,98.6,21,375,66.1,400,9,27,26,0,199,80,0.5,9.5
Shawn Williams,7865,S,ATL,5,72,0,2,0,,,92.6,,,0,0,,68.9,0,,0.0,0,0,0.0,0,25,34.7,27,0,1,0,0,0,0,0.0,,0,1,4.3,75.0,97.6,13.3,10.0,0,0,0.0,59.4,0,15,25.0,1,0,83.3,3,41,56.9,42,1,2,4,0,18,19,0.5,6.0
Duron Harmon,7872,S,ATL,17,593,0,2,0,4.8,33.3,96.1,90.0,30.0,2,2,33.3,65.2,2,6,0.0,0,2,2.8,2,198,33.4,206,0,4,6,0,10,9,0.1,5.0,0,5,8.2,78.9,98.0,22.5,17.8,0,1,5.3,52.4,0,24,5.9,2,1,123.2,15,350,59.0,357,5,27,19,1,178,92,0.5,11.9
Alex Okafor,7885,ED,KC,19,16,0,16,0,,,3.1,,,0,0,,60.6,0,,,0,0,0.0,0,3,18.8,96,1,0,0,0,0,0,0.0,,0,0,1.0,0.0,4.5,,7.0,0,0,0.0,61.9,0,,0.0,0,0,39.6,0,7,43.8,156,2,1,1,0,0,0,0.0,
William Gholston,7908,DI,TB,19,4,0,30,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,90,1,0,0,0,0,0,,,0,0,10.0,0.0,2.0,,3.0,0,0,0.0,64.8,0,,50.0,2,0,39.6,0,4,100.0,203,6,2,1,0,0,0,0.0,
