player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Amen Ogbongbemiga,42449,LB,CHI,2,0,6,0,0,0,0,0,0,100.0,1,1,100.0,1,1,0,0,9.1,1,11,1,100.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Winston Reid,63354,LB,CLV,2,0,8,0,2,0,0,0,0,33.3,1,1,100.0,1,0,0,1,21.4,3,14,3,66.7,0,0,2,1,66.7,2,2,50.0,0,0,0,1,0,0
Paulson Adebo,52280,CB,NO,7,0,20,1,1,0,1,1,0,100.0,2,2,50.0,0,0,0,0,0.8,2,262,2,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Coby Bryant,55088,S,SEA,6,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.0,1,105,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
A.J. Terrell,55586,CB,ATL,8,0,2,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.3,1,296,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Marshon Lattimore,11766,CB,NO,7,0,20,0,2,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0.8,2,243,2,50.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Ja'Marcus Ingram,55738,CB,BUF,5,0,4,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,3.9,3,77,2,50.0,0,0,1,0,66.7,2,2,75.0,1,1,0,1,1,0
Chris Lammons,49368,CB,IND,3,0,14,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,3.2,2,63,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
J.T. Gray,51495,S,NO,4,0,20,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,4.8,1,21,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nazeeh Johnson,42553,CB,KC,6,0,16,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,1.1,1,88,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Cobie Durant,79126,CB,LA,7,0,26,1,0,0,0,0,0,66.7,2,1,50.0,1,1,0,0,1.5,3,202,2,50.0,0,1,0,0,33.3,1,1,50.0,0,0,0,1,1,0
Jarius Monroe,103580,S,NYJ,2,0,22,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,9.1,1,11,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Cooper DeJean,144867,CB,PHI,5,0,24,0,1,0,0,0,0,66.7,2,1,50.0,1,1,0,1,3.2,3,93,2,50.0,0,0,1,1,33.3,1,1,50.0,0,0,0,1,1,0
Matthew Adams,38526,LB,NYG,1,0,21,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,100.0,1,1,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
L'Jarius Sneed,40588,CB,TEN,5,0,31,0,1,0,0,0,0,0.0,0,0,,0,0,0,1,0.6,1,156,1,50.0,0,0,1,1,100.0,1,1,50.0,0,0,0,0,0,0
D.J. Reed,26940,CB,NYJ,7,0,22,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,0.9,2,229,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Richie Grant,43196,S,ATL,3,0,2,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,1.6,1,62,1,50.0,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0,0
Pat Surtain II,83119,CB,DEN,7,0,10,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.5,1,220,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tarheeb Still,129537,CB,LAC,4,0,27,0,0,0,0,0,0,100.0,2,1,50.0,1,1,0,0,1.5,2,135,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Elijah Campbell,49190,S,MIA,2,0,17,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,8.3,1,12,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Mike Jackson,50437,CB,CAR,8,0,5,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,0.4,1,259,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Juan Thornhill,50426,S,CLV,3,0,8,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.2,1,83,1,50.0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,0,0
Troy Dye,28251,LB,LAC,4,0,27,0,0,0,0,0,0,50.0,1,1,100.0,1,0,0,0,10.0,2,20,1,50.0,0,0,0,0,50.0,1,0,0.0,0,0,0,1,0,0
Damone Clark,81282,LB,DAL,5,0,9,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.3,2,60,1,50.0,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Xavier McKinney,55775,S,GB,8,0,12,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,1.7,5,299,3,40.0,0,0,2,0,100.0,5,3,40.0,1,2,1,1,2,1
Jason Pinnock,56144,S,NYG,8,0,21,0,2,0,0,1,0,33.3,3,2,50.0,1,1,0,0,3.6,10,277,5,40.0,0,0,1,0,66.7,6,3,41.7,2,2,0,3,3,0
Riley Moss,83259,CB,DEN,8,0,10,0,3,0,0,2,0,50.0,2,2,50.0,0,0,0,0,1.3,4,306,3,37.5,0,0,1,0,50.0,2,1,25.0,0,0,0,0,0,0
Quentin Lake,56245,S,LA,7,0,26,1,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1.8,4,226,2,37.5,0,1,0,0,75.0,3,2,50.0,1,1,0,1,1,0
Chuck Clark,11941,S,NYJ,6,0,22,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,1.8,3,168,1,33.3,0,0,0,0,66.7,2,1,50.0,1,1,0,1,1,0
Jaquan Brisker,101665,S,CHI,5,0,6,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,1.8,3,164,1,33.3,0,0,0,0,100.0,3,1,33.3,1,1,0,1,1,0
Christian Roland-Wallace,97374,CB,KC,3,0,16,2,1,0,1,1,0,40.0,2,2,50.0,0,0,0,0,13.9,5,36,3,30.0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,0,0
P.J. Locke,51189,S,DEN,7,0,10,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.6,7,266,2,28.6,0,0,0,0,100.0,7,2,28.6,2,1,0,2,1,0
Alontae Taylor,83469,CB,NO,8,0,20,1,3,0,1,1,1,44.0,11,4,27.3,2,2,0,2,9.0,25,279,9,28.0,0,0,2,1,56.0,14,5,28.6,3,2,0,5,4,0
Johnathan Abram,34646,S,NO,3,0,20,0,2,0,0,1,0,50.0,2,1,25.0,0,0,0,1,6.6,4,61,2,25.0,0,0,1,1,50.0,2,1,25.0,0,0,0,0,0,0
Eddie Jackson,11867,S,BLT,8,0,3,1,0,0,1,0,1,50.0,1,1,50.0,0,0,0,1,0.9,2,224,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Marte Mapu,56159,S,NE,4,0,19,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,3.4,4,118,1,25.0,0,0,0,0,75.0,3,1,33.3,1,1,0,1,1,0
Christian Benford,79181,CB,BUF,8,0,4,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0.7,2,303,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Zacch Pickens,98911,DI,CHI,1,0,6,0,2,0,0,1,0,66.7,2,1,25.0,0,0,0,0,100.0,4,4,2,25.0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Demani Richardson,98852,S,CAR,1,0,5,0,1,0,0,1,1,50.0,1,1,50.0,0,0,0,1,4.9,2,41,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Israel Mukuamu,83377,CB,DAL,5,0,9,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,8.0,2,25,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tariq Woolen,61790,CB,SEA,6,0,29,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,1.0,2,203,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Joe Bachie,43250,LB,CIN,5,0,7,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,2,6,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Jarvis Brownlee Jr.,99734,CB,TEN,7,0,31,0,1,0,0,1,1,50.0,1,1,50.0,0,0,0,1,1.3,2,156,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Keisean Nixon,56167,CB,GB,8,0,12,1,1,0,1,1,0,62.5,5,2,20.0,0,0,0,0,2.9,8,280,3,25.0,0,0,0,0,37.5,3,1,33.3,1,1,0,1,1,0
Zyon McCollum,66769,CB,TB,8,0,30,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0.6,2,311,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kerby Joseph,83239,S,DET,7,0,11,1,0,0,1,0,1,100.0,2,1,25.0,0,0,0,1,0.7,2,305,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Denzel Ward,49558,CB,CLV,8,0,8,1,0,0,1,0,0,100.0,2,1,25.0,0,0,0,0,1.1,2,183,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Quandre Diggs,9633,S,TEN,7,0,31,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0.9,2,216,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Ashtyn Davis,49560,S,NYJ,6,0,22,0,2,0,0,2,0,50.0,2,2,50.0,0,0,0,0,6.6,4,61,2,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Eric Wilson,38587,LB,GB,8,0,12,0,1,0,0,1,0,36.4,4,1,12.5,0,0,0,0,12.5,11,88,3,22.7,0,0,0,0,63.6,7,2,28.6,2,2,0,2,2,0
D'Anthony Bell,111578,S,CLV,3,0,8,1,2,0,1,2,0,100.0,7,3,21.4,0,0,0,0,18.9,7,37,3,21.4,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kenny Moore II,51596,CB,IND,6,0,14,1,0,0,1,0,0,57.1,4,2,37.5,1,0,0,0,3.4,7,204,2,21.4,0,0,0,0,42.9,3,0,0.0,0,0,0,1,0,0
Amani Hooker,51378,S,TEN,7,0,31,1,2,0,1,2,0,85.7,6,3,25.0,0,0,0,0,3.3,7,214,3,21.4,0,0,0,0,14.3,1,0,0.0,0,0,0,0,0,0
Antonio Johnson,124326,S,JAX,8,0,15,1,2,0,1,1,1,71.4,5,2,20.0,0,0,0,1,2.6,7,267,3,21.4,0,0,1,0,28.6,2,1,25.0,0,0,0,0,0,0
Elandon Roberts,10848,LB,PIT,8,0,25,1,0,0,1,0,0,83.3,5,2,30.0,1,1,0,0,9.0,7,78,2,21.4,0,0,0,0,16.7,1,0,0.0,0,0,0,1,1,0
Ja'Whaun Bentley,50966,LB,NE,2,0,19,0,1,0,0,0,0,71.4,5,0,0.0,0,0,0,0,16.3,7,43,2,21.4,0,0,1,0,28.6,2,2,75.0,1,0,0,1,0,0
Shaq Lawson,10653,ED,CAR,1,0,5,0,3,0,0,2,0,28.6,2,2,50.0,0,0,0,0,100.0,7,7,3,21.4,0,0,1,0,71.4,5,1,10.0,0,0,0,0,0,0
Beanie Bishop Jr.,83459,CB,PIT,8,0,25,0,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,2.2,5,229,1,20.0,0,0,0,0,60.0,3,1,33.3,1,1,0,1,1,0
Foyesade Oluokun,24904,LB,JAX,4,0,15,0,2,0,0,0,0,50.0,5,1,20.0,1,1,0,0,8.5,10,117,3,20.0,0,0,2,0,50.0,5,2,20.0,0,0,0,1,1,0
Ugo Amadi,49352,S,NO,2,0,20,0,0,0,0,0,0,40.0,2,1,50.0,1,1,0,0,25.0,5,20,1,20.0,0,0,0,0,60.0,3,0,0.0,0,0,0,1,1,0
Ja'Sir Taylor,55426,CB,LAC,5,0,27,0,3,0,0,1,0,37.5,3,1,16.7,0,0,0,0,7.3,8,109,3,18.8,0,0,2,0,62.5,5,2,20.0,0,0,0,0,0,0
Kyle Hamilton,102684,S,BLT,8,0,3,3,5,0,2,3,0,56.7,17,5,14.7,0,0,0,0,9.3,32,345,10,18.8,0,1,2,0,43.3,13,4,19.2,1,1,0,2,2,0
Junior Colson,124827,LB,LAC,5,0,27,0,3,0,0,1,1,57.1,4,1,12.5,0,0,0,1,11.0,8,73,3,18.8,0,0,1,0,42.9,3,1,16.7,0,0,0,0,0,0
Brian Branch,123907,S,DET,6,0,11,2,1,0,2,1,0,87.5,7,3,21.4,0,0,0,0,3.6,8,224,3,18.8,0,0,0,0,12.5,1,0,0.0,0,0,0,0,0,0
Edgerrin Cooper,124311,LB,GB,8,0,12,0,1,0,0,1,0,60.0,9,3,27.8,2,1,0,0,16.2,19,117,4,18.4,0,0,0,0,40.0,6,0,0.0,0,0,0,3,2,0
Kamren Curl,55800,S,LA,7,0,26,0,5,0,0,2,0,57.1,8,2,12.5,0,0,0,0,6.4,14,219,5,17.9,0,0,3,0,42.9,6,3,25.0,0,0,0,0,0,0
Eric Kendricks,9478,LB,DAL,6,1,9,1,1,0,1,0,0,62.5,10,2,15.0,1,1,0,0,9.4,17,180,4,17.6,0,0,1,0,37.5,6,2,25.0,1,0,0,2,1,0
Bobby Wagner,7050,LB,WAS,8,0,32,2,9,0,0,7,0,52.5,21,8,21.4,1,0,0,0,16.9,43,254,13,17.4,0,2,2,0,47.5,19,5,15.8,1,2,1,2,2,1
Jordyn Brooks,50851,LB,MIA,7,0,17,2,8,0,1,6,0,70.6,24,8,18.8,1,1,0,0,16.9,35,207,11,17.1,0,0,2,0,29.4,10,2,10.0,0,0,0,1,1,0
Sauce Gardner,100903,CB,NYJ,9,0,22,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,1.0,3,291,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Micah McFadden,81246,LB,NYG,7,0,21,2,3,0,2,2,0,61.9,13,4,15.4,0,0,0,1,14.2,21,148,6,16.7,0,0,1,1,38.1,8,2,18.8,1,1,0,1,1,0
Jalyx Hunt,105989,ED,PHI,1,0,24,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,85.7,6,7,1,16.7,0,0,0,0,100.0,6,1,16.7,1,1,0,1,1,0
Jalen Ramsey,10639,CB,MIA,7,1,17,2,4,1,1,4,2,88.9,16,5,15.6,0,0,0,2,8.9,18,202,6,16.7,0,1,0,0,11.1,2,1,25.0,0,0,0,0,0,0
Jalen Thompson,49116,S,ARZ,8,0,1,2,1,0,1,0,0,55.6,5,1,10.0,0,0,0,0,3.2,9,283,3,16.7,0,1,1,0,44.4,4,2,25.0,0,0,0,0,0,0
Jack Sanborn,82566,LB,CHI,7,0,6,1,0,0,0,0,0,55.6,5,1,20.0,1,1,0,0,27.3,9,33,2,16.7,0,1,0,0,44.4,4,1,12.5,0,0,0,1,1,0
Kyler Gordon,83451,CB,CHI,6,1,6,0,6,1,0,5,2,62.5,15,6,23.3,1,1,0,2,14.1,24,170,7,16.7,0,0,1,0,37.5,9,1,5.6,0,0,1,1,1,1
Amari Burney,83811,LB,LV,2,0,23,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,20.0,3,15,1,16.7,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Josh Blackwell,55589,CB,CHI,4,0,6,0,2,0,0,0,0,50.0,3,0,0.0,0,0,0,1,8.3,6,72,2,16.7,0,0,2,1,50.0,3,2,33.3,0,0,0,0,0,0
Christian Elliss,61853,LB,NE,7,0,19,0,2,0,0,1,0,47.1,8,2,18.8,1,1,0,0,21.7,18,83,4,16.7,0,0,1,0,52.9,9,2,16.7,1,0,0,2,1,0
Donovan Wilson,49408,S,DAL,7,0,9,0,2,0,0,1,0,72.7,8,2,18.8,1,1,0,0,5.4,12,221,3,16.7,0,0,0,0,27.3,3,0,0.0,0,0,0,1,1,0
