player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,MIA,7,6,0,17,0,,,7.1,,,0,0,,62.2,0,,,0,0,0.0,0,3,50.0,42,0,0,0,0,0,0,0.0,,0,0,,,2.4,,,0,0,,60.3,0,,50.0,1,0,0.0,0,2,33.3,84,3,1,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,7,12,0,24,0,,,3.0,,,0,0,,62.3,0,,,0,0,0.0,0,1,8.3,33,0,0,0,0,0,0,0.0,,0,0,,,19.2,,,0,0,,73.3,0,,0.0,0,0,0.0,0,10,83.3,52,2,1,0,0,0,0,0.0,
Jerry Hughes,5556,ED,HST,4,2,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,15.4,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,13,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,4,3,0,4,0,,,7.1,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,33.3,14,0,1,0,0,0,0,0.0,,0,0,,,2.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,44,2,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,8,2,0,20,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,39,0,0,0,0,0,0,,,0,2,,,2.3,,,0,0,,64.5,1,,16.7,1,0,0.0,0,2,100.0,86,1,3,0,0,0,0,0.0,
Nick Bellore,6515,LB,WAS,2,3,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-3.5,100.0,100.0,1.5,1.5,0,0,0.0,79.4,0,2,0.0,0,0,79.2,2,3,100.0,3,1,1,2,0,-4,3,-1.3,-2.0
Stephon Gilmore,7016,CB,MIN,7,287,0,18,0,11.3,62.5,100.0,9.0,5.6,0,0,0.0,41.4,0,25,0.0,0,0,92.7,5,47,16.4,47,0,3,8,0,74,29,1.6,14.8,0,3,7.0,71.4,100.0,9.7,6.9,0,3,10.7,68.3,0,22,11.1,2,3,87.5,20,201,70.0,201,5,13,28,0,174,69,0.9,8.7
Bobby Wagner,7050,LB,WAS,8,226,0,32,1,1.3,50.0,78.8,20.3,10.2,0,0,0.0,64.1,0,13,0.0,0,0,58.3,3,67,29.6,85,3,5,6,0,21,12,0.3,7.0,0,2,4.5,73.3,82.8,10.8,7.9,0,1,6.7,48.9,0,32,8.3,1,1,102.1,11,125,55.3,151,6,9,15,0,140,110,1.2,12.7
Lavonte David,7060,LB,TB,8,293,0,30,0,9.8,50.0,84.9,19.5,9.8,0,0,0.0,40.8,0,13,0.0,0,0,65.6,2,45,15.4,53,1,1,4,0,21,11,0.5,10.5,0,6,3.5,86.1,85.3,7.0,6.0,0,2,5.6,59.9,1,49,21.4,6,2,99.9,31,226,77.1,265,8,16,36,1,307,206,1.4,9.9
Demario Davis,7079,LB,NO,7,260,0,20,0,-0.8,66.7,75.9,15.0,10.0,0,0,0.0,34.8,0,15,50.0,1,0,95.1,4,63,24.2,83,1,1,6,0,54,72,0.9,13.5,0,3,5.2,88.2,98.2,10.1,8.9,0,1,5.9,71.9,0,23,15.8,3,1,103.9,15,162,62.3,165,7,13,17,0,152,83,1.0,10.1
Rodney McLeod,7271,S,CLV,8,162,0,8,1,6.9,50.0,100.0,15.5,7.8,0,1,12.5,53.9,0,17,0.0,0,1,62.0,4,67,41.4,67,1,5,8,0,35,15,0.6,8.8,0,0,8.7,44.4,94.0,18.5,8.2,0,2,22.2,51.5,0,14,22.2,2,2,51.6,4,78,48.1,83,2,7,9,0,26,33,0.4,6.5
Harrison Smith,7641,S,MIN,7,290,0,18,0,3.0,0.0,77.6,,36.0,0,1,100.0,64.0,0,,50.0,1,1,39.6,0,38,13.1,49,1,1,1,0,0,0,0.0,,0,6,12.9,75.0,93.8,13.7,10.3,0,1,5.0,50.5,0,42,7.4,2,1,142.1,15,213,73.4,227,2,19,20,2,212,85,1.0,14.1
Darius Slay,7817,CB,PHI,7,229,0,24,0,7.0,83.3,100.0,12.2,10.2,0,1,16.7,76.4,0,10,0.0,0,1,129.9,5,67,29.3,67,2,4,6,1,34,10,0.6,6.8,0,1,12.0,64.3,100.0,12.0,7.7,0,3,21.4,64.6,0,41,9.1,1,3,115.8,9,113,49.3,113,3,9,14,1,122,28,1.1,13.6
Tyrann Mathieu,7850,S,NO,8,266,0,20,0,4.5,100.0,96.4,19.0,19.0,1,1,25.0,49.9,1,50,28.6,2,1,79.2,4,81,30.5,84,1,5,4,0,112,94,1.5,28.0,0,0,18.1,85.7,97.5,24.0,20.6,0,0,0.0,56.9,0,45,7.7,1,0,118.8,6,155,58.3,159,3,12,7,0,133,25,0.9,22.2
Jordan Poyer,8000,S,MIA,6,170,0,17,1,10.5,100.0,95.0,17.5,17.5,0,0,0.0,50.2,0,17,0.0,0,0,118.8,2,38,22.4,40,0,2,2,0,25,4,0.7,12.5,0,4,14.3,75.0,98.2,17.3,13.0,1,1,12.5,54.5,0,27,11.1,1,1,150.0,6,108,63.5,110,0,4,8,1,88,21,0.8,14.7
Tony Jefferson,8361,S,LAC,1,7,0,27,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,14.3,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.2,0,,,0,0,0.0,0,5,71.4,5,0,0,0,0,0,0,0.0,
Jadeveon Clowney,8636,ED,CAR,6,20,0,5,0,7.0,100.0,7.4,2.0,2.0,0,0,0.0,44.1,0,15,0.0,0,0,118.8,1,2,10.0,27,1,1,1,0,15,8,7.5,15.0,0,1,4.0,100.0,14.4,13.0,13.0,0,0,0.0,55.1,0,15,66.7,2,0,118.8,1,14,70.0,97,1,0,1,0,15,11,1.2,15.0
