player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jeff Okudah,55674,CB,ATL,5,10,,10.0,2,0,39.6,0,1,0,0,0,0.0
Nick Niemann,43500,LB,LAC,5,7,,7.0,27,0,39.6,0,1,0,0,0,0.0
Derrek Pitts,60785,CB,TB,1,1,,1.0,30,0,39.6,0,1,0,0,0,0.0
Andrew Van Ginkel,30267,ED,MIA,8,21,,21.0,17,0,39.6,0,1,0,0,0,0.0
Sione Takitaki,12666,LB,CLV,2,3,,3.0,8,1,0.0,0,1,0,0,0,0.0
Damontae Kazee,11904,S,PIT,6,13,,6.5,25,0,39.6,0,2,0,0,0,0.0
Ugo Amadi,49352,CB,NO,4,14,,7.0,20,0,39.6,0,2,0,0,0,0.0
Denzel Perryman,9481,LB,HST,3,3,,3.0,13,0,39.6,0,1,0,0,0,0.0
Percy Butler,83271,S,WAS,8,38,,38.0,32,0,39.6,0,1,0,0,0,0.0
Cameron Sutton,11850,CB,DET,5,8,,8.0,11,0,39.6,0,1,0,0,0,0.0
Josh Woods,49023,LB,ARZ,6,13,,13.0,1,0,39.6,0,1,0,0,0,0.0
Terell Smith,83302,CB,CHI,1,2,,2.0,6,0,39.6,0,1,0,0,0,0.0
Ka'dar Hollman,49446,CB,HST,1,1,,1.0,13,0,39.6,0,1,0,0,0,0.0
Jaylon Johnson,56259,CB,CHI,4,11,,11.0,6,0,39.6,0,1,0,0,0,0.0
P.J. Locke,51189,S,DEN,2,5,,5.0,10,0,39.6,0,1,0,0,0,0.0
Jakorian Bennett,129496,CB,LV,3,7,,7.0,23,0,39.6,0,1,0,0,0,0.0
Innis Gaines,44443,CB,GB,2,6,,3.0,12,0,39.6,0,2,0,0,0,0.0
Jaylon Jones,124328,CB,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Duron Harmon,7872,S,CHI,2,5,,5.0,6,0,39.6,0,1,0,0,0,0.0
Juanyeh Thomas,76655,S,DAL,2,4,,4.0,9,0,39.6,0,1,0,0,0,0.0
Craig James,26360,CB,NYJ,1,5,,5.0,22,0,39.6,0,1,0,0,0,0.0
Levi Wallace,25445,CB,PIT,6,7,,7.0,25,0,39.6,0,1,0,0,0,0.0
Parry Nickerson,50511,CB,MIA,3,42,42.0,14.0,17,0,42.4,1,3,0,6,1,0.14
Antoine Winfield Jr.,42475,S,TB,8,39,39.0,13.0,30,0,54.9,1,3,0,18,22,0.46
Zach Cunningham,11812,LB,PHI,8,36,36.0,9.0,24,0,39.6,1,4,0,11,7,0.31
Jessie Bates III,49162,S,ATL,9,36,36.0,12.0,2,1,2.8,1,3,0,3,5,0.08
Andre Chachere,51194,S,ARZ,6,36,36.0,12.0,1,0,56.3,1,3,0,19,8,0.53
Jaquan Brisker,101665,S,CHI,8,35,35.0,17.5,6,0,95.8,1,2,0,45,7,1.29
