player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Jarrell Jackson,22290,CB,ILL STATE,7,2,0,38.5,0,0,188,79.2,77.7,29.9,,69.2,51.5,0,0,2,30,19.2,5,4,1,18.4,10,0,18,410,224,437,9,0,0,9,0,0,428,0,213,0,6,19,26,0,0,102,20,10.2
Stefan Williams,22300,ED,CHARLES SO,2,0,0,,0,0,135,60.0,63.2,73.5,58.5,63.3,70.8,0,0,0,,0.0,0,0,0,0.0,0,0,2,0,1,15,13,0,2,3,8,0,2,5,9,0,1,1,0,0,0,0,0,
Devin Taylor,22317,CB,BOWL GREEN,11,6,0,45.5,0,0,122,69.7,68.5,21.9,53.0,69.8,67.2,1,2,2,36,14.0,6,9,7,46.3,20,0,39,679,328,751,20,0,0,20,0,2,731,8,415,11,13,31,44,3,0,267,69,13.4
Jordan Jones,22379,CB,CHATTNOOGA,7,4,0,73.9,0,1,137,73.5,70.6,83.4,71.4,48.3,69.4,0,1,0,57,10.3,3,0,1,128.5,17,0,45,385,263,435,3,0,0,3,0,1,432,2,170,1,8,22,23,1,2,198,98,11.6
Jarrod Stanley,22430,CB,CHARLES SO,3,1,0,61.5,0,0,135,68.5,70.0,0.0,,80.2,61.3,0,0,1,60,18.8,3,2,3,113.0,8,0,22,109,67,134,0,0,0,0,0,0,134,0,67,3,6,12,13,0,2,188,73,23.5
Eli Shepherd,22469,DI,CHATTNOOGA,1,0,0,,0,0,137,,67.7,68.3,58.6,62.5,70.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,4,0,4,0,0,0,0,3,1,0,1,1,0,0,0,0,0,
Nick Salley,22617,ED,CHARLES SO,9,7,0,100.0,0,0,135,75.6,67.5,89.6,60.3,67.9,53.4,2,14,0,15,20.7,6,0,0,118.8,1,4,4,0,9,539,534,0,0,521,13,0,5,293,237,1,16,16,1,20,0,15,17,15.0
Raemo Trevino,22649,ED,IDAHO ST,9,5,0,,0,0,186,59.0,58.4,54.3,58.6,60.8,35.6,2,7,0,,20.8,5,0,1,0.0,0,0,2,0,0,286,284,25,59,70,130,0,2,152,134,0,11,14,0,9,0,0,0,
Edward King,22770,LB,CHARLES SO,2,0,0,100.0,0,0,135,63.8,71.4,75.7,82.4,64.3,60.7,1,0,0,24,14.3,1,0,0,104.2,2,1,39,0,20,42,0,0,0,0,0,1,42,1,21,2,3,6,2,2,0,18,4,9.0
Cortez Davis,22974,CB,HAWAII,11,8,0,51.1,0,2,180,61.7,61.6,87.9,64.1,55.8,64.1,1,2,1,44,13.0,7,14,5,79.5,45,1,47,776,482,890,34,0,0,34,0,1,856,17,391,31,10,39,88,4,4,514,234,11.4
Kelvin Broome Jr.,23025,LB,INDIANA ST,8,7,0,40.0,0,0,191,66.7,54.1,81.4,62.9,41.5,49.3,0,3,0,19,22.7,5,1,0,56.3,2,1,223,0,94,248,19,0,0,19,0,0,229,33,121,6,6,10,5,4,0,25,3,12.5
Dru Prox,23093,LB,UTSA,9,2,0,57.1,0,1,331,53.4,66.4,76.7,86.8,67.8,76.6,2,3,0,40,5.9,1,1,0,132.7,4,1,142,0,67,145,0,0,0,0,0,0,145,11,67,3,9,14,7,6,1,73,41,18.3
Reggie Stubblefield,23441,S,KANSAS ST,9,5,1,78.3,0,0,199,59.5,64.5,28.9,61.7,78.6,58.1,0,3,0,21,17.1,6,1,2,107.2,18,1,106,2,188,332,27,0,0,27,0,2,305,34,110,195,15,24,23,4,1,144,116,8.0
Mikel Horton,23509,DI,CHARLOTTE,5,5,0,,1,0,136,60.0,68.4,43.6,68.0,67.4,66.4,2,5,0,,5.0,1,0,1,0.0,0,0,0,0,0,200,200,45,153,0,2,0,0,103,97,0,11,14,0,7,0,0,0,
Najee Reams,23773,CB,NC A&T,3,4,0,75.0,0,0,246,47.3,53.8,83.9,,77.7,69.8,0,0,0,29,11.5,3,0,0,101.6,12,0,32,71,134,220,2,0,0,2,0,61,218,0,86,54,6,19,16,0,0,142,49,11.8
Matt Stevens,23774,LB,NC CENT,3,2,0,62.5,0,0,247,70.8,69.8,77.6,53.8,67.1,78.3,0,2,0,14,8.3,1,1,0,75.0,5,0,78,0,49,91,1,0,0,1,0,0,90,4,38,12,4,9,8,2,0,40,17,8.0
Jordan Canady,23841,S,N DAKOTA,5,5,0,80.0,0,0,249,51.9,60.4,83.0,58.6,74.6,79.6,0,0,1,39,8.3,2,0,1,112.1,8,0,56,3,75,182,6,0,0,6,0,68,176,3,104,49,3,17,10,0,1,124,22,15.5
Colby Burton,23898,CB,HAWAII,4,0,0,100.0,0,0,180,61.9,63.1,78.8,57.2,67.3,82.7,0,0,0,22,0.0,0,0,1,108.3,5,0,3,94,53,106,0,0,0,0,0,0,106,2,51,9,2,7,5,0,0,50,15,10.0
Kevin Johnson,23904,S,NICHOLLS,4,0,0,62.5,0,1,243,68.1,64.0,5.3,56.7,59.2,85.4,0,1,0,31,0.0,0,0,1,93.2,5,0,18,8,86,165,43,0,0,43,0,2,122,19,60,94,5,11,8,1,0,75,11,15.0
Darion Dunn,23963,CB,TEXAS,9,4,0,57.1,0,1,311,74.3,74.5,82.0,57.9,70.8,66.6,0,0,0,52,13.6,3,2,0,90.6,12,0,20,236,149,261,3,0,0,3,0,0,258,4,108,2,4,15,21,0,1,126,33,10.5
Harrison Poole,24102,CB,MERCER,8,3,0,47.1,0,0,219,67.4,67.3,84.0,54.9,67.2,79.7,0,1,0,17,5.0,1,0,0,54.8,8,0,41,51,99,254,4,0,0,4,0,36,250,5,150,122,5,16,17,1,0,55,28,6.9
Ray Haas,24109,LB,N DAKOTA,1,0,0,50.0,0,0,249,75.9,80.1,78.8,65.5,75.1,76.5,0,0,1,11,0.0,0,1,0,27.1,1,0,1,0,15,31,8,0,0,8,0,0,23,3,13,22,1,2,2,0,0,11,6,11.0
Darren Evans,24171,CB,LSU,9,1,0,63.6,0,0,211,62.1,60.2,82.6,70.5,46.0,38.5,0,2,0,24,33.3,5,2,1,126.9,14,0,22,234,160,293,2,0,0,2,0,5,291,3,130,30,2,9,22,2,3,170,65,12.1
Alvinoski LaFleur,24504,S,E MICHIGAN,9,5,0,63.6,0,0,160,54.9,58.2,85.1,78.0,59.1,50.2,0,1,0,44,20.8,10,0,0,87.7,14,2,248,7,247,455,3,0,0,3,0,70,452,6,202,127,12,33,22,3,0,172,64,12.3
Jerome Brooks III,24531,S,LIUSHAR,3,2,0,83.3,0,0,1298,58.6,58.8,79.9,58.5,59.3,64.0,0,0,1,18,14.3,3,0,1,112.5,5,0,82,0,62,119,4,0,0,4,0,17,115,3,54,16,2,16,6,0,2,66,13,13.2
Brandon Brown,24535,LB,WOFFORD,3,7,0,66.7,0,0,350,46.2,54.0,77.8,54.4,63.0,77.4,2,0,0,13,6.7,1,0,0,89.6,2,0,135,0,61,143,7,0,0,7,0,0,136,5,77,1,3,7,3,2,0,23,8,11.5
Evan Holm,24702,CB,N DAKOTA,6,3,0,72.7,1,0,249,73.9,76.3,82.1,55.3,80.0,83.4,0,0,1,18,3.6,1,2,2,80.5,16,0,23,184,115,245,5,0,0,5,0,0,240,2,128,33,7,24,22,0,1,114,60,7.1
Wyatt Hjelm,24707,ED,SACRAMENTO,9,5,0,0.0,0,0,279,57.5,61.3,57.4,62.5,61.4,46.5,1,8,0,,23.8,5,0,1,39.6,0,0,0,0,2,320,320,0,17,176,127,0,0,174,144,0,8,11,1,9,0,0,0,
Deiontae Jones,24779,CB,WSRAMS,1,1,0,100.0,0,1,1206,53.7,68.1,79.6,60.0,90.3,28.4,0,0,0,17,38.5,5,0,0,106.3,6,0,14,0,31,62,8,0,0,8,0,1,54,1,30,39,4,7,6,0,0,57,53,9.5
Jaxson Turner,24955,ED,N DAKOTA,6,6,1,80.0,0,0,249,65.7,72.4,89.7,74.5,68.3,61.9,0,6,0,18,15.4,4,0,0,97.9,8,1,5,0,49,279,201,0,0,201,0,0,78,74,156,73,14,16,10,7,0,75,40,9.4
Josiah Erickson,25044,ED,SACRAMENTO,9,6,0,83.3,0,1,279,53.8,74.0,41.3,71.3,80.6,76.0,5,12,0,9,10.5,4,0,2,83.3,5,6,3,0,37,365,362,0,0,360,2,0,3,180,148,0,26,28,6,23,0,24,26,4.8
Jace Lewis,25213,LB,MONTANA,9,8,0,52.4,0,1,232,74.3,81.6,81.5,75.5,82.9,73.7,8,13,0,19,10.6,7,1,0,80.1,11,4,497,2,233,595,79,0,0,79,0,4,516,147,215,13,42,51,21,25,1,93,85,8.5
Luc Bequette,25776,DI,CAL,8,7,3,,0,0,130,55.2,61.5,82.6,68.1,57.4,48.5,2,10,0,,19.4,7,0,0,0.0,0,2,1,0,5,387,386,21,293,1,71,0,1,211,171,0,16,22,0,14,0,0,0,
Jeremiah Moon,26453,LB,FLORIDA,10,7,0,62.5,0,1,163,57.1,63.5,88.2,68.5,62.2,74.9,1,12,0,32,11.8,6,0,0,81.3,5,2,198,2,130,416,192,0,2,190,0,0,224,92,194,24,22,38,8,15,0,52,43,10.4
Jared Folks,26468,LB,E TENN ST,4,11,0,66.7,0,0,157,68.8,75.2,0.6,71.1,74.2,89.4,1,4,0,13,0.0,0,0,1,79.9,2,1,187,0,62,196,3,0,0,3,0,5,193,33,101,1,8,14,3,6,0,16,11,8.0
Javian Smith,26638,CB,MO STATE,5,1,0,25.0,0,0,230,63.3,65.2,78.5,,70.5,53.7,0,0,0,18,20.0,1,2,0,45.8,1,0,2,82,51,90,0,0,0,0,0,5,90,0,39,1,0,3,4,0,0,18,5,18.0
Demario McCall,28012,CB,OHIO STATE,4,3,0,60.0,0,0,260,72.7,73.7,77.5,,70.1,82.5,0,0,0,10,0.0,0,1,0,64.6,3,0,2,55,34,63,0,0,0,0,0,1,63,0,29,4,2,4,5,0,0,14,8,4.7
Brenden Schooler,28253,S,TEXAS,9,6,0,71.4,0,1,311,71.1,66.1,8.2,77.0,52.5,66.4,0,0,0,20,15.4,6,0,1,89.0,10,1,51,4,138,280,4,0,0,4,0,176,276,2,140,45,7,27,14,1,0,92,35,9.2
DeValon Whitcomb,28665,DI,S DAKOTA,6,4,0,,0,0,291,,69.1,84.5,52.7,78.9,44.2,0,4,0,,22.2,2,0,0,0.0,0,0,0,0,0,256,256,96,152,1,7,0,0,147,109,0,2,3,0,4,0,0,0,
Richard Moore,28853,LB,SMU,9,7,0,80.0,0,0,287,59.9,60.6,0.0,76.1,57.1,49.5,11,5,0,46,21.2,7,0,3,158.3,8,1,291,0,146,300,2,0,0,2,0,0,298,44,110,7,17,19,10,17,2,165,156,20.6
Mekhi Stevenson,28983,WR,IDAHO,1,0,0,,0,0,185,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jack Jones,29050,CB,ARIZONA ST,9,4,0,63.2,0,1,110,75.3,74.3,84.8,,63.4,54.2,0,0,2,28,16.7,7,5,1,82.9,24,0,31,462,284,531,2,0,0,2,0,2,529,0,247,34,9,31,38,0,2,297,81,12.4
Jerone Jackson,30281,S,N COLORADO,10,13,0,59.5,0,0,253,70.9,68.0,52.9,64.3,61.8,59.1,2,1,0,48,18.1,13,3,1,98.1,22,2,214,13,355,692,22,0,0,22,0,267,670,13,324,176,19,46,37,5,2,253,126,11.5
Colby Reeder,30285,LB,DELAWARE,3,3,0,80.0,0,0,151,69.3,74.5,80.5,81.1,66.2,49.2,4,1,1,21,23.5,4,0,0,62.1,4,1,140,0,89,155,13,1,0,12,0,2,142,16,50,0,3,10,5,6,0,42,42,10.5
Nijuel Hill,30346,CB,DELAWARE,3,2,0,62.5,0,1,151,70.6,71.7,78.6,,71.8,59.5,0,0,0,25,16.7,2,2,0,84.4,10,0,39,108,94,148,1,0,0,1,0,0,147,0,54,0,5,8,16,0,0,116,58,11.6
Kelvin Azanama,30425,LB,JAMES MAD,3,3,0,100.0,0,0,197,67.0,73.4,78.4,54.4,80.4,77.4,0,1,0,12,5.0,1,0,0,104.2,2,0,124,0,80,143,6,0,0,6,0,0,137,8,55,13,9,16,2,1,0,18,8,9.0
Adeeb Atariwa,30482,ED,VIRGINIA,2,2,0,,0,0,335,,68.5,76.2,63.1,67.7,53.7,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,38,38,0,14,15,9,0,0,16,22,0,2,2,0,1,0,0,0,
Marshaun Cameron,30624,CB,COLO STATE,10,8,0,52.4,0,0,144,51.2,55.7,42.8,64.7,72.4,82.6,0,2,1,43,5.1,2,2,9,108.3,22,0,66,491,263,570,6,0,0,6,0,1,564,3,304,5,9,29,42,2,8,332,81,15.1
Jerome Dews,31869,LB,BOWIE ST,1,0,0,,0,0,365,60.0,59.5,66.0,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,3,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,
ShawnTrez Spates,33073,CB,W ILLINOIS,5,0,0,45.5,0,0,345,63.5,58.3,80.9,57.3,35.7,38.2,0,0,0,39,33.3,4,2,3,93.4,5,0,13,166,103,192,1,0,0,1,0,0,191,3,86,12,6,8,11,0,1,61,22,12.2
Nathan Grant,33166,ED,CENT ARK,5,3,0,,0,0,132,60.0,67.2,26.9,73.7,61.8,28.8,2,4,0,,40.0,4,0,1,0.0,0,1,0,0,0,123,123,2,16,79,26,0,0,74,49,0,3,3,0,7,0,0,0,
J.W. Jones,33251,ED,CENT ARK,5,1,0,,0,1,132,61.9,62.9,52.0,68.0,52.1,53.5,3,14,0,,23.1,3,0,1,0.0,0,2,0,0,0,231,231,1,8,202,20,0,0,155,76,0,10,9,0,19,0,0,0,
Tre' Hendon,33382,LB,LNDNWD,1,1,0,100.0,0,0,949,48.1,48.6,73.8,55.4,56.6,62.5,0,0,0,12,20.0,1,0,0,109.7,3,0,22,0,8,29,2,0,0,2,0,0,27,4,17,5,1,3,3,0,0,31,32,10.3
Brian Cavicante,33444,LB,MARSHALL,7,10,0,75.0,0,0,214,40.6,62.3,81.3,72.7,77.0,72.3,0,2,0,23,9.5,2,0,1,104.2,3,1,142,0,59,147,2,0,0,2,0,0,145,10,78,3,5,9,4,3,0,38,30,12.7
Eric Johnson,33698,DI,MO STATE,7,6,1,,0,0,230,68.2,75.5,61.7,66.2,78.1,52.9,1,16,0,,16.7,4,0,1,0.0,0,2,1,0,0,375,374,99,256,0,19,0,1,212,163,0,14,14,0,19,0,0,0,
Shea Campbell,33714,LB,WESTFL,1,1,0,25.0,0,0,1269,61.2,82.5,79.7,,94.3,60.5,0,0,0,7,12.5,1,0,0,39.6,1,0,71,0,41,72,0,0,0,0,0,0,72,0,31,0,5,6,4,0,0,7,10,7.0
Brock Nichols,33753,S,USF,8,1,0,28.6,0,0,327,71.0,70.9,80.5,60.0,68.2,84.9,0,0,1,5,0.0,0,0,0,0.0,2,0,65,3,79,153,0,0,0,0,0,58,153,1,73,27,3,6,7,0,0,9,3,4.5
Nick Harper Jr.,33892,CB,TENN STATE,3,2,0,42.9,0,0,308,63.9,64.8,81.3,58.2,67.3,57.5,0,0,0,53,16.7,2,1,0,78.3,6,0,5,177,103,192,3,0,0,3,0,4,189,1,88,3,2,8,14,0,0,136,22,22.7
Meiko Dotson,33902,CB,FLORIDA ST,6,0,0,63.6,0,1,167,63.5,63.2,79.8,55.2,62.0,71.2,0,0,0,59,8.3,1,0,0,133.9,7,0,6,127,66,141,0,0,0,0,0,3,141,2,73,5,4,11,11,0,1,128,38,18.3
Eryk Preston,33903,ED,W ILLINOIS,4,1,0,,0,0,345,61.9,58.9,21.0,58.4,62.3,44.4,0,4,0,,40.0,2,0,1,0.0,0,0,5,0,2,106,101,0,0,101,0,0,5,54,50,0,2,2,0,4,0,0,0,
Billy Nelson,33930,CB,W OREGON,1,1,0,66.7,0,0,411,62.2,60.3,0.0,,67.8,80.1,0,0,0,20,0.0,0,0,1,109.7,2,0,4,35,24,39,0,0,0,0,0,0,39,0,15,0,0,3,3,0,0,39,12,19.5
Omar Hicks,33988,CB,MONTANA,9,5,0,50.0,1,0,232,69.5,71.3,37.9,50.0,84.4,50.3,0,2,0,60,14.3,6,6,3,86.8,24,0,33,462,310,503,8,0,0,8,0,0,495,8,185,0,12,31,48,2,2,336,165,14.0
Tyler Lovelace,34086,LB,MO STATE,7,4,0,100.0,0,0,230,58.1,75.0,83.8,64.5,88.7,83.6,1,3,0,8,8.3,2,0,0,126.0,4,1,56,18,53,170,79,0,0,79,0,0,91,30,87,17,14,18,4,5,1,19,17,4.8
Jordan Williams,34541,ED,MERCER,8,1,0,60.0,0,0,219,51.0,67.3,37.9,80.2,66.8,48.9,3,3,0,18,22.2,4,0,1,87.9,3,1,19,1,33,183,149,0,0,148,1,0,34,50,100,13,9,13,5,7,0,43,14,14.3
Denzel Feaster,34561,LB,UTSA,10,8,0,60.0,0,0,331,41.9,52.9,79.7,54.0,67.4,61.6,0,0,0,16,14.3,4,0,0,85.4,3,0,187,0,104,194,0,0,0,0,0,0,194,7,83,7,8,16,5,0,0,40,4,13.3
Ferrod Gardner,34595,LB,LA LAFAYET,8,12,0,69.0,0,0,207,38.8,62.0,78.7,66.5,78.3,66.5,2,4,1,30,13.1,8,3,0,81.4,20,3,384,0,187,429,4,0,0,4,0,0,425,33,209,41,29,41,29,9,0,252,147,12.6
Alonzo Craighton,34672,S,N ALABAMA,4,4,0,100.0,0,1,389,72.3,73.5,6.1,,77.5,76.2,0,0,0,30,10.3,3,0,1,108.3,6,0,76,0,131,262,3,0,0,3,0,153,259,0,131,30,5,22,6,0,0,60,29,10.0
John Petrishen,35069,LB,PITTSBURGH,10,15,0,90.0,0,0,268,65.4,67.7,79.0,60.8,71.9,61.0,0,2,3,71,18.4,9,0,0,71.7,18,3,208,0,186,369,4,0,0,4,0,0,365,43,140,157,16,25,20,5,0,214,254,11.9
Eddie Gonzales III,35429,DI,N COLORADO,8,12,0,,0,0,253,57.0,80.8,84.0,63.8,88.1,78.0,1,8,0,,7.1,2,0,0,0.0,0,4,3,0,1,315,312,97,146,39,30,0,3,159,155,0,12,14,0,13,0,0,0,
Arsante Conners,35570,ED,LNDNWD,1,2,0,,0,0,949,,64.2,75.4,71.5,58.0,76.1,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,20,20,0,2,18,0,0,0,7,13,0,1,2,0,0,0,0,0,
Inoke Moala,35979,ED,INDIANA ST,9,3,0,100.0,0,2,191,60.7,87.1,84.4,82.6,81.4,57.8,5,22,0,5,19.2,5,0,0,87.5,1,9,16,0,3,370,354,4,40,157,153,0,16,216,151,0,21,18,1,36,0,5,9,5.0
Taylor Powell,35983,LB,SACRAMENTO,8,18,0,62.5,0,0,279,68.9,71.0,0.0,70.1,72.5,62.6,0,5,0,13,14.3,7,2,2,71.6,10,1,325,0,181,391,13,0,0,13,0,1,378,46,164,52,12,24,16,6,0,67,36,6.7
Stephon Williams,36017,LB,WESTFL,1,3,0,100.0,0,0,1269,66.5,80.5,75.7,56.9,91.2,82.0,0,1,0,7,0.0,0,0,0,95.8,1,0,32,0,23,47,0,0,0,0,0,0,47,2,22,14,2,3,1,1,0,7,10,7.0
Richie Kittles,36137,S,NC A&T,3,6,0,60.0,0,0,246,54.2,57.7,81.5,59.2,64.9,56.2,0,0,0,17,17.6,3,0,1,112.1,6,0,71,1,111,183,13,0,0,13,0,54,170,3,69,44,4,8,10,0,1,64,12,10.7
Cristian Williams,36151,S,TULSA,6,8,0,46.2,0,0,320,56.1,56.0,84.2,53.1,56.6,44.9,0,0,0,45,24.3,9,2,0,76.1,6,0,67,2,180,308,4,0,0,4,0,197,304,5,123,38,7,20,13,0,0,111,67,18.5
Brandon Lopez,36327,DI,STNY BROOK,3,2,1,,0,0,303,,60.1,0.0,65.6,61.4,59.8,0,1,0,,12.5,1,0,2,0.0,0,1,0,0,0,141,141,53,76,0,12,0,0,64,77,0,5,5,0,2,0,0,0,
Scott Patchan,36449,ED,COLO STATE,10,10,2,,0,3,144,66.9,84.9,36.8,91.6,71.2,47.8,6,25,0,,18.9,10,0,4,0.0,0,6,0,0,26,688,687,0,20,644,23,0,1,295,367,0,29,33,0,37,0,0,0,
Elijah Taylor,36723,ED,TULSA,9,3,0,,0,1,320,62.7,68.3,11.0,61.9,73.2,64.9,0,3,0,,12.5,2,0,2,0.0,0,2,0,0,0,174,174,0,71,75,28,0,0,92,82,0,12,11,0,5,0,0,0,
Thad Mangum,36819,DI,USF,10,7,0,,0,0,327,61.0,47.8,64.4,57.0,43.2,24.6,2,7,0,,33.3,13,0,1,0.0,0,0,0,0,2,470,470,21,206,55,188,0,0,233,235,0,12,19,0,9,0,0,0,
Micah Dew-Treadway,37050,DI,MINNESOTA,10,8,1,,0,0,225,66.6,65.3,85.1,62.3,63.0,68.4,0,4,0,,6.3,1,0,1,0.0,0,0,0,0,0,275,275,102,173,0,0,0,0,135,140,0,4,7,0,4,0,0,0,
Tony Fair,37101,DI,AUBURN,9,3,0,,0,0,115,,64.2,38.2,60.9,66.6,27.3,2,1,0,,25.0,2,0,1,0.0,0,0,1,0,0,173,172,67,105,0,0,0,1,82,91,0,3,3,0,3,0,0,0,
Cameron Goode,38410,ED,CAL,8,14,3,100.0,0,0,130,66.1,71.1,32.8,73.1,67.6,54.9,5,16,0,6,23.4,11,0,3,91.7,1,6,10,0,31,492,462,0,3,455,4,0,30,262,199,20,19,22,1,27,0,6,2,6.0
Josh Drayden,38498,CB,CAL,9,11,0,66.7,1,0,130,57.6,63.5,50.3,64.6,83.7,57.4,0,3,0,26,18.0,9,2,2,103.3,26,0,81,92,347,621,14,0,0,14,0,6,607,12,262,428,8,30,39,3,2,267,95,10.3
Viane Moala,38501,DI,UTAH,3,1,1,,0,0,328,,61.8,80.2,74.4,51.9,49.8,0,9,0,,20.0,1,0,0,0.0,0,0,0,0,0,132,132,20,111,0,1,0,0,59,73,0,3,3,0,9,0,0,0,
Demetris Robertson,38547,WR,AUBURN,2,0,0,,0,0,115,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Tristen Vance,39045,LB,N ARIZONA,9,26,0,81.8,0,1,252,65.9,64.2,50.4,56.3,64.8,89.1,0,6,0,23,5.0,4,1,1,127.5,18,1,497,1,286,577,32,0,0,32,0,6,545,54,237,41,29,50,22,7,2,161,109,8.9
Jack Sendelbach,39346,LB,E WASHGTON,8,26,0,80.0,0,1,161,79.6,84.3,84.5,70.7,80.1,62.0,3,9,0,30,14.0,14,1,0,91.0,20,1,498,0,257,517,4,1,0,3,0,6,513,33,227,9,46,60,25,13,0,146,106,7.3
De'Vante Cross,39851,CB,VIRGINIA,8,2,0,57.6,0,0,335,47.2,49.3,87.9,60.0,54.0,47.2,0,0,1,92,14.7,5,4,0,110.8,19,0,126,16,275,535,10,0,0,10,0,55,525,2,258,328,4,27,33,0,3,341,142,17.9
Jordan Carmouche,39951,LB,HOUSTON,6,3,0,62.5,0,0,182,56.0,60.1,76.5,,63.9,65.5,0,0,0,13,10.0,1,1,0,76.0,5,0,67,0,35,70,0,0,0,0,0,0,70,0,35,3,2,6,8,0,0,42,31,8.4
Derrion Rakestraw,39968,S,TULANE,9,6,0,90.0,0,0,319,61.7,64.2,83.4,63.9,66.9,67.3,1,1,1,14,13.5,5,0,0,94.6,9,0,84,2,137,256,1,0,0,1,0,140,255,3,116,29,9,26,10,2,3,67,35,7.4
Tyrell Alexander,39986,WR,VANDERBILT,1,0,0,,0,0,333,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
