player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Duron Harmon,7872,S,CHI,1,4,,4.0,6,0,39.6,0,1,0,0,0,0.0
Juanyeh Thomas,76655,S,DAL,3,5,,2.5,9,0,39.6,0,2,0,0,0,0.0
Josh Woods,49023,LB,ARZ,5,11,,11.0,1,0,39.6,0,1,0,0,0,0.0
Innis Gaines,44443,CB,GB,1,5,,2.5,12,0,39.6,0,2,0,0,0,0.0
Ugo Amadi,49352,CB,NO,4,14,,7.0,20,0,39.6,0,2,0,0,0,0.0
Nick Niemann,43500,LB,LAC,4,3,,3.0,27,0,39.6,0,1,0,0,0,0.0
Ka'dar Hollman,49446,CB,HST,1,1,,1.0,13,0,39.6,0,1,0,0,0,0.0
P.J. Locke,51189,S,DEN,2,5,,5.0,10,0,39.6,0,1,0,0,0,0.0
Nick McCloud,49535,CB,NYG,2,5,,5.0,21,0,39.6,0,1,0,0,0,0.0
Jeff Okudah,55674,CB,ATL,4,6,,6.0,2,0,39.6,0,1,0,0,0,0.0
Jakorian Bennett,129496,CB,LV,3,7,,7.0,23,0,39.6,0,1,0,0,0,0.0
Jaylon Jones,124328,CB,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Denzel Perryman,9481,LB,HST,3,3,,3.0,13,0,39.6,0,1,0,0,0,0.0
Daiyan Henley,61500,LB,LAC,1,1,,1.0,27,0,39.6,0,1,0,0,0,0.0
Derrek Pitts,60785,CB,TB,1,1,,1.0,30,0,39.6,0,1,0,0,0,0.0
Jaylon Johnson,56259,CB,CHI,3,6,,6.0,6,0,39.6,0,1,0,0,0,0.0
Percy Butler,83271,S,WAS,7,24,,24.0,32,0,39.6,0,1,0,0,0,0.0
Terell Smith,83302,CB,CHI,1,2,,2.0,6,0,39.6,0,1,0,0,0,0.0
Jaquan Brisker,101665,S,CHI,7,30,,30.0,6,0,39.6,0,1,0,0,0,0.0
Andrew Van Ginkel,30267,ED,MIA,7,20,,20.0,17,0,39.6,0,1,0,0,0,0.0
Craig James,26360,CB,NYJ,1,5,,5.0,22,0,39.6,0,1,0,0,0,0.0
Levi Wallace,25445,CB,PIT,6,7,,7.0,25,0,39.6,0,1,0,0,0,0.0
Damontae Kazee,11904,S,PIT,5,11,,5.5,25,0,39.6,0,2,0,0,0,0.0
Cameron Sutton,11850,CB,DET,5,8,,8.0,11,0,39.6,0,1,0,0,0,0.0
Jack Gibbens,57662,LB,TEN,5,8,,8.0,31,0,39.6,0,1,0,0,0,0.0
Parry Nickerson,50511,CB,MIA,3,42,42.0,14.0,17,0,42.4,1,3,0,6,1,0.14
Antoine Winfield Jr.,42475,S,TB,7,36,36.0,12.0,30,0,54.9,1,3,0,18,22,0.5
Andre Chachere,51194,S,ARZ,6,36,36.0,12.0,1,0,56.3,1,3,0,19,8,0.53
Marcus Epps,51391,S,LV,8,35,35.0,35.0,23,0,87.5,1,1,0,5,3,0.14
Tashaun Gipson Sr.,7288,S,SF,8,62,31.0,15.5,28,0,56.3,2,4,0,6,1,0.1
Zach Cunningham,11812,LB,PHI,7,30,30.0,7.5,24,0,39.6,1,4,0,11,7,0.37
Jessie Bates III,49162,S,ATL,8,30,30.0,10.0,2,1,2.8,1,3,0,3,5,0.1
Kerby Joseph,83239,S,DET,6,56,28.0,8.0,11,0,52.7,2,7,0,43,22,0.77
Darrick Forrest,55087,S,WAS,5,27,27.0,13.5,32,0,56.3,1,2,0,2,4,0.07
Terrell Edmunds,51334,S,TEN,7,26,26.0,8.7,31,0,56.3,1,3,0,19,0,0.73
DeShon Elliott,28854,S,MIA,6,25,25.0,12.5,17,0,95.8,1,2,1,1,0,0.04
Justin Simmons,10732,S,DEN,5,25,25.0,12.5,10,0,95.8,1,2,1,4,0,0.16
Alex Singleton,9994,LB,DEN,8,24,24.0,12.0,10,0,60.4,1,2,0,8,5,0.33
Justin Reid,49048,S,KC,8,69,23.0,7.7,16,1,3.7,3,9,0,29,21,0.42
Jordan Whitehead,49196,S,NYJ,7,67,22.3,9.6,22,1,19.6,3,7,0,36,27,0.54
Roquan Smith,50892,LB,BLT,8,20,20.0,10.0,3,0,66.7,1,2,0,11,14,0.55
Xavier Woods,11946,S,CAR,4,20,20.0,6.7,5,0,45.1,1,3,0,11,9,0.55
Xavier McKinney,55775,S,NYG,8,40,20.0,20.0,21,0,112.5,2,2,0,22,12,0.55
Elijah Hicks,55584,S,CHI,6,19,19.0,9.5,6,0,95.8,1,2,1,3,0,0.16
Divine Deablo,42208,LB,LV,6,18,18.0,18.0,23,0,83.3,1,1,0,4,6,0.22
Grant Delpit,60685,S,CLV,7,68,17.0,13.6,8,0,79.2,4,5,0,5,8,0.07
Leighton Vander Esch,50950,LB,DAL,5,17,17.0,17.0,9,0,104.2,1,1,0,9,2,0.53
Cam Taylor-Britt,83326,CB,CIN,6,17,17.0,5.7,7,0,50.7,1,3,0,15,4,0.88
Fabian Moreau,11836,CB,DEN,5,17,17.0,17.0,10,0,104.2,1,1,0,9,12,0.53
