player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Travis Etienne Jr.,57185,HB,JAX,8,151,33,6,25.2,147,0,583,1,12,33,423,70.8,13,31,15,0,82,90.3,71.5,51.2,,54.5,72.2,69.8,70.4,35,1,266,27,202,178,0,0,31,178,7,583,423,2.8,3.9,1.32,65
Christian McCaffrey,11763,HB,SF,8,137,33,7,32.2,210,0,653,0,3,33,465,72.3,16,38,28,3,50,43.1,84.6,87.5,,18.8,91.0,79.6,39.7,65,0,292,32,193,179,0,0,35,169,9,653,465,3.39,4.8,1.51,83
Josh Jacobs,45953,HB,LV,8,133,14,2,10.3,42,0,408,3,8,14,274,28.2,4,20,23,1,79,74.1,61.0,38.0,60.0,47.5,51.2,65.7,57.1,24,1,242,28,153,161,0,0,40,161,3,408,274,2.06,3.1,1.58,43
Zack Moss,40341,HB,IND,7,125,26,6,31.6,186,0,589,3,4,26,385,65.5,15,30,14,0,33,89.9,68.1,88.0,,65.3,53.9,70.2,58.0,56,0,123,16,131,142,0,0,19,141,5,589,385,3.08,4.7,0.94,92
Derrick Henry,10679,HB,TEN,7,121,26,7,34.0,180,0,530,0,1,26,393,65.0,9,24,31,0,55,89.8,86.3,82.1,66.0,86.0,78.9,81.7,57.8,63,0,134,14,78,137,0,0,14,135,3,530,393,3.25,4.4,1.72,66
D'Andre Swift,57212,HB,PHI,8,117,22,5,24.0,137,0,571,1,6,22,299,49.3,9,29,24,1,31,71.2,68.1,42.3,,27.2,52.1,76.8,55.9,43,1,135,28,170,147,0,0,32,145,3,571,299,2.56,4.9,0.79,85
Kenneth Walker III,97199,HB,SEA,7,117,32,7,36.6,189,0,516,1,10,32,359,98.4,11,26,29,0,26,89.2,73.4,3.0,,53.0,64.9,75.7,59.2,45,2,110,14,109,130,0,0,16,131,6,516,359,3.07,4.4,1.01,82
Joe Mixon,11803,HB,CIN,7,112,14,2,9.3,42,1,453,2,2,14,286,31.2,11,26,7,0,60,89.2,67.2,7.8,,50.8,58.6,71.4,60.5,22,2,127,19,163,126,0,0,23,131,2,453,286,2.55,4.0,0.78,50
Saquon Barkley,45791,HB,NYG,5,110,16,5,29.3,121,0,413,1,4,16,328,46.2,7,17,21,1,53,69.2,66.8,85.4,,80.4,67.9,63.6,56.3,34,0,88,19,120,134,0,0,24,129,1,413,328,2.98,3.8,0.73,54
Dameon Pierce,83659,HB,HST,7,109,21,2,9.5,31,0,327,0,1,21,262,44.8,8,12,13,0,38,88.6,71.1,82.5,,85.1,68.4,68.4,55.5,16,0,84,9,83,121,0,0,12,118,1,327,262,2.4,3.0,1.01,70
