player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Calais Campbell,4364,DI,BLT,5,3,6.4,0,0,3,63.2,75.2,84.3,70.9,65.8,57.4,0.0,0,0,67,68,3.0,2,7
Tyson Alualu,5535,DI,PIT,5,0,2.8,0,0,25,60.0,34.8,38.9,54.7,35.3,36.4,0.0,0,1,57,57,3.5,2,4
Brandon Graham,5538,ED,PHI,5,1,1.8,0,0,24,72.3,86.9,84.6,81.2,67.9,65.2,16.7,1,0,36,37,11.1,4,4
Jason Pierre-Paul,5540,ED,BLT,2,1,4.0,0,0,3,65.9,63.1,81.3,66.4,48.9,56.1,25.0,1,0,27,27,3.7,1,2
Kareem Jackson,5545,S,DEN,5,10,8.7,0,0,10,67.2,67.7,33.9,,65.9,63.2,20.0,5,1,115,121,1.7,2,10
Devin McCourty,5552,S,NE,5,3,13.3,0,0,19,61.4,61.7,81.1,,59.2,79.6,16.7,2,0,126,128,0.8,1,7
Jerry Hughes,5556,ED,HST,5,2,5.3,1,0,13,68.2,76.6,40.1,67.1,66.2,49.6,0.0,0,2,86,86,1.2,1,4
Carlos Dunlap,5579,ED,KC,5,1,3.4,0,0,16,56.4,55.0,85.1,55.1,60.3,39.7,14.3,1,0,42,43,9.5,4,5
Corey Peters,5607,DI,JAX,1,1,1.5,0,0,15,60.0,59.0,76.0,54.3,60.1,71.3,0.0,0,0,16,16,6.3,1,2
Al Woods,5646,DI,SEA,5,4,1.8,0,0,29,60.5,63.0,42.5,62.5,63.3,64.6,5.9,1,1,90,93,11.1,10,12
Von Miller,6154,ED,BUF,5,0,0.3,0,0,4,77.3,89.2,47.7,77.4,85.8,61.4,0.0,0,1,47,48,6.4,3,3
Patrick Peterson,6157,CB,MIN,5,0,2.4,0,0,18,58.6,62.9,83.2,60.0,80.9,79.1,0.0,0,1,126,127,4.0,5,5
J.J. Watt,6163,ED,ARZ,4,0,0.0,0,0,1,63.2,72.9,84.2,68.0,63.1,48.2,0.0,0,1,54,57,1.9,1,1
Robert Quinn,6166,ED,CHI,6,2,2.6,1,0,6,56.9,40.4,47.9,55.6,36.4,48.4,12.5,1,2,118,120,1.7,2,5
Cameron Jordan,6176,ED,NO,5,6,1.0,0,0,20,72.7,73.9,86.5,58.2,77.9,54.9,13.0,3,0,107,111,10.3,11,14
Cameron Heyward,6183,DI,PIT,5,5,4.5,0,0,25,68.1,86.9,83.0,66.9,78.4,65.8,0.0,0,0,94,95,8.5,8,11
Justin Houston,6222,ED,BLT,3,1,0.0,0,0,3,66.8,76.3,81.1,72.7,62.0,55.9,0.0,0,0,15,16,6.7,1,1
Lawrence Guy,6385,DI,NE,3,3,1.5,0,0,19,,50.4,79.5,58.7,47.6,72.5,0.0,0,0,39,40,10.3,4,4
Chris Harris Jr.,6457,CB,NO,1,0,,0,0,20,62.6,63.5,67.4,,60.0,,,0,0,3,3,0.0,0,0
Josh Bynes,6503,LB,BLT,5,0,5.3,0,0,3,69.9,61.0,80.0,62.8,46.8,58.1,18.2,2,0,80,81,3.8,3,9
Nick Bellore,6515,LB,SEA,3,1,,0,0,29,60.0,80.8,65.9,60.0,74.9,71.7,0.0,0,0,8,8,0.0,0,0
Mario Addison,6558,ED,HST,1,2,,0,0,13,,57.0,80.0,58.5,54.8,71.9,0.0,0,0,12,12,0.0,0,0
Stephon Gilmore,7016,CB,IND,5,0,3.0,0,0,14,82.8,82.5,83.4,,71.7,74.3,0.0,0,1,128,131,0.0,0,1
Fletcher Cox,7018,DI,PHI,5,3,2.0,0,0,24,,62.3,52.4,69.6,49.5,72.9,0.0,0,1,56,57,1.8,1,1
Michael Brockers,7020,DI,DET,5,0,2.3,0,0,11,,50.1,80.9,55.8,48.4,37.2,0.0,0,0,55,55,5.5,3,4
Melvin Ingram III,7024,ED,MIA,5,1,1.0,0,0,17,56.3,71.9,0.0,77.2,81.7,44.8,0.0,0,4,60,62,5.0,3,3
Chandler Jones,7027,ED,LV,5,3,1.9,1,0,23,72.7,59.8,62.0,60.5,54.0,28.7,26.7,4,1,96,98,5.2,5,8
Bobby Wagner,7050,LB,LA,5,8,3.1,0,0,26,74.4,90.2,83.4,82.3,88.0,85.1,0.0,0,0,118,124,8.5,10,16
Lavonte David,7060,LB,TB,5,8,5.0,0,0,30,88.7,78.3,31.1,70.9,54.7,81.2,6.3,1,1,123,128,1.6,2,7
Casey Hayward Jr.,7064,CB,ATL,5,0,24.0,0,0,2,68.5,66.8,82.7,,54.1,34.1,25.0,1,0,102,106,1.0,1,3
Demario Davis,7079,LB,NO,5,8,6.0,0,0,20,76.4,84.2,83.6,89.5,73.7,53.8,13.6,3,0,137,142,5.1,7,11
Akiem Hicks,7090,DI,TB,2,0,3.2,0,0,30,,48.0,78.9,53.5,49.0,71.4,0.0,0,0,22,23,18.2,4,5
Rodney McLeod,7271,S,IND,5,2,1.8,0,0,14,73.9,68.4,77.3,51.3,51.4,58.1,11.1,1,1,89,92,5.6,5,6
Tashaun Gipson Sr.,7288,S,SF,5,3,7.0,0,0,28,78.7,85.9,83.9,72.8,84.6,89.9,0.0,0,0,108,111,1.9,2,5
Harrison Smith,7641,S,MIN,4,1,9.4,1,0,18,61.4,61.5,83.7,66.9,55.8,89.0,11.1,1,1,86,87,1.2,1,7
Darius Slay,7817,CB,PHI,5,0,19.0,0,0,24,71.5,69.3,83.1,,48.8,55.4,0.0,0,0,69,71,1.4,1,4
Johnathan Hankins,7830,DI,LV,4,4,2.8,0,0,23,60.0,48.6,80.9,52.6,49.5,37.1,11.1,1,0,50,52,4.0,2,4
Jon Bostic,7831,LB,WAS,2,1,,0,0,32,43.5,45.8,69.2,59.1,61.5,71.7,0.0,0,0,12,12,0.0,0,0
Tyrann Mathieu,7850,S,NO,5,5,7.1,0,0,20,77.7,75.2,82.1,53.8,60.5,70.7,6.7,1,1,137,142,1.5,2,9
John Jenkins,7863,DI,MIA,5,1,2.3,0,0,17,59.8,62.5,78.8,62.0,60.2,72.3,0.0,0,0,34,34,2.9,1,3
Logan Ryan,7864,S,TB,4,0,9.0,0,1,30,66.8,75.2,80.3,59.2,89.1,85.5,0.0,0,0,34,35,2.9,1,3
Duron Harmon,7872,S,LV,5,3,7.5,0,1,23,62.0,63.7,83.5,55.1,65.2,77.4,16.7,1,0,112,114,0.0,0,2
Akeem Spence,7882,DI,SF,2,1,6.0,0,0,28,60.0,53.4,76.8,49.2,60.3,69.6,0.0,0,0,16,16,0.0,0,1
William Gholston,7908,DI,TB,5,4,3.0,0,0,30,59.8,55.8,82.2,59.6,53.0,47.6,12.5,1,0,80,83,1.3,1,3
Oday Aboushi,7923,G,LA,1,0,,0,0,26,,60.0,60.0,,60.0,,,0,0,0,1,,0,0
Steven Means,7929,ED,BLT,2,0,22.0,0,0,3,60.0,75.7,75.6,65.1,73.2,72.4,0.0,0,0,9,10,0.0,0,1
Micah Hyde,7941,S,BUF,2,0,4.0,0,0,4,69.1,68.4,81.7,59.1,52.5,63.0,50.0,1,0,30,30,3.3,1,1
Jordan Poyer,8000,S,BUF,3,1,8.0,0,0,4,68.0,73.8,80.5,58.3,76.6,85.9,0.0,0,0,60,61,3.3,2,6
Nick Williams,8006,DI,NYG,5,7,3.1,0,0,21,60.0,59.6,82.5,54.7,61.1,76.1,5.9,1,0,76,78,5.3,4,9
Tony Jefferson,8361,S,NYG,1,0,8.0,0,0,21,57.3,52.1,77.9,46.5,62.6,77.2,0.0,0,0,2,2,0.0,0,1
Brandon Copeland,8378,ED,BLT,3,3,6.0,0,0,3,61.7,53.7,78.6,53.4,55.7,75.2,0.0,0,0,17,17,5.9,1,1
Chris Banjo,8419,S,ARZ,2,0,,0,0,1,62.9,64.7,70.0,,60.0,,,0,0,4,4,0.0,0,0
Mike Purcell,8530,DI,DEN,5,3,1.9,0,0,10,60.0,76.6,82.1,61.5,76.7,46.4,13.3,2,0,68,73,10.3,7,10
Jadeveon Clowney,8636,ED,CLV,3,2,1.2,0,0,8,45.4,88.8,84.5,83.2,79.7,77.0,11.1,1,0,50,50,10.0,5,6
Khalil Mack,8640,ED,LAC,5,3,1.3,0,0,27,55.5,85.4,85.6,77.3,81.7,59.9,21.4,3,0,91,91,5.5,5,8
Anthony Barr,8644,LB,DAL,5,1,3.5,0,0,9,58.8,59.9,28.9,71.7,59.9,61.1,10.0,1,2,79,82,7.6,6,8
Aaron Donald,8648,DI,LA,5,2,2.0,0,0,26,58.0,91.1,83.6,91.1,76.8,76.5,0.0,0,0,96,100,9.4,9,13
Kyle Fuller,8649,CB,BLT,1,0,14.0,0,0,3,61.0,55.3,79.1,59.1,30.0,53.1,50.0,1,1,17,18,0.0,0,1
C.J. Mosley,8652,LB,NYJ,5,12,4.1,0,0,22,51.0,55.3,28.0,56.1,65.1,67.7,6.1,2,1,131,135,6.9,9,19
Jimmie Ward,8665,S,SF,1,0,,0,0,28,,60.1,61.5,,60.0,,,0,0,1,1,0.0,0,0
Bradley Roby,8666,CB,NO,5,1,4.8,0,0,20,53.0,53.3,25.0,79.7,55.9,50.8,37.5,3,3,122,126,0.8,1,4
Demarcus Lawrence,8669,ED,DAL,5,4,3.1,0,0,9,64.8,80.7,56.8,77.3,70.0,55.6,6.7,1,1,56,56,14.3,8,10
Kyle Van Noy,8675,ED,LAC,5,1,2.3,0,0,27,69.5,60.2,33.8,56.7,57.4,63.7,16.7,2,1,61,61,13.1,8,9
Lamarcus Joyner,8676,S,NYJ,5,4,12.3,0,0,22,48.3,50.6,27.9,81.9,62.1,49.6,23.1,3,2,131,135,1.5,2,6
Christian Kirksey,8706,LB,HST,5,8,2.9,0,0,13,65.1,64.0,83.8,58.2,59.6,73.0,10.0,2,0,147,150,4.1,6,10
Justin Ellis,8742,DI,NYG,5,3,1.5,0,0,21,60.0,33.7,81.7,48.8,35.8,31.6,22.2,2,0,67,70,6.0,4,4
DaQuan Jones,8747,DI,BUF,5,2,1.5,1,0,4,,72.2,51.1,72.9,64.1,44.3,9.1,1,1,56,57,10.7,6,8
Kevin Pierre-Louis,8767,LB,HST,2,1,6.5,0,0,13,68.5,45.8,70.7,68.0,29.5,26.3,40.0,2,1,21,21,0.0,0,2
Brent Urban,8769,DI,BLT,4,0,4.5,0,0,3,59.9,63.7,79.4,60.2,63.7,25.7,33.3,1,0,18,18,5.6,1,2
Devon Kennard,8809,ED,ARZ,5,1,,0,0,1,56.8,59.1,80.5,52.3,66.5,29.3,0.0,0,0,36,40,0.0,0,0
Shelby Harris,8869,DI,SEA,4,3,3.4,0,0,29,60.0,74.1,80.4,65.9,71.6,41.4,16.7,2,0,47,50,10.6,5,7
Terrance Mitchell,8888,CB,TEN,3,0,11.0,0,0,31,63.7,64.9,80.8,,67.9,84.0,0.0,0,0,31,32,0.0,0,1
Denico Autry,8982,ED,TEN,5,3,3.8,0,0,31,51.5,75.0,58.7,78.3,61.3,50.3,22.2,2,1,54,56,3.7,2,4
Shaquil Barrett,9000,ED,TB,5,4,2.5,0,0,30,40.8,72.2,62.5,74.6,73.7,72.8,5.9,1,1,87,91,9.2,8,12
Christian Jones,9020,ED,SEA,1,0,,0,0,29,61.1,53.6,72.4,39.4,64.0,24.8,,0,0,5,5,0.0,0,0
Kerry Hyder,9045,ED,SF,5,1,,0,0,28,,60.5,82.1,63.0,52.6,29.5,50.0,1,0,33,34,0.0,0,0
Adrian Phillips,9177,S,NE,5,7,3.2,0,0,19,68.1,69.6,80.8,67.7,65.2,82.5,7.7,1,0,96,97,2.1,2,5
Daniel Sorensen,9253,S,NO,1,0,,0,0,20,70.2,74.2,92.1,,60.0,70.6,,0,0,1,1,0.0,0,0
Joe Thomas,9272,LB,CHI,4,7,6.7,0,0,6,75.8,70.6,76.4,58.8,62.3,33.6,28.6,4,0,53,54,1.9,1,3
Keith Smith,9302,FB,ATL,1,0,,0,0,2,,59.9,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mike Pennel,9316,DI,CHI,6,1,2.4,0,0,6,59.5,42.0,81.5,58.6,40.3,55.3,9.1,1,0,68,69,10.3,7,9
K'Waun Williams,9332,CB,DEN,5,1,7.7,0,0,10,60.0,64.3,80.3,75.4,71.1,57.1,0.0,0,0,60,65,1.7,1,6
Dante Fowler Jr.,9436,ED,DAL,4,1,0.5,0,0,9,72.4,74.6,36.8,75.3,57.9,52.2,0.0,0,1,24,25,8.3,2,2
Leonard Williams,9439,DI,NYG,2,1,3.4,0,0,21,60.0,79.8,81.5,66.8,78.5,73.6,0.0,0,0,32,33,6.3,2,5
Arik Armstead,9450,DI,SF,3,2,3.0,0,0,28,,52.9,81.0,50.4,57.2,71.5,0.0,0,0,44,45,2.3,1,3
Marcus Peters,9451,CB,BLT,4,2,3.7,1,0,3,70.5,68.3,15.7,83.5,51.7,49.9,37.5,3,2,67,68,1.5,1,3
Bud Dupree,9455,ED,TEN,3,0,1.0,0,0,31,60.6,57.9,78.7,64.3,48.7,72.4,0.0,0,0,28,28,3.6,1,1
Shaq Thompson,9458,LB,CAR,5,7,3.2,0,0,5,49.9,61.5,83.5,43.6,80.4,55.5,12.5,3,0,115,118,7.8,9,14
Mario Edwards Jr.,9468,ED,TEN,2,1,1.0,0,0,31,60.8,61.5,21.9,55.4,80.2,71.2,0.0,0,1,16,16,6.3,1,1
Preston Smith,9471,ED,GB,5,3,3.1,0,0,12,65.4,68.1,83.3,64.9,63.3,42.5,20.0,3,0,110,111,5.5,6,9
Eric Kendricks,9478,LB,MIN,5,12,4.8,0,0,18,50.7,61.7,81.0,81.2,70.8,58.0,7.7,2,1,124,125,5.6,7,12
Eric Rowe,9480,S,MIA,4,2,3.3,0,0,17,30.0,37.8,77.4,59.3,71.0,71.2,0.0,0,0,30,30,3.3,1,3
Denzel Perryman,9481,LB,LV,3,3,4.3,0,0,23,65.6,65.6,75.4,68.6,58.9,47.1,9.1,1,0,33,33,9.1,3,7
Ronald Darby,9483,CB,DEN,5,1,8.8,0,1,10,66.3,71.1,82.5,60.0,86.5,54.9,14.3,1,1,102,107,2.0,2,5
Jordan Phillips,9485,DI,BUF,3,1,2.0,0,0,4,58.0,67.1,0.0,75.9,66.8,50.9,0.0,0,2,24,24,16.7,4,4
Markus Golden,9491,ED,ARZ,5,1,1.0,0,0,1,31.0,56.2,82.6,62.6,58.6,44.0,16.7,1,0,52,54,7.7,4,4
Randy Gregory,9493,ED,DEN,4,2,3.4,0,0,10,89.3,87.4,82.2,82.6,61.9,66.3,0.0,0,1,50,52,6.0,3,5
Frank Clark,9496,ED,KC,5,2,0.8,1,0,16,43.0,48.9,58.4,57.8,52.6,28.2,12.5,1,1,51,55,9.8,5,5
P.J. Williams,9511,S,NO,4,2,10.7,0,0,20,55.7,55.6,82.2,56.7,58.5,76.7,0.0,0,0,51,55,2.0,1,3
Jordan Hicks,9517,LB,MIN,5,7,4.8,0,0,18,48.2,57.9,80.0,81.5,66.5,59.9,7.7,2,0,111,112,9.0,10,17
Danielle Hunter,9521,ED,MIN,5,5,1.9,1,0,18,73.4,70.3,86.6,67.5,60.3,30.0,26.3,5,1,98,99,6.1,6,9
Carl Davis,9523,DI,NE,5,2,1.0,0,0,19,,45.0,20.7,57.5,48.1,35.2,20.0,1,1,38,39,2.6,1,2
Henry Anderson,9526,ED,CAR,5,2,1.3,0,0,5,60.0,62.2,82.8,56.3,63.2,75.2,0.0,0,0,54,55,9.3,5,7
Steven Nelson,9531,CB,HST,5,4,2.3,0,0,13,81.2,68.5,85.7,,28.2,47.0,35.3,6,0,153,156,2.0,3,7
