player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Joe Burrow,28022,QB,CIN,15,78.1,520,557,8.0,2.68,5,32,5.4,68.9,384,1,216,5.4,617,22,225,7,49.3,91.9,91.2,69.1,8,8,659,9,17.1,108.5,6.0,37,20,1,23,39,14,2.1,4229,7.6
Patrick Mahomes,11765,QB,KC,15,76.8,496,543,6.9,2.79,8,17,3.0,66.9,363,1,205,4.7,622,18,219,16,90.5,83.9,77.3,91.2,8,11,661,2,17.6,91.2,5.8,36,36,2,29,23,15,2.3,3608,6.6
Aaron Rodgers,2241,QB,NYJ,15,73.6,500,530,7.4,2.64,8,24,4.3,62.8,333,0,152,9.5,580,35,182,22,75.1,78.3,76.6,71.9,6,8,618,7,21.7,90.8,5.7,33,16,0,16,24,11,1.8,3511,6.6
Geno Smith,7820,QB,SEA,15,78.2,491,528,7.7,2.82,10,27,4.7,70.1,370,1,232,3.6,595,14,201,29,76.4,83.1,82.7,61.4,3,15,646,10,19.4,90.5,7.6,45,22,2,22,17,15,2.3,3938,7.5
Bo Nix,97790,QB,DEN,15,75.6,464,507,7.9,2.96,15,16,3.0,64.3,326,1,167,7.1,574,25,166,10,91.2,72.8,70.0,72.7,4,11,609,8,13.2,87.7,3.8,22,40,1,23,22,12,2.0,3235,6.4
Baker Mayfield,46518,QB,TB,15,78.5,483,506,7.1,2.74,10,19,3.6,70.9,359,0,140,5.3,580,20,213,30,40.3,78.3,75.8,71.6,5,15,616,3,26.4,103.5,6.4,37,34,1,7,34,25,4.1,3921,7.7
Caleb Williams,144622,QB,CHI,15,72.6,456,505,8.5,3.03,11,22,4.0,62.2,314,1,208,5.1,609,17,172,6,85.7,68.1,64.2,79.8,4,5,663,9,28.8,89.3,9.9,60,43,3,31,19,16,2.4,3271,6.5
C.J. Stroud,129759,QB,HST,15,72.3,462,495,8.6,3.01,6,23,4.4,63.2,313,0,219,6.3,579,21,190,13,77.7,80.0,79.0,64.3,7,11,611,4,21.5,87.7,8.1,47,36,1,19,19,15,2.5,3492,7.1
Matthew Stafford,4924,QB,LA,15,73.2,456,485,8.1,2.61,9,21,4.1,66.6,323,0,163,3.3,516,11,171,26,66.3,73.8,71.9,63.6,7,8,550,1,17.2,95.2,5.4,28,2,1,12,20,18,3.3,3573,7.4
Jared Goff,10635,QB,DET,15,78.6,435,472,7.3,2.69,5,14,2.9,71.4,337,0,165,1.5,515,5,212,11,64.8,77.2,74.9,64.8,5,10,530,2,16.4,112.2,5.2,27,14,3,24,33,16,3.0,4095,8.7
Sam Darnold,29048,QB,MIN,15,78.2,418,461,9.4,3.09,7,31,6.2,67.2,310,0,200,5.2,533,17,192,18,54.2,86.0,83.6,74.1,8,11,578,6,22.5,105.4,8.4,45,26,1,27,32,21,3.6,3776,8.2
Kyler Murray,38334,QB,ARZ,15,75.5,428,458,7.5,2.89,9,20,4.1,68.6,314,0,158,2.8,524,9,175,1,60.7,77.7,74.0,79.8,2,9,559,6,16.5,92.6,5.0,26,37,1,18,16,16,2.9,3288,7.2
Josh Allen,46601,QB,BUF,15,73.2,418,456,8.8,2.87,9,34,7.0,63.8,291,0,164,4.9,514,15,182,4,50.7,90.9,80.5,94.0,4,6,551,3,8.5,101.2,2.7,14,41,1,24,26,15,2.7,3549,7.8
Kirk Cousins,7102,QB,ATL,14,76.7,412,453,8.0,2.54,15,13,2.7,66.9,303,0,156,4.1,485,13,163,2,46.5,74.3,72.3,65.8,7,16,521,2,17.3,88.6,5.6,27,3,4,15,18,24,4.6,3508,7.7
Jayden Daniels,97993,QB,WAS,15,79.3,400,432,7.9,2.96,10,18,3.9,69.7,301,1,188,5.0,539,16,184,32,63.6,88.8,83.6,83.1,1,8,572,1,20.2,101.3,7.1,38,66,2,19,22,10,1.7,3303,7.6
Justin Herbert,28237,QB,LAC,15,76.0,400,430,9.0,2.9,9,29,6.3,64.7,278,0,177,8.6,502,26,156,27,50.4,89.5,87.6,68.3,5,3,539,0,22.6,98.4,8.0,40,28,2,14,18,13,2.4,3243,7.5
Lamar Jackson,46416,QB,BLT,15,77.4,393,428,9.4,3.18,11,25,5.5,68.0,291,0,181,4.3,488,13,195,3,41.7,92.9,92.0,80.0,8,4,521,5,12.2,120.6,4.5,22,35,4,12,37,8,1.5,3790,8.9
Brock Purdy,77672,QB,SF,14,73.2,396,420,9.0,3.01,9,14,3.2,65.0,273,0,188,5.9,499,17,181,28,60.7,80.7,74.4,89.6,2,10,525,1,15.4,94.4,5.8,29,43,4,9,17,15,2.9,3487,8.3
Tua Tagovailoa,60326,QB,MIA,11,79.8,382,399,6.1,2.3,6,11,2.6,72.9,291,1,100,4.6,435,14,166,17,39.5,70.2,70.2,51.3,0,7,460,3,21.0,101.4,4.8,21,7,2,9,19,12,2.6,2867,7.2
Jordan Love,40306,QB,GB,13,75.2,351,383,9.2,2.76,8,16,3.9,63.2,242,1,142,8.3,409,22,143,12,70.5,77.1,76.0,56.3,8,11,436,5,7.7,97.8,2.7,11,11,0,16,24,13,3.0,3135,8.2
Jalen Hurts,40291,QB,PHI,15,80.1,321,361,8.4,3.21,8,14,3.7,68.7,248,0,177,3.5,442,9,159,24,53.2,76.3,67.0,88.7,2,5,467,4,21.5,103.7,8.6,38,38,1,29,18,16,3.4,2903,8.0
Daniel Jones,39395,QB,NYG,10,77.7,309,341,7.5,2.71,5,7,1.9,63.3,216,0,145,10.0,389,24,110,21,80.1,72.0,67.5,79.0,3,7,418,5,20.0,79.4,7.5,29,16,4,20,8,9,2.2,2070,6.1
Bryce Young,123943,QB,CAR,12,70.3,293,322,8.6,2.9,2,21,6.1,60.2,194,0,143,5.8,377,12,103,5,63.7,67.9,69.6,55.0,2,9,402,9,16.8,76.2,6.4,24,31,0,25,10,12,3.0,1949,6.1
Drake Maye,143969,QB,NE,11,75.3,292,315,7.3,2.82,3,13,3.7,67.6,213,0,142,3.2,389,7,127,19,55.0,72.2,65.8,89.4,3,10,423,2,20.4,88.6,7.5,29,40,1,16,14,15,3.5,2159,6.9
