player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jakorian Bennett,129496,CB,LV,5,10,,10.0,23,0,39.6,0,1,0,0,0,0.0
Jeff Okudah,55674,CB,ATL,8,14,,7.0,2,0,39.6,0,2,0,0,0,0.0
Baron Browning,58095,ED,DEN,2,1,,1.0,10,0,39.6,0,1,0,0,0,0.0
Nick Niemann,43500,LB,LAC,5,7,,7.0,27,0,39.6,0,1,0,0,0,0.0
Ka'dar Hollman,49446,CB,HST,1,1,,1.0,13,0,39.6,0,1,0,0,0,0.0
P.J. Locke,51189,S,DEN,6,25,,6.3,10,0,39.6,0,4,0,0,0,0.0
Cameron Sutton,11850,CB,DET,8,12,,6.0,11,0,39.6,0,2,0,0,0,0.0
Terell Smith,83302,CB,CHI,2,3,,3.0,6,0,39.6,0,1,0,0,0,0.0
Innis Gaines,44443,CB,GB,2,6,,3.0,12,0,39.6,0,2,0,0,0,0.0
Derrek Pitts,60785,CB,TB,1,1,,1.0,30,0,39.6,0,1,0,0,0,0.0
Jaylon Jones,124328,CB,IND,2,2,,2.0,14,0,39.6,0,1,0,0,0,0.0
Ambry Thomas,56058,CB,SF,4,7,,7.0,28,0,39.6,0,1,0,0,0,0.0
Duron Harmon,7872,S,CHI,2,5,,5.0,6,0,39.6,0,1,0,0,0,0.0
Brian Burns,44522,ED,CAR,2,2,,2.0,5,0,39.6,0,1,0,0,0,0.0
Jaylon Johnson,56259,CB,CHI,6,15,,15.0,6,0,39.6,0,1,0,0,0,0.0
Craig James,26360,CB,NYJ,1,5,,5.0,22,0,39.6,0,1,0,0,0,0.0
Josh Woods,49023,LB,ARZ,9,16,,16.0,1,0,39.6,0,1,0,0,0,0.0
Isaiah Pola-Mao,60781,S,LV,2,6,,6.0,23,0,39.6,0,1,0,0,0,0.0
Charvarius Ward,43034,CB,SF,4,5,,2.5,28,0,39.6,0,2,0,0,0,0.0
Sione Takitaki,12666,LB,CLV,3,5,,5.0,8,1,0.0,0,1,0,0,0,0.0
Tyler Matakevich,10880,LB,BUF,1,1,,1.0,4,0,39.6,0,1,0,0,0,0.0
Clark Phillips III,131871,CB,ATL,3,14,,7.0,2,0,39.6,0,2,0,0,0,0.0
Denzel Perryman,9481,LB,HST,5,6,,6.0,13,0,39.6,0,1,0,0,0,0.0
Ji'Ayir Brown,129767,S,SF,7,19,,9.5,28,1,0.0,0,2,0,0,0,0.0
Kamu Grugier-Hill,10842,LB,CAR,6,18,,18.0,5,1,0.0,0,1,0,0,0,0.0
Percy Butler,83271,S,WAS,12,66,66.0,22.0,32,0,42.4,1,3,0,3,0,0.05
Parry Nickerson,50511,CB,MIA,3,42,42.0,14.0,17,0,42.4,1,3,0,6,1,0.14
Eddie Jackson,11867,S,CHI,8,42,42.0,21.0,6,0,70.8,1,2,0,13,6,0.31
Andre Chachere,51194,S,ARZ,6,36,36.0,12.0,1,0,56.3,1,3,0,19,8,0.53
Terrell Edmunds,51334,S,TEN,9,34,34.0,11.3,31,0,56.3,1,3,0,19,0,0.56
Antoine Winfield Jr.,42475,S,TB,13,65,32.5,16.3,30,0,67.7,2,4,0,23,22,0.35
Taylor Rapp,51172,S,BUF,8,28,28.0,14.0,4,0,58.3,1,2,0,7,11,0.25
Jessie Bates III,49162,S,ATL,13,55,27.5,11.0,2,1,21.7,2,5,0,31,12,0.56
Darrick Forrest,55087,S,WAS,5,27,27.0,13.5,32,0,56.3,1,2,0,2,4,0.07
