player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,13,233,28,5,19.9,160,0,805,5,9,28,547,32.2,9,33,23,3,110,61.0,65.0,26.9,60.0,50.9,51.0,70.1,55.3,63,2,296,37,238,271,0,0,52,270,6,805,547,2.35,3.5,1.24,106
Christian McCaffrey,11763,HB,SF,13,226,53,16,36.8,433,0,1177,0,4,53,769,69.8,32,67,28,3,77,61.9,91.3,89.8,,27.0,89.7,91.0,34.5,72,0,437,52,326,277,0,0,59,278,12,1177,769,3.4,5.2,1.34,139
Travis Etienne Jr.,57185,HB,JAX,13,219,50,9,24.7,199,0,806,3,19,50,616,73.8,19,44,15,0,128,91.0,73.2,64.4,,55.9,71.0,71.9,77.0,35,1,383,44,318,255,0,0,51,263,9,806,616,2.81,3.7,1.2,84
Derrick Henry,10679,HB,TEN,13,215,43,12,30.3,266,0,879,1,2,43,671,59.3,16,48,31,0,96,90.9,90.8,84.5,66.0,85.7,77.6,88.5,58.1,63,0,198,22,134,244,0,0,24,237,10,879,671,3.12,4.1,1.48,117
Rachaad White,131633,HB,TB,13,201,30,4,13.3,99,0,745,1,18,30,524,50.3,17,38,30,1,87,82.0,72.9,36.1,,71.2,62.8,76.5,51.5,38,2,419,48,355,232,0,0,53,249,5,745,524,2.61,3.7,1.18,106
Joe Mixon,11803,HB,CIN,13,201,24,5,12.1,93,1,768,3,13,24,497,37.6,18,46,7,0,123,90.8,68.9,28.0,,41.1,66.6,70.8,60.8,22,2,327,42,297,225,0,0,49,243,7,768,497,2.47,3.8,1.1,74
Tony Pollard,27126,HB,DAL,13,196,27,10,26.5,211,0,796,2,5,27,565,37.7,17,42,9,3,98,56.7,71.6,89.5,,79.1,54.9,74.9,56.9,31,0,285,49,312,232,0,0,57,245,5,796,565,2.88,4.1,0.91,92
Saquon Barkley,45791,HB,NYG,10,185,25,12,39.0,305,0,783,2,5,25,581,43.6,20,35,21,2,76,66.1,67.9,55.1,,64.7,65.0,67.6,56.7,36,1,183,31,221,222,0,0,42,216,3,783,581,3.14,4.2,0.83,105
Raheem Mostert,9783,HB,MIA,13,183,49,12,32.0,296,0,924,1,11,49,634,101.4,26,52,17,4,57,37.9,86.5,87.8,,62.6,49.8,91.5,59.0,49,0,170,22,237,225,0,0,26,205,16,924,634,3.46,5.0,0.72,121
D'Andre Swift,57212,HB,PHI,13,178,33,9,29.3,241,0,822,1,8,33,443,47.7,14,38,24,3,51,51.9,61.7,57.9,,41.9,53.9,66.3,54.3,43,1,208,36,244,229,0,0,43,214,4,822,443,2.49,4.6,0.85,123
Isiah Pacheco,83747,HB,KC,12,176,32,9,27.3,213,0,779,1,8,32,505,54.9,17,48,16,0,67,90.6,80.9,28.6,,58.9,67.6,83.2,60.8,48,1,209,33,217,196,0,0,38,209,6,779,505,2.87,4.4,0.96,105
Zack Moss,40341,HB,IND,12,174,33,7,26.9,202,0,750,5,6,33,492,55.7,18,40,14,0,45,90.5,64.7,90.0,,58.2,41.1,71.2,57.4,56,0,172,24,217,200,0,0,32,198,5,750,492,2.83,4.3,0.79,128
Najee Harris,57121,HB,PIT,13,171,33,11,32.6,225,0,690,2,9,33,508,64.0,17,31,25,1,59,63.4,69.4,86.6,,57.7,57.2,71.1,57.7,25,0,149,24,180,211,0,0,29,195,4,690,508,2.97,4.0,0.83,102
Javonte Williams,77803,HB,DEN,12,170,29,11,27.8,181,0,650,3,4,29,486,46.7,18,31,10,0,83,90.5,65.7,83.7,,30.3,65.0,66.3,58.3,21,1,180,32,127,208,0,0,38,202,1,650,486,2.86,3.8,1.42,83
Bijan Robinson,123126,HB,ATL,13,169,39,7,20.0,158,0,790,4,8,39,497,66.1,24,41,2,2,49,51.0,70.4,62.5,,54.5,61.5,76.0,45.1,38,1,320,40,322,207,0,0,58,209,4,790,497,2.94,4.7,0.99,117
Alexander Mattison,45817,HB,MIN,13,168,33,7,17.9,118,0,660,6,3,33,462,50.8,16,27,18,3,60,49.8,62.6,87.9,,57.1,40.6,70.5,43.3,21,0,174,27,255,191,0,0,39,195,0,660,462,2.75,3.9,0.68,106
Jerome Ford,83601,HB,CLV,13,166,33,7,35.8,250,0,698,7,5,33,505,57.5,18,28,8,1,90,78.0,69.2,89.6,,60.5,47.5,76.2,68.0,69,0,227,35,264,184,0,0,48,201,3,698,505,3.04,4.2,0.86,70
Chuba Hubbard,57373,HB,CAR,13,166,31,5,14.3,92,0,644,0,7,31,497,58.0,13,40,5,1,64,82.3,76.4,88.1,,62.8,59.3,80.2,44.1,21,0,174,30,236,174,0,0,34,196,4,644,497,2.99,3.9,0.74,101
AJ Dillon,57165,HB,GB,13,164,17,3,12.5,72,0,574,1,11,17,445,40.8,7,30,12,0,74,90.4,74.6,88.2,,57.1,68.6,74.9,56.7,40,0,223,22,212,187,0,0,27,186,1,574,445,2.71,3.5,1.05,88
James Cook,83666,HB,BUF,13,163,20,7,22.9,181,0,789,3,11,20,470,44.5,24,39,4,2,103,63.3,73.8,89.0,,23.9,60.4,80.5,58.0,42,0,392,38,245,180,0,0,43,201,1,789,470,2.88,4.8,1.6,49
David Montgomery,45719,HB,DET,10,161,37,7,25.8,199,0,770,2,5,37,486,73.3,16,44,11,2,80,59.9,83.4,33.6,,58.0,53.6,86.1,60.0,75,1,106,12,118,173,0,0,16,173,10,770,486,3.02,4.8,0.9,81
Brian Robinson,57120,HB,WAS,13,160,35,8,25.8,171,0,663,3,9,35,477,69.4,18,41,32,3,48,46.9,74.8,89.3,,60.5,67.3,74.3,66.8,29,0,325,29,198,177,0,0,33,189,5,663,477,2.98,4.1,1.64,108
Kyren Williams,97118,HB,LA,9,159,41,7,24.1,193,0,801,4,2,41,566,83.2,16,42,26,1,99,78.0,79.0,23.4,,47.0,46.0,90.4,59.2,56,2,189,25,264,171,0,0,38,184,7,801,566,3.56,5.0,0.72,59
Kenneth Walker III,97199,HB,SEA,11,157,35,7,29.8,189,0,634,2,16,35,445,81.2,13,30,29,0,40,90.3,72.5,15.3,,31.8,66.8,75.3,59.2,45,2,206,21,156,170,0,0,25,178,6,634,445,2.83,4.0,1.32,107
Rhamondre Stevenson,98689,HB,NE,12,156,30,3,15.2,94,0,620,4,8,30,438,55.0,10,36,19,1,82,77.3,71.3,87.4,,72.7,51.2,78.7,29.3,64,0,238,38,251,176,0,0,48,194,4,620,438,2.81,4.0,0.95,65
Tyler Allgeier,83639,HB,ATL,13,152,31,2,7.7,41,0,532,0,4,31,455,63.9,11,34,2,0,44,90.2,76.4,81.3,,89.9,73.0,72.4,51.9,22,0,83,12,85,172,0,0,16,164,3,532,455,2.99,3.5,0.98,106
Gus Edwards,46027,HB,BLT,13,147,19,6,23.3,141,0,605,0,0,19,391,32.2,11,38,3,1,79,73.7,74.2,87.1,,55.9,48.7,77.7,58.8,42,2,130,10,135,189,0,0,10,157,10,605,391,2.66,4.1,0.96,64
Breece Hall,97636,HB,NYJ,13,146,27,7,43.9,274,0,624,4,25,27,458,82.4,12,22,22,2,67,63.0,73.1,87.1,,52.2,83.0,68.1,59.0,83,0,435,52,248,168,0,0,62,198,2,624,458,3.14,4.3,1.75,77
Alvin Kamara,11822,HB,NO,10,145,17,5,14.2,80,0,564,3,11,17,359,33.3,11,35,20,0,50,90.4,74.1,87.2,,22.1,77.5,76.3,55.2,17,0,402,63,226,173,0,0,73,208,5,564,359,2.48,3.9,1.78,93
Devin Singletary,40485,HB,HST,13,141,18,6,18.8,111,0,589,1,1,18,411,34.6,17,22,13,0,65,90.2,63.3,86.8,69.5,24.6,50.3,69.4,77.0,22,0,117,19,223,166,0,0,25,160,3,589,411,2.91,4.2,0.52,71
Austin Ekeler,12164,HB,LAC,10,136,19,4,26.0,129,0,497,4,7,19,359,39.9,6,25,27,3,53,42.2,61.5,89.6,,40.7,53.2,66.3,56.0,55,0,344,36,253,146,0,0,50,172,5,497,359,2.64,3.7,1.36,82
Ezekiel Elliott,10638,HB,NE,13,134,16,1,3.4,17,0,497,1,9,16,353,39.9,8,27,19,2,73,41.1,69.3,86.1,,40.3,70.7,68.6,58.5,17,0,226,31,153,152,0,0,36,165,2,497,353,2.63,3.7,1.48,51
Dameon Pierce,83659,HB,HST,10,133,24,3,13.6,53,0,391,0,1,24,308,40.2,9,14,13,0,50,90.0,69.8,82.8,,85.8,67.2,67.3,55.1,22,0,86,11,100,146,0,0,14,144,2,391,308,2.32,2.9,0.86,80
James Conner,11860,HB,ARZ,9,129,41,7,26.9,170,0,631,0,2,41,469,109.3,19,32,1,0,59,90.0,82.7,86.8,,61.2,54.9,86.2,72.3,35,0,36,14,136,167,0,0,18,143,4,631,469,3.64,4.9,0.26,68
Jahmyr Gibbs,122474,HB,DET,11,128,23,11,39.7,275,0,692,4,11,23,396,60.8,18,29,11,0,65,90.2,71.6,87.8,,27.5,66.5,74.8,56.7,36,0,288,45,254,158,0,0,56,173,6,692,396,3.09,5.4,1.13,56
Jalen Hurts,40291,QB,PHI,13,89,14,0,0.0,0,0,215,0,0,4,76,3.8,13,52,24,8,13,55.2,83.4,64.0,82.9,,,68.1,60.0,24,4,0,0,0,356,242,37,0,89,12,457,275,2.18,3.6,,11
Lamar Jackson,46416,QB,BLT,13,70,30,2,6.5,42,2,324,0,0,14,105,30.0,22,40,3,11,35,32.8,84.7,76.0,79.8,,,81.1,60.2,26,6,0,0,0,351,320,53,0,70,5,644,353,2.87,5.2,,15
Miles Sanders,40555,HB,CAR,12,115,15,4,23.3,93,0,399,2,7,15,313,43.7,10,23,5,2,47,51.9,62.1,87.8,,22.4,70.6,61.7,56.0,48,0,126,22,176,124,0,0,32,137,1,399,313,2.72,3.5,0.72,67
Kareem Hunt,11841,HB,CLV,11,111,7,2,8.9,32,0,361,0,0,7,258,13.3,5,33,8,0,67,88.8,71.9,86.1,,69.7,60.2,71.7,66.0,16,0,62,11,101,127,0,0,14,122,7,361,258,2.32,3.3,0.61,38
Jaylen Warren,98692,HB,PIT,13,109,41,9,35.9,220,1,613,5,20,41,429,159.0,19,28,25,2,35,53.2,76.6,89.4,,23.2,72.5,83.8,55.0,74,1,272,42,180,133,0,0,51,151,3,613,429,3.94,5.6,1.51,62
D'Onta Foreman,11844,HB,CHI,8,103,21,1,5.1,22,0,431,1,4,21,295,62.8,12,24,6,1,40,66.4,76.9,83.6,,34.2,58.9,80.0,57.1,22,1,77,11,91,131,0,0,15,114,4,431,295,2.86,4.2,0.85,62
Jonathan Taylor,57488,HB,IND,7,100,17,3,20.0,83,0,414,1,3,17,312,53.8,10,24,14,0,37,88.2,70.9,85.9,,47.0,66.1,70.5,71.9,42,0,137,16,131,104,0,0,19,116,4,414,312,3.12,4.1,1.05,63
Joshua Kelley,13750,HB,LAC,13,97,11,3,22.5,86,0,382,2,0,11,286,31.2,9,20,27,0,43,87.7,54.2,87.4,,38.4,36.3,63.8,59.4,49,0,26,7,151,114,0,0,10,104,2,382,286,2.95,3.9,0.17,51
Zach Charbonnet,97630,HB,SEA,12,95,16,5,24.8,102,1,412,1,5,16,288,53.1,15,29,29,0,30,88.4,70.6,87.9,,57.6,65.6,73.2,37.4,23,2,146,25,201,110,0,0,29,120,1,412,288,3.03,4.3,0.73,59
Justin Fields,82118,QB,CHI,9,60,19,0,0.0,0,0,200,0,0,8,118,26.2,19,28,6,7,18,32.0,75.1,32.2,69.6,,,80.3,60.3,29,5,0,0,0,231,254,30,0,60,2,454,279,3.1,5.0,,21
Joshua Dobbs,11890,QB,MIN,13,42,24,2,16.4,69,1,133,0,0,10,95,53.9,16,31,18,15,11,49.8,65.9,75.3,59.9,,58.9,82.2,60.6,44,5,0,0,1,327,288,35,0,42,6,421,304,3.95,5.5,0.0,9
Khalil Herbert,41668,HB,CHI,8,76,20,4,28.0,95,0,339,0,4,20,238,83.5,6,15,6,1,27,60.5,77.2,85.4,,78.6,65.8,79.0,48.9,34,0,103,14,110,109,0,0,19,90,0,339,238,3.13,4.5,0.94,49
Rico Dowdle,40693,HB,DAL,13,75,12,2,12.4,38,0,307,0,7,12,222,64.6,6,14,9,0,25,86.9,66.4,83.2,,28.1,68.3,66.3,60.1,21,0,82,12,77,97,0,0,13,87,2,307,222,2.96,4.1,1.06,44
Latavius Murray,7962,HB,BUF,13,73,6,2,17.3,50,0,289,2,2,6,163,19.8,6,25,4,1,49,54.8,66.6,37.8,,66.6,55.4,72.9,58.8,29,1,119,17,169,93,0,0,21,90,3,289,163,2.23,4.0,0.7,24
Tyjae Spears,97195,HB,TEN,13,73,23,6,32.2,115,0,357,2,20,23,253,133.1,11,16,31,1,30,69.5,73.0,53.2,,80.3,66.8,77.1,47.9,23,1,281,39,232,121,0,0,52,112,1,357,253,3.47,4.9,1.21,37
Josh Allen,46601,QB,BUF,13,33,14,0,0.0,0,0,86,0,0,1,40,3.7,12,35,4,4,9,74.6,91.0,76.3,88.0,,,84.5,60.0,23,7,0,0,0,298,284,39,0,33,10,370,191,2.65,5.1,,2
Taysom Hill,12112,TE,NO,12,67,11,3,17.3,60,0,318,1,4,9,191,39.8,11,22,20,1,43,63.3,74.4,88.3,55.6,56.1,62.6,87.1,60.1,21,0,229,26,189,136,28,3,32,93,4,346,214,3.06,4.9,1.21,10
Russell Wilson,7077,QB,DEN,13,35,6,1,6.1,19,0,62,0,0,0,22,0.0,12,31,10,7,0,39.4,79.8,88.9,75.3,,,78.6,60.0,21,2,0,0,0,324,250,34,0,35,2,312,117,1.7,4.5,,7
Royce Freeman,45747,HB,LA,7,67,17,3,17.6,53,0,301,0,0,17,208,78.8,7,16,26,0,33,84.7,76.6,83.5,,72.6,44.9,81.6,59.8,23,0,0,0,61,71,0,0,0,67,2,301,208,3.1,4.5,0.0,33
