player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Wyatt Teller,46131,G,CLV,13,0,8,74.2,100.0,206,51.5,206,73.4,0,100.0,400,400,70.3,100.0,154,38.5,154
Matthew Bergeron,99658,G,ATL,13,0,2,52.5,100.0,120,30.7,120,64.3,0,100.0,391,391,72.3,100.0,250,63.9,250
Chris Lindstrom,46692,G,ATL,13,0,2,68.9,100.0,120,30.8,120,89.8,1,100.0,389,389,91.4,100.0,248,63.8,248
Penei Sewell,81788,T,DET,13,1,11,86.6,100.0,167,43.4,167,92.6,1,100.0,385,385,90.6,100.0,179,46.5,179
Jake Matthews,8641,T,ATL,13,0,2,64.3,100.0,117,31.5,117,63.8,1,100.0,371,371,64.7,100.0,233,62.8,233
Drew Dalman,52270,C,ATL,12,1,2,73.4,100.0,117,31.9,117,91.0,1,100.0,367,367,91.3,100.0,229,62.4,229
Colton McKivitz,29314,T,SF,13,1,28,47.4,100.0,108,29.6,108,60.7,1,100.0,365,365,65.3,100.0,202,55.3,202
Joel Bitonio,8670,G,CLV,12,0,8,56.9,100.0,186,51.0,186,60.2,1,100.0,365,365,72.7,100.0,143,39.2,143
John Simpson,41715,G,BLT,13,0,3,60.3,100.0,175,47.9,175,60.5,1,100.0,365,365,67.4,100.0,151,41.4,151
Darnell Wright,98480,T,CHI,13,0,6,65.6,100.0,128,35.1,128,63.2,3,100.0,365,365,60.7,100.0,190,52.1,190
Erik McCoy,37347,C,NO,13,1,20,81.1,100.0,145,40.2,145,90.3,1,100.0,361,361,87.7,100.0,171,47.4,171
Jared Goff,10635,QB,DET,13,0,11,60.3,100.0,167,46.4,167,60.4,0,94.2,360,382,60.2,99.4,177,49.2,178
Ethan Pocic,11813,C,CLV,13,0,8,67.3,100.0,186,51.7,186,71.3,1,100.0,360,360,73.9,100.0,142,39.4,142
Jordan Mailata,66916,T,PHI,13,1,24,46.0,100.0,95,26.5,95,82.6,1,100.0,359,359,94.3,100.0,189,52.6,189
Jason Kelce,6343,C,PHI,13,0,24,70.2,100.0,95,26.6,95,81.7,0,100.0,357,357,82.2,100.0,187,52.4,187
Terence Steele,39461,T,DAL,13,0,9,58.0,100.0,146,41.0,146,61.9,1,100.0,356,356,68.9,100.0,158,44.4,158
Jake Brendel,11117,C,SF,13,0,28,56.5,100.0,104,29.3,104,64.4,0,100.0,355,355,62.9,100.0,197,55.5,197
Kevin Zeitler,7032,G,BLT,13,0,3,54.8,100.0,172,48.6,172,62.2,0,100.0,354,354,69.4,100.0,145,41.0,145
Austin Jackson,60816,T,MIA,13,0,17,61.9,100.0,104,29.9,104,66.4,2,100.0,348,348,69.1,100.0,203,58.3,203
Landon Dickerson,41712,G,PHI,13,2,24,63.2,100.0,92,26.7,92,70.5,5,100.0,345,345,73.0,100.0,179,51.9,179
Steve Avila,77319,G,LA,13,0,26,59.4,100.0,199,59.1,199,55.2,0,100.0,337,337,51.8,100.0,122,36.2,122
DeVonta Smith,61100,WR,PHI,13,0,24,55.3,100.0,87,25.9,87,54.0,0,100.0,336,336,66.9,100.0,186,55.4,186
Luke Fortner,42028,C,JAX,13,0,15,50.8,100.0,164,48.8,164,42.2,1,100.0,336,336,40.6,100.0,131,39.0,131
Quenton Nelson,12954,G,IND,13,0,14,60.1,100.0,97,29.0,97,57.1,1,100.0,335,335,60.9,100.0,220,65.7,220
Anton Harrison,122929,T,JAX,13,1,15,40.5,100.0,163,48.9,163,54.2,2,100.0,333,333,68.7,100.0,129,38.7,129
Coleman Shelton,39316,C,LA,13,0,26,63.2,100.0,195,58.7,195,66.9,1,100.0,332,332,72.3,100.0,121,36.4,121
Cesar Ruiz,59857,G,NO,12,0,20,46.2,100.0,141,42.6,141,44.2,0,100.0,331,331,47.0,100.0,149,45.0,149
Graham Glasgow,10729,G,DET,12,0,11,71.8,100.0,136,41.3,136,78.9,0,100.0,329,329,80.6,100.0,159,48.3,159
Mason Cole,45547,C,PIT,13,0,25,62.6,100.0,95,28.9,95,66.5,1,100.0,329,329,67.7,100.0,170,51.7,170
