player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jordan Mailata,66916,T,PHI,7,1,24,47.7,100.0,58,26.2,58,86.3,1,100.0,221,221,94.8,100.0,123,55.7,123
Jason Kelce,6343,C,PHI,7,0,24,64.8,100.0,58,26.2,58,73.5,0,100.0,221,221,72.9,100.0,123,55.7,123
Spencer Burford,81920,G,SF,7,0,28,65.2,100.0,68,31.3,68,61.5,1,100.0,217,217,58.6,100.0,115,53.0,115
Colton McKivitz,29314,T,SF,7,1,28,54.7,100.0,67,31.5,67,54.5,1,100.0,213,213,57.4,100.0,113,53.1,113
DeVonta Smith,61100,WR,PHI,7,0,24,56.6,100.0,52,24.6,52,52.6,0,100.0,211,211,68.3,100.0,123,58.3,123
Landon Dickerson,41712,G,PHI,7,2,24,62.2,100.0,55,26.6,55,73.1,4,100.0,207,207,78.7,100.0,113,54.6,113
Jake Matthews,8641,T,ATL,7,0,2,65.1,100.0,64,31.1,64,69.1,1,100.0,206,206,67.4,100.0,131,63.6,131
Chris Lindstrom,46692,G,ATL,7,0,2,68.7,100.0,64,31.1,64,85.6,1,100.0,206,206,88.8,100.0,131,63.6,131
Matthew Bergeron,99658,G,ATL,7,0,2,52.4,100.0,64,31.1,64,53.1,0,100.0,206,206,56.4,100.0,131,63.6,131
Drew Dalman,52270,C,ATL,7,1,2,76.2,100.0,64,31.1,64,90.1,1,100.0,206,206,89.8,100.0,131,63.6,131
Lane Johnson,7786,T,PHI,7,0,24,63.3,100.0,50,24.6,50,73.2,0,100.0,203,203,75.9,100.0,117,57.6,117
Jake Brendel,11117,C,SF,7,0,28,54.1,100.0,63,31.0,63,63.9,0,100.0,203,203,66.5,100.0,108,53.2,108
Frank Ragnow,39137,C,DET,7,0,11,71.3,100.0,92,45.5,92,78.6,1,100.0,202,202,76.0,100.0,90,44.6,90
Penei Sewell,81788,T,DET,7,1,11,76.3,100.0,92,45.5,92,77.0,1,100.0,202,202,68.3,100.0,90,44.6,90
John Simpson,41715,G,BLT,7,0,3,63.5,100.0,104,51.7,104,56.8,0,100.0,201,201,57.7,100.0,73,36.3,73
Dallas Goedert,47272,TE,PHI,7,0,24,55.0,100.0,48,24.2,48,77.0,0,100.0,198,198,80.8,100.0,110,55.6,110
Kevin Zeitler,7032,G,BLT,7,0,3,54.0,100.0,103,52.0,103,61.5,0,100.0,198,198,69.2,100.0,71,35.9,71
A.J. Brown,48327,WR,PHI,7,0,24,58.7,100.0,48,24.2,48,67.7,0,100.0,198,198,61.8,100.0,116,58.6,116
Aaron Banks,59983,G,SF,7,0,28,52.8,100.0,60,30.6,60,51.9,1,100.0,196,196,55.4,100.0,103,52.6,103
Erik McCoy,37347,C,NO,7,1,20,78.7,100.0,60,30.6,60,83.2,1,100.0,196,196,81.8,100.0,109,55.6,109
Jedrick Wills Jr.,58467,T,CLV,6,0,8,62.7,100.0,94,48.5,94,51.0,1,100.0,194,194,39.1,100.0,81,41.8,81
Wyatt Teller,46131,G,CLV,6,0,8,71.2,100.0,94,48.5,94,67.9,0,100.0,194,194,64.4,100.0,81,41.8,81
Desmond Ridder,55086,QB,ATL,7,0,2,60.0,93.8,60,31.3,64,60.2,0,93.2,192,206,60.2,96.9,127,66.1,131
Quenton Nelson,12954,G,IND,7,0,14,51.0,100.0,59,30.9,59,60.8,0,100.0,191,191,64.5,100.0,126,66.0,126
Michael Pittman Jr.,29049,WR,IND,7,0,14,73.8,100.0,57,30.3,57,61.9,1,100.0,188,188,57.5,100.0,126,67.0,126
Alec Pierce,78038,WR,IND,7,0,14,74.5,100.0,59,31.4,59,57.9,0,100.0,188,188,60.7,100.0,124,66.0,124
Kaleb McGary,46912,T,ATL,7,1,2,66.7,100.0,61,32.4,61,73.3,1,100.0,188,188,77.0,100.0,120,63.8,120
Jared Goff,10635,QB,DET,7,0,11,60.2,100.0,92,49.2,92,60.2,0,94.0,187,199,60.0,98.9,88,47.1,89
