player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tom Brady,698,QB,TB,12,75.1,490,524,7.6,2.29,8,26,4.7,66.2,347,0,106,5.7,546,21,168,30,84.4,79.6,78.8,47.3,1,3,580,2,17.0,91.6,3.3,18,2,3,22,16,11,1.9,3332,6.4
Justin Herbert,28237,QB,LAC,12,77.9,461,510,6.9,2.76,19,17,3.2,66.7,340,1,207,5.3,560,19,170,27,84.1,76.4,73.8,70.3,13,7,582,1,12.6,92.2,4.6,26,21,0,17,20,9,1.5,3335,6.5
Patrick Mahomes,11765,QB,KC,12,78.3,420,469,7.9,2.85,6,25,4.9,65.7,308,0,183,6.4,525,21,219,16,90.3,91.4,88.4,89.9,8,8,566,1,10.4,104.9,3.6,19,35,0,35,30,13,2.3,3808,8.1
Kirk Cousins,7102,QB,MIN,12,76.8,400,449,7.6,2.69,7,20,4.2,64.6,290,0,187,5.5,488,17,158,18,64.3,72.7,71.8,67.2,11,9,521,5,16.0,88.1,6.1,30,9,2,29,18,19,3.6,2932,6.5
Josh Allen,46601,QB,BUF,12,75.9,406,443,9.2,2.83,12,34,7.4,64.1,284,0,171,7.8,513,24,198,4,53.4,90.8,82.8,92.7,2,11,535,2,14.6,96.0,4.9,25,44,1,22,25,24,4.5,3406,7.7
Joe Burrow,28022,QB,CIN,12,78.3,405,440,7.5,2.52,17,18,3.8,69.1,304,0,129,4.1,497,13,170,7,74.9,88.0,86.0,71.3,5,8,530,3,26.4,103.7,6.8,34,22,0,13,25,10,1.9,3446,7.8
Derek Carr,8671,QB,LV,13,72.2,395,434,9.3,2.8,6,21,4.6,62.0,269,0,165,5.6,468,16,149,23,71.1,69.5,68.3,64.2,10,10,496,4,12.7,89.4,4.5,21,12,0,23,20,16,3.2,3117,7.2
Matt Ryan,4317,QB,IND,11,79.1,387,428,6.4,2.59,9,6,1.3,67.8,290,0,156,5.2,472,16,149,14,27.4,63.1,62.2,62.8,4,13,498,3,22.4,84.1,7.4,35,9,1,27,13,22,4.4,2883,6.7
Aaron Rodgers,2241,QB,GB,13,75.0,392,423,8.3,2.64,4,27,6.0,64.3,272,0,120,7.5,456,22,137,12,79.4,76.9,74.8,66.8,3,9,485,5,20.0,92.4,5.3,24,8,1,23,22,11,2.3,2864,6.8
Trevor Lawrence,77632,QB,JAX,12,77.1,388,416,7.9,2.48,10,18,4.1,65.6,273,0,123,8.7,458,26,154,15,36.0,70.0,67.2,71.1,2,6,485,4,18.7,92.8,5.0,23,17,2,14,17,16,3.3,2840,6.8
Jared Goff,10635,QB,DET,12,76.8,370,405,7.9,2.69,9,12,2.8,64.9,263,0,136,7.4,435,21,156,11,69.0,64.4,62.8,61.9,4,7,465,1,14.0,95.7,4.4,19,10,1,21,19,20,4.3,3022,7.5
Geno Smith,7820,QB,SEA,12,79.2,370,392,8.0,2.78,4,25,5.9,72.7,285,0,151,2.7,445,8,162,29,80.7,84.2,81.7,75.8,4,6,478,6,20.5,108.7,7.0,31,21,0,14,22,17,3.6,3170,8.1
Kyler Murray,38334,QB,ARZ,10,77.0,356,389,7.2,2.6,9,9,2.2,66.3,258,0,119,5.8,441,16,128,1,47.7,67.2,63.5,72.4,2,7,471,1,21.0,87.1,5.7,25,24,3,19,14,18,3.8,2354,6.1
Jacoby Brissett,10725,QB,CLV,11,74.9,338,368,9.4,2.9,5,18,4.5,64.1,236,1,137,6.7,415,17,140,8,59.3,82.5,75.5,91.2,4,6,447,4,17.5,89.1,5.8,24,23,3,18,12,14,3.1,2608,7.1
Russell Wilson,7077,QB,DEN,11,73.7,319,358,9.8,2.88,12,17,4.4,60.1,215,0,143,8.5,415,20,112,10,77.9,65.4,65.7,57.1,2,5,447,4,25.9,83.5,8.9,37,20,1,24,8,11,2.5,2559,7.1
Jalen Hurts,40291,QB,PHI,12,79.9,323,357,8.0,2.9,9,13,3.4,68.1,243,0,134,5.8,421,15,148,24,66.7,87.0,82.8,82.1,2,3,448,4,20.9,108.2,6.7,28,35,0,23,20,8,1.8,2935,8.2
Daniel Jones,39395,QB,NYG,12,80.8,308,347,6.8,3.06,7,4,1.1,66.0,229,0,185,8.0,426,20,138,21,54.1,68.3,65.6,72.5,4,4,461,8,19.5,91.3,8.5,36,43,5,23,11,15,3.3,2369,6.8
Davis Mills,52269,QB,HST,10,70.8,308,329,7.6,2.52,7,11,3.2,62.0,204,0,143,6.4,365,14,93,13,85.0,63.3,62.9,62.3,7,11,386,4,19.6,78.1,7.7,28,7,0,7,11,8,2.1,2144,6.5
Lamar Jackson,46416,QB,BLT,12,74.6,299,326,9.2,3.11,8,17,5.0,62.3,203,1,129,9.0,378,20,116,3,56.6,85.2,72.3,92.6,3,7,399,7,20.9,91.1,7.1,27,25,1,15,17,9,2.3,2242,6.9
Tua Tagovailoa,60326,QB,MIA,10,77.4,301,317,9.9,2.49,3,15,4.5,68.1,216,1,82,7.3,339,17,138,17,65.0,90.4,90.4,44.2,2,5,356,3,18.3,112.0,4.4,15,6,1,10,21,12,3.4,2859,9.0
Jimmy Garoppolo,8697,QB,SF,11,75.3,288,307,7.3,2.53,12,13,4.0,67.1,206,0,96,5.1,328,11,114,28,64.7,71.4,69.5,67.4,3,4,348,2,18.8,103.0,5.5,18,3,0,4,16,9,2.6,2436,7.9
Matthew Stafford,4924,QB,LA,9,74.7,288,303,7.0,2.58,3,15,4.8,68.0,206,0,107,4.2,338,9,108,26,47.6,67.0,67.6,52.1,0,8,347,4,27.1,87.5,8.6,29,5,0,12,10,12,3.5,2092,6.9
Marcus Mariota,9435,QB,ATL,13,67.3,284,300,10.5,2.99,3,8,2.5,61.3,184,0,121,3.7,354,7,116,2,46.6,66.3,62.7,70.0,1,9,373,1,23.1,88.2,7.9,28,26,4,8,15,15,4.0,2219,7.4
Andy Dalton,6187,QB,NO,10,77.3,273,299,8.4,2.6,5,14,4.5,66.9,200,0,92,5.2,327,11,107,20,83.0,87.0,85.9,61.4,5,7,341,1,17.4,96.2,4.9,16,11,0,16,15,6,1.8,2252,7.5
Kenny Pickett,60515,QB,PIT,9,74.1,274,293,7.9,2.93,2,10,3.2,65.2,191,1,102,5.9,340,12,101,25,73.8,67.7,65.4,74.8,2,8,366,4,22.5,75.1,6.8,23,24,1,14,4,10,2.7,1797,6.1
Mac Jones,60323,QB,NE,9,75.1,253,270,7.7,2.76,3,11,3.9,68.1,184,0,98,3.2,311,6,83,19,82.2,59.1,58.9,59.4,0,7,324,3,25.5,87.0,8.0,25,16,1,13,7,12,3.7,1963,7.3
Ryan Tannehill,7014,QB,TEN,10,77.0,244,265,8.0,2.68,7,10,3.5,64.9,172,0,113,8.5,301,16,102,31,82.8,74.7,72.6,72.5,5,4,320,3,22.1,97.0,8.3,25,10,1,8,11,8,2.5,2117,8.0
Justin Fields,82118,QB,CHI,12,71.9,231,253,10.0,3.43,9,12,4.4,61.7,156,3,162,6.0,352,10,109,6,29.4,72.8,56.4,92.0,2,10,377,7,24.7,85.4,11.4,40,58,0,11,13,18,4.8,1896,7.5
Baker Mayfield,46518,QB,LA,8,68.7,217,241,7.1,2.75,11,5,1.9,58.5,141,0,79,5.4,277,8,64,26,66.3,53.7,55.5,45.0,2,6,294,1,29.1,76.8,8.3,23,10,1,10,7,7,2.4,1543,6.4
Carson Wentz,10636,QB,WAS,6,74.1,212,232,8.1,2.61,7,12,4.8,62.1,144,0,89,8.3,266,13,71,32,65.9,63.1,61.3,64.1,3,6,287,5,25.8,84.1,8.6,23,11,0,10,10,10,3.5,1489,6.4
Taylor Heinicke,9896,QB,WAS,7,70.2,188,212,8.3,2.89,6,5,2.3,61.8,131,0,97,0.8,238,1,74,32,47.0,49.0,47.8,55.4,4,5,246,2,14.4,86.3,5.9,14,11,2,12,9,14,5.7,1444,6.8
Dak Prescott,10769,QB,DAL,7,75.4,199,212,8.5,2.57,1,8,3.6,67.9,144,0,69,4.0,225,6,78,9,90.4,72.1,67.3,81.4,4,7,240,1,11.6,96.1,3.6,8,5,0,8,13,10,4.2,1563,7.4
Zach Wilson,82096,QB,NYJ,7,68.5,162,188,8.4,3.09,6,3,1.5,55.3,104,0,81,6.3,218,7,61,22,76.0,48.8,44.2,69.3,3,5,227,0,19.8,72.5,7.3,16,12,0,17,4,13,5.7,1278,6.8
Cooper Rush,12324,QB,DAL,7,69.9,143,161,8.8,2.42,7,3,1.8,58.4,94,0,54,6.0,171,6,52,9,71.2,57.3,56.7,54.8,3,3,181,1,13.0,80.5,4.1,7,2,1,7,5,8,4.4,1051,6.5
Joe Flacco,4332,QB,NYJ,3,74.6,134,155,8.3,2.63,4,3,1.9,58.7,91,0,61,9.0,165,9,49,22,29.7,55.0,54.5,61.5,7,3,173,1,14.8,77.9,5.5,9,1,0,10,5,6,3.5,901,5.8
Mitchell Trubisky,11757,QB,PIT,5,67.2,122,128,10.2,2.72,2,7,5.1,60.9,78,0,43,4.9,141,4,41,25,88.5,72.7,71.5,66.6,2,2,151,1,20.9,79.8,6.4,9,4,1,1,3,4,2.6,787,6.1
Jameis Winston,9434,QB,NO,3,71.7,106,115,12.0,2.64,2,7,5.7,63.5,73,0,42,3.9,129,3,35,20,39.6,65.3,66.9,37.5,1,5,137,1,26.2,79.5,8.5,11,3,2,4,4,7,5.1,858,7.5
P.J. Walker,12134,QB,CAR,6,66.0,103,106,8.4,2.27,2,9,8.2,59.4,63,0,22,7.4,119,5,31,5,86.8,64.4,60.3,76.6,0,3,124,1,27.3,78.0,5.0,6,3,0,1,3,6,4.8,731,6.9
Bailey Zappe,60396,QB,NE,4,80.0,85,92,7.4,2.77,3,1,1.0,70.7,65,0,26,4.4,99,3,37,19,26.1,67.1,74.0,29.9,0,3,109,3,23.1,100.9,6.1,6,1,0,4,5,2,1.8,781,8.5
Mike White,46453,QB,NYJ,2,67.5,80,85,7.8,2.47,2,5,5.7,62.4,53,0,16,1.9,89,1,29,22,84.8,73.8,71.4,69.2,1,2,91,0,12.5,89.5,2.2,2,1,0,2,3,2,2.2,684,8.0
Kyle Allen,26152,QB,HST,2,67.1,73,77,7.3,2.6,2,1,1.2,58.4,45,0,26,8.2,84,4,19,13,23.7,27.0,29.1,29.3,0,4,89,0,19.2,60.4,6.0,5,2,0,2,2,7,7.9,418,5.4
