"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"12","Josh Allen","BUF","qb","7","@MIA","26.6","25.3712","37.7196","297.2861","2.2674","0.8255","1.8681","8.6503","41.8887","0.4078","0","0","0","0","0.6165","0.3083","0.0879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13","Stefon Diggs","BUF","wr","7","@MIA","18.9","0","0","0","0","0","0","0.0914","0.4354","0.0026","9.2305","6.6773","82.6633","0.6407","0.0337","0.0168","0.0247","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14","David Montgomery","CHI","rb","14","HST","15.4","0","0","0","0","0","0","13.4419","57.9567","0.4823","4.0668","3.3149","26.4939","0.1231","0.0806","0.0403","0.0207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15","Tyreek Hill","MIA","wr","11","BUF","18.7","0","0","0","0","0","0","1.1754","5.5744","0.0779","9.1743","6.2863","82.0374","0.54","0.0807","0.0403","0.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"16","Davante Adams","LV","wr","6","@TEN","18.5","0","0","0","0","0","0","0.1846","0.8776","0.0067","9.9722","7.07","79.6674","0.5536","0.0384","0.0192","0.0066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"17","Alvin Kamara","NO","rb","14","@CAR","14.9","0","0","0","0","0","0","14.0435","58.6722","0.5897","3.4034","2.7117","20.4392","0.1213","0.0689","0.0345","0.0011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"18","D'Andre Swift","DET","rb","6","@MIN","14.6","0","0","0","0","0","0","13.3438","58.5892","0.5101","3.6874","3.0367","20.0145","0.1123","0.1185","0.0593","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"19","Ja'Marr Chase","CIN","wr","10","@NYJ","17.9","0","0","0","0","0","0","0.3922","2.383","0.0126","8.0041","5.4639","83.8566","0.6196","0.071","0.0355","0.0137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20","Najee Harris","PIT","rb","9","@CLV","14.1","0","0","0","0","0","0","15.5894","62.0611","0.416","3.6536","2.9093","19.5657","0.0841","0.0607","0.0303","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21","Aaron Jones","GB","rb","14","@TB","14","0","0","0","0","0","0","10.2364","46.3502","0.2944","4.7219","3.8774","28.8672","0.156","0.1455","0.0727","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"22","Darren Waller","LV","te","6","@TEN","14.3","0","0","0","0","0","0","0","0","0","7.8476","5.5886","63.4825","0.3941","0.0659","0.033","0.0307","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23","Jalen Hurts","PHI","qb","7","@WAS","23.7","20.2642","32.8505","247.7745","1.5906","0.7475","2.3827","10.3377","50.3353","0.5875","0","0","0","0","0.9769","0.4885","0.0433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"24","Deebo Samuel","SF","wr","9","@DEN","16.8","0","0","0","0","0","0","4.3255","27.4822","0.2382","6.6455","4.6556","61.5228","0.3176","0.1238","0.0619","0.0093","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"25","Nick Chubb","CLV","rb","9","PIT","13.3","0","0","0","0","0","0","14.7395","72.9826","0.5359","1.774","1.4679","10.8393","0.0476","0.0707","0.0354","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"26","Patrick Mahomes","KC","qb","8","@IND","23.5","26.1062","38.9432","295.1342","2.2331","0.5158","1.7647","5.2376","21.6231","0.1944","0","0","0","0","0.5331","0.2665","0.0909","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"27","Mark Andrews","BLT","te","10","@NE","14","0","0","0","0","0","0","0.0514","0.2825","0.0018","7.5838","5.1592","63.8669","0.3978","0.075","0.0375","0.0283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"28","Ezekiel Elliott","DAL","rb","9","@NYG","12.7","0","0","0","0","0","0","13.5297","56.779","0.5219","2.6527","2.1002","13.5274","0.0749","0.1857","0.0928","0.029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"29","Antonio Gibson","WAS","rb","14","PHI","12.7","0","0","0","0","0","0","13.077","55.617","0.5065","2.7801","2.2682","14.9923","0.0624","0.1888","0.0944","0.0216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30","Brandin Cooks","HST","wr","6","@CHI","16","0","0","0","0","0","0","0.1146","0.5069","0.0052","8.8629","5.878","75.5924","0.4148","0.0303","0.0152","0.0089","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31","Tyler Higbee","LA","te","7","@ARZ","13.3","0","0","0","0","0","0","0","0","0","6.9582","5.3799","53.7286","0.4164","0.0584","0.0292","0.0269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Keenan Allen","LAC","wr","8","JAX","15.5","0","0","0","0","0","0","0","0","0","7.8963","6.0376","62.7118","0.5296","0.0931","0.0465","0.0168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33","Dameon Pierce","HST","rb","6","@CHI","11.9","0","0","0","0","0","0","16.0012","68.0324","0.4922","1.3359","1.0795","8.276","0.0393","0.1125","0.0563","0.0124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34","Javonte Williams","DEN","rb","9","SF","11.8","0","0","0","0","0","0","11.3037","49.4669","0.3313","3.1458","2.5977","17.836","0.0971","0.1311","0.0656","0.0069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"35","Chase Daniel","LAC","qb","8","JAX","22","25.7051","36.8992","288.7828","2.3617","1.0648","3.0706","4.2699","12.6548","0.1682","0","0","0","0","0.6546","0.3273","0.0769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"36","Marquise Brown","ARZ","wr","13","LA","15.1","0","0","0","0","0","0","0.0472","0.2715","0.0018","8.2262","5.7106","68.3494","0.419","0.0633","0.0317","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","Cordarrelle Patterson","ATL","rb","14","@SEA","11.7","0","0","0","0","0","0","10.727","40.94","0.3201","3.298","2.5752","22.5853","0.1436","0.0961","0.0481","0.0056","91.7115","0.0588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","A.J. Brown","PHI","wr","7","@WAS","14.9","0","0","0","0","0","0","0.1269","0.8525","0.0058","7.5826","4.8002","70.3354","0.4887","0.0273","0.0137","0.0049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"39","Tony Pollard","DAL","rb","9","@NYG","11.5","0","0","0","0","0","0","8.9777","41.8771","0.3157","3.6729","2.9531","19.9877","0.0816","0.1114","0.0557","0.0034","72.7273","0.0516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","Joe Burrow","CIN","qb","10","@NYJ","21.6","24.5171","36.2043","284.9229","2.1657","0.714","3.3728","5.2334","12.5048","0.1921","0","0","0","0","0.6519","0.3259","0.0946","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","Lamar Jackson","BLT","qb","10","@NE","21.6","20.1624","31.1058","226.0035","1.3065","0.6245","2.6031","10.066","62.6289","0.3187","0","0","0","0","0.6189","0.3095","0.0621","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","Amon-Ra St. Brown","DET","wr","6","@MIN","14.7","0","0","0","0","0","0","0.3806","2.4132","0.0143","8.4745","6.3161","60.4313","0.3336","0.0524","0.0262","0.0157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","Drake London","ATL","wr","14","@SEA","14.7","0","0","0","0","0","0","0","0","0","8.3743","5.4839","66.2512","0.4239","0.0522","0.0261","0.0271","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","George Kittle","SF","te","9","@DEN","11.9","0","0","0","0","0","0","0","0","0","6.0917","4.4222","56.6034","0.3055","0.06","0.03","0.0128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","Kyle Pitts","ATL","te","14","@SEA","11.9","0","0","0","0","0","0","0.2823","1.7311","0.01","6.3696","4.0287","59.4714","0.2731","0.0435","0.0217","0.0123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","Chase Edmonds","MIA","rb","11","BUF","11.1","0","0","0","0","0","0","9.1251","38.9432","0.2198","3.6697","2.9867","22.6253","0.1117","0.0964","0.0482","0.0086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","Clyde Edwards-Helaire","KC","rb","8","@IND","11.1","0","0","0","0","0","0","10.1348","43.2854","0.3364","2.7463","2.2834","17.0461","0.1255","0.0766","0.0383","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","Michael Pittman Jr.","IND","wr","14","KC","14.4","0","0","0","0","0","0","0.2777","1.6361","0.0092","7.6897","5.4277","67.4526","0.3412","0.0666","0.0333","0.0145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","Allen Lazard","GB","wr","14","@TB","14.3","0","0","0","0","0","0","0.1371","0.8115","0.0037","7.4055","5.0537","66.5255","0.4086","0.0391","0.0196","0.018","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","Kareem Hunt","CLV","rb","9","PIT","10.9","0","0","0","0","0","0","7.7417","34.7352","0.3136","3.2862","2.6992","20.7545","0.122","0.0682","0.0341","0.0125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","James Conner","ARZ","rb","13","LA","10.8","0","0","0","0","0","0","9.7066","34.7189","0.3358","3.216","2.7312","19.9152","0.1047","0.1311","0.0655","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","Darrell Henderson","LA","rb","7","@ARZ","10.8","0","0","0","0","0","0","10.4522","42.3588","0.3236","2.6318","2.1445","17.3331","0.1277","0.0433","0.0216","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","Michael Carter","NYJ","rb","10","CIN","10.8","0","0","0","0","0","0","9.2748","42.3138","0.2802","3.1607","2.6115","18.3407","0.0695","0.0678","0.0339","0.0103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","Jaylen Waddle","MIA","wr","11","BUF","14.2","0","0","0","0","0","0","0.4701","2.8264","0.0246","8.2396","5.7968","59.0863","0.3447","0.1175","0.0588","0.0194","71.6775","0.0523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","Kyler Murray","ARZ","qb","13","LA","21","24.0288","36.3484","250.0942","1.5226","0.7902","2.6217","6.7957","36.9038","0.352","0","0","0","0","0.5973","0.2986","0.0973","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","Zach Ertz","ARZ","te","13","LA","11.5","0","0","0","0","0","0","0.0472","0.2115","0.002","6.669","4.829","46.0843","0.3274","0.0392","0.0196","0.0222","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"57","CeeDee Lamb","DAL","wr","9","@NYG","14.1","0","0","0","0","0","0","0.4805","2.9668","0.0207","7.992","4.9504","64.9652","0.3729","0.0826","0.0413","0.0076","15.8284","0.0183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","Mike Williams","LAC","wr","8","JAX","14","0","0","0","0","0","0","0","0","0","6.6149","4.2694","66.1765","0.5126","0.0232","0.0116","0.0147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"59","D.K. Metcalf","SEA","wr","11","ATL","14","0","0","0","0","0","0","0.0454","0.2594","0.0021","7.2655","4.5138","64.6272","0.5073","0.0651","0.0325","0.0064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60","A.J. Dillon","GB","rb","14","@TB","10.6","0","0","0","0","0","0","9.6652","39.7795","0.2367","3.1592","2.6197","20.8005","0.094","0.1016","0.0508","0.0088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","Christian Kirk","JAX","wr","11","@LAC","13.9","0","0","0","0","0","0","0.0424","0.2314","0.0013","7.6126","5.0285","66.1749","0.3762","0.0316","0.0158","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"62","Tee Higgins","CIN","wr","10","@NYJ","13.9","0","0","0","0","0","0","0","0","0","6.7207","4.5354","65.4571","0.4734","0.0497","0.0248","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"63","Matthew Stafford","LA","qb","7","@ARZ","20.7","26.5238","37.4188","295.0926","2.1744","0.6623","1.9904","2.4043","4.5817","0.0625","0","0","0","0","0.3515","0.1758","0.0915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"64","Kirk Cousins","MIN","qb","7","DET","20.6","23.8522","34.9953","282.8474","2.2219","0.6783","1.9126","2.195","8.7631","0.0778","0","0","0","0","0.6868","0.3434","0.0469","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65","Miles Sanders","PHI","rb","7","@WAS","10.3","0","0","0","0","0","0","10.8865","49.1556","0.2901","2.5074","2.061","13.0368","0.0532","0.1257","0.0628","0.0361","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","Allen Robinson II","LA","wr","7","@ARZ","13.7","0","0","0","0","0","0","0.0948","0.4522","0.0036","7.2466","4.9868","59.7458","0.4343","0.0289","0.0145","0.0218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","Marcus Mariota","ATL","qb","14","@SEA","20.5","21.0128","34.0652","258.6133","1.5099","0.6594","2.9965","6.0464","31.2276","0.3219","0","0","0","0","0.7958","0.3979","0.0753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"68","Gabriel Davis","BUF","wr","7","@MIA","13.6","0","0","0","0","0","0","0.0457","0.2727","0.0015","6.1537","3.7749","67.9622","0.4966","0.0394","0.0197","0.0096","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"69","Rashaad Penny","SEA","rb","11","ATL","10.1","0","0","0","0","0","0","11.4146","54.6083","0.4524","1.2214","1.0067","6.9835","0.0363","0.0859","0.0429","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70","Jeff Wilson Jr.","SF","rb","9","@DEN","10.1","0","0","0","0","0","0","12.9764","52.7709","0.431","1.3537","1.0765","8.2493","0.0589","0.1339","0.0669","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"71","James Robinson","JAX","rb","11","@LAC","9.9","0","0","0","0","0","0","11.272","47.5373","0.3729","1.8692","1.5342","10.4112","0.0504","0.0771","0.0385","0.0276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"72","Sterling Shepard","NYG","wr","9","DAL","13.2","0","0","0","0","0","0","0.0939","0.4484","0.0043","7.757","5.3268","56.4676","0.3597","0.0387","0.0193","0.012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"73","Dallas Goedert","PHI","te","7","@WAS","10.5","0","0","0","0","0","0","0","0","0","5.2565","3.7891","48.2641","0.3146","0.0418","0.0209","0.0117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"74","Tyler Lockett","SEA","wr","11","ATL","13.1","0","0","0","0","0","0","0.1135","0.5726","0.0058","6.5452","4.6611","59.8811","0.3894","0.0366","0.0183","0.019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"75","Breece Hall","NYJ","rb","10","CIN","9.7","0","0","0","0","0","0","8.4039","36.7646","0.2705","2.7236","2.2301","17.2257","0.0806","0.0773","0.0386","0.0118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"76","Rhamondre Stevenson","NE","rb","10","BLT","9.7","0","0","0","0","0","0","9.9987","45.2214","0.2864","2.0736","1.742","13.6082","0.061","0.0726","0.0363","0.0083","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","Dawson Knox","BUF","te","7","@MIA","10.4","0","0","0","0","0","0","0.0457","0.2645","0.0015","5.1519","3.7129","42.8405","0.401","0.0559","0.028","0.0131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Adam Thielen","MIN","wr","7","DET","13","0","0","0","0","0","0","0.0518","0.2534","0.0027","6.0948","4.6823","53.7006","0.4877","0.0414","0.0207","0.0119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
