player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,10,186,25,4,15.6,97,0,622,3,8,25,393,32.3,8,29,23,3,100,52.8,65.7,19.6,60.0,47.7,58.3,69.2,55.8,40,2,253,30,183,219,0,0,42,216,5,622,393,2.11,3.3,1.38,71
Travis Etienne Jr.,57185,HB,JAX,9,160,34,7,26.4,163,0,618,2,13,34,450,69.9,14,33,15,0,89,90.4,70.3,53.7,,54.6,68.2,69.9,70.4,35,1,275,29,223,187,0,0,35,189,7,618,450,2.81,3.9,1.23,66
Christian McCaffrey,11763,HB,SF,9,153,36,9,32.6,244,0,748,0,4,36,512,70.1,20,44,28,3,54,47.8,88.2,87.9,,20.2,91.7,83.0,32.2,65,0,339,38,218,195,0,0,43,191,9,748,512,3.35,4.9,1.56,92
Derrick Henry,10679,HB,TEN,9,149,30,8,31.0,195,0,629,0,2,30,475,61.1,11,30,31,0,66,90.3,87.8,83.1,66.0,87.5,79.6,82.9,58.4,63,0,157,18,99,170,0,0,19,167,4,629,475,3.19,4.2,1.59,83
Kenneth Walker III,97199,HB,SEA,9,145,33,7,31.8,189,0,595,1,12,33,419,80.8,12,28,29,0,37,90.1,74.2,11.2,,47.0,69.4,75.2,59.2,45,2,175,16,133,158,0,0,19,161,6,595,419,2.89,4.1,1.32,98
Saquon Barkley,45791,HB,NYG,7,139,17,7,29.5,168,0,569,1,4,17,399,37.2,13,26,21,1,61,74.1,69.8,86.6,,71.8,66.2,68.3,56.9,34,0,106,23,158,165,0,0,31,162,1,569,399,2.87,4.1,0.67,74
Joe Mixon,11803,HB,CIN,9,137,20,3,10.6,57,1,536,3,3,20,361,37.2,14,34,7,0,79,90.1,67.3,17.3,,47.3,54.2,73.5,61.2,22,2,157,26,221,157,0,0,31,163,4,536,361,2.64,3.9,0.71,56
D'Andre Swift,57212,HB,PHI,9,135,24,5,22.3,137,0,614,1,6,24,326,43.9,9,30,24,3,42,40.8,63.3,46.7,,30.8,52.9,69.6,55.8,43,1,166,30,184,167,0,0,34,165,3,614,326,2.41,4.5,0.9,92
Tony Pollard,27126,HB,DAL,9,135,12,6,23.6,125,0,529,1,4,12,364,26.3,10,27,9,2,79,57.6,66.4,87.5,,86.8,57.8,65.8,56.5,31,0,190,29,205,160,0,0,34,164,2,529,364,2.7,3.9,0.93,52
Zack Moss,40341,HB,IND,9,133,27,6,30.1,186,0,617,3,4,27,411,64.3,15,31,14,0,34,90.0,67.7,88.3,,60.0,53.1,70.5,57.3,56,0,123,16,137,153,0,0,19,149,5,617,411,3.09,4.6,0.9,99
Rachaad White,131633,HB,TB,9,132,23,2,7.2,31,0,429,0,17,23,309,56.1,10,22,30,1,57,74.2,70.7,88.1,,64.7,63.7,72.4,57.4,16,0,326,35,241,149,0,0,37,167,3,429,309,2.34,3.3,1.35,69
Alexander Mattison,45817,HB,MIN,10,130,20,3,11.1,51,0,461,5,3,20,318,36.5,10,18,18,1,42,56.6,57.5,87.0,,63.5,45.4,62.0,45.3,19,0,164,24,207,147,0,0,34,154,0,461,318,2.45,3.5,0.79,86
