player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Calais Campbell,4364,DI,MIA,8,7,0,17,0,,,5.8,,,0,0,,62.2,0,,,0,0,0.0,0,3,42.9,52,0,0,0,0,0,0,0.0,,0,0,,,2.8,,,0,0,,61.2,0,,33.3,1,0,0.0,0,3,42.9,106,3,2,0,0,0,0,0.0,
Brandon Graham,5538,ED,PHI,8,13,0,24,0,,,2.4,,,0,0,,62.3,0,,,0,0,0.0,0,1,7.7,42,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,16.9,11.0,11.0,0,0,0.0,60.5,0,5,50.0,1,0,87.5,1,11,84.6,65,2,1,1,0,5,8,0.5,5.0
Jerry Hughes,5556,ED,HST,4,2,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,15.4,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,13,0,0,0,0,0,0,0.0,
Von Miller,6154,ED,BUF,5,3,0,4,0,,,6.3,,,0,0,,60.6,0,,0.0,0,0,0.0,0,1,33.3,16,0,1,0,0,0,0,0.0,,0,0,,,2.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,51,2,0,0,0,0,0,0.0,
Cameron Jordan,6176,ED,NO,9,2,0,20,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,42,0,0,0,0,0,0,,,0,2,,,2.3,,,0,0,,64.5,1,,16.7,1,0,0.0,0,2,100.0,88,1,3,0,0,0,0,0.0,
Nick Bellore,6515,LB,WAS,2,3,0,32,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,-3.5,100.0,100.0,1.5,1.5,0,0,0.0,79.4,0,2,0.0,0,0,79.2,2,3,100.0,3,1,1,2,0,-4,3,-1.3,-2.0
Stephon Gilmore,7016,CB,MIN,8,320,0,18,0,11.0,55.6,100.0,9.6,5.3,0,1,11.1,48.2,0,25,0.0,0,1,82.6,5,50,15.6,50,0,3,9,0,74,29,1.5,14.8,0,4,7.1,75.0,100.0,9.1,6.8,0,3,9.4,66.0,0,22,9.5,2,3,92.2,24,230,71.9,230,7,15,32,0,212,75,1.0,8.8
Bobby Wagner,7050,LB,WAS,9,257,0,32,1,1.3,50.0,79.2,23.7,11.8,0,0,0.0,66.3,0,13,0.0,0,0,58.3,3,80,31.1,101,3,5,6,0,21,12,0.3,7.0,0,2,4.5,73.3,83.5,11.9,8.7,0,1,6.7,49.8,0,32,8.3,1,1,102.1,11,137,53.3,164,6,9,15,0,140,110,1.1,12.7
Lavonte David,7060,LB,TB,9,340,0,30,0,9.8,50.0,83.9,20.5,10.3,0,0,0.0,42.0,0,13,0.0,0,0,65.6,2,47,13.8,56,1,1,4,0,21,11,0.5,10.5,0,6,3.5,88.1,86.3,6.9,6.0,0,2,4.8,65.3,1,49,18.8,6,2,98.8,37,264,77.6,306,11,20,42,1,344,222,1.4,9.3
Demario Davis,7079,LB,NO,8,288,0,20,0,-0.8,66.7,75.3,17.0,11.3,0,0,0.0,35.4,0,15,50.0,1,0,95.1,4,73,25.3,97,1,1,6,0,54,72,0.8,13.5,0,4,5.1,85.0,98.3,9.8,8.3,0,1,5.0,72.2,0,23,15.0,3,1,103.5,17,176,61.1,179,7,13,20,0,177,91,1.1,10.4
