Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880713238,jkeithw,960,41.54,QB Patrick Mahomes RB Isiah Pacheco RB Kenneth Walker III WR Rashee Rice WR Deebo Samuel WR Christian Kirk TE Travis Kelce FLEX D'Andre Swift BN Courtland Sutton BN Damien Harris BN Jamaal Williams BN Darnell Mooney BN Romeo Doubs BN Curtis Samuel BN Trey McBride BN Ryan Tannehill BN Cade Otton BN Chris Evans BN Mack Hollins BN Trent Sherfield,,A.J. Brown,WR,8.33%,0
2,3880688768,DeepSeaMike,1020,23.9,QB Josh Allen RB David Montgomery RB Dalvin Cook WR Justyn Ross WR Stefon Diggs WR Amari Cooper TE Sam LaPorta FLEX Mark Andrews BN Treylon Burks BN Diontae Johnson BN James Cook BN Aaron Rodgers BN Tyjae Spears BN Jaylen Warren BN Michael Gallup BN Jonathan Mingo BN Mecole Hardman Jr. BN Van Jefferson BN Kyren Williams BN Latavius Murray,,Bijan Robinson,RB,8.33%,0
3,3880697273,cdbr3799,1080,19.1,QB Daniel Jones RB Tony Pollard RB Rhamondre Stevenson WR Amon-Ra St. Brown WR Christian Watson WR Drake London TE Dallas Goedert FLEX Brandon Aiyuk BN Marquise Brown BN Zach Charbonnet BN Rashaad Penny BN Tyler Boyd BN Dawson Knox BN Jordan Love BN Leonard Fournette BN Jayden Reed BN Tyler Conklin BN Desmond Ridder BN Parris Campbell BN Pierre Strong Jr.,,Lamar Jackson,QB,8.33%,0
4,3880697278,TheFuhr91,1080,14.8,QB Jalen Hurts RB Jahmyr Gibbs RB J.K. Dobbins WR Marquez Valdes-Scantling WR Tyreek Hill WR Mike Williams TE T.J. Hockenson FLEX Cam Akers BN Deshaun Watson BN Quentin Johnston BN JuJu Smith-Schuster BN De'Von Achane BN Zay Jones BN Adam Thielen BN Isaiah Likely BN Robert Woods BN Tank Dell BN Luke Musgrave BN Joshua Dobbs BN Randall Cobb,,Najee Harris,RB,8.33%,0
5,3880713251,p_holmes15,1140,14.02,QB Jared Goff RB Travis Etienne Jr. RB Dameon Pierce WR CeeDee Lamb WR Garrett Wilson WR Jerry Jeudy TE Kyle Pitts FLEX Michael Pittman Jr. BN Joe Mixon BN Anthony Richardson BN K.J. Osborn BN Chig Okonkwo BN D'Onta Foreman BN Roschon Johnson BN Rashid Shaheed BN Nico Collins BN Hunter Renfrow BN Mac Jones BN Noah Fant BN Deuce Vaughn,,Terry McLaurin,WR,8.33%,0
6,3880713205,Hammer1228,1020,4,QB Bryce Young RB Jerick McKinnon RB Rachaad White WR Richie James Jr. WR Skyy Moore WR Justin Jefferson TE Cole Kmet FLEX Jaylen Waddle BN DeVonta Smith BN Chris Godwin BN Mike Evans BN James Conner BN AJ Dillon BN Elijah Mitchell BN Gerald Everett BN Jimmy Garoppolo BN Baker Mayfield BN Kyle Trask BN Puka Nacua BN Zack Moss,,Darren Waller,TE,8.33%,0
7,3880697284,DooM-SquaD,1140,3.9,QB Joe Burrow RB Clyde Edwards-Helaire RB Josh Jacobs WR Ja'Marr Chase WR Chris Olave WR Michael Thomas TE Greg Dulcich FLEX Aaron Jones BN Javonte Williams BN Alvin Kamara BN Odell Beckham Jr. BN Allen Lazard BN Derek Carr BN Taysom Hill BN Juwan Johnson BN Devin Singletary BN Isaiah Hodgins BN Irv Smith Jr. BN Jameis Winston BN Jake Browning,,Dak Prescott,BN,8.33%,0
8,3880697267,DoubleJ11,1140,1,QB Russell Wilson RB Jonathan Taylor RB Saquon Barkley WR Kadarius Toney WR DeAndre Hopkins WR Gabe Davis TE Tyler Higbee FLEX Nick Chubb BN Jahan Dotson BN Rashod Bateman BN Brian Robinson Jr. BN Raheem Mostert BN DJ Chark Jr. BN C.J. Stroud BN Matthew Stafford BN Michael Mayer BN Mike Gesicki BN Chuba Hubbard BN Chase Claypool BN DeVante Parker,,Brandin Cooks,FLEX,8.33%,0
9,3880707803,4kYz401k,1200,0,QB Justin Fields RB Christian McCaffrey RB Derrick Henry WR DK Metcalf WR Jaxon Smith-Njigba WR George Pickens TE Pat Freiermuth FLEX Zay Flowers BN Geno Smith BN Antonio Gibson BN Jalin Hyatt BN Dalton Kincaid BN Jeff Wilson Jr. BN Kenneth Gainwell BN Kenny Pickett BN Darius Slayton BN Zamir White BN Joshua Kelley BN Adam Trautman BN Michael Wilson,,Jordan Addison,WR,8.33%,0
9,3880707834,nmj4786,1200,0,QB Trevor Lawrence RB Breece Hall RB Miles Sanders WR Cooper Kupp WR Tee Higgins WR Calvin Ridley TE George Kittle FLEX Evan Engram BN Elijah Moore BN Samaje Perine BN Jakobi Meyers BN Kendre Miller BN Rondale Moore BN Joshua Palmer BN Marvin Mims Jr. BN Sam Howell BN Gus Edwards BN Evan Hull BN Albert Okwuegbunam BN Cole Turner,,Tyler Allgeier,BN,8.33%,0
