Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3860885452,bigred1985,960,28.94,QB Patrick Mahomes RB Jahmyr Gibbs RB Cam Akers WR Skyy Moore WR Christian Kirk WR Diontae Johnson TE Travis Kelce FLEX Javonte Williams BN Elijah Moore BN Anthony Richardson BN Allen Lazard BN K.J. Osborn BN Dawson Knox BN C.J. Stroud BN Devin Singletary BN Joshua Palmer BN Chase Brown BN John Metchie III BN Isaiah Likely BN Pierre Strong Jr.,,Christian McCaffrey,RB,8.33%,0
2,3860915650,DeepSeaMike,1020,23.8,QB Justin Herbert RB David Montgomery RB Clyde Edwards-Helaire WR Justin Watson WR Justin Jefferson WR DeVonta Smith TE Dalton Kincaid FLEX Calvin Ridley BN DeAndre Hopkins BN D'Andre Swift BN Kirk Cousins BN Brian Robinson Jr. BN Tyler Boyd BN Elijah Mitchell BN D'Onta Foreman BN Donovan Peoples-Jones BN Taysom Hill BN Gerald Everett BN Chuba Hubbard BN Mack Hollins,,Garrett Wilson,WR,8.33%,0
3,3860895362,ombowstring,960,21.600002,QB Jalen Hurts RB Derrick Henry RB Aaron Jones WR Rashee Rice WR Marquez Valdes-Scantling WR Richie James Jr. TE T.J. Hockenson FLEX Justyn Ross BN Trevor Lawrence BN Rachaad White BN James Cook BN Zay Flowers BN JuJu Smith-Schuster BN Romeo Doubs BN Trey Lance BN Jake Ferguson BN Trey McBride BN Tyquan Thornton BN Jayden Reed BN Deuce Vaughn,,Tee Higgins,WR,8.33%,0
4,3860915689,gbasior,1140,19.1,QB Justin Fields RB Jonathan Taylor RB Alvin Kamara WR Amon-Ra St. Brown WR Chris Olave WR Drake London TE Cole Kmet FLEX Gabe Davis BN Quentin Johnston BN Rashaad Penny BN Khalil Herbert BN Derek Carr BN Jalin Hyatt BN Jeff Wilson Jr. BN Irv Smith Jr. BN Corey Davis BN Hunter Henry BN Justice Hill BN A.T. Perry BN Michael Wilson,,Christian Watson,WR,8.33%,0
5,3860895418,anderson710,960,17.02,QB Jared Goff RB Jerick McKinnon RB Austin Ekeler WR Kadarius Toney WR Amari Cooper WR George Pickens TE Darren Waller FLEX Nick Chubb BN Lamar Jackson BN Brandin Cooks BN Michael Thomas BN Dalton Schultz BN Darnell Mooney BN Adam Thielen BN Mike Gesicki BN Leonard Fournette BN Mac Jones BN Zamir White BN DeVante Parker BN Deon Jackson,,Kyle Pitts,TE,8.33%,0
6,3860907737,joker2cold,1140,9.4,QB Russell Wilson RB Isiah Pacheco RB Dameon Pierce WR Stefon Diggs WR Davante Adams WR Mike Williams TE Tyler Conklin FLEX Keenan Allen BN Courtland Sutton BN Alexander Mattison BN Damien Harris BN Samaje Perine BN Roschon Johnson BN Jimmy Garoppolo BN Marvin Mims Jr. BN Noah Fant BN Robert Woods BN Allen Robinson II BN Ryan Tannehill BN Luke Musgrave,,Deshaun Watson,QB,8.33%,0
7,3860885412,swat71,1080,8.9,QB Deshaun Watson RB Christian McCaffrey RB Joe Mixon WR Garrett Wilson WR Tee Higgins WR Christian Watson TE Sam LaPorta FLEX Kyle Pitts BN Tua Tagovailoa BN Zach Charbonnet BN Rashod Bateman BN Greg Dulcich BN Alec Pierce BN Tank Bigsby BN Kareem Hunt BN Hunter Renfrow BN Chase Claypool BN Gus Edwards BN Parris Campbell BN Malik Willis,,Joe Mixon,RB,8.33%,0
8,3860898384,pageot05,1200,0,QB Daniel Jones RB Tony Pollard RB Josh Jacobs WR A.J. Brown WR Deebo Samuel WR Brandon Aiyuk TE Chig Okonkwo FLEX J.K. Dobbins BN Chris Godwin BN Jordan Addison BN De'Von Achane BN Juwan Johnson BN Tyjae Spears BN Jaylen Warren BN Michael Mayer BN Wan'Dale Robinson BN Jonathan Mingo BN Brock Purdy BN Sam Darnold BN Calvin Austin III,,Tua Tagovailoa,BN,8.33%,0
8,3860907948,DivineGlory,1200,0,QB Geno Smith RB Kenneth Walker III RB Najee Harris WR Tyreek Hill WR Jaylen Waddle WR Michael Pittman Jr. TE Mark Andrews FLEX Mike Evans BN Odell Beckham Jr. BN Jamaal Williams BN Zay Jones BN Raheem Mostert BN DJ Chark Jr. BN Matthew Stafford BN Michael Carter BN Van Jefferson BN Baker Mayfield BN Jerome Ford BN Darius Slayton BN Cade Otton,,Zach Charbonnet,BN,8.33%,0
8,3860915669,elrobbo11,1200,0,QB Dak Prescott RB Saquon Barkley RB Travis Etienne Jr. WR Cooper Kupp WR DK Metcalf WR DJ Moore TE Dallas Goedert FLEX Tyler Lockett BN Treylon Burks BN AJ Dillon BN Jordan Love BN Bryce Young BN Tyler Higbee BN Kendre Miller BN Nico Collins BN Michael Gallup BN Cordarrelle Patterson BN Desmond Ridder BN Terrace Marshall Jr. BN Durham Smythe,,Rashod Bateman,FLEX,8.33%,0
8,3860895425,jdre,1140,0,QB Aaron Rodgers RB Bijan Robinson RB Breece Hall WR CeeDee Lamb WR Jerry Jeudy WR Jaxon Smith-Njigba TE George Kittle FLEX James Conner BN Jahan Dotson BN Jameson Williams BN Jakobi Meyers BN Kyler Murray BN Antonio Gibson BN Kenneth Gainwell BN Curtis Samuel BN Hayden Hurst BN Mecole Hardman Jr. BN Sam Howell BN Greg Dortch BN Cole Turner,,Greg Dulcich,BN,8.33%,0
8,3860895434,unearthsage,1140,0,QB Josh Allen RB Rhamondre Stevenson RB Miles Sanders WR Ja'Marr Chase WR Terry McLaurin WR Marquise Brown TE Evan Engram FLEX Dalvin Cook BN Joe Burrow BN David Njoku BN Pat Freiermuth BN Tyler Allgeier BN Ezekiel Elliott BN Rashid Shaheed BN Rondale Moore BN Kenny Pickett BN Isaiah Hodgins BN Tank Dell BN Ty Chandler BN Teddy Bridgewater,,Alec Pierce,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Kareem Hunt,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Parris Campbell,BN,8.33%,0
,,,,,,,Malik Willis,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Cam Akers,RB,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Skyy Moore,WR,8.33%,0.4
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Dawson Knox,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Pierre Strong Jr.,BN,8.33%,0
,,,,,,,Jalen Hurts,QB,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,T.J. Hockenson,TE,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Trevor Lawrence,BN,8.33%,0
,,,,,,,Rachaad White,BN,8.33%,0
,,,,,,,James Cook,FLEX,8.33%,0
,,,,,,,Zay Flowers,WR,8.33%,0
,,,,,,,JuJu Smith-Schuster,WR,8.33%,0
,,,,,,,Romeo Doubs,WR,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Tyquan Thornton,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,Michael Thomas,FLEX,8.33%,0
,,,,,,,Jared Goff,BN,8.33%,14.02
,,,,,,,Dalton Schultz,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Adam Thielen,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Leonard Fournette,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,CeeDee Lamb,WR,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Jerry Jeudy,WR,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Jaxon Smith-Njigba,WR,8.33%,0
,,,,,,,James Conner,BN,8.33%,0
