Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3861686028,MMM11,960,26.04,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Cam Akers WR Richie James Jr. WR Amari Cooper WR Chris Godwin TE Travis Kelce FLEX Joe Mixon BN Jordan Addison BN Quentin Johnston BN Aaron Rodgers BN Samaje Perine BN Chig Okonkwo BN D'Onta Foreman BN Michael Mayer BN Nico Collins BN Michael Carter BN Van Jefferson BN Allen Robinson II BN Mack Hollins,,Stefon Diggs,WR,8.33%,0
2,3861686265,JacobRex,1080,20.1,QB Lamar Jackson RB Breece Hall RB Kenneth Walker III WR Amon-Ra St. Brown WR Kadarius Toney WR Garrett Wilson TE Pat Freiermuth FLEX Gabe Davis BN Javonte Williams BN Jahan Dotson BN Jakobi Meyers BN Roschon Johnson BN Romeo Doubs BN Trey Lance BN Kendre Miller BN Matthew Stafford BN Devin Singletary BN Trey McBride BN Will Levis BN Luke Musgrave,,Saquon Barkley,RB,8.33%,0
3,3861679835,Joemoes,1080,18.400002,QB Deshaun Watson RB Christian McCaffrey RB Jonathan Taylor WR Rashee Rice WR Marquez Valdes-Scantling WR Jaylen Waddle TE T.J. Hockenson FLEX Christian Watson BN Miles Sanders BN Dalvin Cook BN Mike Evans BN Kirk Cousins BN K.J. Osborn BN Donovan Peoples-Jones BN Jeff Wilson Jr. BN Kenneth Gainwell BN Mike Gesicki BN Desmond Ridder BN Ryan Tannehill BN Deon Jackson,,Mark Andrews,TE,8.33%,0
4,3861664478,booyah33,1080,14.42,QB Jared Goff RB Saquon Barkley RB Dameon Pierce WR Skyy Moore WR Stefon Diggs WR DJ Moore TE Mark Andrews FLEX Marquise Brown BN Tua Tagovailoa BN Alexander Mattison BN Damien Harris BN Tyler Allgeier BN De'Von Achane BN Darnell Mooney BN Rashid Shaheed BN Curtis Samuel BN Hayden Hurst BN Tyler Conklin BN Baker Mayfield BN Mike White,,DJ Moore,WR,8.33%,0
5,3861674147,Cocomo,1080,14,QB Jalen Hurts RB Jerick McKinnon RB Rhamondre Stevenson WR Josh Reynolds WR Cooper Kupp WR Christian Kirk TE Dallas Goedert FLEX Najee Harris BN Jaxon Smith-Njigba BN Daniel Jones BN Elijah Moore BN Brian Robinson Jr. BN Gerald Everett BN Rondale Moore BN Hunter Renfrow BN Marvin Mims Jr. BN Robert Woods BN Parris Campbell BN Zach Ertz BN Zamir White,,Dameon Pierce,FLEX,8.33%,0
6,3861686275,sevenendless,1140,13.4,QB Justin Herbert RB David Montgomery RB James Conner WR Justin Jefferson WR Chris Olave WR DK Metcalf TE Dalton Schultz FLEX Mike Williams BN Zach Charbonnet BN Michael Thomas BN Antonio Gibson BN Bryce Young BN Tyler Higbee BN Tyjae Spears BN Michael Gallup BN Jimmy Garoppolo BN Khalil Shakir BN Isaiah Likely BN Gus Edwards BN Israel Abanikanda,,Marquise Brown,WR,8.33%,0
7,3861679979,DeepSeaMike,1080,10.5,QB Joe Burrow RB D'Andre Swift RB Khalil Herbert WR Justyn Ross WR Ja'Marr Chase WR DeVonta Smith TE Sam LaPorta FLEX Keenan Allen BN Tyler Lockett BN Diontae Johnson BN AJ Dillon BN Geno Smith BN Tyler Boyd BN Elijah Mitchell BN Raheem Mostert BN Chase Brown BN Irv Smith Jr. BN Hunter Henry BN Ty Chandler BN Michael Wilson,,Tua Tagovailoa,QB,8.33%,0
8,3861679803,thebeav80,1080,9.4,QB Justin Fields RB Isiah Pacheco RB Derrick Henry WR Tyreek Hill WR Calvin Ridley WR Drake London TE David Njoku FLEX Rachaad White BN Rashaad Penny BN Zay Flowers BN Cole Kmet BN Derek Carr BN Jalin Hyatt BN Dalton Kincaid BN Josh Downs BN Kareem Hunt BN Mecole Hardman Jr. BN Jayden Reed BN Tank Dell BN Calvin Austin III,,Alexander Mattison,RB,8.33%,0
9,3861686230,Bknballer22,1080,8,QB Kyler Murray RB Jahmyr Gibbs RB J.K. Dobbins WR A.J. Brown WR Davante Adams WR Deebo Samuel TE George Kittle FLEX Brandon Aiyuk BN Alvin Kamara BN Jameson Williams BN Rashod Bateman BN Ezekiel Elliott BN Tank Bigsby BN Tyquan Thornton BN Sam Howell BN Brock Purdy BN Noah Fant BN Jerome Ford BN DeVante Parker BN Logan Thomas,,Damien Harris,BN,8.33%,0
10,3861674296,mikeylakers6,1200,0,QB Anthony Richardson RB Austin Ekeler RB Tony Pollard WR Tee Higgins WR Terry McLaurin WR Michael Pittman Jr. TE Greg Dulcich FLEX Aaron Jones BN Treylon Burks BN Courtland Sutton BN James Cook BN Russell Wilson BN Adam Thielen BN Alec Pierce BN Juwan Johnson BN Jonathan Mingo BN Mac Jones BN Pierre Strong Jr. BN Cade Otton BN Durham Smythe,,Jared Goff,BN,8.33%,14.02
