Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880962123,DeepSeaMike,1020,44.5,QB Lamar Jackson RB David Montgomery RB Nick Chubb WR Amon-Ra St. Brown WR Josh Reynolds WR Treylon Burks TE Mark Andrews FLEX Dameon Pierce BN Diontae Johnson BN Odell Beckham Jr. BN Zay Flowers BN Dalton Schultz BN Derek Carr BN Raheem Mostert BN Kendre Miller BN Jonathan Mingo BN Parris Campbell BN Chris Evans BN Ty Chandler BN Tre'Quan Smith,,Tyreek Hill,WR,8.33%,0
2,3880962026,nochalkdfs,1080,22.140001,QB Patrick Mahomes RB Rhamondre Stevenson RB Joe Mixon WR Richie James Jr. WR Cooper Kupp WR DeVonta Smith TE Evan Engram FLEX Chris Godwin BN Brandin Cooks BN Daniel Jones BN Samaje Perine BN Chig Okonkwo BN Ezekiel Elliott BN Tyjae Spears BN Rashid Shaheed BN Matthew Stafford BN Joshua Palmer BN Noah Fant BN Zack Moss BN Randall Cobb,,Jalen Hurts,QB,8.33%,0
3,3880970078,marcmacmillan,1020,18.400002,QB Dak Prescott RB Bijan Robinson RB J.K. Dobbins WR Rashee Rice WR Marquez Valdes-Scantling WR Garrett Wilson TE George Kittle FLEX Deebo Samuel BN DJ Moore BN Kyle Pitts BN D'Andre Swift BN Jamaal Williams BN Kyler Murray BN Kenneth Gainwell BN Michael Gallup BN Kareem Hunt BN Isaiah McKenzie BN Deon Jackson BN Sterling Shepard BN Cedrick Wilson Jr.,,Calvin Ridley,WR,8.33%,0
4,3880962095,scoozy7,1140,14.02,QB Jared Goff RB Tony Pollard RB Aaron Jones WR CeeDee Lamb WR Christian Kirk WR Tyler Lockett TE Dallas Goedert FLEX Michael Thomas BN Kirk Cousins BN Rashod Bateman BN Tyler Allgeier BN Darnell Mooney BN Dawson Knox BN Juwan Johnson BN Brock Purdy BN Chase Claypool BN Mac Jones BN Robert Woods BN Darius Slayton BN Joshua Kelley,,Najee Harris,RB,8.33%,0
5,3880962103,blev51,1080,10.7,QB Tua Tagovailoa RB Saquon Barkley RB Travis Etienne Jr. WR Marvin Jones Jr. WR A.J. Brown WR Christian Watson TE Sam LaPorta FLEX Drake London BN Cam Akers BN Jordan Addison BN Brian Robinson Jr. BN Allen Lazard BN Cole Kmet BN D'Onta Foreman BN Jordan Love BN Donovan Peoples-Jones BN C.J. Stroud BN Michael Mayer BN Nico Collins BN Zach Ertz,,Trevor Lawrence,BN,8.33%,0
6,3880962114,Scanman2121,1080,10,QB Deshaun Watson RB Jahmyr Gibbs RB Jerick McKinnon WR Chris Olave WR DeAndre Hopkins WR Jahan Dotson TE Irv Smith Jr. FLEX Jonathan Taylor BN Austin Ekeler BN Quentin Johnston BN Elijah Moore BN Jaylen Warren BN Curtis Samuel BN Mecole Hardman Jr. BN Sam Howell BN Isaiah Likely BN Jayden Reed BN Allen Robinson II BN Ryan Tannehill BN Durham Smythe,,Michael Pittman Jr.,WR,8.33%,0
7,3880961992,twofast-4u,1080,9.4,QB Jalen Hurts RB Isiah Pacheco RB Najee Harris WR Tyreek Hill WR Calvin Ridley WR Michael Pittman Jr. TE Dalton Kincaid FLEX Rachaad White BN Trevor Lawrence BN Zach Charbonnet BN Jameson Williams BN Romeo Doubs BN DJ Chark Jr. BN Tyler Higbee BN Rondale Moore BN Hunter Renfrow BN John Metchie III BN Evan Hull BN Calvin Austin III BN Cole Turner,,Isiah Pacheco,FLEX,8.33%,9.4
8,3880970027,bbergandy,1080,3.9,QB Josh Allen RB Clyde Edwards-Helaire RB Dalvin Cook WR Davante Adams WR Mike Williams WR Terry McLaurin TE Travis Kelce FLEX Jaxon Smith-Njigba BN Gabe Davis BN Alexander Mattison BN Damien Harris BN Geno Smith BN Jakobi Meyers BN Tyler Boyd BN De'Von Achane BN Jeff Wilson Jr. BN Wan'Dale Robinson BN Chuba Hubbard BN Hunter Henry BN Michael Wilson,,Rachaad White,RB,8.33%,0
9,3880982389,3terich,1140,1.6,QB Justin Herbert RB Derrick Henry RB Miles Sanders WR Justyn Ross WR Stefon Diggs WR Keenan Allen TE Darren Waller FLEX Mike Evans BN Marquise Brown BN Aaron Rodgers BN AJ Dillon BN Jalin Hyatt BN Greg Dulcich BN Gerald Everett BN Tank Bigsby BN Josh Downs BN Van Jefferson BN Desmond Ridder BN Gus Edwards BN Deonte Harty,,Zach Charbonnet,BN,8.33%,0
10,3880962042,SourPatchPanda47,1140,1,QB Joe Burrow RB Kenneth Walker III RB James Cook WR Kadarius Toney WR Ja'Marr Chase WR Tee Higgins TE Pat Freiermuth FLEX Brandon Aiyuk BN Courtland Sutton BN Rashaad Penny BN Antonio Gibson BN Roschon Johnson BN Taysom Hill BN Devin Singletary BN Kenny Pickett BN Isaiah Hodgins BN Khalil Shakir BN Hayden Hurst BN Deuce Vaughn BN Kyren Williams,,Jameson Williams,BN,8.33%,0
