Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3849244309,DeepSeaMike,900,55.820007,QB Jared Goff RB David Montgomery RB Dameon Pierce WR Amon-Ra St. Brown WR Skyy Moore WR Stefon Diggs TE Sam LaPorta FLEX Keenan Allen BN Justin Herbert BN Brandon Aiyuk BN Quentin Johnston BN D'Onta Foreman BN Dalton Kincaid BN Jeff Wilson Jr. BN Kendre Miller BN Isaiah Likely BN Gus Edwards BN Kendrick Bourne BN Puka Nacua BN Ty Chandler,,CeeDee Lamb,WR,8.33%,0
2,3849253668,twinnetwork,900,25.140001,QB Patrick Mahomes RB Jerick McKinnon RB Rhamondre Stevenson WR Richie James Jr. WR Kadarius Toney WR Mike Williams TE Travis Kelce FLEX George Kittle BN D'Andre Swift BN Dak Prescott BN Brandin Cooks BN JuJu Smith-Schuster BN Adam Thielen BN Raheem Mostert BN Alec Pierce BN Trey Lance BN Michael Mayer BN Jake Ferguson BN Van Jefferson BN Robert Woods,,Nick Chubb,RB,8.33%,0
3,3849236517,shoe1995,1020,21,QB Trevor Lawrence RB Isiah Pacheco RB Nick Chubb WR Rashee Rice WR CeeDee Lamb WR Jaxon Smith-Njigba TE T.J. Hockenson FLEX Najee Harris BN Javonte Williams BN Jameson Williams BN Jordan Love BN Donovan Peoples-Jones BN Romeo Doubs BN Tyjae Spears BN Joshua Palmer BN Mike Gesicki BN Chase Claypool BN Noah Fant BN Baker Mayfield BN Kyle Trask,,Najee Harris,RB,8.33%,0
4,3849245124,roddyrod4,1080,11.9,QB Jalen Hurts RB Jahmyr Gibbs RB Clyde Edwards-Helaire WR Amari Cooper WR Drake London WR Chris Godwin TE David Njoku FLEX Bijan Robinson BN Miles Sanders BN J.K. Dobbins BN Dalton Schultz BN Tyler Boyd BN Cole Kmet BN Nico Collins BN Hunter Renfrow BN Cordarrelle Patterson BN John Metchie III BN Desmond Ridder BN Mack Hollins BN Evan Hull,,T.J. Hockenson,TE,8.33%,0
5,3849253295,chadwick_e,1080,6.8,QB Kirk Cousins RB Jonathan Taylor RB Aaron Jones WR Marquez Valdes-Scantling WR Justin Jefferson WR DeVonta Smith TE Evan Engram FLEX Christian Watson BN Michael Pittman Jr. BN Jordan Addison BN Rashaad Penny BN Kyler Murray BN K.J. Osborn BN De'Von Achane BN Juwan Johnson BN C.J. Stroud BN Kareem Hunt BN Chuba Hubbard BN Deuce Vaughn BN Tank Dell,,Trevor Lawrence,QB,8.33%,0
6,3849263903,omerta2silent,1080,3.4,QB Tua Tagovailoa RB Derrick Henry RB Josh Jacobs WR Marvin Jones Jr. WR Justyn Ross WR A.J. Brown TE Chig Okonkwo FLEX Deebo Samuel BN Tyler Lockett BN Mike Evans BN Treylon Burks BN Geno Smith BN Ezekiel Elliott BN Gerald Everett BN Michael Gallup BN Jonathan Mingo BN Jerome Ford BN Ryan Tannehill BN Terrace Marshall Jr. BN Greg Dortch,,Jaxon Smith-Njigba,WR,8.33%,0
7,3849244374,buiznitch,1200,0,QB Aaron Rodgers RB Dalvin Cook RB Rachaad White WR Cooper Kupp WR DK Metcalf WR DeAndre Hopkins TE Taysom Hill FLEX Terry McLaurin BN Michael Thomas BN Khalil Herbert BN Brian Robinson Jr. BN Derek Carr BN Roschon Johnson BN Kenneth Gainwell BN Matthew Stafford BN Tyquan Thornton BN Michael Carter BN Sam Howell BN Luke Musgrave BN Zamir White,,Isiah Pacheco,FLEX,8.33%,9.4
7,3849245042,fbross5160,1200,0,QB Joe Burrow RB Christian McCaffrey RB Tony Pollard WR George Pickens WR Gabe Davis WR Courtland Sutton TE Mark Andrews FLEX Travis Etienne Jr. BN Odell Beckham Jr. BN Jamaal Williams BN Russell Wilson BN Allen Lazard BN Greg Dulcich BN Curtis Samuel BN Jimmy Garoppolo BN Chase Brown BN Hayden Hurst BN Brock Purdy BN Deon Jackson BN Tyler Badie,,Javonte Williams,BN,8.33%,0
7,3849253717,kwg93,1200,0,QB Deshaun Watson RB Austin Ekeler RB Breece Hall WR Garrett Wilson WR Calvin Ridley WR DJ Moore TE Kyle Pitts FLEX Cam Akers BN James Cook BN Rashod Bateman BN Anthony Richardson BN Tyler Higbee BN Rondale Moore BN Josh Downs BN Mecole Hardman Jr. BN Marvin Mims Jr. BN Jayden Reed BN Cedric Tillman BN Parris Campbell BN DeVante Parker,,Jameson Williams,BN,8.33%,0
7,3849253919,Tylerjh18,1200,0,QB Josh Allen RB Kenneth Walker III RB Joe Mixon WR Ja'Marr Chase WR Chris Olave WR Zay Flowers TE Dallas Goedert FLEX James Conner BN AJ Dillon BN Tyler Allgeier BN Jakobi Meyers BN Zay Jones BN Bryce Young BN DJ Chark Jr. BN Isaiah Hodgins BN Khalil Shakir BN Trey McBride BN Mac Jones BN Jelani Woods BN Will Levis,,Jordan Love,BN,8.33%,0
