Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3886088629,andrealking2,1020,42.020004,QB Jared Goff RB Joe Mixon RB James Cook WR Amon-Ra St. Brown WR CeeDee Lamb WR Amari Cooper TE Sam LaPorta FLEX Chris Godwin BN Dak Prescott BN Brandin Cooks BN AJ Dillon BN D'Onta Foreman BN Greg Dulcich BN Jaylen Warren BN Rondale Moore BN Tyler Conklin BN Desmond Ridder BN Chris Evans BN Mack Hollins BN Ty Chandler,,Saquon Barkley,RB,8.33%,0
2,3886097154,Leyrer10,960,23.400002,QB Lamar Jackson RB David Montgomery RB Tony Pollard WR Marquez Valdes-Scantling WR Richie James Jr. WR Justyn Ross TE Mark Andrews FLEX Garrett Wilson BN Jaxon Smith-Njigba BN Tyler Lockett BN Treylon Burks BN Zach Charbonnet BN Zay Flowers BN Tyler Allgeier BN Elijah Mitchell BN Bryce Young BN Kendre Miller BN Jake Ferguson BN Dorian Thompson-Robinson BN Rico Dowdle,,Jalen Hurts,QB,8.33%,0
3,3886097095,Play2w1n21,1020,22.74,QB Patrick Mahomes RB Jonathan Taylor RB Austin Ekeler WR Marvin Jones Jr. WR Skyy Moore WR Deebo Samuel TE Taysom Hill FLEX Najee Harris BN Drake London BN Quentin Johnston BN Rashod Bateman BN Alexander Mattison BN Russell Wilson BN Zay Jones BN Donovan Peoples-Jones BN Matthew Stafford BN Hayden Hurst BN Cordarrelle Patterson BN Jerome Ford BN Randall Cobb,,Travis Etienne Jr.,RB,8.33%,0
4,3886071696,toph2122,1080,11.6,QB Josh Allen RB Breece Hall RB Derrick Henry WR Rashee Rice WR Michael Pittman Jr. WR Gabe Davis TE Travis Kelce FLEX Michael Thomas BN Justin Fields BN Anthony Richardson BN Allen Lazard BN Darnell Mooney BN Dalton Kincaid BN Tyler Higbee BN Hunter Renfrow BN Khalil Shakir BN Gus Edwards BN Deon Jackson BN Zack Moss BN Michael Wilson,,T.J. Hockenson,TE,8.33%,0
5,3886080943,dasdemon,1140,9.4,QB Trevor Lawrence RB Isiah Pacheco RB Josh Jacobs WR Tyreek Hill WR Calvin Ridley WR Terry McLaurin TE Pat Freiermuth FLEX George Pickens BN Kirk Cousins BN Elijah Moore BN K.J. Osborn BN Jeff Wilson Jr. BN Juwan Johnson BN Wan'Dale Robinson BN Michael Gallup BN Tank Bigsby BN Isaiah Likely BN Deuce Vaughn BN Darius Slayton BN Zamir White,,Miles Sanders,BN,8.33%,0
6,3886071623,JohnBad,1140,8,QB Daniel Jones RB Jahmyr Gibbs RB Aaron Jones WR Justin Jefferson WR DeVonta Smith WR Courtland Sutton TE Darren Waller FLEX Rachaad White BN De'Von Achane BN Antonio Gibson BN Raheem Mostert BN Rashid Shaheed BN Kenneth Gainwell BN Michael Mayer BN Chase Brown BN Irv Smith Jr. BN Brock Purdy BN Jayden Reed BN Robert Woods BN Baker Mayfield,,Diontae Johnson,WR,8.33%,0
7,3886097162,gmo6,1140,3.9,QB Justin Herbert RB Clyde Edwards-Helaire RB James Conner WR Cooper Kupp WR A.J. Brown WR DJ Moore TE Evan Engram FLEX Javonte Williams BN David Njoku BN Odell Beckham Jr. BN Tyler Boyd BN Dawson Knox BN Gerald Everett BN Joshua Palmer BN Curtis Samuel BN Jimmy Garoppolo BN John Metchie III BN Parris Campbell BN Allen Robinson II BN Joshua Kelley,,Jahan Dotson,WR,8.33%,0
8,3886071209,blueflamez,1140,2,QB Jalen Hurts RB Jerick McKinnon RB Saquon Barkley WR Diontae Johnson WR Jahan Dotson WR JuJu Smith-Schuster TE T.J. Hockenson FLEX Travis Etienne Jr. BN Miles Sanders BN Alvin Kamara BN Adam Thielen BN Jonathan Mingo BN Kenny Pickett BN Sam Howell BN Chase Claypool BN Hunter Henry BN Cade Otton BN DeVante Parker BN Dyami Brown BN Jimmy Graham,,Alvin Kamara,FLEX,8.33%,0
9,3886080666,iorfino31,1140,1,QB Joe Burrow RB D'Andre Swift RB Rashaad Penny WR Kadarius Toney WR Ja'Marr Chase WR Chris Olave TE George Kittle FLEX Tee Higgins BN Mike Williams BN Khalil Herbert BN Damien Harris BN Brian Robinson Jr. BN Jalin Hyatt BN Tyjae Spears BN Nico Collins BN Trey McBride BN Chuba Hubbard BN Mac Jones BN Noah Fant BN Ryan Tannehill,,JuJu Smith-Schuster,WR,8.33%,0
10,3886071369,DeepSeaMike,1200,0,QB Aaron Rodgers RB Kenneth Walker III RB Dalvin Cook WR Stefon Diggs WR Davante Adams WR Keenan Allen TE Dalton Schultz FLEX J.K. Dobbins BN Dameon Pierce BN Mike Evans BN Geno Smith BN Ezekiel Elliott BN C.J. Stroud BN Josh Downs BN Isaiah Hodgins BN Van Jefferson BN Luke Musgrave BN Kyren Williams BN Colby Parkinson BN Myles Gaskin,,Adam Thielen,BN,8.33%,0
10,3886080686,Jth277,1140,0,QB Deshaun Watson RB Bijan Robinson RB Nick Chubb WR Christian Watson WR Brandon Aiyuk WR Jordan Addison TE Kyle Pitts FLEX Rhamondre Stevenson BN Dallas Goedert BN Jameson Williams BN Samaje Perine BN Jakobi Meyers BN Kyler Murray BN Derek Carr BN Alec Pierce BN DJ Chark Jr. BN Devin Singletary BN Marvin Mims Jr. BN Puka Nacua BN Chris Rodriguez Jr.,,Jonathan Mingo,BN,8.33%,0
10,3886088235,redsox022390,1140,0,QB Tua Tagovailoa RB Christian McCaffrey RB Cam Akers WR Jaylen Waddle WR DK Metcalf WR DeAndre Hopkins TE Cole Kmet FLEX Jerry Jeudy BN Christian Kirk BN Marquise Brown BN Jamaal Williams BN Chig Okonkwo BN Jordan Love BN Roschon Johnson BN Romeo Doubs BN Kareem Hunt BN Mecole Hardman Jr. BN Zach Ertz BN Tank Dell BN Evan Hull,,Kenny Pickett,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Jerick McKinnon,BN,8.33%,2
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Dyami Brown,BN,8.33%,0
,,,,,,,Jimmy Graham,BN,8.33%,0
,,,,,,,Stefon Diggs,WR,8.33%,0
,,,,,,,Davante Adams,WR,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,J.K. Dobbins,FLEX,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,Mike Evans,BN,8.33%,0
,,,,,,,Aaron Rodgers,QB,8.33%,0
,,,,,,,Geno Smith,BN,8.33%,0
,,,,,,,Dalton Schultz,TE,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Josh Downs,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Kyren Williams,BN,8.33%,0
,,,,,,,Colby Parkinson,BN,8.33%,0
,,,,,,,Myles Gaskin,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Rachaad White,FLEX,8.33%,0
,,,,,,,Daniel Jones,QB,8.33%,0
,,,,,,,Courtland Sutton,WR,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Rashid Shaheed,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Chase Brown,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Brock Purdy,BN,8.33%,0
,,,,,,,Jayden Reed,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Baker Mayfield,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Josh Allen,QB,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Justin Fields,BN,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Michael Pittman Jr.,WR,8.33%,0
,,,,,,,Gabe Davis,WR,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
,,,,,,,Anthony Richardson,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Dalton Kincaid,FLEX,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Mike Williams,FLEX,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,D'Andre Swift,RB,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Khalil Herbert,RB,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Brian Robinson Jr.,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Nico Collins,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Ryan Tannehill,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Rhamondre Stevenson,FLEX,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Kyle Pitts,BN,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,Jordan Addison,WR,8.33%,0
,,,,,,,Jameson Williams,BN,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,DJ Chark Jr.,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,Chris Rodriguez Jr.,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Calvin Ridley,WR,8.33%,0
,,,,,,,Terry McLaurin,FLEX,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Isiah Pacheco,RB,8.33%,9.4
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Kirk Cousins,BN,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Elijah Moore,BN,8.33%,0
,,,,,,,K.J. Osborn,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,Juwan Johnson,BN,8.33%,0
,,,,,,,Wan'Dale Robinson,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Zamir White,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Jerry Jeudy,BN,8.33%,0
,,,,,,,Christian Kirk,FLEX,8.33%,0
,,,,,,,Cam Akers,RB,8.33%,0
,,,,,,,Marquise Brown,BN,8.33%,0
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Cole Kmet,TE,8.33%,0
