Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3890871506,jsegel,960,60.14,QB Patrick Mahomes RB Travis Etienne Jr. RB James Conner WR Amon-Ra St. Brown WR Rashee Rice WR Christian Watson TE Sam LaPorta FLEX George Pickens BN Trevor Lawrence BN Mike Evans BN Elijah Moore BN Allen Lazard BN Roschon Johnson BN Bryce Young BN Raheem Mostert BN Jeff Wilson Jr. BN Michael Mayer BN Jimmy Garoppolo BN Cordarrelle Patterson BN Tyler Conklin,,A.J. Brown,WR,8.33%,0
2,3890846343,keithrodgers22,1080,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Najee Harris WR A.J. Brown WR Garrett Wilson WR Brandon Aiyuk TE Juwan Johnson FLEX Cam Akers BN Joe Mixon BN Jordan Addison BN Alvin Kamara BN Odell Beckham Jr. BN Kyler Murray BN D'Onta Foreman BN Romeo Doubs BN Joshua Palmer BN Kenny Pickett BN Isaiah Hodgins BN Trey McBride BN Irv Smith Jr.,,Garrett Wilson,WR,8.33%,0
3,3890852703,mariomiller29,1020,16.9,QB Joe Burrow RB Isiah Pacheco RB Kenneth Walker III WR Justin Watson WR Kadarius Toney WR Stefon Diggs TE George Kittle FLEX Tee Higgins BN Calvin Ridley BN Kyle Pitts BN Tyler Boyd BN Elijah Mitchell BN Jalin Hyatt BN Kendre Miller BN Nico Collins BN Mike Gesicki BN Brock Purdy BN Jerome Ford BN Joshua Kelley BN Ty Chandler,,Najee Harris,RB,8.33%,0
4,3890846354,DeepSeaMike,1140,12,QB Russell Wilson RB Josh Jacobs RB Dalvin Cook WR Josh Reynolds WR Ja'Marr Chase WR DK Metcalf TE Darren Waller FLEX Terry McLaurin BN Jaxon Smith-Njigba BN Diontae Johnson BN Zach Charbonnet BN Khalil Herbert BN Tank Bigsby BN Sam Howell BN Mac Jones BN Luke Musgrave BN DeVante Parker BN Cole Turner BN Salvon Ahmed BN Rico Dowdle,,Brandon Aiyuk,WR,8.33%,0
5,3890852708,uclatripp22,1020,8.1,QB Josh Allen RB Jerick McKinnon RB Miles Sanders WR Justin Jefferson WR Chris Olave WR Drake London TE Noah Gray FLEX T.J. Hockenson BN Rachaad White BN Kirk Cousins BN Jameson Williams BN Brian Robinson Jr. BN Tyjae Spears BN Rashid Shaheed BN Marvin Mims Jr. BN Jayden Reed BN Desmond Ridder BN Mack Hollins BN Deon Jackson BN Mo Alie-Cox,,Cam Akers,FLEX,8.33%,0
6,3890860828,goon710,1080,6.8,QB Justin Herbert RB D'Andre Swift RB Damien Harris WR Marquez Valdes-Scantling WR CeeDee Lamb WR Keenan Allen TE Travis Kelce FLEX Michael Thomas BN Dak Prescott BN Pat Freiermuth BN Aaron Rodgers BN Antonio Gibson BN Dawson Knox BN Zay Jones BN Devin Singletary BN Noah Fant BN Robert Woods BN Parris Campbell BN Zach Ertz BN Ryan Tannehill,,Joe Mixon,RB,8.33%,0
7,3890852689,IceIceDavey,1080,2.2,QB Deshaun Watson RB Christian McCaffrey RB Derrick Henry WR Marvin Jones Jr. WR Skyy Moore WR DeVonta Smith TE Dallas Goedert FLEX Christian Kirk BN Marquise Brown BN Alexander Mattison BN Adam Thielen BN Jordan Love BN Donovan Peoples-Jones BN Ezekiel Elliott BN Gerald Everett BN Rondale Moore BN Chase Brown BN Baker Mayfield BN Hunter Henry BN Kyren Williams,,Jordan Addison,BN,8.33%,0
8,3890852679,stomped27,1140,1.6,QB Lamar Jackson RB Breece Hall RB Aaron Jones WR Richie James Jr. WR Tyreek Hill WR Jaylen Waddle TE David Njoku FLEX Javonte Williams BN Tua Tagovailoa BN Zay Flowers BN Tyler Allgeier BN Jamaal Williams BN Greg Dulcich BN Kenneth Gainwell BN Jaylen Warren BN Jonathan Mingo BN Chase Claypool BN Darius Slayton BN Nelson Agholor BN Michael Wilson,,Alvin Kamara,BN,8.33%,0
8,3890852782,Raybaxter2211,1140,1.6,QB Justin Fields RB Saquon Barkley RB Tony Pollard WR Justyn Ross WR DJ Moore WR Jerry Jeudy TE Cole Kmet FLEX Brandin Cooks BN Jahan Dotson BN James Cook BN Rashod Bateman BN Samaje Perine BN C.J. Stroud BN Tyler Higbee BN Curtis Samuel BN Hayden Hurst BN John Metchie III BN Tank Dell BN Kayshon Boutte BN Dyami Brown,,Odell Beckham Jr.,BN,8.33%,0
10,3890846390,rallen09,1200,0,QB Geno Smith RB Bijan Robinson RB Nick Chubb WR Deebo Samuel WR Mike Williams WR Tyler Lockett TE Evan Engram FLEX J.K. Dobbins BN Courtland Sutton BN AJ Dillon BN Jakobi Meyers BN Derek Carr BN Alec Pierce BN Jake Ferguson BN Van Jefferson BN Gus Edwards BN Cade Otton BN Evan Hull BN Puka Nacua BN Zack Moss,,Jared Goff,QB,8.33%,14.02
10,3890860966,sullybrochill,1140,0,QB Daniel Jones RB Rhamondre Stevenson RB Dameon Pierce WR Cooper Kupp WR Davante Adams WR Michael Pittman Jr. TE Mark Andrews FLEX Chris Godwin BN Treylon Burks BN Anthony Richardson BN Dalton Schultz BN De'Von Achane BN Darnell Mooney BN Chig Okonkwo BN DJ Chark Jr. BN Kareem Hunt BN Hunter Renfrow BN Mecole Hardman Jr. BN Deuce Vaughn BN Zamir White,,Kyler Murray,BN,8.33%,0
10,3890846312,joeisagm,0,0,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Juwan Johnson,TE,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Trey McBride,BN,8.33%,0
,,,,,,,Irv Smith Jr.,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,DK Metcalf,WR,8.33%,0
,,,,,,,Terry McLaurin,FLEX,8.33%,0
,,,,,,,Dalvin Cook,RB,8.33%,0
,,,,,,,Jaxon Smith-Njigba,BN,8.33%,0
,,,,,,,Darren Waller,TE,8.33%,0
,,,,,,,Diontae Johnson,WR,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,Khalil Herbert,BN,8.33%,0
,,,,,,,Russell Wilson,QB,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Mac Jones,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,12
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,Salvon Ahmed,BN,8.33%,0
,,,,,,,Rico Dowdle,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Nick Chubb,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,J.K. Dobbins,FLEX,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Evan Engram,TE,8.33%,0
,,,,,,,Courtland Sutton,BN,8.33%,0
,,,,,,,AJ Dillon,BN,8.33%,0
,,,,,,,Geno Smith,QB,8.33%,0
,,,,,,,Jakobi Meyers,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Alec Pierce,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Cade Otton,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,Zack Moss,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Tua Tagovailoa,BN,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,David Njoku,TE,8.33%,0
,,,,,,,Zay Flowers,WR,8.33%,0
,,,,,,,Tyler Allgeier,BN,8.33%,0
,,,,,,,Jamaal Williams,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Jaylen Warren,BN,8.33%,0
,,,,,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Richie James Jr.,BN,8.33%,1.6
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Nelson Agholor,BN,8.33%,0
,,,,,,,Michael Wilson,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,Deshaun Watson,QB,8.33%,0
,,,,,,,Marquise Brown,WR,8.33%,0
,,,,,,,Alexander Mattison,FLEX,8.33%,0
