Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3890639923,Shack1973,900,37.6,QB Justin Fields RB Jahmyr Gibbs RB Cam Akers WR Amon-Ra St. Brown WR Richie James Jr. WR DeAndre Hopkins TE Sam LaPorta FLEX Javonte Williams BN Daniel Jones BN Courtland Sutton BN Juwan Johnson BN C.J. Stroud BN Nico Collins BN Rondale Moore BN Kareem Hunt BN Hunter Renfrow BN Isaiah Hodgins BN Chase Claypool BN Cade Otton BN Ty Chandler,,Travis Kelce,TE,8.33%,0
2,3890632016,DeepSeaMike,1080,26.02,QB Jared Goff RB Nick Chubb RB Dalvin Cook WR Josh Reynolds WR A.J. Brown WR DK Metcalf TE David Njoku FLEX Mike Williams BN Dameon Pierce BN Tyler Lockett BN Jordan Addison BN Rashaad Penny BN Geno Smith BN Darnell Mooney BN Gerald Everett BN Jayden Reed BN Justice Hill BN Cole Turner BN Salvon Ahmed BN Myles Gaskin,,CeeDee Lamb,WR,8.33%,0
3,3890612742,jquerin2205,1020,25,QB Deshaun Watson RB David Montgomery RB Miles Sanders WR Rashee Rice WR CeeDee Lamb WR Tee Higgins TE Travis Kelce FLEX Amari Cooper BN Christian Kirk BN J.K. Dobbins BN Jamaal Williams BN Allen Lazard BN Romeo Doubs BN Devin Singletary BN Joshua Palmer BN Kenny Pickett BN Jake Ferguson BN Jerome Ford BN Deuce Vaughn BN Evan Hull,,Tee Higgins,WR,8.33%,0
4,3890613021,Siwy77,1080,24.44,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Saquon Barkley WR Deebo Samuel WR Gabe Davis WR Odell Beckham Jr. TE George Kittle FLEX Najee Harris BN Brian Robinson Jr. BN Tyler Boyd BN K.J. Osborn BN Adam Thielen BN Ezekiel Elliott BN Michael Gallup BN Cordarrelle Patterson BN Brock Purdy BN Tyler Conklin BN Robert Woods BN Mack Hollins BN Kendrick Bourne,,Amari Cooper,WR,8.33%,0
5,3890622375,wolfgangcharger,1140,9.4,QB Justin Herbert RB Isiah Pacheco RB Bijan Robinson WR Davante Adams WR Christian Watson WR Keenan Allen TE Tyler Higbee FLEX Jahan Dotson BN Dak Prescott BN Michael Thomas BN Rashod Bateman BN Donovan Peoples-Jones BN Rashid Shaheed BN Kenneth Gainwell BN Jaylen Warren BN Michael Mayer BN Isaiah Likely BN Desmond Ridder BN Gus Edwards BN Kyren Williams,,Miles Sanders,RB,8.33%,0
6,3890631787,maxrwilkinson,960,7.8,QB Trevor Lawrence RB Tony Pollard RB Rhamondre Stevenson WR Marquez Valdes-Scantling WR Kadarius Toney WR Garrett Wilson TE Dallas Goedert FLEX Jaxon Smith-Njigba BN Treylon Burks BN Joe Mixon BN Jameson Williams BN Zay Jones BN Raheem Mostert BN Matthew Stafford BN Mike Gesicki BN Leonard Fournette BN Irv Smith Jr. BN Darius Slayton BN Rico Dowdle BN Latavius Murray,,Christian Kirk,FLEX,8.33%,0
7,3890612773,southbeachfins,1080,2.2,QB Lamar Jackson RB Christian McCaffrey RB Alvin Kamara WR Marvin Jones Jr. WR Skyy Moore WR Cooper Kupp TE Kyle Pitts FLEX Brandon Aiyuk BN Darren Waller BN Diontae Johnson BN Aaron Rodgers BN Tyler Allgeier BN Anthony Richardson BN Elijah Mitchell BN Dawson Knox BN Jimmy Garoppolo BN Chase Brown BN Parris Campbell BN DeVante Parker BN Deon Jackson,,J.K. Dobbins,RB,8.33%,0
8,3890639941,theCDG,1140,2,QB Jalen Hurts RB Jerick McKinnon RB Austin Ekeler WR Chris Olave WR Jerry Jeudy WR Michael Pittman Jr. TE Cole Kmet FLEX Aaron Jones BN Chris Godwin BN Marquise Brown BN Alexander Mattison BN Jordan Love BN Taysom Hill BN Jonathan Mingo BN Marvin Mims Jr. BN Chuba Hubbard BN Zach Ertz BN Joshua Kelley BN Zack Moss BN Randall Cobb,,Deshaun Watson,QB,8.33%,0
9,3890612757,Macnaylor25,1200,0,QB Joe Burrow RB Breece Hall RB Travis Etienne Jr. WR Ja'Marr Chase WR Calvin Ridley WR Jalin Hyatt TE Evan Engram FLEX James Conner BN Tua Tagovailoa BN Zach Charbonnet BN Pat Freiermuth BN Damien Harris BN D'Onta Foreman BN Dalton Kincaid BN DJ Chark Jr. BN Curtis Samuel BN Baker Mayfield BN Allen Robinson II BN Isaiah McKenzie BN Connor Heyward,,David Montgomery,BN,8.33%,13.4
9,3890622530,lpetrus,1200,0,QB Russell Wilson RB Derrick Henry RB Rachaad White WR Tyreek Hill WR DeVonta Smith WR Drake London TE Greg Dulcich FLEX George Pickens BN Brandin Cooks BN AJ Dillon BN JuJu Smith-Schuster BN Antonio Gibson BN Derek Carr BN Roschon Johnson BN Hayden Hurst BN John Metchie III BN Mac Jones BN Noah Fant BN Hunter Henry BN Jarrett Stidham,,Jamaal Williams,BN,8.33%,0
9,3890639852,Beardedballer,1200,0,QB Kirk Cousins RB Josh Jacobs RB Kenneth Walker III WR Justin Jefferson WR Jaylen Waddle WR Terry McLaurin TE T.J. Hockenson FLEX Mike Evans BN Zay Flowers BN Samaje Perine BN De'Von Achane BN Chig Okonkwo BN Alec Pierce BN Wan'Dale Robinson BN Sam Howell BN Tank Dell BN Ryan Tannehill BN Luke Musgrave BN Zamir White BN Michael Wilson,,Allen Lazard,BN,8.33%,0
9,3890639920,chris41658,1200,0,QB Josh Allen RB Jonathan Taylor RB D'Andre Swift WR Stefon Diggs WR DJ Moore WR Quentin Johnston TE Mark Andrews FLEX James Cook BN Khalil Herbert BN Elijah Moore BN Jakobi Meyers BN Kyler Murray BN Dalton Schultz BN Bryce Young BN Jeff Wilson Jr. BN Kendre Miller BN Tyjae Spears BN Tank Bigsby BN Josh Downs BN Van Jefferson,,Romeo Doubs,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Deuce Vaughn,BN,8.33%,0
,,,,,,,Evan Hull,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
