Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3874655768,blueflamez,840,52.74,QB Patrick Mahomes RB David Montgomery RB Clyde Edwards-Helaire WR Marquez Valdes-Scantling WR Justin Watson WR Richie James Jr. TE T.J. Hockenson FLEX Bijan Robinson BN DK Metcalf BN Dalvin Cook BN Dameon Pierce BN Tyler Lockett BN Odell Beckham Jr. BN Kyler Murray BN Elijah Mitchell BN Juwan Johnson BN Mecole Hardman Jr. BN Jayden Reed BN Desmond Ridder BN Zach Ertz,,Bijan Robinson,RB,8.33%,0
2,3874683813,dlahring,960,33.120003,QB Jared Goff RB Aaron Jones RB Miles Sanders WR Amon-Ra St. Brown WR A.J. Brown WR Brandon Aiyuk TE George Kittle FLEX Joe Mixon BN Alvin Kamara BN Jameson Williams BN Dalton Kincaid BN DJ Chark Jr. BN Josh Downs BN Jimmy Garoppolo BN Kareem Hunt BN Isaiah Hodgins BN Brock Purdy BN Chris Evans BN Mack Hollins BN Deon Jackson,,Patrick Mahomes,QB,8.33%,20.54
3,3874684017,paragawd,1020,29.9,QB Joe Burrow RB Isiah Pacheco RB Rachaad White WR Rashee Rice WR Ja'Marr Chase WR DeVonta Smith TE Sam LaPorta FLEX Tee Higgins BN George Pickens BN Mike Evans BN Brian Robinson Jr. BN Roschon Johnson BN Tank Bigsby BN Jake Ferguson BN John Metchie III BN Sam Howell BN Isaiah Likely BN Zamir White BN Colt McCoy BN Calvin Austin III,,DK Metcalf,WR,8.33%,0
4,3874683967,wolfjb1,1080,8,QB Deshaun Watson RB Jahmyr Gibbs RB Alexander Mattison WR Garrett Wilson WR DeAndre Hopkins WR Christian Kirk TE Travis Kelce FLEX Treylon Burks BN David Njoku BN Courtland Sutton BN Russell Wilson BN Allen Lazard BN Adam Thielen BN Donovan Peoples-Jones BN C.J. Stroud BN Devin Singletary BN Chase Brown BN Cordarrelle Patterson BN Ryan Tannehill BN Kyren Williams,,T.J. Hockenson,TE,8.33%,0
5,3874666364,Mr._Bad,1140,2,QB Anthony Richardson RB Jerick McKinnon RB J.K. Dobbins WR Tyreek Hill WR Chris Olave WR Christian Watson TE Mark Andrews FLEX Drake London BN Chris Godwin BN AJ Dillon BN Elijah Moore BN De'Von Achane BN Jordan Love BN Alec Pierce BN Kendre Miller BN Jerome Ford BN Luke Musgrave BN Evan Hull BN Kylen Granson BN Michael Wilson,,Dalvin Cook,BN,8.33%,0
6,3874674888,Lawrence1982,1140,1.6,QB Justin Fields RB Saquon Barkley RB Khalil Herbert WR Justyn Ross WR CeeDee Lamb WR DJ Moore TE Dallas Goedert FLEX Michael Pittman Jr. BN Gabe Davis BN Geno Smith BN Samaje Perine BN D'Onta Foreman BN Greg Dulcich BN Trey Lance BN Ezekiel Elliott BN Tyler Higbee BN Michael Gallup BN Chuba Hubbard BN Tank Dell BN Sam Darnold,,Dameon Pierce,RB,8.33%,0
7,3874675025,slaughter88,1140,1,QB Justin Herbert RB Christian McCaffrey RB James Conner WR Kadarius Toney WR Calvin Ridley WR Keenan Allen TE Darren Waller FLEX Zay Flowers BN Daniel Jones BN Jamaal Williams BN Antonio Gibson BN Jalin Hyatt BN Gerald Everett BN Mac Jones BN Parris Campbell BN Deuce Vaughn BN Darius Slayton BN Cade Otton BN Kendrick Bourne BN Dyami Brown,,Tyler Lockett,WR,8.33%,0
8,3874666356,Jput93,1080,0.4,QB Josh Allen RB Derrick Henry RB Najee Harris WR Skyy Moore WR Justin Jefferson WR Jerry Jeudy TE Evan Engram FLEX Jaxon Smith-Njigba BN Javonte Williams BN Aaron Rodgers BN Damien Harris BN Jakobi Meyers BN Michael Mayer BN Nico Collins BN Hunter Renfrow BN Leonard Fournette BN Trey McBride BN Irv Smith Jr. BN Tyquan Thornton BN Marvin Mims Jr.,,David Montgomery,FLEX,8.33%,13.4
9,3874655960,charley99,1200,0,QB Tua Tagovailoa RB Tony Pollard RB Kenneth Walker III WR Stefon Diggs WR Amari Cooper WR Terry McLaurin TE Kyle Pitts FLEX Rhamondre Stevenson BN JuJu Smith-Schuster BN Cole Kmet BN Derek Carr BN Darnell Mooney BN Romeo Doubs BN Taysom Hill BN Kenneth Gainwell BN Curtis Samuel BN Chase Claypool BN Baker Mayfield BN DeVante Parker BN Ty Chandler,,Odell Beckham Jr.,WR,8.33%,0
9,3874656331,LakeRaMan,1200,0,QB Trevor Lawrence RB Jonathan Taylor RB Nick Chubb WR Davante Adams WR Deebo Samuel WR Marquise Brown TE Dalton Schultz FLEX Cam Akers BN Dak Prescott BN Brandin Cooks BN Kirk Cousins BN Rashaad Penny BN Tyler Allgeier BN Matthew Stafford BN Rondale Moore BN Khalil Shakir BN Tyler Conklin BN Van Jefferson BN Gus Edwards BN Cole Turner,,Kyler Murray,BN,8.33%,0
