Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865113253,tslats,900,39.420002,QB Jared Goff RB David Montgomery RB Austin Ekeler WR Rashee Rice WR Skyy Moore WR DeAndre Hopkins TE Dawson Knox FLEX Tony Pollard BN Justin Herbert BN Miles Sanders BN Keenan Allen BN Brandon Aiyuk BN Treylon Burks BN Chig Okonkwo BN Gerald Everett BN Joshua Palmer BN Leonard Fournette BN John Metchie III BN Chuba Hubbard BN Isaiah Likely,,Bijan Robinson,RB,8.33%,0
2,3865113387,GAMINGwithWOLVES,840,36.44,QB Patrick Mahomes RB Isiah Pacheco RB Clyde Edwards-Helaire WR Richie James Jr. WR Kadarius Toney WR George Pickens TE Travis Kelce FLEX Diontae Johnson BN Justin Fields BN Pat Freiermuth BN Khalil Herbert BN Cole Kmet BN Darnell Mooney BN Jaylen Warren BN Kenny Pickett BN Hayden Hurst BN Van Jefferson BN Zamir White BN Puka Nacua BN Calvin Austin III,,Saquon Barkley,RB,8.33%,0
3,3865113380,collnuge,1020,25.900002,QB Aaron Rodgers RB Nick Chubb RB Josh Jacobs WR Amon-Ra St. Brown WR Marquez Valdes-Scantling WR Mike Evans TE Taysom Hill FLEX Joe Mixon BN James Conner BN Courtland Sutton BN Michael Thomas BN Geno Smith BN Adam Thielen BN C.J. Stroud BN Michael Mayer BN Kareem Hunt BN Hunter Renfrow BN Chase Brown BN Irv Smith Jr. BN Robert Woods,,DJ Moore,WR,8.33%,0
4,3865123237,DeepSeaMike,1140,8.9,QB Joe Burrow RB Kenneth Walker III RB Rashaad Penny WR Stefon Diggs WR Garrett Wilson WR Amari Cooper TE Sam LaPorta FLEX Mike Williams BN Deshaun Watson BN Zay Flowers BN Alexander Mattison BN Jamaal Williams BN Elijah Mitchell BN D'Onta Foreman BN Donovan Peoples-Jones BN Tyler Conklin BN Mac Jones BN Zach Ertz BN Hunter Henry BN Trenton Irwin,,Jerry Jeudy,WR,8.33%,0
5,3865105643,playmaker86,1140,8,QB Dak Prescott RB Jahmyr Gibbs RB Cam Akers WR Davante Adams WR CeeDee Lamb WR Deebo Samuel TE David Njoku FLEX Chris Godwin BN Brandin Cooks BN Zach Charbonnet BN Russell Wilson BN K.J. Osborn BN Raheem Mostert BN Devin Singletary BN Jake Ferguson BN Khalil Shakir BN Marvin Mims Jr. BN Ryan Tannehill BN Justice Hill BN Adam Trautman,,George Kittle,TE,8.33%,0
6,3865113333,DivineGlory,1140,2,QB Josh Allen RB Jerick McKinnon RB Breece Hall WR Ja'Marr Chase WR Chris Olave WR Marquise Brown TE Dalton Kincaid FLEX Aaron Jones BN James Cook BN Quentin Johnston BN Elijah Moore BN Derek Carr BN Jeff Wilson Jr. BN Rashid Shaheed BN Michael Gallup BN Mike Gesicki BN Trey McBride BN Jayden Reed BN Parris Campbell BN Kyren Williams,,Drake London,WR,8.33%,0
7,3865123298,luckyleif,1140,1.8,QB Kirk Cousins RB Dameon Pierce RB Rachaad White WR Marvin Jones Jr. WR Justin Jefferson WR DeVonta Smith TE T.J. Hockenson FLEX Tee Higgins BN Gabe Davis BN Brian Robinson Jr. BN Romeo Doubs BN Juwan Johnson BN DJ Chark Jr. BN Tank Bigsby BN Curtis Samuel BN Jimmy Garoppolo BN Desmond Ridder BN Cade Otton BN Deon Jackson BN Melvin Gordon III,,Daniel Jones,QB,8.33%,0
8,3865123261,jsnewton1321,1080,1.6,QB Jalen Hurts RB Jonathan Taylor RB Rhamondre Stevenson WR Justyn Ross WR A.J. Brown WR Tyler Lockett TE Kyle Pitts FLEX D'Andre Swift BN Jordan Addison BN Jameson Williams BN Rashod Bateman BN Anthony Richardson BN Jakobi Meyers BN Greg Dulcich BN Roschon Johnson BN Alec Pierce BN Tyjae Spears BN Jelani Woods BN Jerome Ford BN Quez Watkins,,Jahan Dotson,FLEX,8.33%,0
9,3865105596,jcdavenport,1200,0,QB Daniel Jones RB Bijan Robinson RB Saquon Barkley WR DJ Moore WR Jerry Jeudy WR Drake London TE George Kittle FLEX Jahan Dotson BN Alvin Kamara BN Samaje Perine BN Kyler Murray BN Dalton Schultz BN Rondale Moore BN Isaiah Hodgins BN Brock Purdy BN Chase Claypool BN Noah Fant BN Corey Davis BN DeVante Parker BN Greg Dortch,,Alvin Kamara,BN,8.33%,0
9,3865105625,hellofather,1200,0,QB Tua Tagovailoa RB Dalvin Cook RB J.K. Dobbins WR Tyreek Hill WR Jaylen Waddle WR Calvin Ridley TE Darren Waller FLEX Christian Watson BN Jaxon Smith-Njigba BN Tyler Allgeier BN De'Von Achane BN Jalin Hyatt BN Jordan Love BN Kendre Miller BN Kenneth Gainwell BN Nico Collins BN Luke Musgrave BN Ty Chandler BN Latavius Murray BN Michael Wilson,,Samaje Perine,BN,8.33%,0
