Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3888591134,DeepSeaMike,1020,46.520004,QB Jared Goff RB David Montgomery RB Saquon Barkley WR Amon-Ra St. Brown WR Mike Williams WR Chris Godwin TE Mark Andrews FLEX Dalvin Cook BN Justin Herbert BN Treylon Burks BN Rashaad Penny BN Nico Collins BN Joshua Palmer BN Tank Bigsby BN Jake Ferguson BN Kyren Williams BN DeVante Parker BN Deonte Harty BN Myles Gaskin BN Rico Dowdle,,Christian McCaffrey,RB,8.33%,0
2,3888591125,Skatsuf,1020,29.94,QB Patrick Mahomes RB Isiah Pacheco RB Christian McCaffrey WR Drake London WR Mike Evans WR Marquise Brown TE Kyle Pitts FLEX Alexander Mattison BN Josh Allen BN Tyler Boyd BN Dawson Knox BN Zay Jones BN Jalin Hyatt BN Roschon Johnson BN Gerald Everett BN Kareem Hunt BN Chase Brown BN Marvin Mims Jr. BN Desmond Ridder BN Zamir White,,Josh Allen,BN,8.33%,0
3,3888600512,MADBADGER66,900,24.3,QB Justin Fields RB Jahmyr Gibbs RB Clyde Edwards-Helaire WR Josh Reynolds WR Skyy Moore WR Davante Adams TE David Njoku FLEX Nick Chubb BN J.K. Dobbins BN Brandin Cooks BN Jahan Dotson BN Jameson Williams BN Jakobi Meyers BN Elijah Mitchell BN Dalton Kincaid BN Tyjae Spears BN Mike Gesicki BN Brock Purdy BN Mac Jones BN Michael Wilson,,Patrick Mahomes,QB,8.33%,20.54
4,3888591308,lilpimp19,1140,11.6,QB Joe Burrow RB Jonathan Taylor RB Austin Ekeler WR Rashee Rice WR Cooper Kupp WR Keenan Allen TE Darren Waller FLEX Alvin Kamara BN Daniel Jones BN Quentin Johnston BN Khalil Herbert BN K.J. Osborn BN Darnell Mooney BN Taysom Hill BN DJ Chark Jr. BN C.J. Stroud BN Jaylen Warren BN Michael Mayer BN Deon Jackson BN Joshua Dobbs,,Drake London,WR,8.33%,0
5,3888616890,benderolsen,1020,10.5,QB Jalen Hurts RB Aaron Jones RB Joe Mixon WR Richie James Jr. WR Brandon Aiyuk WR Jordan Addison TE Sam LaPorta FLEX Travis Kelce BN Michael Thomas BN Aaron Rodgers BN Tyler Allgeier BN Allen Lazard BN Khalil Shakir BN Gus Edwards BN Deuce Vaughn BN Darius Slayton BN Quez Watkins BN Olamide Zaccheaus BN Puka Nacua BN Randall Cobb,,Kyle Pitts,TE,8.33%,0
6,3888600547,chilled29,1020,9.6,QB Trevor Lawrence RB Najee Harris RB James Conner WR Marquez Valdes-Scantling WR Marvin Jones Jr. WR Kadarius Toney TE Juwan Johnson FLEX Stefon Diggs BN Chris Olave BN DK Metcalf BN Michael Pittman Jr. BN James Cook BN Jamaal Williams BN D'Onta Foreman BN Jeff Wilson Jr. BN Tyler Higbee BN Wan'Dale Robinson BN Curtis Samuel BN Jimmy Garoppolo BN Tank Dell,,Isiah Pacheco,FLEX,8.33%,9.4
7,3888609536,zesty181818,1140,2,QB Dak Prescott RB Jerick McKinnon RB Tony Pollard WR CeeDee Lamb WR Deebo Samuel WR Christian Watson TE George Kittle FLEX Breece Hall BN Jaxon Smith-Njigba BN Courtland Sutton BN Antonio Gibson BN Chig Okonkwo BN Kendre Miller BN Kenny Pickett BN Isaiah Hodgins BN Chuba Hubbard BN Robert Woods BN Allen Robinson II BN Hunter Henry BN Evan Hull,,Mike Evans,WR,8.33%,0
8,3888609522,ram1502,1140,1.6,QB Russell Wilson RB Bijan Robinson RB Derrick Henry WR Justyn Ross WR DJ Moore WR Jerry Jeudy TE Greg Dulcich FLEX Travis Etienne Jr. BN Terry McLaurin BN D'Andre Swift BN Diontae Johnson BN AJ Dillon BN Elijah Moore BN Adam Thielen BN Alec Pierce BN Irv Smith Jr. BN Cordarrelle Patterson BN Sam Howell BN Zach Ertz BN Ryan Tannehill,,Marquise Brown,WR,8.33%,0
9,3888600519,reillydan13,1200,0,QB Tua Tagovailoa RB Javonte Williams RB Damien Harris WR Tyreek Hill WR Tee Higgins WR Calvin Ridley TE Dalton Schultz FLEX DeAndre Hopkins BN Christian Kirk BN Zay Flowers BN Brian Robinson Jr. BN Anthony Richardson BN Bryce Young BN Raheem Mostert BN Jonathan Mingo BN Josh Downs BN Hayden Hurst BN Chris Evans BN Zack Moss BN Durham Smythe,,Alexander Mattison,RB,8.33%,0
9,3888600537,fabjr,1200,0,QB Kirk Cousins RB Josh Jacobs RB Kenneth Walker III WR Ja'Marr Chase WR DeVonta Smith WR George Pickens TE Evan Engram FLEX Zach Charbonnet BN JuJu Smith-Schuster BN Kyler Murray BN Cole Kmet BN Derek Carr BN Ezekiel Elliott BN Kenneth Gainwell BN Devin Singletary BN Rondale Moore BN John Metchie III BN Van Jefferson BN Parris Campbell BN Eric Gray,,Tyler Boyd,BN,8.33%,0
