Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3849360685,swanman,1020,41.9,QB Justin Fields RB David Montgomery RB Isiah Pacheco WR Amon-Ra St. Brown WR Garrett Wilson WR Chris Godwin TE Pat Freiermuth FLEX Najee Harris BN Dameon Pierce BN Geno Smith BN Russell Wilson BN Jakobi Meyers BN Romeo Doubs BN Irv Smith Jr. BN Tyquan Thornton BN Zach Evans BN Tyler Conklin BN Van Jefferson BN Jelani Woods BN Greg Dortch,,Cooper Kupp,WR,8.33%,0
2,3849387425,nkati,960,39.94,QB Patrick Mahomes RB Joe Mixon RB James Conner WR Rashee Rice WR Marquez Valdes-Scantling WR Kadarius Toney TE Mark Andrews FLEX Tyreek Hill BN Justin Herbert BN Michael Thomas BN Quentin Johnston BN De'Von Achane BN Jalin Hyatt BN Raheem Mostert BN Jeff Wilson Jr. BN Jaylen Warren BN Hunter Renfrow BN Mecole Hardman Jr. BN Corey Davis BN Luke Musgrave,,Tony Pollard,RB,8.33%,0
3,3849388078,Kasmark1,1080,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Kenneth Walker III WR A.J. Brown WR Davante Adams WR Deebo Samuel TE Evan Engram FLEX Miles Sanders BN Christian Kirk BN AJ Dillon BN Brian Robinson Jr. BN Donovan Peoples-Jones BN Tyler Higbee BN Jake Ferguson BN Isaiah Hodgins BN Khalil Shakir BN Brock Purdy BN Mac Jones BN Ryan Tannehill BN Peyton Hendershot,,Tee Higgins,WR,8.33%,0
4,3849377541,Aa821,1020,9.6,QB Deshaun Watson RB Jahmyr Gibbs RB Austin Ekeler WR Justyn Ross WR Jaylen Waddle WR Amari Cooper TE Cole Kmet FLEX Dalvin Cook BN Brandon Aiyuk BN Treylon Burks BN Rashaad Penny BN Alexander Mattison BN Elijah Moore BN Jordan Love BN C.J. Stroud BN Michael Mayer BN Kareem Hunt BN Trey McBride BN John Metchie III BN Noah Fant,,Mike Williams,WR,8.33%,0
5,3849378241,AtoZgambler,1080,8.9,QB Dak Prescott RB Nick Chubb RB Josh Jacobs WR CeeDee Lamb WR Tyler Lockett WR Diontae Johnson TE Sam LaPorta FLEX Travis Etienne Jr. BN Kyle Pitts BN Alvin Kamara BN Rashod Bateman BN Anthony Richardson BN Dawson Knox BN Taysom Hill BN Ezekiel Elliott BN Wan'Dale Robinson BN Michael Gallup BN Tim Patrick BN Leonard Fournette BN Cordarrelle Patterson,,Terry McLaurin,FLEX,8.33%,0
6,3849369341,DaBizzle,1140,2,QB Josh Allen RB Jerick McKinnon RB Christian McCaffrey WR Chris Olave WR George Pickens WR Gabe Davis TE T.J. Hockenson FLEX George Kittle BN Courtland Sutton BN Zach Charbonnet BN Allen Lazard BN K.J. Osborn BN Alec Pierce BN Joshua Palmer BN Kenny Pickett BN Curtis Samuel BN Sam Howell BN Isaiah Likely BN Malik Davis BN Deon Jackson,,J.K. Dobbins,RB,8.33%,0
6,3849361021,Going2War,1080,2,QB Lamar Jackson RB Breece Hall RB Derrick Henry WR Richie James Jr. WR Skyy Moore WR Stefon Diggs TE David Njoku FLEX Christian Watson BN Michael Pittman Jr. BN Cam Akers BN Chig Okonkwo BN Matthew Stafford BN Nico Collins BN Mike Gesicki BN Gus Edwards BN Parris Campbell BN Baker Mayfield BN Jerome Ford BN Allen Robinson II BN Pierre Strong Jr.,,Darren Waller,TE,8.33%,0
8,3849360386,bradyelle23,1020,1.8,QB Jalen Hurts RB Rhamondre Stevenson RB D'Andre Swift WR Marvin Jones Jr. WR DeAndre Hopkins WR Marquise Brown TE Travis Kelce FLEX Javonte Williams BN Jordan Addison BN Odell Beckham Jr. BN Jameson Williams BN JuJu Smith-Schuster BN Kyler Murray BN Elijah Mitchell BN Juwan Johnson BN Devin Singletary BN Jimmy Garoppolo BN Chuba Hubbard BN Chase Claypool BN Austin Hooper,,Daniel Jones,QB,8.33%,0
9,3849359824,thefalkon508,1200,0,QB Daniel Jones RB Tony Pollard RB J.K. Dobbins WR Cooper Kupp WR Tee Higgins WR Mike Williams TE Darren Waller FLEX Terry McLaurin BN Jahan Dotson BN Damien Harris BN Samaje Perine BN Roschon Johnson BN Bryce Young BN Tyjae Spears BN Gerald Everett BN Rondale Moore BN Jonathan Mingo BN Desmond Ridder BN Terrace Marshall Jr. BN Mack Hollins,,Jahan Dotson,BN,8.33%,0
9,3849377621,Yrsfather,1200,0,QB Aaron Rodgers RB Bijan Robinson RB Saquon Barkley WR Jerry Jeudy WR Drake London WR Keenan Allen TE Dallas Goedert FLEX Brandin Cooks BN Zay Flowers BN Khalil Herbert BN Derek Carr BN Darnell Mooney BN Greg Dulcich BN Trey Lance BN Kenneth Gainwell BN Chase Brown BN Michael Carter BN Marvin Mims Jr. BN Zamir White BN Evan Hull,,Damien Harris,BN,8.33%,0
