Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3893157582,beastiemonk,900,33.64,QB Patrick Mahomes RB Breece Hall RB Aaron Jones WR Richie James Jr. WR Justyn Ross WR Kadarius Toney TE Sam LaPorta FLEX Justin Jefferson BN DeVonta Smith BN Rachaad White BN Javonte Williams BN Quentin Johnston BN Jamaal Williams BN Dawson Knox BN Taysom Hill BN Kenny Pickett BN Hunter Renfrow BN Khalil Shakir BN Robert Woods BN Deon Jackson,,Garrett Wilson,WR,8.33%,0
2,3893150267,DeepSeaMike,900,30.6,QB Josh Allen RB David Montgomery RB Clyde Edwards-Helaire WR Marquez Valdes-Scantling WR Skyy Moore WR Calvin Ridley TE Noah Gray FLEX Christian McCaffrey BN T.J. Hockenson BN Mike Williams BN Jordan Addison BN Zach Charbonnet BN Antonio Gibson BN Bryce Young BN Romeo Doubs BN Gerald Everett BN Jonathan Mingo BN Josh Downs BN Deonte Harty BN Salvon Ahmed,,Derrick Henry,RB,8.33%,0
3,3893141417,jeff8073x,1140,19.1,QB Geno Smith RB Miles Sanders RB Dameon Pierce WR Amon-Ra St. Brown WR A.J. Brown WR DK Metcalf TE Kyle Pitts FLEX DJ Moore BN Cam Akers BN AJ Dillon BN Ezekiel Elliott BN Matthew Stafford BN Tank Bigsby BN Tyler Conklin BN Van Jefferson BN Desmond Ridder BN Noah Fant BN Tank Dell BN Mack Hollins BN Puka Nacua,,Kenneth Walker III,FLEX,8.33%,0
4,3893157672,matt_3200,1140,14.02,QB Jared Goff RB Nick Chubb RB Tony Pollard WR Cooper Kupp WR DeAndre Hopkins WR George Pickens TE Chig Okonkwo FLEX Courtland Sutton BN James Cook BN Michael Thomas BN Odell Beckham Jr. BN K.J. Osborn BN De'Von Achane BN Dalton Kincaid BN Kendre Miller BN Mac Jones BN Baker Mayfield BN Zach Ertz BN Deuce Vaughn BN Michael Wilson,,Travis Etienne Jr.,RB,8.33%,0
5,3893137236,PretzelPickin,1140,11.6,QB Jalen Hurts RB Austin Ekeler RB Samaje Perine WR Rashee Rice WR Keenan Allen WR Christian Kirk TE Dallas Goedert FLEX Jaxon Smith-Njigba BN Justin Herbert BN Treylon Burks BN Gabe Davis BN JuJu Smith-Schuster BN Tyler Allgeier BN Elijah Mitchell BN Jalin Hyatt BN Jeff Wilson Jr. BN Trey McBride BN Gus Edwards BN Hunter Henry BN Braxton Berrios,,Jerry Jeudy,WR,8.33%,0
6,3893157590,BPack4,1080,11.4,QB Joe Burrow RB Isiah Pacheco RB Jerick McKinnon WR Ja'Marr Chase WR Tee Higgins WR Zay Flowers TE Darren Waller FLEX Josh Jacobs BN Dalvin Cook BN D'Andre Swift BN Russell Wilson BN Greg Dulcich BN Donovan Peoples-Jones BN Juwan Johnson BN Mecole Hardman Jr. BN Irv Smith Jr. BN Cordarrelle Patterson BN Marvin Mims Jr. BN Darius Slayton BN DeVante Parker,,Terry McLaurin,WR,8.33%,0
7,3893150054,CrapWeasel,1080,8,QB Trevor Lawrence RB Jahmyr Gibbs RB Jonathan Taylor WR Deebo Samuel WR Jahan Dotson WR Jameson Williams TE Evan Engram FLEX Bijan Robinson BN Khalil Herbert BN Cole Kmet BN Derek Carr BN Nico Collins BN Chuba Hubbard BN Brock Purdy BN Jayden Reed BN Jerome Ford BN Zamir White BN Chris Evans BN Marcus Mariota BN Ty Chandler,,James Conner,BN,8.33%,0
8,3893136997,Arcanza,1140,1.8,QB Kirk Cousins RB Derrick Henry RB Kenneth Walker III WR Marvin Jones Jr. WR Garrett Wilson WR Jerry Jeudy TE Jake Ferguson FLEX Travis Etienne Jr. BN Terry McLaurin BN James Conner BN Aaron Rodgers BN Raheem Mostert BN Alec Pierce BN Rondale Moore BN Isaiah Hodgins BN Sam Howell BN Cade Otton BN Logan Thomas BN Zack Moss BN Randall Cobb,,Kirk Cousins,QB,8.33%,0
9,3893150063,mbwalden23,1200,0,QB Justin Fields RB Saquon Barkley RB Joe Mixon WR CeeDee Lamb WR Brandon Aiyuk WR Brandin Cooks TE George Kittle FLEX Alvin Kamara BN Dak Prescott BN Anthony Richardson BN Darnell Mooney BN Zay Jones BN Roschon Johnson BN DJ Chark Jr. BN C.J. Stroud BN Tyler Higbee BN Hayden Hurst BN John Metchie III BN Chase Claypool BN Isaiah Likely,,Aaron Rodgers,BN,8.33%,0
9,3893150269,hl1976,1200,0,QB Daniel Jones RB J.K. Dobbins RB Rashaad Penny WR Tyreek Hill WR Chris Olave WR Christian Watson TE Mark Andrews FLEX Drake London BN Marquise Brown BN Brian Robinson Jr. BN Jordan Love BN Rashid Shaheed BN Kenneth Gainwell BN Jaylen Warren BN Wan'Dale Robinson BN Joshua Palmer BN Curtis Samuel BN Parris Campbell BN Luke Musgrave BN Tutu Atwell,,Raheem Mostert,BN,8.33%,0
