Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3892703466,hett711,960,44.120003,QB Jared Goff RB Isiah Pacheco RB D'Andre Swift WR Amon-Ra St. Brown WR Justyn Ross WR Chris Olave TE Dallas Goedert FLEX Tee Higgins BN Joe Burrow BN Drake London BN Zach Charbonnet BN Brian Robinson Jr. BN Tyler Allgeier BN Tyler Boyd BN Cole Kmet BN Josh Downs BN Chase Brown BN Irv Smith Jr. BN Desmond Ridder BN Trey Palmer,,Justin Jefferson,WR,8.33%,0
2,3892696461,clipschutz,1140,20.54,QB Patrick Mahomes RB Jonathan Taylor RB Travis Etienne Jr. WR Ja'Marr Chase WR Christian Kirk WR Elijah Moore TE Darren Waller FLEX Javonte Williams BN Elijah Mitchell BN Antonio Gibson BN Jalin Hyatt BN Dalton Kincaid BN Trey Lance BN Tyjae Spears BN Hunter Renfrow BN Marvin Mims Jr. BN Tank Dell BN Cade Otton BN Deon Jackson BN Joshua Dobbs,,Josh Allen,QB,8.33%,0
3,3892720557,amorgan8,1080,13.4,QB Dak Prescott RB David Montgomery RB J.K. Dobbins WR CeeDee Lamb WR Deebo Samuel WR Mike Williams TE Travis Kelce FLEX Chris Godwin BN Marquise Brown BN Anthony Richardson BN Kyler Murray BN De'Von Achane BN Zay Jones BN Roschon Johnson BN DJ Chark Jr. BN Michael Gallup BN Hayden Hurst BN Jerome Ford BN Joshua Kelley BN DeVante Parker,,Calvin Ridley,WR,8.33%,0
4,3892696354,ciscotec,1080,12.6,QB Josh Allen RB Aaron Jones RB Khalil Herbert WR Justin Watson WR Justin Jefferson WR Calvin Ridley TE Noah Gray FLEX T.J. Hockenson BN Jerry Jeudy BN Jordan Addison BN Kirk Cousins BN Samaje Perine BN K.J. Osborn BN Bryce Young BN Kendre Miller BN Jaylen Warren BN Isaiah Hodgins BN Jayden Reed BN Gus Edwards BN Michael Wilson,,T.J. Hockenson,TE,8.33%,0
5,3892696432,rccosta1,1140,11.6,QB Daniel Jones RB Christian McCaffrey RB Breece Hall WR Rashee Rice WR Cooper Kupp WR Jaylen Waddle TE Dalton Schultz FLEX DeAndre Hopkins BN Miles Sanders BN Cam Akers BN Zay Flowers BN Ezekiel Elliott BN Matthew Stafford BN Nico Collins BN Wan'Dale Robinson BN Trey McBride BN Brock Purdy BN Hunter Henry BN Darius Slayton BN Puka Nacua,,Jerry Jeudy,FLEX,8.33%,0
6,3892696430,DeepSeaMike,1020,11.1,QB Aaron Rodgers RB Clyde Edwards-Helaire RB Saquon Barkley WR Marquez Valdes-Scantling WR Skyy Moore WR Garrett Wilson TE Pat Freiermuth FLEX Rhamondre Stevenson BN Tyler Lockett BN Joe Mixon BN Diontae Johnson BN Brandin Cooks BN Kenneth Gainwell BN Devin Singletary BN Jonathan Mingo BN Kenny Pickett BN Isaiah Likely BN Mack Hollins BN C.J. Uzomah BN Salvon Ahmed,,Aaron Jones,RB,8.33%,0
7,3892720565,crhays52,900,11,QB Deshaun Watson RB Jahmyr Gibbs RB Jerick McKinnon WR Kadarius Toney WR Amari Cooper WR DJ Moore TE David Njoku FLEX Austin Ekeler BN George Pickens BN Rachaad White BN JuJu Smith-Schuster BN Russell Wilson BN Greg Dulcich BN Rondale Moore BN Jimmy Garoppolo BN Kareem Hunt BN Jake Ferguson BN Leonard Fournette BN Parris Campbell BN Kyren Williams,,Jordan Addison,WR,8.33%,0
8,3892712111,Peterpan14,1020,10.5,QB Trevor Lawrence RB Nick Chubb RB Derrick Henry WR Richie James Jr. WR DK Metcalf WR Terry McLaurin TE Sam LaPorta FLEX Najee Harris BN Dalvin Cook BN Evan Engram BN Alvin Kamara BN Jameson Williams BN AJ Dillon BN Darnell Mooney BN Chig Okonkwo BN C.J. Stroud BN Curtis Samuel BN John Metchie III BN Mac Jones BN Cedric Tillman,,Kirk Cousins,BN,8.33%,0
9,3892703726,cscwildcat,1140,1.8,QB Justin Herbert RB Josh Jacobs RB James Cook WR Marvin Jones Jr. WR Tyreek Hill WR Keenan Allen TE Juwan Johnson FLEX Michael Pittman Jr. BN Tua Tagovailoa BN Gabe Davis BN Quentin Johnston BN Jamaal Williams BN Derek Carr BN D'Onta Foreman BN Jeff Wilson Jr. BN Rashid Shaheed BN Gerald Everett BN Mike Gesicki BN Zack Moss BN Cole Turner,,Khalil Herbert,RB,8.33%,0
10,3892696543,heathermhughey,1200,0,QB Justin Fields RB Tony Pollard RB Rashaad Penny WR A.J. Brown WR Jaxon Smith-Njigba WR Brandon Aiyuk TE Mark Andrews FLEX Treylon Burks BN Jahan Dotson BN Michael Thomas BN Rashod Bateman BN Damien Harris BN Jakobi Meyers BN Sam Howell BN Chuba Hubbard BN Tyler Conklin BN Ryan Tannehill BN Evan Hull BN Keaontay Ingram BN Ty Chandler,,Samaje Perine,BN,8.33%,0
