Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3889942994,ZachP26,1080,23,QB Anthony Richardson RB Clyde Edwards-Helaire RB Breece Hall WR Amon-Ra St. Brown WR CeeDee Lamb WR DJ Moore TE Dawson Knox FLEX Christian Watson BN Michael Pittman Jr. BN Jaxon Smith-Njigba BN Tyler Lockett BN Samaje Perine BN De'Von Achane BN Roschon Johnson BN Bryce Young BN Dalton Kincaid BN Jonathan Mingo BN Luke Musgrave BN Evan Hull BN Ty Chandler,,Tyreek Hill,WR,8.33%,0
2,3889932841,declawed,1080,22.140001,QB Patrick Mahomes RB Rachaad White RB Alexander Mattison WR Justyn Ross WR Ja'Marr Chase WR Chris Olave TE Cole Kmet FLEX Brandin Cooks BN Courtland Sutton BN Kirk Cousins BN AJ Dillon BN Tyler Boyd BN Elijah Mitchell BN Jordan Love BN Trey Lance BN Kendre Miller BN Devin Singletary BN Joshua Palmer BN Irv Smith Jr. BN Noah Fant,,Jonathan Taylor,FLEX,8.33%,0
3,3889932826,DeepSeaMike,1080,19.5,QB Trevor Lawrence RB David Montgomery RB Rhamondre Stevenson WR Stefon Diggs WR Jaylen Waddle WR Calvin Ridley TE Noah Gray FLEX Darren Waller BN Treylon Burks BN Daniel Jones BN Rashaad Penny BN Rashod Bateman BN Romeo Doubs BN Kenneth Gainwell BN Tank Bigsby BN Isaiah Hodgins BN Parris Campbell BN Salvon Ahmed BN Myles Gaskin BN Rico Dowdle,,Mark Andrews,TE,8.33%,0
4,3889946430,mmcconn,1080,15.4,QB Justin Fields RB Saquon Barkley RB Nick Chubb WR Justin Watson WR Brandon Aiyuk WR Jahan Dotson TE Sam LaPorta FLEX Najee Harris BN Dalvin Cook BN Evan Engram BN Quentin Johnston BN Russell Wilson BN Kyler Murray BN K.J. Osborn BN Rondale Moore BN Khalil Shakir BN John Metchie III BN Marvin Mims Jr. BN Joshua Kelley BN Adam Trautman,,Lamar Jackson,QB,8.33%,0
5,3889932779,sacfly,1020,14.42,QB Jared Goff RB Tony Pollard RB D'Andre Swift WR Skyy Moore WR Tee Higgins WR Chris Godwin TE Travis Kelce FLEX Joe Mixon BN Joe Burrow BN Damien Harris BN Elijah Moore BN JuJu Smith-Schuster BN Darnell Mooney BN Greg Dulcich BN Jaylen Warren BN Chuba Hubbard BN Mac Jones BN Baker Mayfield BN Tank Dell BN Hunter Henry,,DeAndre Hopkins,WR,8.33%,0
6,3889946234,sabeseda,1080,13.8,QB Dak Prescott RB Christian McCaffrey RB Josh Jacobs WR Josh Reynolds WR Marvin Jones Jr. WR DK Metcalf TE Dallas Goedert FLEX Amari Cooper BN Christian Kirk BN Cam Akers BN Odell Beckham Jr. BN Geno Smith BN Taysom Hill BN Ezekiel Elliott BN Michael Gallup BN Curtis Samuel BN Jake Ferguson BN Deuce Vaughn BN Mack Hollins BN Randall Cobb,,Drake London,WR,8.33%,0
7,3889946454,realdealtrades,1140,11.6,QB Josh Allen RB Kenneth Walker III RB Dameon Pierce WR Rashee Rice WR Justin Jefferson WR Cooper Kupp TE Kyle Pitts FLEX Gabe Davis BN James Conner BN Jamaal Williams BN Allen Lazard BN Chig Okonkwo BN Adam Thielen BN D'Onta Foreman BN Donovan Peoples-Jones BN Rashid Shaheed BN Wan'Dale Robinson BN Jimmy Garoppolo BN Brock Purdy BN Tyler Conklin,,Miles Sanders,RB,8.33%,0
8,3889946443,NATURALSHOOTER,1080,9.4,QB Kenny Pickett RB Isiah Pacheco RB Bijan Robinson WR Garrett Wilson WR Deebo Samuel WR Mike Williams TE Pat Freiermuth FLEX Diontae Johnson BN Zach Charbonnet BN Jameson Williams BN Zay Flowers BN Khalil Herbert BN Jalin Hyatt BN Michael Mayer BN Trey McBride BN Sam Howell BN Jerome Ford BN Kyren Williams BN Joshua Dobbs BN Michael Wilson,,James Cook,RB,8.33%,0
9,3889942981,otlaneo,1140,8,QB Deshaun Watson RB Jahmyr Gibbs RB Austin Ekeler WR DeVonta Smith WR Jerry Jeudy WR Jordan Addison TE Juwan Johnson FLEX Aaron Jones BN J.K. Dobbins BN Tua Tagovailoa BN Jakobi Meyers BN Raheem Mostert BN Alec Pierce BN Gerald Everett BN Josh Downs BN Van Jefferson BN Ryan Tannehill BN Cade Otton BN DeVante Parker BN A.T. Perry,,Brian Robinson Jr.,BN,8.33%,0
10,3889946394,stewone,1020,7.8,QB Jalen Hurts RB Derrick Henry RB Travis Etienne Jr. WR Marquez Valdes-Scantling WR Kadarius Toney WR Terry McLaurin TE George Kittle FLEX George Pickens BN Mike Evans BN David Njoku BN Michael Thomas BN Aaron Rodgers BN Kareem Hunt BN Hunter Renfrow BN Mecole Hardman Jr. BN Gus Edwards BN Robert Woods BN Zach Ertz BN Darius Slayton BN Zamir White,,Zay Jones,BN,8.33%,0
