Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3869794286,sparty0214,1020,28.94,QB Patrick Mahomes RB Austin Ekeler RB Rhamondre Stevenson WR Marquez Valdes-Scantling WR Justyn Ross WR Deebo Samuel TE T.J. Hockenson FLEX Jaxon Smith-Njigba BN Cam Akers BN Dak Prescott BN Quentin Johnston BN Jalin Hyatt BN Roschon Johnson BN Raheem Mostert BN Nico Collins BN Chase Brown BN Chase Claypool BN Noah Fant BN Hunter Henry BN Zamir White,,A.J. Brown,WR,8.33%,0
2,3869794062,bdowney1985,960,25.2,QB Justin Fields RB Bijan Robinson RB Tony Pollard WR Josh Reynolds WR Rashee Rice WR Richie James Jr. TE Tyler Higbee FLEX Mike Williams BN Keenan Allen BN Dalvin Cook BN Javonte Williams BN Michael Thomas BN Odell Beckham Jr. BN Anthony Richardson BN Jakobi Meyers BN Tyjae Spears BN Kareem Hunt BN Jayden Reed BN Calvin Austin III BN Cole Turner,,Nick Chubb,RB,8.33%,0
3,3869787760,mrdhood,1020,24.72,QB Jared Goff RB Nick Chubb RB James Cook WR Marvin Jones Jr. WR A.J. Brown WR Amari Cooper TE Sam LaPorta FLEX DJ Moore BN Dallas Goedert BN George Pickens BN Brandin Cooks BN Aaron Rodgers BN AJ Dillon BN Matthew Stafford BN Michael Gallup BN Tyler Conklin BN Van Jefferson BN Gus Edwards BN Zach Ertz BN Deon Jackson,,Amari Cooper,WR,8.33%,0
4,3869803379,Joshuablanton13,1080,19.1,QB Lamar Jackson RB Saquon Barkley RB Kenneth Walker III WR Amon-Ra St. Brown WR Marquise Brown WR Jameson Williams TE George Kittle FLEX Joe Mixon BN Daniel Jones BN Rashod Bateman BN Kyler Murray BN De'Von Achane BN Greg Dulcich BN Alec Pierce BN DJ Chark Jr. BN Isaiah Hodgins BN Hayden Hurst BN Cordarrelle Patterson BN Chris Evans BN Chase Edmonds,,DJ Moore,WR,8.33%,0
5,3869818162,DeepSeaMike,1080,17.3,QB Joe Burrow RB David Montgomery RB Clyde Edwards-Helaire WR Stefon Diggs WR Davante Adams WR DeAndre Hopkins TE Chig Okonkwo FLEX Travis Etienne Jr. BN J.K. Dobbins BN Jordan Addison BN Kirk Cousins BN Jamaal Williams BN K.J. Osborn BN Ezekiel Elliott BN Joshua Palmer BN Jake Ferguson BN Irv Smith Jr. BN Parris Campbell BN Darius Slayton BN Michael Wilson,,Dallas Goedert,TE,8.33%,0
6,3869802990,ChadGustafson,1020,11.4,QB Deshaun Watson RB Isiah Pacheco RB Jerick McKinnon WR Cooper Kupp WR Chris Olave WR DK Metcalf TE Darren Waller FLEX Christian Watson BN Chris Godwin BN Rachaad White BN David Njoku BN Dalton Schultz BN Adam Thielen BN Bryce Young BN Donovan Peoples-Jones BN John Metchie III BN Baker Mayfield BN Deuce Vaughn BN Zonovan Knight BN Latavius Murray,,George Pickens,FLEX,8.33%,0
7,3869794360,drbrow24,1080,8,QB Geno Smith RB Jahmyr Gibbs RB Derrick Henry WR Tyreek Hill WR Mike Evans WR Diontae Johnson TE Evan Engram FLEX Najee Harris BN Jahan Dotson BN Brian Robinson Jr. BN Allen Lazard BN Cole Kmet BN Taysom Hill BN Rondale Moore BN Jonathan Mingo BN Jimmy Garoppolo BN Leonard Fournette BN Chuba Hubbard BN Brock Purdy BN Jacoby Brissett,,Brandin Cooks,BN,8.33%,0
8,3869809927,demiccom,1140,1,QB Justin Herbert RB Breece Hall RB Miles Sanders WR Kadarius Toney WR Ja'Marr Chase WR Calvin Ridley TE Dawson Knox FLEX Jerry Jeudy BN Tyler Lockett BN Treylon Burks BN Elijah Moore BN Samaje Perine BN Russell Wilson BN D'Onta Foreman BN Gerald Everett BN Devin Singletary BN Robert Woods BN Jerome Ford BN Isaiah Spiller BN Adam Trautman,,James Cook,RB,8.33%,0
9,3869793984,sethnoey,1080,0.4,QB Trevor Lawrence RB Jonathan Taylor RB Dameon Pierce WR Skyy Moore WR Jaylen Waddle WR DeVonta Smith TE Travis Kelce FLEX James Conner BN Zach Charbonnet BN JuJu Smith-Schuster BN Jordan Love BN Romeo Doubs BN Kenneth Gainwell BN Michael Mayer BN Hunter Renfrow BN Khalil Shakir BN Desmond Ridder BN Tank Dell BN Ty Chandler BN Durham Smythe,,Aaron Rodgers,QB,8.33%,0
10,3869788010,Mitchitch,1200,0,QB Tua Tagovailoa RB Josh Jacobs RB Aaron Jones WR Justin Jefferson WR Tee Higgins WR Drake London TE Pat Freiermuth FLEX Michael Pittman Jr. BN D'Andre Swift BN Rashaad Penny BN Damien Harris BN Derek Carr BN Trey Lance BN Jeff Wilson Jr. BN C.J. Stroud BN Mike Gesicki BN Marvin Mims Jr. BN Jelani Woods BN Corey Davis BN Luke Musgrave,,AJ Dillon,BN,8.33%,0
10,3869802792,SweetPotatoBaby,1200,0,QB Josh Allen RB Khalil Herbert RB Tyler Allgeier WR CeeDee Lamb WR Garrett Wilson WR Christian Kirk TE Kyle Pitts FLEX Brandon Aiyuk BN Gabe Davis BN Tyler Boyd BN Antonio Gibson BN Juwan Johnson BN Kendre Miller BN Rashid Shaheed BN Kenny Pickett BN Tank Bigsby BN Mac Jones BN Cade Otton BN DeVante Parker BN Kendrick Bourne,,Jared Goff,BN,8.33%,14.02
10,3869810258,fannon78,1200,0,QB Jalen Hurts RB Christian McCaffrey RB Alvin Kamara WR Terry McLaurin WR Courtland Sutton WR Zay Flowers TE Mark Andrews FLEX Alexander Mattison BN Elijah Mitchell BN Darnell Mooney BN Zay Jones BN Dalton Kincaid BN Jaylen Warren BN Curtis Samuel BN Mecole Hardman Jr. BN Sam Howell BN Isaiah Likely BN Allen Robinson II BN Ryan Tannehill BN Joshua Kelley,,Matthew Stafford,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Gus Edwards,BN,8.33%,0
,,,,,,,Zach Ertz,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Deon Jackson,BN,8.33%,0
,,,,,,,Justin Jefferson,WR,8.33%,0
,,,,,,,Tee Higgins,WR,8.33%,0
,,,,,,,Josh Jacobs,RB,8.33%,0
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Aaron Jones,RB,8.33%,0
,,,,,,,Michael Pittman Jr.,BN,8.33%,0
,,,,,,,D'Andre Swift,FLEX,8.33%,0
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Pat Freiermuth,TE,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Jeff Wilson Jr.,BN,8.33%,0
,,,,,,,C.J. Stroud,BN,8.33%,0
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Marvin Mims Jr.,BN,8.33%,0
,,,,,,,Jelani Woods,BN,8.33%,0
,,,,,,,Corey Davis,BN,8.33%,0
,,,,,,,Luke Musgrave,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Jonathan Taylor,RB,8.33%,0
,,,,,,,Jaylen Waddle,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Trevor Lawrence,QB,8.33%,0
,,,,,,,Dameon Pierce,RB,8.33%,0
,,,,,,,James Conner,FLEX,8.33%,0
,,,,,,,Zach Charbonnet,BN,8.33%,0
,,,,,,,JuJu Smith-Schuster,BN,8.33%,0
,,,,,,,Skyy Moore,WR,8.33%,0.4
,,,,,,,Jordan Love,BN,8.33%,0
,,,,,,,Romeo Doubs,BN,8.33%,0
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Hunter Renfrow,BN,8.33%,0
,,,,,,,Khalil Shakir,BN,8.33%,0
,,,,,,,Desmond Ridder,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Durham Smythe,BN,8.33%,0
,,,,,,,Bijan Robinson,RB,8.33%,0
,,,,,,,Tony Pollard,RB,8.33%,0
,,,,,,,Justin Fields,QB,8.33%,0
,,,,,,,Mike Williams,WR,8.33%,0
,,,,,,,Keenan Allen,WR,8.33%,0
,,,,,,,Dalvin Cook,BN,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Michael Thomas,WR,8.33%,0
