Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3874758777,sambeano81,600,68.54,QB Patrick Mahomes RB David Montgomery RB Clyde Edwards-Helaire WR Josh Reynolds WR Rashee Rice WR Kadarius Toney TE Noah Gray FLEX Travis Kelce BN Jared Goff BN Deebo Samuel BN DeAndre Hopkins BN Michael Pittman Jr. BN Dameon Pierce BN Jameson Williams BN Alexander Mattison BN Dawson Knox BN Chig Okonkwo BN Donovan Peoples-Jones BN Cordarrelle Patterson BN Ryan Tannehill,,Austin Ekeler,RB,8.33%,0
2,3874766769,DeepSeaMike,1080,20.7,QB Lamar Jackson RB Jonathan Taylor RB Saquon Barkley WR Amon-Ra St. Brown WR Richie James Jr. WR Tyler Lockett TE Tyler Higbee FLEX D'Andre Swift BN Diontae Johnson BN Rashaad Penny BN Rashod Bateman BN Zay Flowers BN Geno Smith BN Raheem Mostert BN Matthew Stafford BN Curtis Samuel BN Jake Ferguson BN Isaiah Likely BN Deonte Harty BN Puka Nacua,,Jalen Hurts,QB,8.33%,0
3,3874748537,jgfusion,1080,14.8,QB Dak Prescott RB Jahmyr Gibbs RB Bijan Robinson WR Marquez Valdes-Scantling WR CeeDee Lamb WR DJ Moore TE T.J. Hockenson FLEX Brandon Aiyuk BN Rachaad White BN Russell Wilson BN Roschon Johnson BN Romeo Doubs BN Alec Pierce BN Tyjae Spears BN Nico Collins BN Khalil Shakir BN Trey McBride BN Chuba Hubbard BN Parris Campbell BN Hunter Henry,,Amari Cooper,WR,8.33%,0
4,3874758802,suzie75,1020,10.5,QB Justin Fields RB Alvin Kamara RB Khalil Herbert WR Justyn Ross WR Tyreek Hill WR Jaylen Waddle TE Sam LaPorta FLEX Drake London BN Jahan Dotson BN Aaron Rodgers BN Tyler Allgeier BN Jamaal Williams BN D'Onta Foreman BN Michael Gallup BN Tank Bigsby BN Leonard Fournette BN Michael Carter BN Tyler Conklin BN Noah Fant BN Baker Mayfield,,Darren Waller,TE,8.33%,0
5,3874766050,kjwynn,1140,9.4,QB Joe Burrow RB Isiah Pacheco RB Nick Chubb WR Davante Adams WR George Pickens WR Brandin Cooks TE Pat Freiermuth FLEX Josh Jacobs BN Rhamondre Stevenson BN Daniel Jones BN Jakobi Meyers BN Dalton Schultz BN Jalin Hyatt BN Taysom Hill BN DJ Chark Jr. BN Mecole Hardman Jr. BN Chase Claypool BN Desmond Ridder BN Gus Edwards BN Mack Hollins,,Cam Akers,FLEX,8.33%,0
6,3874748554,Sugarbuzz1,1140,6.5,QB Tua Tagovailoa RB Derrick Henry RB James Cook WR Justin Watson WR Stefon Diggs WR Mike Williams TE Mark Andrews FLEX Terry McLaurin BN Dallas Goedert BN Courtland Sutton BN Brian Robinson Jr. BN Tyler Boyd BN Elijah Mitchell BN Jordan Love BN Rashid Shaheed BN Josh Downs BN Hunter Renfrow BN Sam Howell BN Zamir White BN Deon Jackson,,Joe Mixon,RB,8.33%,0
7,3874765903,Lalaman21,1140,2,QB Justin Herbert RB Jerick McKinnon RB Christian McCaffrey WR Christian Watson WR Keenan Allen WR Mike Evans TE Dalton Kincaid FLEX Tony Pollard BN Marquise Brown BN Elijah Moore BN Antonio Gibson BN Kendre Miller BN Gerald Everett BN Joshua Palmer BN Brock Purdy BN Jerome Ford BN Luke Musgrave BN Darius Slayton BN Evan Hull BN Ty Chandler,,Gabe Davis,WR,8.33%,0
8,3874748178,ThestanDAman,1140,1.8,QB Trevor Lawrence RB Miles Sanders RB J.K. Dobbins WR Marvin Jones Jr. WR Cooper Kupp WR Chris Olave TE Evan Engram FLEX DK Metcalf BN Christian Kirk BN Samaje Perine BN Anthony Richardson BN Adam Thielen BN Jeff Wilson Jr. BN Ezekiel Elliott BN Jimmy Garoppolo BN Hayden Hurst BN Irv Smith Jr. BN Marvin Mims Jr. BN Robert Woods BN Kyren Williams,,Jordan Addison,WR,8.33%,0
9,3874766255,nathang2727,1140,0.4,QB Kirk Cousins RB Breece Hall RB James Conner WR Skyy Moore WR Justin Jefferson WR Tee Higgins TE Greg Dulcich FLEX Calvin Ridley BN Jerry Jeudy BN Javonte Williams BN Michael Thomas BN Derek Carr BN C.J. Stroud BN Kenneth Gainwell BN Jaylen Warren BN Isaiah Hodgins BN Zach Ertz BN Tank Dell BN Chris Evans BN Cole Turner,,Odell Beckham Jr.,BN,8.33%,0
10,3874748169,bcreel10,1200,0,QB Jalen Hurts RB Austin Ekeler RB Cam Akers WR Amari Cooper WR Gabe Davis WR Jordan Addison TE Darren Waller FLEX Joe Mixon BN Odell Beckham Jr. BN AJ Dillon BN Kyler Murray BN De'Von Achane BN Darnell Mooney BN Zay Jones BN Trey Lance BN Juwan Johnson BN Devin Singletary BN John Metchie III BN Connor Heyward BN Latavius Murray,,AJ Dillon,BN,8.33%,0
