Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3879469289,baller02169,1080,30.7,QB Joe Burrow RB Jonathan Taylor RB Bijan Robinson WR Amon-Ra St. Brown WR Rashee Rice WR DJ Moore TE Gerald Everett FLEX Miles Sanders BN James Cook BN Rashod Bateman BN Khalil Herbert BN Anthony Richardson BN Zay Jones BN Curtis Samuel BN Khalil Shakir BN Mecole Hardman Jr. BN Deuce Vaughn BN Luke Musgrave BN Cade Otton BN Mack Hollins,,A.J. Brown,WR,8.33%,0
2,3879469267,archiea,960,29.34,QB Patrick Mahomes RB Christian McCaffrey RB Rachaad White WR Marquez Valdes-Scantling WR Justyn Ross WR Skyy Moore TE Darren Waller FLEX Chris Olave BN Christian Kirk BN Daniel Jones BN Alvin Kamara BN Jamaal Williams BN Nico Collins BN Wan'Dale Robinson BN Isaiah Hodgins BN Irv Smith Jr. BN Jayden Reed BN Chris Evans BN Chase Edmonds BN Deon Jackson,,Nick Chubb,RB,8.33%,0
3,3879460883,Royal84,840,18.199999,QB Trevor Lawrence RB Clyde Edwards-Helaire RB Jerick McKinnon WR Marvin Jones Jr. WR Richie James Jr. WR A.J. Brown TE Sam LaPorta FLEX Nick Chubb BN Deebo Samuel BN Mike Williams BN Kyle Pitts BN Brandin Cooks BN Aaron Rodgers BN Alexander Mattison BN Tyler Boyd BN Jalin Hyatt BN Devin Singletary BN Michael Gallup BN Kareem Hunt BN John Metchie III,,Deebo Samuel,WR,8.33%,0
4,3879478628,golferppy,1020,14.4,QB Josh Allen RB David Montgomery RB Najee Harris WR Kadarius Toney WR Justin Jefferson WR DeVonta Smith TE Cole Kmet FLEX Christian Watson BN Jahan Dotson BN Brian Robinson Jr. BN Samaje Perine BN Russell Wilson BN Elijah Mitchell BN Dawson Knox BN Roschon Johnson BN Mike Gesicki BN Hunter Renfrow BN Leonard Fournette BN Chase Claypool BN Ryan Tannehill,,Mike Williams,WR,8.33%,0
5,3879478410,eroc1992,1140,14.02,QB Jared Goff RB Josh Jacobs RB Aaron Jones WR Ja'Marr Chase WR George Pickens WR Odell Beckham Jr. TE Mark Andrews FLEX James Conner BN Javonte Williams BN Damien Harris BN Derek Carr BN Romeo Doubs BN Taysom Hill BN Jeff Wilson Jr. BN Rondale Moore BN Chuba Hubbard BN Van Jefferson BN Noah Fant BN Baker Mayfield BN Zack Moss,,Trevor Lawrence,QB,8.33%,0
6,3879469292,DeepSeaMike,1140,12,QB Justin Herbert RB Kenneth Walker III RB Dalvin Cook WR Josh Reynolds WR Tyreek Hill WR Calvin Ridley TE George Kittle FLEX Keenan Allen BN D'Andre Swift BN Treylon Burks BN Tua Tagovailoa BN K.J. Osborn BN Ezekiel Elliott BN Tyjae Spears BN Jaylen Warren BN Joshua Palmer BN Parris Campbell BN Hunter Henry BN Deonte Harty BN Durham Smythe,,Kyle Pitts,TE,8.33%,0
7,3879469457,Gman0150,1080,9.4,QB Geno Smith RB Isiah Pacheco RB Tony Pollard WR Stefon Diggs WR Amari Cooper WR Jerry Jeudy TE Pat Freiermuth FLEX Marquise Brown BN Joe Mixon BN Gabe Davis BN Jameson Williams BN De'Von Achane BN Bryce Young BN Raheem Mostert BN Alec Pierce BN Chase Brown BN Hayden Hurst BN Sam Howell BN Desmond Ridder BN Zach Ertz,,Brandin Cooks,FLEX,8.33%,0
8,3879484560,TJR136,1140,8,QB Justin Fields RB Jahmyr Gibbs RB Austin Ekeler WR Davante Adams WR Terry McLaurin WR Diontae Johnson TE Dallas Goedert FLEX Quentin Johnston BN Zay Flowers BN Elijah Moore BN Tyler Allgeier BN Dalton Schultz BN Adam Thielen BN Matthew Stafford BN Tank Bigsby BN Jimmy Garoppolo BN Isaiah Likely BN Tyler Conklin BN Gus Edwards BN Jerome Ford,,Aaron Rodgers,BN,8.33%,0
9,3879478463,ajimithing,1200,0,QB Dak Prescott RB Derrick Henry RB J.K. Dobbins WR CeeDee Lamb WR DK Metcalf WR DeAndre Hopkins TE Evan Engram FLEX Dameon Pierce BN Courtland Sutton BN AJ Dillon BN D'Onta Foreman BN Jordan Love BN Tyler Higbee BN Rashid Shaheed BN Marvin Mims Jr. BN Tank Dell BN Darius Slayton BN Kyren Williams BN Justice Hill BN Trey Palmer,,Alexander Mattison,RB,8.33%,0
9,3879484570,LSNowak,1200,0,QB Deshaun Watson RB Saquon Barkley RB Travis Etienne Jr. WR Garrett Wilson WR Drake London WR Michael Thomas TE David Njoku FLEX Cam Akers BN Jakobi Meyers BN Chig Okonkwo BN Greg Dulcich BN Donovan Peoples-Jones BN C.J. Stroud BN Jake Ferguson BN Brock Purdy BN Robert Woods BN Allen Robinson II BN Joshua Kelley BN DeVante Parker BN Calvin Austin III,,Tyler Boyd,BN,8.33%,0
