Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3871617730,jacculpo,960,27.02,QB Jared Goff RB Isiah Pacheco RB Jerick McKinnon WR Justyn Ross WR Tee Higgins WR Christian Watson TE Dallas Goedert FLEX Christian McCaffrey BN Derrick Henry BN Terry McLaurin BN Mike Evans BN Brian Robinson Jr. BN Jakobi Meyers BN Jalin Hyatt BN Jimmy Garoppolo BN Hunter Renfrow BN Brock Purdy BN Van Jefferson BN DeVante Parker BN Evan Hull,,Saquon Barkley,RB,8.33%,0
2,3871607652,DeepSeaMike,1080,25,QB Aaron Rodgers RB David Montgomery RB Saquon Barkley WR Rashee Rice WR Garrett Wilson WR Mike Williams TE Dalton Kincaid FLEX Travis Etienne Jr. BN Tyler Lockett BN George Pickens BN Khalil Herbert BN Darnell Mooney BN Ezekiel Elliott BN Sam Howell BN Chuba Hubbard BN Jayden Reed BN Mac Jones BN Hunter Henry BN Cole Turner BN Dyami Brown,,Garrett Wilson,WR,8.33%,0
3,3871617691,Steviewheel,900,20.94,QB Patrick Mahomes RB Najee Harris RB Cam Akers WR Skyy Moore WR DK Metcalf WR Chris Godwin TE Travis Kelce FLEX Alvin Kamara BN Geno Smith BN JuJu Smith-Schuster BN Tyler Boyd BN Trey Lance BN Gerald Everett BN Kareem Hunt BN Isaiah Hodgins BN Leonard Fournette BN Marvin Mims Jr. BN Tyler Conklin BN Deuce Vaughn BN Joshua Kelley,,Travis Etienne Jr.,RB,8.33%,0
4,3871617605,steelerfan1018,1080,20.9,QB Justin Fields RB Jonathan Taylor RB Miles Sanders WR Amon-Ra St. Brown WR Marvin Jones Jr. WR Davante Adams TE Pat Freiermuth FLEX Jaxon Smith-Njigba BN Jordan Addison BN Courtland Sutton BN Zach Charbonnet BN Russell Wilson BN Elijah Mitchell BN Roschon Johnson BN Alec Pierce BN Kenny Pickett BN Josh Downs BN Mike Gesicki BN Hayden Hurst BN Tyquan Thornton,,Mike Williams,WR,8.33%,0
5,3871617585,Rhalttam,1080,10.700001,QB Josh Allen RB Clyde Edwards-Helaire RB James Conner WR Marquez Valdes-Scantling WR Justin Jefferson WR Christian Kirk TE Mark Andrews FLEX T.J. Hockenson BN Evan Engram BN James Cook BN Elijah Moore BN Tyler Allgeier BN Anthony Richardson BN Zay Jones BN Donovan Peoples-Jones BN Taysom Hill BN DJ Chark Jr. BN Cordarrelle Patterson BN Tank Dell BN Latavius Murray,,Tyler Lockett,FLEX,8.33%,0
6,3871630678,chetori,1140,8.9,QB Trevor Lawrence RB Bijan Robinson RB Nick Chubb WR Deebo Samuel WR Jerry Jeudy WR Gabe Davis TE Sam LaPorta FLEX Kyle Pitts BN Deshaun Watson BN Rashod Bateman BN AJ Dillon BN Adam Thielen BN D'Onta Foreman BN Greg Dulcich BN Bryce Young BN Tyler Higbee BN Chase Claypool BN Baker Mayfield BN Deon Jackson BN Kenyan Drake,,David Montgomery,BN,8.33%,13.4
7,3871627613,palmer988,1140,8,QB Joe Burrow RB Jahmyr Gibbs RB Austin Ekeler WR Jaylen Waddle WR DeAndre Hopkins WR Marquise Brown TE Cole Kmet FLEX Javonte Williams BN Jahan Dotson BN Kyler Murray BN Antonio Gibson BN Dawson Knox BN Raheem Mostert BN C.J. Stroud BN Kenneth Gainwell BN Nico Collins BN Mecole Hardman Jr. BN Noah Fant BN Chris Evans BN Calvin Austin III,,George Pickens,WR,8.33%,0
8,3871631837,NoMaas21,1080,2.6,QB Jalen Hurts RB Dameon Pierce RB Rachaad White WR Richie James Jr. WR Kadarius Toney WR A.J. Brown TE Dalton Schultz FLEX Amari Cooper BN Justin Herbert BN Keenan Allen BN Brandin Cooks BN Jamaal Williams BN De'Von Achane BN Kendre Miller BN Rondale Moore BN Jonathan Mingo BN Joshua Palmer BN Zach Ertz BN Luke Musgrave BN Tutu Atwell,,Khalil Herbert,BN,8.33%,0
9,3871627796,butler77,1200,0,QB Daniel Jones RB Tony Pollard RB D'Andre Swift WR Cooper Kupp WR DeVonta Smith WR DJ Moore TE Juwan Johnson FLEX Drake London BN Michael Pittman Jr. BN Treylon Burks BN Rashaad Penny BN Alexander Mattison BN Jeff Wilson Jr. BN Irv Smith Jr. BN Desmond Ridder BN Parris Campbell BN Ryan Tannehill BN Darius Slayton BN Cade Otton BN Mack Hollins,,Aaron Rodgers,QB,8.33%,0
9,3871627837,Brettsparadox,1200,0,QB Lamar Jackson RB Breece Hall RB J.K. Dobbins WR Tyreek Hill WR Calvin Ridley WR Brandon Aiyuk TE Chig Okonkwo FLEX Odell Beckham Jr. BN Tua Tagovailoa BN Zay Flowers BN Damien Harris BN Samaje Perine BN Rashid Shaheed BN Michael Gallup BN Tank Bigsby BN Isaiah Likely BN Jerome Ford BN Durham Smythe BN Elijah Higgins BN Michael Wilson,,Darnell Mooney,BN,8.33%,0
9,3871631734,onebadmofo69,1200,0,QB Jordan Love RB Josh Jacobs RB Kenneth Walker III WR Ja'Marr Chase WR Chris Olave WR Michael Thomas TE Darren Waller FLEX Aaron Jones BN David Njoku BN Quentin Johnston BN Romeo Doubs BN Tyjae Spears BN Jaylen Warren BN Matthew Stafford BN Michael Mayer BN Devin Singletary BN Khalil Shakir BN Zach Evans BN Gus Edwards BN Robert Woods,,Dalton Kincaid,TE,8.33%,0
9,3871632092,veeny009,1140,0,QB Dak Prescott RB Rhamondre Stevenson RB Dalvin Cook WR Stefon Diggs WR CeeDee Lamb WR Diontae Johnson TE George Kittle FLEX Joe Mixon BN Kirk Cousins BN Jameson Williams BN Allen Lazard BN K.J. Osborn BN Derek Carr BN Curtis Samuel BN Jake Ferguson BN Chase Brown BN John Metchie III BN Darnell Washington BN Zamir White BN Ty Chandler,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
