Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865993166,docs4eyes,900,55.420006,QB Jared Goff RB David Montgomery RB Josh Jacobs WR Amon-Ra St. Brown WR CeeDee Lamb WR Amari Cooper TE Sam LaPorta FLEX Christian Watson BN Dalvin Cook BN Brandon Aiyuk BN Dak Prescott BN Jameson Williams BN Damien Harris BN Taysom Hill BN Trey Lance BN Michael Gallup BN Jonathan Mingo BN Joshua Palmer BN Jake Ferguson BN Chase Brown,,Travis Kelce,TE,8.33%,0
2,3865984697,Vicks315,960,20.6,QB Aaron Rodgers RB Isiah Pacheco RB Jahmyr Gibbs WR Richie James Jr. WR Justyn Ross WR Garrett Wilson TE T.J. Hockenson FLEX Austin Ekeler BN DeAndre Hopkins BN Miles Sanders BN Chris Godwin BN AJ Dillon BN Antonio Gibson BN Darnell Mooney BN Jordan Love BN Hunter Renfrow BN Marvin Mims Jr. BN Van Jefferson BN Cade Otton BN Adam Trautman,,Patrick Mahomes,QB,8.33%,20.54
3,3865984473,DaBizzle,1080,20.54,QB Patrick Mahomes RB Kenneth Walker III RB Rhamondre Stevenson WR Mike Williams WR Tyler Lockett WR Gabe Davis TE Travis Kelce FLEX Zach Charbonnet BN Zay Flowers BN Anthony Richardson BN Kyler Murray BN De'Von Achane BN Jalin Hyatt BN Dalton Kincaid BN Alec Pierce BN Kenneth Gainwell BN Mike Gesicki BN John Metchie III BN Parris Campbell BN Evan Hull,,Kenneth Walker III,RB,8.33%,0
4,3865984691,lucasm28,1020,17.3,QB Lamar Jackson RB Clyde Edwards-Helaire RB Jonathan Taylor WR Rashee Rice WR Marvin Jones Jr. WR Davante Adams TE Kyle Pitts FLEX Saquon Barkley BN Christian Kirk BN Michael Pittman Jr. BN Pat Freiermuth BN Rashaad Penny BN JuJu Smith-Schuster BN Adam Thielen BN DJ Chark Jr. BN Tyjae Spears BN Jimmy Garoppolo BN Chuba Hubbard BN Baker Mayfield BN Joshua Kelley,,Rhamondre Stevenson,RB,8.33%,0
5,3865993340,DeepSeaMike,1080,12.4,QB Joe Burrow RB J.K. Dobbins RB D'Andre Swift WR Josh Reynolds WR Skyy Moore WR Justin Jefferson TE Michael Mayer FLEX Calvin Ridley BN Keenan Allen BN Terry McLaurin BN Deshaun Watson BN Tyler Boyd BN D'Onta Foreman BN Jeff Wilson Jr. BN Ezekiel Elliott BN Gerald Everett BN Devin Singletary BN Tyler Conklin BN Noah Fant BN Darius Slayton,,Mike Williams,WR,8.33%,0
6,3865993419,Akstory01,1080,6.8,QB Jalen Hurts RB Bijan Robinson RB Joe Mixon WR Marquez Valdes-Scantling WR Deebo Samuel WR Brandin Cooks TE George Kittle FLEX Jordan Addison BN David Njoku BN Kirk Cousins BN Samaje Perine BN Allen Lazard BN Rondale Moore BN Curtis Samuel BN Leonard Fournette BN Cordarrelle Patterson BN Jayden Reed BN Zach Ertz BN Tank Dell BN Trishton Jackson,,Tyler Lockett,WR,8.33%,0
7,3865984693,IntheKlutch,1140,2,QB Josh Allen RB Jerick McKinnon RB Christian McCaffrey WR DK Metcalf WR Drake London WR Courtland Sutton TE Dallas Goedert FLEX Najee Harris BN James Conner BN Odell Beckham Jr. BN Greg Dulcich BN Donovan Peoples-Jones BN Kendre Miller BN Jaylen Warren BN Matthew Stafford BN Hayden Hurst BN Desmond Ridder BN Robert Woods BN Greg Dortch BN Latavius Murray,,Gabe Davis,WR,8.33%,0
8,3866000564,monsterinside,1080,1,QB Justin Fields RB Cam Akers RB Alvin Kamara WR Kadarius Toney WR Cooper Kupp WR A.J. Brown TE Evan Engram FLEX DJ Moore BN Alexander Mattison BN Elijah Moore BN Jamaal Williams BN Russell Wilson BN Cole Kmet BN Bryce Young BN Kareem Hunt BN Mecole Hardman Jr. BN Chase Claypool BN Deuce Vaughn BN Chris Evans BN Puka Nacua,,Zach Charbonnet,BN,8.33%,0
9,3865984723,markrabin1,1200,0,QB Tua Tagovailoa RB Breece Hall RB Travis Etienne Jr. WR Tyreek Hill WR DeVonta Smith WR Tee Higgins TE Dalton Schultz FLEX Dameon Pierce BN Marquise Brown BN Quentin Johnston BN Rashod Bateman BN Elijah Mitchell BN Roschon Johnson BN C.J. Stroud BN Rashid Shaheed BN Khalil Shakir BN Irv Smith Jr. BN Brock Purdy BN Isaiah Likely BN Michael Wilson,,Zay Flowers,FLEX,8.33%,0
9,3866000415,spouje02,1200,0,QB Daniel Jones RB Aaron Jones RB Javonte Williams WR Ja'Marr Chase WR Jaylen Waddle WR Chris Olave TE Darren Waller FLEX Jaxon Smith-Njigba BN Michael Thomas BN Geno Smith BN Derek Carr BN Raheem Mostert BN Tyler Higbee BN Isaiah Hodgins BN Tyquan Thornton BN Gus Edwards BN Luke Musgrave BN Zamir White BN Deon Jackson BN Calvin Austin III,,Anthony Richardson,BN,8.33%,0
