Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3868951002,Redhawk001,960,32.54,QB Patrick Mahomes RB Miles Sanders RB Dameon Pierce WR Josh Reynolds WR Drake London WR Keenan Allen TE Travis Kelce FLEX Terry McLaurin BN Brandin Cooks BN Damien Harris BN Brian Robinson Jr. BN Tyler Allgeier BN Romeo Doubs BN C.J. Stroud BN Nico Collins BN Hunter Renfrow BN Isaiah Hodgins BN Leonard Fournette BN Hayden Hurst BN Gus Edwards,,Bijan Robinson,RB,8.33%,0
2,3868958515,theturdmonger,1020,22.3,QB Trevor Lawrence RB David Montgomery RB Nick Chubb WR A.J. Brown WR Amari Cooper WR DJ Moore TE Sam LaPorta FLEX T.J. Hockenson BN Dalvin Cook BN Zach Charbonnet BN Jameson Williams BN Geno Smith BN Adam Thielen BN Roschon Johnson BN Alec Pierce BN Sam Howell BN Allen Robinson II BN Tank Dell BN Ty Chandler BN Adam Trautman,,Tony Pollard,RB,8.33%,0
3,3868958408,thebubbies,1140,19.1,QB Aaron Rodgers RB Jonathan Taylor RB Breece Hall WR Amon-Ra St. Brown WR Garrett Wilson WR Jaxon Smith-Njigba TE Kyle Pitts FLEX Rhamondre Stevenson BN Evan Engram BN Quentin Johnston BN Rashaad Penny BN Russell Wilson BN Greg Dulcich BN Bryce Young BN Kendre Miller BN Wan'Dale Robinson BN Tyquan Thornton BN Marvin Mims Jr. BN Mac Jones BN Trayveon Williams,,Deebo Samuel,WR,8.33%,0
4,3868958465,Kborchard,1080,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Austin Ekeler WR Jerry Jeudy WR Christian Watson WR Marquise Brown TE George Kittle FLEX Saquon Barkley BN Kirk Cousins BN Derek Carr BN Jordan Love BN Devin Singletary BN Rondale Moore BN Curtis Samuel BN Mike Gesicki BN Chuba Hubbard BN Robert Woods BN Luke Musgrave BN Logan Thomas BN Durham Smythe,,DeAndre Hopkins,WR,8.33%,0
5,3868942237,Polarb1,1140,11.6,QB Justin Herbert RB Derrick Henry RB James Conner WR Rashee Rice WR Ja'Marr Chase WR DK Metcalf TE Dalton Kincaid FLEX Christian Kirk BN Javonte Williams BN Odell Beckham Jr. BN Khalil Herbert BN JuJu Smith-Schuster BN Donovan Peoples-Jones BN DJ Chark Jr. BN Michael Mayer BN Jimmy Garoppolo BN Cordarrelle Patterson BN Zamir White BN Cade Otton BN Chris Evans,,George Pickens,WR,8.33%,0
6,3868951016,markschrimper,1080,11.4,QB Jalen Hurts RB Isiah Pacheco RB Jerick McKinnon WR DeVonta Smith WR Michael Pittman Jr. WR Brandon Aiyuk TE David Njoku FLEX Christian McCaffrey BN Aaron Jones BN Rachaad White BN Jakobi Meyers BN Allen Lazard BN Jalin Hyatt BN Taysom Hill BN Juwan Johnson BN Kenny Pickett BN Noah Fant BN Ryan Tannehill BN Calvin Austin III BN Michael Wilson,,Gabe Davis,FLEX,8.33%,0
7,3868958416,kingjames2011,1020,9.3,QB Dak Prescott RB Josh Jacobs RB Travis Etienne Jr. WR Justin Watson WR Marvin Jones Jr. WR Kadarius Toney TE Dallas Goedert FLEX CeeDee Lamb BN Chris Olave BN Tyler Lockett BN Diontae Johnson BN AJ Dillon BN Elijah Mitchell BN Zay Jones BN Khalil Shakir BN Irv Smith Jr. BN Brock Purdy BN Parris Campbell BN Deuce Vaughn BN Myles Gaskin,,Daniel Jones,BN,8.33%,0
8,3868951073,joeberinger,1080,8,QB Deshaun Watson RB Jahmyr Gibbs RB Najee Harris WR Stefon Diggs WR Davante Adams WR Chris Godwin TE Dalton Schultz FLEX Mike Evans BN Treylon Burks BN Joe Mixon BN Jordan Addison BN Kyler Murray BN De'Von Achane BN Cole Kmet BN Dawson Knox BN Trey Lance BN Michael Gallup BN Kareem Hunt BN Desmond Ridder BN Deon Jackson,,Jahan Dotson,BN,8.33%,0
9,3868942255,ilir781,1140,6.8,QB Josh Allen RB Cam Akers RB Alvin Kamara WR Marquez Valdes-Scantling WR Justin Jefferson WR Michael Thomas TE Mark Andrews FLEX Alexander Mattison BN Justin Fields BN Elijah Moore BN Tyler Boyd BN K.J. Osborn BN D'Onta Foreman BN Tyler Higbee BN Trey McBride BN Mecole Hardman Jr. BN Van Jefferson BN Baker Mayfield BN Jerome Ford BN DeVante Parker,,Anthony Richardson,QB,8.33%,0
10,3868934646,Jberry1212,1080,3.2,QB Daniel Jones RB Bijan Robinson RB Tony Pollard WR Richie James Jr. WR Justyn Ross WR Deebo Samuel TE Chig Okonkwo FLEX DeAndre Hopkins BN George Pickens BN Gabe Davis BN Jahan Dotson BN Anthony Richardson BN Antonio Gibson BN Raheem Mostert BN Gerald Everett BN Joshua Palmer BN Tank Bigsby BN Chase Brown BN Jayden Reed BN Rico Dowdle,,Antonio Gibson,BN,8.33%,0
