Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3873901823,goatfaced,900,46.520004,QB Jared Goff RB David Montgomery RB Tony Pollard WR Amon-Ra St. Brown WR Tyler Lockett WR Gabe Davis TE Cole Kmet FLEX Rhamondre Stevenson BN Justin Fields BN Courtland Sutton BN Rashod Bateman BN Kyler Murray BN Darnell Mooney BN Tyler Higbee BN Mike Gesicki BN Kareem Hunt BN Isaiah Hodgins BN Leonard Fournette BN Gus Edwards BN Darius Slayton,,Tyreek Hill,WR,8.33%,0
2,3873875946,jakehogen,960,32.840004,QB Patrick Mahomes RB Jahmyr Gibbs RB Clyde Edwards-Helaire WR Skyy Moore WR Tyreek Hill WR Christian Watson TE Evan Engram FLEX Brandon Aiyuk BN Rachaad White BN Jahan Dotson BN AJ Dillon BN Jamaal Williams BN K.J. Osborn BN DJ Chark Jr. BN Ezekiel Elliott BN Sam Howell BN Tyler Conklin BN Parris Campbell BN Evan Hull BN Calvin Austin III,,Patrick Mahomes,QB,8.33%,20.54
3,3873883645,DeepSeaMike,1080,23.6,QB Dak Prescott RB Saquon Barkley RB Dameon Pierce WR Josh Reynolds WR Rashee Rice WR CeeDee Lamb TE Jake Ferguson FLEX Keenan Allen BN Joe Mixon BN Diontae Johnson BN Brandin Cooks BN Zach Charbonnet BN Jordan Love BN Romeo Doubs BN Rashid Shaheed BN Devin Singletary BN Joshua Palmer BN Luke Musgrave BN Ty Chandler BN Cole Turner,,Jahmyr Gibbs,RB,8.33%,8
4,3873901539,abbo32,1020,17.3,QB Tua Tagovailoa RB Derrick Henry RB Najee Harris WR Marquez Valdes-Scantling WR Justyn Ross WR Justin Jefferson TE Sam LaPorta FLEX DeVonta Smith BN Aaron Jones BN Mike Evans BN Alvin Kamara BN Khalil Herbert BN Dalton Schultz BN Jalin Hyatt BN Roschon Johnson BN Michael Mayer BN Jimmy Garoppolo BN Khalil Shakir BN Brock Purdy BN Mack Hollins,,Christian Watson,WR,8.33%,0
5,3873901818,darobal,1140,9.4,QB Trevor Lawrence RB Isiah Pacheco RB Christian McCaffrey WR Jaylen Waddle WR Tee Higgins WR Jerry Jeudy TE Greg Dulcich FLEX Breece Hall BN Jaxon Smith-Njigba BN Allen Lazard BN De'Von Achane BN Antonio Gibson BN Adam Thielen BN Taysom Hill BN Matthew Stafford BN Josh Downs BN Hayden Hurst BN Mecole Hardman Jr. BN Cordarrelle Patterson BN Robert Woods,,Brandon Aiyuk,WR,8.33%,0
6,3873876025,narendra22,1020,3.4,QB Jalen Hurts RB Dalvin Cook RB James Conner WR Marvin Jones Jr. WR Richie James Jr. WR Deebo Samuel TE Travis Kelce FLEX Christian Kirk BN Terry McLaurin BN Dallas Goedert BN Odell Beckham Jr. BN Geno Smith BN Raheem Mostert BN Donovan Peoples-Jones BN Kenneth Gainwell BN Tank Bigsby BN Zach Ertz BN Deuce Vaughn BN DeVante Parker BN Deon Jackson,,Rachaad White,RB,8.33%,0
7,3873901434,SReiser27,1140,2,QB Joe Burrow RB Jerick McKinnon RB Josh Jacobs WR Ja'Marr Chase WR Calvin Ridley WR DJ Moore TE Trey McBride FLEX George Pickens BN Quentin Johnston BN Alexander Mattison BN Brian Robinson Jr. BN Elijah Mitchell BN Nico Collins BN Jonathan Mingo BN Kenny Pickett BN Isaiah Likely BN Jayden Reed BN Noah Fant BN Hunter Henry BN Chris Evans,,Evan Engram,TE,8.33%,0
8,3873876046,RecklessRell,1140,1,QB Josh Allen RB Jonathan Taylor RB J.K. Dobbins WR Kadarius Toney WR Stefon Diggs WR Michael Pittman Jr. TE T.J. Hockenson FLEX D'Andre Swift BN Damien Harris BN JuJu Smith-Schuster BN Anthony Richardson BN Dawson Knox BN D'Onta Foreman BN Dalton Kincaid BN C.J. Stroud BN Michael Gallup BN Chase Brown BN John Metchie III BN Mac Jones BN Justin Shorter,,Jahan Dotson,FLEX,8.33%,0
9,3873876026,bosascf,1200,0,QB Lamar Jackson RB Kenneth Walker III RB Travis Etienne Jr. WR A.J. Brown WR Davante Adams WR Treylon Burks TE George Kittle FLEX Miles Sanders BN Jordan Addison BN Kirk Cousins BN Russell Wilson BN Zay Jones BN Kendre Miller BN Gerald Everett BN Curtis Samuel BN Irv Smith Jr. BN Chase Claypool BN Jerome Ford BN Ryan Tannehill BN Latavius Murray,,AJ Dillon,BN,8.33%,0
9,3873883455,ZTownClown,1200,0,QB Daniel Jones RB Cam Akers RB Javonte Williams WR Cooper Kupp WR Chris Olave WR DK Metcalf TE Darren Waller FLEX Chris Godwin BN Pat Freiermuth BN Rashaad Penny BN Derek Carr BN Alec Pierce BN Juwan Johnson BN Jaylen Warren BN Hunter Renfrow BN Van Jefferson BN Baker Mayfield BN Zamir White BN Joshua Kelley BN Trey Palmer,,Jamaal Williams,BN,8.33%,0
9,3873901424,dluca,1200,0,QB Justin Herbert RB Austin Ekeler RB James Cook WR Garrett Wilson WR Mike Williams WR Marquise Brown TE Mark Andrews FLEX Michael Thomas BN Aaron Rodgers BN Elijah Moore BN Tyler Allgeier BN Tyler Boyd BN Jeff Wilson Jr. BN Tyjae Spears BN Marvin Mims Jr. BN Tank Dell BN Kyren Williams BN Cade Otton BN Kendrick Bourne BN Michael Wilson,,Skyy Moore,BN,8.33%,0.4
