Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3882346846,Wizzy08,960,49,QB Justin Fields RB Isiah Pacheco RB Cam Akers WR Amon-Ra St. Brown WR Rashee Rice WR Garrett Wilson TE Sam LaPorta FLEX DJ Moore BN James Cook BN Alvin Kamara BN Aaron Rodgers BN Kyler Murray BN Chig Okonkwo BN Jalin Hyatt BN Allen Robinson II BN Luke Musgrave BN Darius Slayton BN Zamir White BN Chris Evans BN Deon Jackson,,Davante Adams,WR,8.33%,0
2,3882311595,IceDogDurocher,720,37.039997,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Jerick McKinnon WR Marquez Valdes-Scantling WR Marvin Jones Jr. WR Justyn Ross TE Travis Kelce FLEX Skyy Moore BN Tee Higgins BN Kenneth Walker III BN Joe Burrow BN James Conner BN Michael Thomas BN Rashaad Penny BN Damien Harris BN Tyler Boyd BN Donovan Peoples-Jones BN Michael Mayer BN Zack Moss BN Latavius Murray,,CeeDee Lamb,WR,8.33%,0
3,3882265535,augie.b,1140,14.02,QB Jared Goff RB Austin Ekeler RB Travis Etienne Jr. WR DeVonta Smith WR DK Metcalf WR Brandon Aiyuk TE David Njoku FLEX D'Andre Swift BN Chris Godwin BN Dak Prescott BN Kirk Cousins BN K.J. Osborn BN Roschon Johnson BN Taysom Hill BN DJ Chark Jr. BN Isaiah Hodgins BN Hayden Hurst BN John Metchie III BN Gus Edwards BN Cade Otton,,T.J. Hockenson,TE,8.33%,0
4,3882315378,Brockski,1140,13.4,QB Justin Herbert RB David Montgomery RB Bijan Robinson WR Deebo Samuel WR Brandin Cooks WR Allen Lazard TE Darren Waller FLEX Saquon Barkley BN Dameon Pierce BN Geno Smith BN Tyler Allgeier BN Romeo Doubs BN Nico Collins BN Hunter Renfrow BN Brock Purdy BN Tyler Conklin BN Tank Dell BN Evan Hull BN Ty Chandler BN Cole Turner,,DeAndre Hopkins,FLEX,8.33%,0
5,3882327826,TigerLV,1140,12,QB Josh Allen RB Christian McCaffrey RB Derrick Henry WR Josh Reynolds WR Jerry Jeudy WR Christian Kirk TE Dawson Knox FLEX Gabe Davis BN Jahan Dotson BN Quentin Johnston BN Jakobi Meyers BN Antonio Gibson BN Rashid Shaheed BN Gerald Everett BN Tank Bigsby BN Curtis Samuel BN Trey McBride BN Mecole Hardman Jr. BN Sam Howell BN Noah Fant,,Keenan Allen,WR,8.33%,0
6,3882313392,moose000017,1020,9,QB Tua Tagovailoa RB Jahmyr Gibbs RB Rachaad White WR Kadarius Toney WR Ja'Marr Chase WR Jaylen Waddle TE Kyle Pitts FLEX Christian Watson BN Diontae Johnson BN Jameson Williams BN AJ Dillon BN Jamaal Williams BN Jordan Love BN C.J. Stroud BN Devin Singletary BN Jayden Reed BN Desmond Ridder BN Robert Woods BN Durham Smythe BN Rico Dowdle,,Mike Evans,BN,8.33%,0
7,3882294184,FlyingLemurMan,1140,1.6,QB Jalen Hurts RB Josh Jacobs RB Aaron Jones WR Richie James Jr. WR Justin Jefferson WR George Pickens TE Dallas Goedert FLEX Pat Freiermuth BN Deshaun Watson BN Zay Flowers BN Brian Robinson Jr. BN JuJu Smith-Schuster BN Cole Kmet BN Michael Gallup BN Joshua Palmer BN Khalil Shakir BN Chase Claypool BN Van Jefferson BN DeVante Parker BN C.J. Uzomah,,Marquise Brown,BN,8.33%,0
8,3882070709,luschdaddy,1200,0,QB Derek Carr RB Alexander Mattison RB Elijah Mitchell WR Davante Adams WR CeeDee Lamb WR DeAndre Hopkins TE T.J. Hockenson FLEX Keenan Allen BN Mike Evans BN Marquise Brown BN Treylon Burks BN Evan Engram BN Dalton Schultz BN Trey Lance BN Jeff Wilson Jr. BN Kenneth Gainwell BN Jimmy Garoppolo BN Chuba Hubbard BN Mac Jones BN Joshua Kelley,,Treylon Burks,BN,8.33%,0
8,3882264692,DeepSeaMike,1200,0,QB Lamar Jackson RB Nick Chubb RB Dalvin Cook WR A.J. Brown WR Mike Williams WR Tyler Lockett TE Greg Dulcich FLEX J.K. Dobbins BN Courtland Sutton BN Odell Beckham Jr. BN Rashod Bateman BN Russell Wilson BN Ezekiel Elliott BN Kendre Miller BN Tyjae Spears BN Jake Ferguson BN Isaiah Likely BN Deuce Vaughn BN Kyren Williams BN Randall Cobb,,Evan Engram,BN,8.33%,0
8,3882312903,CraiginTexas,1200,0,QB Daniel Jones RB Najee Harris RB Joe Mixon WR Cooper Kupp WR Chris Olave WR Drake London TE George Kittle FLEX Jordan Addison BN Khalil Herbert BN Adam Thielen BN D'Onta Foreman BN Tyler Higbee BN Jaylen Warren BN Matthew Stafford BN Wan'Dale Robinson BN Kenny Pickett BN Mike Gesicki BN Chase Brown BN Parris Campbell BN Ryan Tannehill,,Alexander Mattison,RB,8.33%,0
