Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3871488776,DustinDye,900,29.34,QB Patrick Mahomes RB Jonathan Taylor RB Dameon Pierce WR Marquez Valdes-Scantling WR Justyn Ross WR Skyy Moore TE Travis Kelce FLEX Drake London BN Treylon Burks BN Joe Mixon BN Brandin Cooks BN Tyler Allgeier BN Anthony Richardson BN Tyjae Spears BN Nico Collins BN Hunter Renfrow BN Irv Smith Jr. BN Isaiah Likely BN Ryan Tannehill BN Chris Evans,,Bijan Robinson,RB,8.33%,0
2,3871473784,BlakesBombers07,960,25.22,QB Jared Goff RB Isiah Pacheco RB Josh Jacobs WR Marvin Jones Jr. WR Ja'Marr Chase WR Tee Higgins TE Dallas Goedert FLEX Aaron Jones BN Joe Burrow BN Evan Engram BN Javonte Williams BN Jameson Williams BN Darnell Mooney BN Zay Jones BN Joshua Palmer BN Curtis Samuel BN Mike Gesicki BN Sam Howell BN Gus Edwards BN DeVante Parker,,Nick Chubb,RB,8.33%,0
3,3871473795,BBrack93,960,23,QB Kirk Cousins RB Clyde Edwards-Helaire RB Saquon Barkley WR Amon-Ra St. Brown WR DJ Moore WR George Pickens TE Darren Waller FLEX Gabe Davis BN Michael Thomas BN Pat Freiermuth BN Odell Beckham Jr. BN Derek Carr BN Adam Thielen BN Greg Dulcich BN Raheem Mostert BN Wan'Dale Robinson BN Kareem Hunt BN Leonard Fournette BN Cordarrelle Patterson BN James Robinson,,Rhamondre Stevenson,FLEX,8.33%,0
4,3871467247,monsterkilla81,1140,13.4,QB Dak Prescott RB David Montgomery RB Travis Etienne Jr. WR Stefon Diggs WR Jaylen Waddle WR DK Metcalf TE T.J. Hockenson FLEX Dalvin Cook BN James Conner BN Geno Smith BN Allen Lazard BN K.J. Osborn BN DJ Chark Jr. BN Rondale Moore BN Jimmy Garoppolo BN Jake Ferguson BN Jerome Ford BN Zach Ertz BN Calvin Austin III BN Michael Wilson,,Deebo Samuel,WR,8.33%,0
5,3871473744,DeepSeaMike,1140,12,QB Justin Herbert RB Breece Hall RB J.K. Dobbins WR Josh Reynolds WR Justin Jefferson WR Calvin Ridley TE Gerald Everett FLEX Keenan Allen BN Jahan Dotson BN AJ Dillon BN Tyler Boyd BN Antonio Gibson BN Ezekiel Elliott BN Jaylen Warren BN Jonathan Mingo BN Mac Jones BN Noah Fant BN Hunter Henry BN Luke Musgrave BN Kendrick Bourne,,Miles Sanders,BN,8.33%,0
6,3871467185,dalokzoo,1140,11.6,QB Deshaun Watson RB Bijan Robinson RB Nick Chubb WR Rashee Rice WR Deebo Samuel WR Tyler Lockett TE David Njoku FLEX Rhamondre Stevenson BN Miles Sanders BN Diontae Johnson BN Rashod Bateman BN Aaron Rodgers BN Donovan Peoples-Jones BN Rashid Shaheed BN Kenny Pickett BN Mecole Hardman Jr. BN Tyler Conklin BN Israel Abanikanda BN Zamir White BN Ty Chandler,,Tyler Lockett,WR,8.33%,0
7,3871479604,JMan44,1140,8.9,QB Justin Fields RB Cam Akers RB James Cook WR A.J. Brown WR CeeDee Lamb WR Jerry Jeudy TE Sam LaPorta FLEX Kyle Pitts BN Zach Charbonnet BN Zay Flowers BN Damien Harris BN Alec Pierce BN C.J. Stroud BN Michael Gallup BN Tank Bigsby BN John Metchie III BN Desmond Ridder BN Tank Dell BN Darnell Washington BN Cooper Rush,,Deshaun Watson,QB,8.33%,0
8,3871473782,McFecal,1140,8,QB Jalen Hurts RB Jahmyr Gibbs RB Kenneth Walker III WR Tyreek Hill WR Christian Watson WR Chris Godwin TE Dawson Knox FLEX Alvin Kamara BN Daniel Jones BN Quentin Johnston BN JuJu Smith-Schuster BN Kyler Murray BN Elijah Mitchell BN De'Von Achane BN Chig Okonkwo BN Jalin Hyatt BN Chase Brown BN Parris Campbell BN Cade Otton BN Colt McCoy,,Diontae Johnson,WR,8.33%,0
9,3871479365,kbiggz,1140,2,QB Josh Allen RB Jerick McKinnon RB Christian McCaffrey WR Chris Olave WR Christian Kirk WR Jaxon Smith-Njigba TE Juwan Johnson FLEX Najee Harris BN Jordan Addison BN Khalil Herbert BN Elijah Moore BN Jordan Love BN Bryce Young BN Romeo Doubs BN Michael Mayer BN Hayden Hurst BN Marvin Mims Jr. BN Jayden Reed BN Chase Edmonds BN Latavius Murray,,David Njoku,TE,8.33%,0
10,3871479636,Dlajeune,1140,1.6,QB Russell Wilson RB Derrick Henry RB D'Andre Swift WR Richie James Jr. WR Cooper Kupp WR DeVonta Smith TE George Kittle FLEX DeAndre Hopkins BN Terry McLaurin BN Courtland Sutton BN Brian Robinson Jr. BN Samaje Perine BN Matthew Stafford BN Devin Singletary BN Isaiah Hodgins BN Trey McBride BN Chuba Hubbard BN Brock Purdy BN Darius Slayton BN Adam Trautman,,Rashod Bateman,BN,8.33%,0
