Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3887633625,Youngtitos,1020,37.020004,QB Jared Goff RB Clyde Edwards-Helaire RB Saquon Barkley WR Amon-Ra St. Brown WR Deebo Samuel WR Michael Pittman Jr. TE Kyle Pitts FLEX Aaron Jones BN Alexander Mattison BN Anthony Richardson BN Jakobi Meyers BN Dalton Schultz BN Jalin Hyatt BN Raheem Mostert BN Devin Singletary BN Joshua Palmer BN Cordarrelle Patterson BN Chase Claypool BN Noah Fant BN Mo Alie-Cox,,Saquon Barkley,RB,8.33%,0
2,3887633728,BEACHINIT22,960,23.74,QB Patrick Mahomes RB Austin Ekeler RB Miles Sanders WR Marvin Jones Jr. WR Kadarius Toney WR Skyy Moore TE Michael Mayer FLEX Amari Cooper BN DJ Moore BN Brandon Aiyuk BN Dak Prescott BN James Conner BN Ezekiel Elliott BN Tank Bigsby BN Hunter Renfrow BN Jake Ferguson BN Cade Otton BN Chase Edmonds BN Mack Hollins BN Matt Breida,,Amon-Ra St. Brown,WR,8.33%,19.1
3,3887633742,DeepSeaMike,1080,13.4,QB Aaron Rodgers RB David Montgomery RB Nick Chubb WR Garrett Wilson WR DK Metcalf WR Terry McLaurin TE Mark Andrews FLEX Tyler Lockett BN Jameson Williams BN Rashaad Penny BN Zay Flowers BN Damien Harris BN Geno Smith BN Tyler Allgeier BN Romeo Doubs BN Mac Jones BN Hunter Henry BN Trayveon Williams BN Rico Dowdle BN Demario Douglas,,Deebo Samuel,WR,8.33%,0
4,3887640717,propkiller,1140,11.6,QB Daniel Jones RB Bijan Robinson RB Tony Pollard WR Rashee Rice WR Mike Williams WR Treylon Burks TE Darren Waller FLEX J.K. Dobbins BN Diontae Johnson BN Michael Thomas BN Rashod Bateman BN Derek Carr BN Rashid Shaheed BN Jonathan Mingo BN Kenny Pickett BN Trey McBride BN Parris Campbell BN Deuce Vaughn BN Puka Nacua BN Latavius Murray,,Aaron Jones,RB,8.33%,0
5,3887649736,dweiden1,1080,11.4,QB Joe Burrow RB Isiah Pacheco RB Jerick McKinnon WR Tyreek Hill WR Davante Adams WR Tee Higgins TE George Kittle FLEX DeAndre Hopkins BN Rachaad White BN Javonte Williams BN Pat Freiermuth BN Zay Jones BN Roschon Johnson BN Kendre Miller BN Josh Downs BN Irv Smith Jr. BN Sam Howell BN Tank Dell BN DeVante Parker BN Tutu Atwell,,Kyle Pitts,TE,8.33%,0
6,3887633740,KillerV23,1080,10.5,QB Jalen Hurts RB Breece Hall RB Joe Mixon WR Richie James Jr. WR A.J. Brown WR Jordan Addison TE Sam LaPorta FLEX David Njoku BN Courtland Sutton BN James Cook BN Zach Charbonnet BN Quentin Johnston BN Alec Pierce BN Kenneth Gainwell BN Chuba Hubbard BN Brock Purdy BN Tyler Conklin BN Jauan Jennings BN Randall Cobb BN Michael Wilson,,Michael Pittman Jr.,WR,8.33%,0
7,3887649587,zchuk,1080,8,QB Tua Tagovailoa RB Jahmyr Gibbs RB Dalvin Cook WR Ja'Marr Chase WR Jaylen Waddle WR Drake London TE Evan Engram FLEX Christian Kirk BN Jahan Dotson BN Odell Beckham Jr. BN Cole Kmet BN Jordan Love BN Taysom Hill BN C.J. Stroud BN Nico Collins BN Jimmy Garoppolo BN Gus Edwards BN Zamir White BN Deon Jackson BN Craig Reynolds,,Alexander Mattison,FLEX,8.33%,0
8,3887656238,ScFtBall427,1080,6.8,QB Justin Fields RB Travis Etienne Jr. RB Dameon Pierce WR Marquez Valdes-Scantling WR Cooper Kupp WR CeeDee Lamb TE T.J. Hockenson FLEX Mike Evans BN AJ Dillon BN JuJu Smith-Schuster BN K.J. Osborn BN D'Onta Foreman BN Bryce Young BN Donovan Peoples-Jones BN Gerald Everett BN Michael Gallup BN Curtis Samuel BN Kareem Hunt BN Khalil Shakir BN Darius Slayton,,Jared Goff,BN,8.33%,14.02
9,3887633666,Yorkster22000,1140,1.6,QB Justin Herbert RB Christian McCaffrey RB Derrick Henry WR Justyn Ross WR Chris Olave WR George Pickens TE Dallas Goedert FLEX Cam Akers BN Brandin Cooks BN Russell Wilson BN Allen Lazard BN Antonio Gibson BN Greg Dulcich BN Tyjae Spears BN Rondale Moore BN Isaiah Hodgins BN Hayden Hurst BN Robert Woods BN Myles Gaskin BN Ronnie Bell,,Anthony Richardson,QB,8.33%,0
10,3887656478,mjerky32,1200,0,QB Trevor Lawrence RB Najee Harris RB Jamaal Williams WR Justin Jefferson WR DeVonta Smith WR Calvin Ridley TE Chig Okonkwo FLEX Jerry Jeudy BN Jaxon Smith-Njigba BN Deshaun Watson BN Kirk Cousins BN Elijah Moore BN De'Von Achane BN Juwan Johnson BN Jerome Ford BN Luke Musgrave BN Kyren Williams BN Kendrick Bourne BN Zack Moss BN Justice Hill,,Jakobi Meyers,BN,8.33%,0
10,3887640886,hasgoblue,1140,0,QB Josh Allen RB Kenneth Walker III RB Rhamondre Stevenson WR Stefon Diggs WR Keenan Allen WR Marquise Brown TE Dawson Knox FLEX Gabe Davis BN Alvin Kamara BN Samaje Perine BN Tyler Boyd BN Darnell Mooney BN Dalton Kincaid BN Tyler Higbee BN Matthew Stafford BN Leonard Fournette BN Mecole Hardman Jr. BN Van Jefferson BN Allen Robinson II BN Joshua Kelley,,Dalton Schultz,BN,8.33%,0
10,3887649672,sky155,1140,0,QB Lamar Jackson RB Jonathan Taylor RB Josh Jacobs WR Christian Watson WR Chris Godwin WR Adam Thielen TE Travis Kelce FLEX D'Andre Swift BN Khalil Herbert BN Brian Robinson Jr. BN Kyler Murray BN Elijah Mitchell BN Jeff Wilson Jr. BN DJ Chark Jr. BN Jaylen Warren BN Marvin Mims Jr. BN Isaiah Likely BN Jayden Reed BN Evan Hull BN Ty Chandler,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Raheem Mostert,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Joshua Palmer,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Chase Claypool,BN,8.33%,0
,,,,,,,Noah Fant,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Mo Alie-Cox,BN,8.33%,0
,,,,,,,Christian McCaffrey,RB,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Justin Herbert,QB,8.33%,0
,,,,,,,Dallas Goedert,TE,8.33%,0
,,,,,,,George Pickens,WR,8.33%,0
,,,,,,,Cam Akers,FLEX,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,Russell Wilson,BN,8.33%,0
,,,,,,,Allen Lazard,BN,8.33%,0
,,,,,,,Antonio Gibson,BN,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Tyjae Spears,BN,8.33%,0
,,,,,,,Rondale Moore,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,Myles Gaskin,BN,8.33%,0
,,,,,,,Ronnie Bell,BN,8.33%,0
,,,,,,,Austin Ekeler,RB,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Amari Cooper,WR,8.33%,0
,,,,,,,DJ Moore,WR,8.33%,0
,,,,,,,Miles Sanders,BN,8.33%,0
,,,,,,,Brandon Aiyuk,WR,8.33%,0
,,,,,,,Dak Prescott,BN,8.33%,0
,,,,,,,Kadarius Toney,BN,8.33%,1
,,,,,,,James Conner,RB,8.33%,0
,,,,,,,Skyy Moore,FLEX,8.33%,0.4
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
