Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3865502081,marc707,900,38.94,QB Patrick Mahomes RB Breece Hall RB Rachaad White WR Rashee Rice WR Marquez Valdes-Scantling WR DeAndre Hopkins TE Travis Kelce FLEX Keenan Allen BN Chris Godwin BN James Conner BN Zach Charbonnet BN Michael Thomas BN D'Onta Foreman BN Tank Bigsby BN Kareem Hunt BN Sam Howell BN Isaiah Likely BN Allen Robinson II BN Tank Dell BN Zamir White,,Tyreek Hill,WR,8.33%,0
2,3865476059,croll103,900,37.52,QB Jared Goff RB Nick Chubb RB D'Andre Swift WR Amon-Ra St. Brown WR Marvin Jones Jr. WR Justyn Ross TE Mark Andrews FLEX Kadarius Toney BN Justin Fields BN Brandon Aiyuk BN Dallas Goedert BN Rashod Bateman BN Khalil Herbert BN Cole Kmet BN Donovan Peoples-Jones BN Rondale Moore BN Chase Brown BN Khalil Shakir BN Chase Claypool BN Ty Chandler,,Chris Olave,WR,8.33%,0
3,3865494555,DeepSeaMike,1140,13.4,QB Josh Allen RB David Montgomery RB Aaron Jones WR Cooper Kupp WR Davante Adams WR Tyler Lockett TE Dalton Kincaid FLEX Joe Mixon BN Courtland Sutton BN Alvin Kamara BN Allen Lazard BN Jeff Wilson Jr. BN Tyler Higbee BN Jaylen Warren BN Matthew Stafford BN Jimmy Garoppolo BN Van Jefferson BN Noah Fant BN Parris Campbell BN Puka Nacua,,Josh Jacobs,RB,8.33%,0
4,3865484775,bridigidigi,1140,9.4,QB Joe Burrow RB Isiah Pacheco RB Kenneth Walker III WR Ja'Marr Chase WR Jaylen Waddle WR DK Metcalf TE Trey McBride FLEX J.K. Dobbins BN Cam Akers BN JuJu Smith-Schuster BN Anthony Richardson BN Tyler Boyd BN K.J. Osborn BN Darnell Mooney BN Curtis Samuel BN Mecole Hardman Jr. BN Brock Purdy BN Tyler Conklin BN Cade Otton BN Joshua Kelley,,Najee Harris,RB,8.33%,0
5,3865502076,jarmstr8,1140,8.9,QB Trevor Lawrence RB Jonathan Taylor RB Derrick Henry WR CeeDee Lamb WR Jerry Jeudy WR Diontae Johnson TE Sam LaPorta FLEX Miles Sanders BN Dak Prescott BN Brandin Cooks BN Jamaal Williams BN Zay Jones BN Juwan Johnson BN Rashid Shaheed BN Joshua Palmer BN Josh Downs BN Jake Ferguson BN Baker Mayfield BN Darius Slayton BN Latavius Murray,,Christian Kirk,WR,8.33%,0
6,3865476105,yquest001,1020,8.4,QB Kirk Cousins RB Jahmyr Gibbs RB Samaje Perine WR Skyy Moore WR Justin Jefferson WR DeVonta Smith TE Pat Freiermuth FLEX Christian Watson BN Terry McLaurin BN Michael Pittman Jr. BN Jordan Addison BN Chig Okonkwo BN Bryce Young BN Kenneth Gainwell BN Michael Gallup BN Jonathan Mingo BN Mike Gesicki BN Leonard Fournette BN Hayden Hurst BN Cordarrelle Patterson,,Dalvin Cook,BN,8.33%,0
7,3865484771,hilllezedric,1140,3.9,QB Jalen Hurts RB Clyde Edwards-Helaire RB Christian McCaffrey WR Calvin Ridley WR Mike Evans WR Odell Beckham Jr. TE George Kittle FLEX De'Von Achane BN Tua Tagovailoa BN Aaron Rodgers BN Dawson Knox BN Raheem Mostert BN Taysom Hill BN Trey Lance BN Ezekiel Elliott BN Devin Singletary BN Hunter Renfrow BN Durham Smythe BN KaVontae Turpin BN Cedrick Wilson Jr.,,Kyle Pitts,TE,8.33%,0
8,3865502079,cln2013,1140,2,QB Russell Wilson RB Jerick McKinnon RB Austin Ekeler WR A.J. Brown WR Tee Higgins WR Deebo Samuel TE T.J. Hockenson FLEX Marquise Brown BN Treylon Burks BN Quentin Johnston BN Alexander Mattison BN Brian Robinson Jr. BN Kyler Murray BN Dalton Schultz BN Greg Dulcich BN Tyjae Spears BN Jerome Ford BN Ryan Tannehill BN Marquez Callaway BN Michael Wilson,,Jaxon Smith-Njigba,FLEX,8.33%,0
9,3865501929,dachary1,1080,1.6,QB Deshaun Watson RB Bijan Robinson RB Travis Etienne Jr. WR Richie James Jr. WR Stefon Diggs WR Amari Cooper TE Darren Waller FLEX Dameon Pierce BN Jahan Dotson BN David Njoku BN Jameson Williams BN Damien Harris BN Geno Smith BN Jakobi Meyers BN Kendre Miller BN Isaiah Hodgins BN Tyquan Thornton BN John Metchie III BN DeVante Parker BN Chris Evans,,Daniel Jones,QB,8.33%,0
10,3865476043,A.Alarcon0519,1200,0,QB Daniel Jones RB Josh Jacobs RB Najee Harris WR Tyreek Hill WR Chris Olave WR Christian Kirk TE Kyle Pitts FLEX Dalvin Cook BN Jaxon Smith-Njigba BN Rashaad Penny BN Tyler Allgeier BN Derek Carr BN Adam Thielen BN Jalin Hyatt BN C.J. Stroud BN Michael Mayer BN Gerald Everett BN Robert Woods BN Deuce Vaughn BN Calvin Austin III,,Rashaad Penny,BN,8.33%,0
