Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3869479693,Katie22dmc,1020,36.74,QB Patrick Mahomes RB Isiah Pacheco RB J.K. Dobbins WR Marquez Valdes-Scantling WR Ja'Marr Chase WR DeVonta Smith TE Darren Waller FLEX D'Andre Swift BN Joe Burrow BN Evan Engram BN Zach Charbonnet BN JuJu Smith-Schuster BN Greg Dulcich BN Raheem Mostert BN Tyjae Spears BN Mac Jones BN Robert Woods BN Tank Dell BN DeVante Parker BN Mack Hollins,,Christian McCaffrey,RB,8.33%,0
2,3869472415,Bullykillerz,1080,19.1,QB Trevor Lawrence RB Rhamondre Stevenson RB Travis Etienne Jr. WR Amon-Ra St. Brown WR A.J. Brown WR Brandin Cooks TE Kyle Pitts FLEX David Njoku BN James Cook BN Brian Robinson Jr. BN Allen Lazard BN Derek Carr BN Adam Thielen BN C.J. Stroud BN Kenneth Gainwell BN Curtis Samuel BN Jimmy Garoppolo BN Kareem Hunt BN Trey McBride BN Michael Wilson,,Tee Higgins,WR,8.33%,0
3,3869472409,moneygi,1020,18.9,QB Justin Herbert RB Jahmyr Gibbs RB Jerick McKinnon WR Jaylen Waddle WR Christian Kirk WR Jaxon Smith-Njigba TE Sam LaPorta FLEX Austin Ekeler BN Quentin Johnston BN Zay Flowers BN D'Onta Foreman BN Jordan Love BN Dalton Kincaid BN Rashid Shaheed BN Jonathan Mingo BN Joshua Palmer BN Mike Gesicki BN Irv Smith Jr. BN Chase Claypool BN Jerome Ford,,Lamar Jackson,QB,8.33%,0
4,3869479857,Mortimer11,1020,15,QB Dak Prescott RB David Montgomery RB Saquon Barkley WR Justyn Ross WR Deebo Samuel WR Christian Watson TE Travis Kelce FLEX Brandon Aiyuk BN Treylon Burks BN Gabe Davis BN Jahan Dotson BN Tyler Allgeier BN Antonio Gibson BN Michael Mayer BN Michael Gallup BN Tank Bigsby BN Sam Howell BN Deuce Vaughn BN Ryan Tannehill BN Chris Evans,,Najee Harris,RB,8.33%,0
5,3869455094,BrettJarboe,1020,14.42,QB Jared Goff RB Aaron Jones RB Dameon Pierce WR Skyy Moore WR Justin Jefferson WR Chris Olave TE T.J. Hockenson FLEX Keenan Allen BN Deshaun Watson BN Cam Akers BN Jameson Williams BN Jamaal Williams BN Jalin Hyatt BN Roschon Johnson BN Tyler Higbee BN Kendre Miller BN Tyquan Thornton BN Chuba Hubbard BN Desmond Ridder BN A.T. Perry,,Mike Evans,WR,8.33%,0
6,3869472398,DeepSeaMike,1140,11.6,QB Daniel Jones RB Derrick Henry RB Joe Mixon WR Rashee Rice WR Tyreek Hill WR Calvin Ridley TE Juwan Johnson FLEX DeAndre Hopkins BN Chris Godwin BN Javonte Williams BN Courtland Sutton BN Rashaad Penny BN AJ Dillon BN Russell Wilson BN Isaiah Hodgins BN Isaiah Likely BN Parris Campbell BN Deon Jackson BN Durham Smythe BN Adam Trautman,,Michael Thomas,WR,8.33%,0
7,3869462642,byaker08,1140,3.9,QB Aaron Rodgers RB Clyde Edwards-Helaire RB Jonathan Taylor WR Cooper Kupp WR Garrett Wilson WR Jerry Jeudy TE Dalton Schultz FLEX Breece Hall BN Tyler Lockett BN Rachaad White BN Odell Beckham Jr. BN Elijah Moore BN Kyler Murray BN Cole Kmet BN Darnell Mooney BN Chig Okonkwo BN Trey Lance BN Gus Edwards BN Baker Mayfield BN Zamir White,,K.J. Osborn,BN,8.33%,0
8,3869455088,bigapplebagels,1140,1.8,QB Josh Allen RB Dalvin Cook RB James Conner WR Marvin Jones Jr. WR Terry McLaurin WR George Pickens TE Mark Andrews FLEX Dallas Goedert BN Jalen Hurts BN Tyler Boyd BN Donovan Peoples-Jones BN Romeo Doubs BN Ezekiel Elliott BN Rondale Moore BN Kenny Pickett BN John Metchie III BN Hunter Henry BN Chase Edmonds BN Robert Tonyan BN Latavius Murray,,Dawson Knox,FLEX,8.33%,0
9,3869455083,corb30,1140,1.6,QB Justin Fields RB Alvin Kamara RB Khalil Herbert WR Richie James Jr. WR Stefon Diggs WR Davante Adams TE Jake Ferguson FLEX DK Metcalf BN Drake London BN Rashod Bateman BN Alexander Mattison BN Anthony Richardson BN Jakobi Meyers BN Zay Jones BN Alec Pierce BN Jeff Wilson Jr. BN Jaylen Warren BN Hayden Hurst BN Jelani Woods BN Aidan O'Connell,,Bryce Young,BN,8.33%,0
10,3869479925,Golf_Addict22,1140,1,QB Tua Tagovailoa RB Nick Chubb RB Tony Pollard WR Kadarius Toney WR DJ Moore WR Mike Williams TE George Kittle FLEX Miles Sanders BN Michael Pittman Jr. BN Damien Harris BN De'Von Achane BN Taysom Hill BN Nico Collins BN Hunter Renfrow BN Mecole Hardman Jr. BN Cordarrelle Patterson BN Brock Purdy BN Tyler Conklin BN Van Jefferson BN Ty Chandler,,DJ Chark Jr.,BN,8.33%,0
