Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3867115970,skelton51,1020,30.34,QB Patrick Mahomes RB Isiah Pacheco RB Austin Ekeler WR Skyy Moore WR Gabe Davis WR Rashod Bateman TE Irv Smith Jr. FLEX Alexander Mattison BN Josh Allen BN Joe Burrow BN Tyler Boyd BN K.J. Osborn BN Raheem Mostert BN Rondale Moore BN Khalil Shakir BN Noah Fant BN Corey Davis BN Luke Musgrave BN Cade Otton BN Cole Turner,,Stefon Diggs,WR,8.33%,0
2,3867139110,honeybadger55555,960,25.300001,QB Russell Wilson RB Jahmyr Gibbs RB Christian McCaffrey WR Marquez Valdes-Scantling WR Justyn Ross WR DK Metcalf TE Sam LaPorta FLEX DeAndre Hopkins BN Christian Kirk BN Kyle Pitts BN Cam Akers BN Courtland Sutton BN Quentin Johnston BN Elijah Mitchell BN Jeff Wilson Jr. BN Matthew Stafford BN Cordarrelle Patterson BN Desmond Ridder BN Melvin Gordon III BN A.T. Perry,,Tony Pollard,RB,8.33%,0
3,3867132916,dragnfire1974,1140,19.1,QB Dak Prescott RB Damien Harris RB Samaje Perine WR Amon-Ra St. Brown WR Davante Adams WR Deebo Samuel TE T.J. Hockenson FLEX Chris Godwin BN Tua Tagovailoa BN Evan Engram BN JuJu Smith-Schuster BN Tyler Allgeier BN Roschon Johnson BN Kendre Miller BN Devin Singletary BN Curtis Samuel BN Jimmy Garoppolo BN Chase Claypool BN Albert Okwuegbunam BN Ke'Shawn Vaughn,,Josh Jacobs,RB,8.33%,0
4,3867132814,rebdawg,1080,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Bijan Robinson WR Amari Cooper WR Allen Lazard WR Jonathan Mingo TE George Kittle FLEX Nick Chubb BN Travis Etienne Jr. BN Daniel Jones BN David Njoku BN James Cook BN Brian Robinson Jr. BN Kyler Murray BN Taysom Hill BN Tyler Higbee BN Mecole Hardman Jr. BN Allen Robinson II BN Deuce Vaughn BN Evan Hull,,Kenneth Walker III,BN,8.33%,0
5,3867115876,ak05lp,1080,13.4,QB Lamar Jackson RB David Montgomery RB James Conner WR Jaylen Waddle WR Mike Williams WR Brandon Aiyuk TE Travis Kelce FLEX Mike Evans BN Odell Beckham Jr. BN Antonio Gibson BN Darnell Mooney BN D'Onta Foreman BN Donovan Peoples-Jones BN Dalton Kincaid BN C.J. Stroud BN Kenneth Gainwell BN John Metchie III BN Brock Purdy BN Jerome Ford BN Nelson Agholor,,Justin Herbert,QB,8.33%,0
6,3867139267,johnryan20,1080,12,QB Deshaun Watson RB Jonathan Taylor RB Saquon Barkley WR Josh Reynolds WR A.J. Brown WR Drake London TE Mark Andrews FLEX Miles Sanders BN George Pickens BN Rachaad White BN Zach Charbonnet BN Jameson Williams BN Jakobi Meyers BN Bryce Young BN DJ Chark Jr. BN Kenny Pickett BN Hayden Hurst BN Darius Slayton BN DeVante Parker BN Michael Wilson,,Michael Pittman Jr.,WR,8.33%,0
7,3867115964,DeepSeaMike,1140,11.6,QB Jalen Hurts RB Aaron Jones RB D'Andre Swift WR Rashee Rice WR Ja'Marr Chase WR DeVonta Smith TE Dallas Goedert FLEX Terry McLaurin BN Brandin Cooks BN Elijah Moore BN Jamaal Williams BN Ezekiel Elliott BN Jaylen Warren BN Sam Howell BN Isaiah Likely BN Parris Campbell BN Ryan Tannehill BN Hunter Henry BN Puka Nacua BN Ty Chandler,,Treylon Burks,BN,8.33%,0
8,3867122662,Swagloff,1020,4.8,QB Trevor Lawrence RB Jerick McKinnon RB Najee Harris WR Marvin Jones Jr. WR Kadarius Toney WR Tyreek Hill TE Dawson Knox FLEX Calvin Ridley BN Keenan Allen BN Dalvin Cook BN Tyler Lockett BN Kirk Cousins BN Alvin Kamara BN Greg Dulcich BN Michael Gallup BN Mike Gesicki BN Hunter Renfrow BN Tyler Conklin BN Zamir White BN Sam Darnold,,Joe Mixon,FLEX,8.33%,0
9,3867132839,ebeimfohr,1140,1.6,QB Geno Smith RB Breece Hall RB J.K. Dobbins WR Richie James Jr. WR Justin Jefferson WR Chris Olave TE Dalton Schultz FLEX Tee Higgins BN Christian Watson BN Marquise Brown BN Javonte Williams BN De'Von Achane BN Adam Thielen BN Jordan Love BN Romeo Doubs BN Tyjae Spears BN Jake Ferguson BN Chuba Hubbard BN Calvin Austin III BN Adam Trautman,,Jordan Addison,WR,8.33%,0
10,3867115281,SNocerini,1200,0,QB Justin Herbert RB Tony Pollard RB Josh Jacobs WR Stefon Diggs WR Michael Pittman Jr. WR Treylon Burks TE Michael Mayer FLEX Kenneth Walker III BN Joe Mixon BN Jordan Addison BN Rashaad Penny BN Nico Collins BN Gerald Everett BN Joshua Palmer BN Isaiah Hodgins BN Trey McBride BN Jayden Reed BN Van Jefferson BN Mac Jones BN Zach Ertz,,Rashaad Penny,BN,8.33%,0
