Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3889839962,juicyjjuicy,960,32.84,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Breece Hall WR Marquez Valdes-Scantling WR Justyn Ross WR Tyreek Hill TE George Kittle FLEX Kenneth Walker III BN Deebo Samuel BN Evan Engram BN Brandin Cooks BN Odell Beckham Jr. BN Damien Harris BN Samaje Perine BN Derek Carr BN Jalin Hyatt BN Kenneth Gainwell BN John Metchie III BN DeVante Parker BN Randall Cobb,,Christian McCaffrey,RB,8.33%,0
2,3889830944,Jbell91,960,26.62,QB Jared Goff RB Christian McCaffrey RB Jonathan Taylor WR Rashee Rice WR Kadarius Toney WR Jaylen Waddle TE David Njoku FLEX DeVonta Smith BN Joe Burrow BN D'Andre Swift BN Cam Akers BN Marquise Brown BN Jameson Williams BN Kyler Murray BN D'Onta Foreman BN Trey Lance BN Devin Singletary BN Michael Gallup BN Hayden Hurst BN Isaiah Likely,,Jonathan Taylor,RB,8.33%,0
3,3889849406,Hydog1987,1140,19.1,QB Justin Fields RB Tony Pollard RB Rachaad White WR Amon-Ra St. Brown WR Amari Cooper WR Jerry Jeudy TE Dalton Kincaid FLEX Khalil Herbert BN Alexander Mattison BN Elijah Moore BN Russell Wilson BN Adam Thielen BN Bryce Young BN Juwan Johnson BN Tyjae Spears BN Chase Brown BN Luke Musgrave BN Tutu Atwell BN Trey Palmer BN Michael Wilson,,Jaylen Waddle,WR,8.33%,0
4,3889857894,LionHeath85,1020,15.5,QB Justin Herbert RB Isiah Pacheco RB Joe Mixon WR Justin Jefferson WR Tee Higgins WR Mike Williams TE Noah Gray FLEX James Conner BN Daniel Jones BN Quentin Johnston BN Jamaal Williams BN Jakobi Meyers BN Allen Lazard BN Cole Kmet BN Wan'Dale Robinson BN Kareem Hunt BN Parris Campbell BN Logan Thomas BN Kendrick Bourne BN Zack Moss,,DeVonta Smith,WR,8.33%,0
5,3889830958,Banjo_Charlie,1080,15.2,QB Tua Tagovailoa RB David Montgomery RB Saquon Barkley WR Marvin Jones Jr. WR Garrett Wilson WR DJ Moore TE Dalton Schultz FLEX Najee Harris BN Jordan Addison BN Alvin Kamara BN Aaron Rodgers BN Greg Dulcich BN Taysom Hill BN Ezekiel Elliott BN Van Jefferson BN Jerome Ford BN Tank Dell BN Sterling Shepard BN Laviska Shenault Jr. BN Aidan O'Connell,,Joe Burrow,QB,8.33%,0
6,3889849378,jleibow19,1020,9.6,QB Deshaun Watson RB Jahmyr Gibbs RB Travis Etienne Jr. WR Richie James Jr. WR Cooper Kupp WR Drake London TE Travis Kelce FLEX Christian Kirk BN Jaxon Smith-Njigba BN Pat Freiermuth BN Zay Flowers BN AJ Dillon BN Jordan Love BN Donovan Peoples-Jones BN Jimmy Garoppolo BN Hunter Renfrow BN Isaiah Hodgins BN Gus Edwards BN Zamir White BN Deon Jackson,,D'Andre Swift,BN,8.33%,0
7,3889857857,Zjcreel,1140,8.9,QB Josh Allen RB Aaron Jones RB Dalvin Cook WR Stefon Diggs WR Davante Adams WR Mike Evans TE Sam LaPorta FLEX T.J. Hockenson BN Michael Thomas BN Tyler Allgeier BN Antonio Gibson BN Zay Jones BN Kendre Miller BN Cordarrelle Patterson BN Brock Purdy BN Chase Claypool BN Tyler Conklin BN Desmond Ridder BN Jelani Woods BN Demario Douglas,,Cam Akers,FLEX,8.33%,0
8,3889849427,oriolefaith,1140,2,QB Lamar Jackson RB Jerick McKinnon RB Derrick Henry WR A.J. Brown WR Terry McLaurin WR Michael Pittman Jr. TE Kyle Pitts FLEX George Pickens BN Javonte Williams BN Rashaad Penny BN K.J. Osborn BN Raheem Mostert BN C.J. Stroud BN Nico Collins BN Joshua Palmer BN Mike Gesicki BN Irv Smith Jr. BN Sam Howell BN Noah Fant BN Kyle Allen,,Marquise Brown,BN,8.33%,0
9,3889849418,acewilson13,1140,0.4,QB Trevor Lawrence RB Austin Ekeler RB Josh Jacobs WR Skyy Moore WR Calvin Ridley WR Chris Godwin TE Dallas Goedert FLEX Dameon Pierce BN Rashod Bateman BN JuJu Smith-Schuster BN Tyler Boyd BN Elijah Mitchell BN Dawson Knox BN DJ Chark Jr. BN Gerald Everett BN Rondale Moore BN Jonathan Mingo BN Robert Woods BN Baker Mayfield BN Ty Chandler,,Kadarius Toney,WR,8.33%,1
10,3889839791,Imperium77,1200,0,QB Kirk Cousins RB Rhamondre Stevenson RB Miles Sanders WR Ja'Marr Chase WR Chris Olave WR Christian Watson TE Chig Okonkwo FLEX J.K. Dobbins BN Tyler Lockett BN Geno Smith BN De'Von Achane BN Matthew Stafford BN Michael Mayer BN Tank Bigsby BN Chuba Hubbard BN Hunter Henry BN Darius Slayton BN Deonte Harty BN Puka Nacua BN Durham Smythe,,David Njoku,TE,8.33%,0
10,3889849386,DeepSeaMike,1200,0,QB Dak Prescott RB Nick Chubb RB Zach Charbonnet WR CeeDee Lamb WR Keenan Allen WR Brandon Aiyuk TE Mark Andrews FLEX Diontae Johnson BN Gabe Davis BN Brian Robinson Jr. BN Darnell Mooney BN Romeo Doubs BN Jaylen Warren BN Kenny Pickett BN Jake Ferguson BN Jayden Reed BN Mac Jones BN Salvon Ahmed BN Myles Gaskin BN Rico Dowdle,,Jameson Williams,BN,8.33%,0
10,3889857784,MakingMemories,1200,0,QB Jalen Hurts RB Bijan Robinson RB James Cook WR DK Metcalf WR DeAndre Hopkins WR Treylon Burks TE Darren Waller FLEX Jahan Dotson BN Courtland Sutton BN Anthony Richardson BN Roschon Johnson BN Alec Pierce BN Tyler Higbee BN Josh Downs BN Curtis Samuel BN Marvin Mims Jr. BN Deuce Vaughn BN Ryan Tannehill BN Joshua Kelley BN Evan Hull,,Jared Goff,BN,8.33%,14.02
,,,,,,,Kyler Murray,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Devin Singletary,BN,8.33%,0
,,,,,,,Michael Gallup,BN,8.33%,0
,,,,,,,Rashee Rice,BN,8.33%,11.6
,,,,,,,Hayden Hurst,BN,8.33%,0
,,,,,,,Isaiah Likely,BN,8.33%,0
,,,,,,,Saquon Barkley,RB,8.33%,0
,,,,,,,Garrett Wilson,WR,8.33%,0
,,,,,,,Najee Harris,RB,8.33%,0
,,,,,,,DJ Moore,WR,8.33%,0
,,,,,,,David Montgomery,BN,8.33%,13.4
,,,,,,,Tua Tagovailoa,QB,8.33%,0
,,,,,,,Jordan Addison,WR,8.33%,0
,,,,,,,Alvin Kamara,FLEX,8.33%,0
,,,,,,,Aaron Rodgers,BN,8.33%,0
,,,,,,,Dalton Schultz,TE,8.33%,0
,,,,,,,Greg Dulcich,BN,8.33%,0
,,,,,,,Taysom Hill,BN,8.33%,0
,,,,,,,Ezekiel Elliott,BN,8.33%,0
,,,,,,,Van Jefferson,BN,8.33%,0
,,,,,,,Jerome Ford,BN,8.33%,0
,,,,,,,Tank Dell,BN,8.33%,0
,,,,,,,Marvin Jones Jr.,BN,8.33%,1.8
,,,,,,,Sterling Shepard,BN,8.33%,0
,,,,,,,Laviska Shenault Jr.,BN,8.33%,0
,,,,,,,Aidan O'Connell,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,Rhamondre Stevenson,RB,8.33%,0
,,,,,,,Christian Watson,WR,8.33%,0
,,,,,,,Miles Sanders,BN,8.33%,0
,,,,,,,J.K. Dobbins,RB,8.33%,0
,,,,,,,Tyler Lockett,FLEX,8.33%,0
,,,,,,,Kirk Cousins,BN,8.33%,0
,,,,,,,Geno Smith,QB,8.33%,0
,,,,,,,De'Von Achane,BN,8.33%,0
,,,,,,,Chig Okonkwo,TE,8.33%,0
,,,,,,,Matthew Stafford,BN,8.33%,0
,,,,,,,Michael Mayer,BN,8.33%,0
,,,,,,,Tank Bigsby,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Hunter Henry,BN,8.33%,0
,,,,,,,Darius Slayton,BN,8.33%,0
,,,,,,,Deonte Harty,BN,8.33%,0
,,,,,,,Puka Nacua,BN,8.33%,0
,,,,,,,Durham Smythe,BN,8.33%,0
,,,,,,,Tyreek Hill,WR,8.33%,0
,,,,,,,Patrick Mahomes,QB,8.33%,20.54
,,,,,,,Breece Hall,RB,8.33%,0
,,,,,,,Kenneth Walker III,RB,8.33%,0
,,,,,,,Deebo Samuel,WR,8.33%,0
,,,,,,,George Kittle,TE,8.33%,0
,,,,,,,Evan Engram,BN,8.33%,0
,,,,,,,Brandin Cooks,WR,8.33%,0
,,,,,,,Odell Beckham Jr.,FLEX,8.33%,0
,,,,,,,Damien Harris,BN,8.33%,0
,,,,,,,Samaje Perine,BN,8.33%,0
,,,,,,,Derek Carr,BN,8.33%,0
,,,,,,,Jalin Hyatt,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Kenneth Gainwell,BN,8.33%,0
,,,,,,,John Metchie III,BN,8.33%,0
,,,,,,,Clyde Edwards-Helaire,BN,8.33%,3.9
,,,,,,,Justyn Ross,BN,8.33%,1.6
,,,,,,,DeVante Parker,BN,8.33%,0
,,,,,,,Randall Cobb,BN,8.33%,0
,,,,,,,Travis Kelce,TE,8.33%,0
,,,,,,,Cooper Kupp,WR,8.33%,0
,,,,,,,Travis Etienne Jr.,RB,8.33%,0
,,,,,,,Jahmyr Gibbs,RB,8.33%,8
,,,,,,,Drake London,WR,8.33%,0
,,,,,,,Christian Kirk,WR,8.33%,0
,,,,,,,Jaxon Smith-Njigba,BN,8.33%,0
