Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3845746102,DeepSeaMike,900,45.940002,QB Patrick Mahomes RB David Montgomery RB Travis Etienne Jr. WR Rashee Rice WR Skyy Moore WR DK Metcalf TE Travis Kelce FLEX Terry McLaurin BN Mike Evans BN Cam Akers BN Brian Robinson Jr. BN K.J. Osborn BN Dawson Knox BN C.J. Stroud BN Jaylen Warren BN Sam Howell BN Tank Dell BN Hunter Henry BN DeVante Parker BN Latavius Murray,,Bijan Robinson,RB,8.33%,0
2,3845734252,collinh13,960,29,QB Joe Burrow RB Joe Mixon RB Zach Charbonnet WR Amon-Ra St. Brown WR Kadarius Toney WR Davante Adams TE Sam LaPorta FLEX George Kittle BN Michael Pittman Jr. BN Tua Tagovailoa BN Jahan Dotson BN Kyler Murray BN De'Von Achane BN Antonio Gibson BN Juwan Johnson BN Kenneth Gainwell BN Jimmy Garoppolo BN Kareem Hunt BN Tim Patrick BN Greg Dortch,,CeeDee Lamb,WR,8.33%,0
3,3845729186,daryllgraff,1080,17.92,QB Jared Goff RB Clyde Edwards-Helaire RB Breece Hall WR Tyreek Hill WR Jaylen Waddle WR Treylon Burks TE Mark Andrews FLEX Aaron Jones BN Miles Sanders BN Dalvin Cook BN Zay Flowers BN Chig Okonkwo BN Greg Dulcich BN Matthew Stafford BN Chuba Hubbard BN Brock Purdy BN Isaiah Likely BN Van Jefferson BN Terrace Marshall Jr. BN Melvin Gordon III,,Josh Jacobs,RB,8.33%,0
4,3845750831,saban1515,1080,11,QB Deshaun Watson RB Isiah Pacheco RB Tony Pollard WR Richie James Jr. WR Stefon Diggs WR Amari Cooper TE T.J. Hockenson FLEX Marquise Brown BN Jordan Addison BN Kirk Cousins BN Samaje Perine BN Jalin Hyatt BN Donovan Peoples-Jones BN Devin Singletary BN Jake Ferguson BN Hayden Hurst BN DeWayne McBride BN Ryan Tannehill BN Darius Slayton BN Evan Hull,,Keenan Allen,WR,8.33%,0
5,3845736103,eastofethan,1020,8,QB Josh Allen RB Jahmyr Gibbs RB Austin Ekeler WR Garrett Wilson WR Drake London WR Jaxon Smith-Njigba TE Cole Kmet FLEX J.K. Dobbins BN Quentin Johnston BN Jameson Williams BN Rashod Bateman BN Damien Harris BN Jordan Love BN Romeo Doubs BN Jeff Wilson Jr. BN Leonard Fournette BN Jayden Reed BN Desmond Ridder BN Luke Musgrave BN Deonte Harty,,Trevor Lawrence,QB,8.33%,0
6,3845720398,Willpick8,1140,6.8,QB Trevor Lawrence RB Bijan Robinson RB Josh Jacobs WR Marquez Valdes-Scantling WR CeeDee Lamb WR Keenan Allen TE Evan Engram FLEX Diontae Johnson BN Dak Prescott BN Alvin Kamara BN AJ Dillon BN Jakobi Meyers BN Adam Thielen BN D'Onta Foreman BN Bryce Young BN Trey Lance BN Mike Gesicki BN Cordarrelle Patterson BN Tyler Conklin BN Robert Woods,,Dak Prescott,BN,8.33%,0
7,3845735908,Thelastof24,1140,2,QB Jalen Hurts RB Jerick McKinnon RB Rhamondre Stevenson WR Ja'Marr Chase WR Mike Williams WR Brandon Aiyuk TE Dallas Goedert FLEX D'Andre Swift BN Courtland Sutton BN Elijah Moore BN Tyler Boyd BN Elijah Mitchell BN Derek Carr BN Kendre Miller BN Rashid Shaheed BN Tyquan Thornton BN Mac Jones BN Pierre Strong Jr. BN Daniel Bellinger BN Kenny McIntosh,,Diontae Johnson,WR,8.33%,0
8,3845729819,Esmoooth,1140,1.6,QB Justin Fields RB Saquon Barkley RB Nick Chubb WR Justyn Ross WR Deebo Samuel WR DJ Moore TE Pat Freiermuth FLEX Gabe Davis BN Brandin Cooks BN James Cook BN Khalil Herbert BN Dalton Schultz BN Allen Lazard BN Kenny Pickett BN Hunter Renfrow BN Khalil Shakir BN Jerome Ford BN Allen Robinson II BN Zamir White BN Cade Otton,,Evan Engram,TE,8.33%,0
9,3845720430,B1rockjock,1200,0,QB Lamar Jackson RB Derrick Henry RB Javonte Williams WR A.J. Brown WR DeAndre Hopkins WR Tyler Lockett TE Dalton Kincaid FLEX Michael Thomas BN Rashaad Penny BN Aaron Rodgers BN Alexander Mattison BN Darnell Mooney BN Tyler Higbee BN Tyjae Spears BN Mecole Hardman Jr. BN Irv Smith Jr. BN Marvin Mims Jr. BN Corey Davis BN Deon Jackson BN Ty Chandler,,Alvin Kamara,FLEX,8.33%,0
9,3845735790,mickxican,1200,0,QB Geno Smith RB Christian McCaffrey RB Jonathan Taylor WR Calvin Ridley WR Christian Watson WR Chris Godwin TE Darren Waller FLEX Dameon Pierce BN Tyler Allgeier BN Zay Jones BN Taysom Hill BN DJ Chark Jr. BN Ezekiel Elliott BN Nico Collins BN Michael Gallup BN Jonathan Mingo BN Gus Edwards BN Noah Fant BN Baker Mayfield BN Laviska Shenault Jr.,,AJ Dillon,BN,8.33%,0
9,3845735838,Redcoat089,1200,0,QB Daniel Jones RB Kenneth Walker III RB Najee Harris WR Justin Jefferson WR DeVonta Smith WR Tee Higgins TE Kyle Pitts FLEX Rachaad White BN JuJu Smith-Schuster BN Anthony Richardson BN Roschon Johnson BN Raheem Mostert BN Alec Pierce BN Michael Mayer BN Rondale Moore BN Isaiah Hodgins BN Trey McBride BN Chase Claypool BN Zach Evans BN Parris Campbell,,Jakobi Meyers,BN,8.33%,0
9,3845746063,hodgehog71,1200,0,QB Justin Herbert RB James Conner RB Jamaal Williams WR Cooper Kupp WR Chris Olave WR Jerry Jeudy TE David Njoku FLEX Christian Kirk BN George Pickens BN Odell Beckham Jr. BN Russell Wilson BN Gerald Everett BN Joshua Palmer BN Tank Bigsby BN Curtis Samuel BN Chase Brown BN Michael Carter BN John Metchie III BN Deuce Vaughn BN Devin Duvernay,,Adam Thielen,BN,8.33%,0
,,,,,,,D'Onta Foreman,BN,8.33%,0
,,,,,,,Bryce Young,BN,8.33%,0
,,,,,,,Trey Lance,BN,8.33%,0
,,,,,,,Marquez Valdes-Scantling,BN,8.33%,6.8
,,,,,,,Mike Gesicki,BN,8.33%,0
,,,,,,,Cordarrelle Patterson,BN,8.33%,0
,,,,,,,Tyler Conklin,BN,8.33%,0
,,,,,,,Robert Woods,BN,8.33%,0
,,,,,,,A.J. Brown,WR,8.33%,0
,,,,,,,Derrick Henry,RB,8.33%,0
,,,,,,,Lamar Jackson,QB,8.33%,0
,,,,,,,DeAndre Hopkins,WR,8.33%,0
,,,,,,,Tyler Lockett,WR,8.33%,0
,,,,,,,Javonte Williams,FLEX,8.33%,0
,,,,,,,Michael Thomas,BN,8.33%,0
,,,,,,,Rashaad Penny,BN,8.33%,0
,,,,,,,Aaron Rodgers,BN,8.33%,0
,,,,,,,Alexander Mattison,RB,8.33%,0
,,,,,,,Darnell Mooney,BN,8.33%,0
,,,,,,,Dalton Kincaid,TE,8.33%,0
,,,,,,,Tyler Higbee,BN,8.33%,0
