Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3847443221,wingtguru,1080,32.14,QB Patrick Mahomes RB Dalvin Cook RB James Conner WR Rashee Rice WR Tyreek Hill WR DJ Moore TE T.J. Hockenson FLEX Christian Kirk BN Alvin Kamara BN Khalil Herbert BN Jakobi Meyers BN Kyler Murray BN Allen Lazard BN Rashid Shaheed BN Mike Gesicki BN Jake Ferguson BN Chase Brown BN Brock Purdy BN Puka Nacua BN Michael Wilson,,Justin Jefferson,WR,8.33%,0
2,3847463701,mikeab16,1020,28.5,QB Tua Tagovailoa RB Isiah Pacheco RB Bijan Robinson WR Amon-Ra St. Brown WR Amari Cooper WR DeAndre Hopkins TE Greg Dulcich FLEX Tyler Lockett BN Marquise Brown BN Jameson Williams BN Damien Harris BN Anthony Richardson BN Raheem Mostert BN Taysom Hill BN Alec Pierce BN John Metchie III BN Desmond Ridder BN Luke Musgrave BN Zamir White BN Zack Moss,,Chris Olave,WR,8.33%,0
3,3847461770,DeepSeaMike,1080,15,QB Justin Herbert RB David Montgomery RB Kenneth Walker III WR Richie James Jr. WR A.J. Brown WR Davante Adams TE Mark Andrews FLEX Terry McLaurin BN J.K. Dobbins BN Treylon Burks BN Tyler Allgeier BN Jamaal Williams BN Antonio Gibson BN Gerald Everett BN Joshua Palmer BN Parris Campbell BN Corey Davis BN Ryan Tannehill BN Hunter Henry BN Mack Hollins,,Jerry Jeudy,WR,8.33%,0
4,3847463671,bwat1234,1080,14.8,QB Jordan Love RB Jahmyr Gibbs RB Jonathan Taylor WR Marquez Valdes-Scantling WR CeeDee Lamb WR Drake London TE George Kittle FLEX Nick Chubb BN Miles Sanders BN Michael Thomas BN Pat Freiermuth BN Elijah Moore BN C.J. Stroud BN Matthew Stafford BN Isaiah Hodgins BN Cordarrelle Patterson BN Chase Claypool BN Jelani Woods BN DeVante Parker BN Evan Hull,,Dameon Pierce,FLEX,8.33%,0
5,3847443591,qhornish,1140,14.02,QB Jared Goff RB Austin Ekeler RB Rhamondre Stevenson WR Garrett Wilson WR Deebo Samuel WR Gabe Davis TE Evan Engram FLEX Rachaad White BN Trevor Lawrence BN Daniel Jones BN Rashod Bateman BN Jalin Hyatt BN Wan'Dale Robinson BN Rondale Moore BN Hunter Renfrow BN Irv Smith Jr. BN Tyquan Thornton BN Jayden Reed BN Deon Jackson BN Denzel Mims,,Cam Akers,RB,8.33%,0
6,3847434533,Woodrow72126,1080,8.9,QB Dak Prescott RB Christian McCaffrey RB Tony Pollard WR DK Metcalf WR Chris Godwin WR Diontae Johnson TE Sam LaPorta FLEX Najee Harris BN Brandin Cooks BN Aaron Rodgers BN Chig Okonkwo BN Ezekiel Elliott BN Nico Collins BN Leonard Fournette BN Mecole Hardman Jr. BN Marvin Mims Jr. BN Mac Jones BN Jerome Ford BN Deuce Vaughn BN Logan Thomas,,Jordan Addison,BN,8.33%,0
7,3847463724,Pleatedpants49,1080,5.9,QB Deshaun Watson RB Clyde Edwards-Helaire RB Jerick McKinnon WR Cooper Kupp WR Jaylen Waddle WR Mike Williams TE Kyle Pitts FLEX Keenan Allen BN Brandon Aiyuk BN Javonte Williams BN Zach Charbonnet BN Quentin Johnston BN Samaje Perine BN Dalton Schultz BN D'Onta Foreman BN Juwan Johnson BN Jonathan Mingo BN Jimmy Garoppolo BN Baker Mayfield BN Will Levis,,David Njoku,TE,8.33%,0
8,3847463894,Gawndy,1020,2.8,QB Joe Burrow RB Breece Hall RB D'Andre Swift WR Marvin Jones Jr. WR Kadarius Toney WR Tee Higgins TE Travis Kelce FLEX Calvin Ridley BN Mike Evans BN Courtland Sutton BN Rashaad Penny BN Elijah Mitchell BN Zay Jones BN Jaylen Warren BN Michael Mayer BN Curtis Samuel BN Michael Carter BN Sam Howell BN Chuba Hubbard BN Allen Robinson II,,Kirk Cousins,QB,8.33%,0
9,3847434112,hugerhags,1080,1.6,QB Kirk Cousins RB Dameon Pierce RB Cam Akers WR Justyn Ross WR Justin Jefferson WR Chris Olave TE David Njoku FLEX Jerry Jeudy BN Jordan Addison BN Alexander Mattison BN JuJu Smith-Schuster BN Russell Wilson BN Derek Carr BN Tyler Higbee BN Kendre Miller BN Kareem Hunt BN Van Jefferson BN Noah Fant BN Robert Woods BN Ty Chandler,,Alexander Mattison,RB,8.33%,0
10,3847462009,nlittleton02,1140,0.4,QB Jalen Hurts RB Joe Mixon RB James Cook WR Skyy Moore WR Ja'Marr Chase WR DeVonta Smith TE Dalton Kincaid FLEX Christian Watson BN Michael Pittman Jr. BN Jaxon Smith-Njigba BN Geno Smith BN Romeo Doubs BN Jeff Wilson Jr. BN DJ Chark Jr. BN Tyjae Spears BN Tank Bigsby BN Hayden Hurst BN Trey McBride BN Darius Slayton BN Pierre Strong Jr.,,JuJu Smith-Schuster,BN,8.33%,0
