Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3877007131,DeepSeaMike,960,58.520004,QB Jared Goff RB David Montgomery RB Dameon Pierce WR Amon-Ra St. Brown WR Josh Reynolds WR Stefon Diggs TE Dawson Knox FLEX Keenan Allen BN Tyler Lockett BN Joe Mixon BN Alvin Kamara BN Rashaad Penny BN Geno Smith BN Samaje Perine BN Kenny Pickett BN Josh Downs BN Tyler Conklin BN Luke Musgrave BN Darius Slayton BN Puka Nacua,,Garrett Wilson,WR,8.33%,0
2,3877032293,KCMainTech02,1080,22.34,QB Patrick Mahomes RB Breece Hall RB J.K. Dobbins WR Marvin Jones Jr. WR Tyreek Hill WR Deebo Samuel TE Dalton Kincaid FLEX DeAndre Hopkins BN D'Andre Swift BN Rashod Bateman BN Russell Wilson BN Tyler Boyd BN Donovan Peoples-Jones BN Joshua Palmer BN Chase Brown BN Chase Claypool BN Noah Fant BN Deuce Vaughn BN Zamir White BN Chase Edmonds,,Nick Chubb,RB,8.33%,0
3,3877022376,pink14,1020,21,QB Justin Herbert RB Isiah Pacheco RB Josh Jacobs WR Rashee Rice WR Ja'Marr Chase WR Diontae Johnson TE Mark Andrews FLEX Cam Akers BN Jordan Addison BN Jameson Williams BN AJ Dillon BN Anthony Richardson BN D'Onta Foreman BN Greg Dulcich BN Trey Lance BN Ezekiel Elliott BN Isaiah Hodgins BN Irv Smith Jr. BN Parris Campbell BN Colt McCoy,,Travis Etienne Jr.,RB,8.33%,0
4,3877016572,Steampunk_Corgi,1020,11.1,QB Daniel Jones RB Clyde Edwards-Helaire RB Christian McCaffrey WR Marquez Valdes-Scantling WR Skyy Moore WR Chris Olave TE Darren Waller FLEX Calvin Ridley BN Mike Williams BN Marquise Brown BN Treylon Burks BN Zay Flowers BN Tyler Allgeier BN Juwan Johnson BN Kendre Miller BN Jaylen Warren BN Jimmy Garoppolo BN Zack Moss BN Ty Chandler BN Michael Wilson,,Amari Cooper,WR,8.33%,0
5,3877007139,Abashiii,1020,9.6,QB Trevor Lawrence RB Jahmyr Gibbs RB Kenneth Walker III WR Justyn Ross WR Justin Jefferson WR Jaylen Waddle TE Pat Freiermuth FLEX Christian Kirk BN Jaxon Smith-Njigba BN Tua Tagovailoa BN JuJu Smith-Schuster BN Allen Lazard BN Cole Kmet BN Adam Thielen BN Michael Gallup BN Kareem Hunt BN Cordarrelle Patterson BN Mac Jones BN Tank Dell BN Devin Duvernay,,Terry McLaurin,WR,8.33%,0
6,3877016761,BradyforSix,1080,8.9,QB Kirk Cousins RB Saquon Barkley RB Najee Harris WR Cooper Kupp WR DK Metcalf WR Jerry Jeudy TE Sam LaPorta FLEX Brandon Aiyuk BN Javonte Williams BN Quentin Johnston BN Kyler Murray BN Raheem Mostert BN Romeo Doubs BN Jeff Wilson Jr. BN C.J. Stroud BN Gerald Everett BN Leonard Fournette BN Khalil Shakir BN Hunter Henry BN DeVante Parker,,Dak Prescott,QB,8.33%,0
7,3877016783,Tigerbait22,1080,3,QB Jalen Hurts RB Jerick McKinnon RB Rhamondre Stevenson WR Kadarius Toney WR A.J. Brown WR Chris Godwin TE George Kittle FLEX Rachaad White BN Justin Fields BN Michael Thomas BN Brian Robinson Jr. BN Roschon Johnson BN Taysom Hill BN Rashid Shaheed BN Matthew Stafford BN Tank Bigsby BN Trey McBride BN John Metchie III BN Ryan Tannehill BN A.T. Perry,,Brandin Cooks,BN,8.33%,0
8,3877022366,rumsey182,1140,1.6,QB Joe Burrow RB Bijan Robinson RB Miles Sanders WR Richie James Jr. WR Davante Adams WR Tee Higgins TE Evan Engram FLEX Drake London BN Gabe Davis BN James Conner BN Damien Harris BN Antonio Gibson BN Chig Okonkwo BN Nico Collins BN Marvin Mims Jr. BN Chuba Hubbard BN Jayden Reed BN Desmond Ridder BN Cade Otton BN Randall Cobb,,James Cook,FLEX,8.33%,0
9,3877007074,steintime,1200,0,QB Dak Prescott RB Nick Chubb RB Travis Etienne Jr. WR Garrett Wilson WR Amari Cooper WR Terry McLaurin TE Tyler Higbee FLEX Brandin Cooks BN James Cook BN Jamaal Williams BN Zay Jones BN Jordan Love BN Michael Mayer BN Curtis Samuel BN Mike Gesicki BN Jake Ferguson BN Mecole Hardman Jr. BN Sam Howell BN Joshua Kelley BN Deon Jackson,,Jamaal Williams,BN,8.33%,0
9,3877007155,AJ.GR33R,1200,0,QB Lamar Jackson RB Tony Pollard RB Zach Charbonnet WR CeeDee Lamb WR DJ Moore WR George Pickens TE Kyle Pitts FLEX Jahan Dotson BN Khalil Herbert BN Elijah Moore BN K.J. Osborn BN Jalin Hyatt BN Bryce Young BN Tyjae Spears BN Kenneth Gainwell BN Hunter Renfrow BN Hayden Hurst BN Isaiah Likely BN Chris Evans BN Evan Hull,,Zay Jones,BN,8.33%,0
