Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3877552035,819house,1020,29.44,QB Patrick Mahomes RB Jonathan Taylor RB Austin Ekeler WR DJ Moore WR Brandon Aiyuk WR Brandin Cooks TE Sam LaPorta FLEX Dallas Goedert BN Jared Goff BN Rachaad White BN K.J. Osborn BN Elijah Mitchell BN D'Onta Foreman BN Donovan Peoples-Jones BN Romeo Doubs BN Rashid Shaheed BN Hunter Renfrow BN Mecole Hardman Jr. BN Isaiah Likely BN Jamal Agnew,,Jalen Hurts,QB,8.33%,0
2,3877552145,SWPitcher42,1080,28.5,QB Daniel Jones RB Isiah Pacheco RB Miles Sanders WR Amon-Ra St. Brown WR Stefon Diggs WR DK Metcalf TE Chig Okonkwo FLEX Christian Watson BN Dameon Pierce BN Jahan Dotson BN Rashaad Penny BN Anthony Richardson BN Jalin Hyatt BN Alec Pierce BN Kendre Miller BN Kenneth Gainwell BN Parris Campbell BN Cade Otton BN Daniel Bellinger BN Kylen Granson,,Nick Chubb,RB,8.33%,0
3,3877551166,chief89167,960,18.1,QB Derek Carr RB Clyde Edwards-Helaire RB Christian McCaffrey WR Rashee Rice WR Justyn Ross WR Kadarius Toney TE T.J. Hockenson FLEX Derrick Henry BN Josh Jacobs BN DeAndre Hopkins BN Chris Godwin BN Quentin Johnston BN Zay Flowers BN Dalton Schultz BN Taysom Hill BN Trey Lance BN Isaiah Hodgins BN Mac Jones BN Deuce Vaughn BN Deon Jackson,,Amari Cooper,WR,8.33%,0
4,3877540739,DeepSeaMike,1140,13.4,QB Aaron Rodgers RB David Montgomery RB Rhamondre Stevenson WR A.J. Brown WR Garrett Wilson WR George Pickens TE Mark Andrews FLEX Dalvin Cook BN Diontae Johnson BN Zach Charbonnet BN Tyler Boyd BN Darnell Mooney BN Jordan Love BN Jeff Wilson Jr. BN Jayden Reed BN Luke Musgrave BN Darius Slayton BN Kyren Williams BN Joshua Kelley BN Justice Hill,,Mike Williams,WR,8.33%,0
5,3877550938,tonymichels22,960,10.4,QB Russell Wilson RB Jahmyr Gibbs RB Jerick McKinnon WR Skyy Moore WR Tee Higgins WR Deebo Samuel TE Travis Kelce FLEX Drake London BN Cam Akers BN James Cook BN Brian Robinson Jr. BN Jakobi Meyers BN Matthew Stafford BN Nico Collins BN Trey McBride BN Irv Smith Jr. BN Van Jefferson BN Baker Mayfield BN Zach Ertz BN Allen Robinson II,,D'Andre Swift,RB,8.33%,0
6,3877541258,chumchum430,1080,8.400001,QB Justin Fields RB Saquon Barkley RB Tony Pollard WR Marquez Valdes-Scantling WR Richie James Jr. WR Keenan Allen TE David Njoku FLEX Tyler Lockett BN Marquise Brown BN Gabe Davis BN Courtland Sutton BN Damien Harris BN Geno Smith BN Ezekiel Elliott BN Devin Singletary BN Jake Ferguson BN Robert Woods BN Hunter Henry BN Zack Moss BN Calvin Austin III,,Deshaun Watson,BN,8.33%,0
7,3877551079,el_baller,1020,1.8,QB Kenny Pickett RB Bijan Robinson RB Travis Etienne Jr. WR Marvin Jones Jr. WR CeeDee Lamb WR Michael Pittman Jr. TE George Kittle FLEX Najee Harris BN Mike Evans BN Jordan Addison BN Jamaal Williams BN Juwan Johnson BN Jonathan Mingo BN Kareem Hunt BN Leonard Fournette BN Sam Howell BN Brock Purdy BN Tyler Conklin BN Zamir White BN Mack Hollins,,Pat Freiermuth,TE,8.33%,0
8,3877521290,Jeff.isaacs304,1200,0,QB Jalen Hurts RB Nick Chubb RB D'Andre Swift WR Amari Cooper WR Mike Williams WR Rashod Bateman TE Pat Freiermuth FLEX Khalil Herbert BN Deshaun Watson BN Elijah Moore BN Tyler Allgeier BN Zay Jones BN Adam Thielen BN DJ Chark Jr. BN Joshua Palmer BN Curtis Samuel BN Gus Edwards BN Noah Fant BN Adam Trautman BN Randall Cobb,,Rashod Bateman,BN,8.33%,0
8,3877549416,salf90,1200,0,QB Josh Allen RB Breece Hall RB J.K. Dobbins WR Ja'Marr Chase WR Jaylen Waddle WR Jaxon Smith-Njigba TE Tyler Higbee FLEX Alvin Kamara BN Justin Herbert BN AJ Dillon BN Samaje Perine BN Michael Mayer BN Gerald Everett BN Tank Bigsby BN Jimmy Garoppolo BN John Metchie III BN Tank Dell BN Ryan Tannehill BN Deonte Harty BN Puka Nacua,,Khalil Herbert,FLEX,8.33%,0
8,3877552147,earsalad311,1200,0,QB Trevor Lawrence RB James Conner RB De'Von Achane WR Tyreek Hill WR Chris Olave WR DeVonta Smith TE Darren Waller FLEX Christian Kirk BN Treylon Burks BN Tua Tagovailoa BN Evan Engram BN Roschon Johnson BN Tyjae Spears BN Jaylen Warren BN Hayden Hurst BN Marvin Mims Jr. BN Chuba Hubbard BN DeVante Parker BN Isaiah Spiller BN Michael Wilson,,Elijah Moore,WR,8.33%,0
