Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3874974916,DeepSeaMike,960,58.520004,QB Jared Goff RB David Montgomery RB Travis Etienne Jr. WR Amon-Ra St. Brown WR Josh Reynolds WR A.J. Brown TE Pat Freiermuth FLEX Terry McLaurin BN Mike Evans BN Joe Mixon BN Diontae Johnson BN Rashaad Penny BN Jonathan Mingo BN Kenny Pickett BN Jake Ferguson BN Sam Howell BN Chris Evans BN Ty Chandler BN Cole Turner BN Dyami Brown,,A.J. Brown,WR,8.33%,0
2,3874984367,LilGMama,900,35.739998,QB Patrick Mahomes RB Jerick McKinnon RB Aaron Jones WR Rashee Rice WR Justyn Ross WR DK Metcalf TE Travis Kelce FLEX Drake London BN Jaxon Smith-Njigba BN Dameon Pierce BN Khalil Herbert BN Geno Smith BN De'Von Achane BN Wan'Dale Robinson BN Josh Downs BN Curtis Samuel BN Isaiah Hodgins BN Mecole Hardman Jr. BN Deuce Vaughn BN Luke Musgrave,,Amon-Ra St. Brown,WR,8.33%,19.1
3,3874975048,EastoRoonz,1080,13.299999,QB Joe Burrow RB Isiah Pacheco RB Clyde Edwards-Helaire WR Ja'Marr Chase WR Chris Olave WR DeVonta Smith TE T.J. Hockenson FLEX D'Andre Swift BN Javonte Williams BN Brian Robinson Jr. BN Jakobi Meyers BN Tyler Boyd BN Derek Carr BN Greg Dulcich BN Juwan Johnson BN Rondale Moore BN Van Jefferson BN Robert Woods BN Darius Slayton BN Isaiah McKenzie,,Travis Etienne Jr.,RB,8.33%,0
4,3874983977,Braunch,1080,6.8,QB Justin Herbert RB Nick Chubb RB Tony Pollard WR Marquez Valdes-Scantling WR Deebo Samuel WR Brandon Aiyuk TE Gerald Everett FLEX Rachaad White BN James Cook BN Quentin Johnston BN JuJu Smith-Schuster BN Adam Thielen BN D'Onta Foreman BN Romeo Doubs BN Jimmy Garoppolo BN Kareem Hunt BN Brock Purdy BN Chase Claypool BN Cade Otton BN Adam Trautman,,Terry McLaurin,FLEX,8.33%,0
5,3874984353,mattdunbar12,1140,1.8,QB Trevor Lawrence RB Austin Ekeler RB Derrick Henry WR Marvin Jones Jr. WR Calvin Ridley WR Mike Williams TE Dallas Goedert FLEX Evan Engram BN Jordan Addison BN Courtland Sutton BN Russell Wilson BN Zay Jones BN Bryce Young BN Jeff Wilson Jr. BN Michael Gallup BN Marvin Mims Jr. BN Isaiah Likely BN Zach Ertz BN Deon Jackson BN Zack Moss,,David Montgomery,BN,8.33%,13.4
6,3875000492,Bpeskau,1020,1.6,QB Kirk Cousins RB Bijan Robinson RB Rhamondre Stevenson WR Richie James Jr. WR Garrett Wilson WR DeAndre Hopkins TE Kyle Pitts FLEX Najee Harris BN Miles Sanders BN Tyler Lockett BN Treylon Burks BN Jameson Williams BN Donovan Peoples-Jones BN Taysom Hill BN C.J. Stroud BN Nico Collins BN Leonard Fournette BN Irv Smith Jr. BN Allen Robinson II BN Ryan Tannehill,,Mike Evans,BN,8.33%,0
7,3874984369,theguru1010,1140,1,QB Dak Prescott RB Jonathan Taylor RB Saquon Barkley WR Kadarius Toney WR CeeDee Lamb WR Amari Cooper TE Dalton Schultz FLEX George Pickens BN Michael Thomas BN Alexander Mattison BN AJ Dillon BN K.J. Osborn BN Tyler Higbee BN Matthew Stafford BN Devin Singletary BN Hayden Hurst BN Chuba Hubbard BN Parris Campbell BN Mack Hollins BN Calvin Austin III,,Joe Mixon,RB,8.33%,0
8,3875000845,SamGarvs8,1140,0.4,QB Lamar Jackson RB Breece Hall RB Cam Akers WR Skyy Moore WR Justin Jefferson WR Christian Watson TE Mark Andrews FLEX Jahan Dotson BN Rashod Bateman BN Elijah Mitchell BN Jordan Love BN Dalton Kincaid BN Tyjae Spears BN Jaylen Warren BN Joshua Palmer BN Hunter Renfrow BN John Metchie III BN Jayden Reed BN Tyler Conklin BN Sam Darnold,,Diontae Johnson,WR,8.33%,0
9,3874984187,vblack75,1200,0,QB Josh Allen RB Christian McCaffrey RB Josh Jacobs WR Marquise Brown WR Brandin Cooks WR Odell Beckham Jr. TE George Kittle FLEX Jamaal Williams BN Deshaun Watson BN Allen Lazard BN Antonio Gibson BN Dawson Knox BN Alec Pierce BN Ezekiel Elliott BN Rashid Shaheed BN Khalil Shakir BN Mac Jones BN Gus Edwards BN Noah Fant BN Baker Mayfield,,Pat Freiermuth,TE,8.33%,0
9,3874991684,justincap203,1200,0,QB Justin Fields RB Kenneth Walker III RB Alvin Kamara WR Stefon Diggs WR Davante Adams WR Keenan Allen TE Cole Kmet FLEX Michael Pittman Jr. BN Chris Godwin BN Damien Harris BN Samaje Perine BN Anthony Richardson BN Darnell Mooney BN Kenneth Gainwell BN Michael Mayer BN Mike Gesicki BN Zamir White BN DeVante Parker BN Puka Nacua BN Latavius Murray,,Rashaad Penny,BN,8.33%,0
9,3874991689,garyt1988,1200,0,QB Tua Tagovailoa RB J.K. Dobbins RB Zach Charbonnet WR Tyreek Hill WR Jaylen Waddle WR Tee Higgins TE Darren Waller FLEX Christian Kirk BN Daniel Jones BN Zay Flowers BN Tyler Allgeier BN Jalin Hyatt BN Roschon Johnson BN Kendre Miller BN Tank Bigsby BN Cordarrelle Patterson BN Tank Dell BN Hunter Henry BN Tre Tucker BN Michael Wilson,,Jared Goff,QB,8.33%,14.02
9,3874969690,mattels1991,0,0,,,Jonathan Mingo,BN,8.33%,0
,,,,,,,Kenny Pickett,BN,8.33%,0
,,,,,,,Jake Ferguson,BN,8.33%,0
,,,,,,,Sam Howell,BN,8.33%,0
,,,,,,,Chris Evans,BN,8.33%,0
,,,,,,,Josh Reynolds,BN,8.33%,12
,,,,,,,Ty Chandler,BN,8.33%,0
,,,,,,,Cole Turner,BN,8.33%,0
,,,,,,,Dyami Brown,BN,8.33%,0
,,,,,,,Ja'Marr Chase,WR,8.33%,0
,,,,,,,Chris Olave,WR,8.33%,0
,,,,,,,DeVonta Smith,WR,8.33%,0
,,,,,,,Joe Burrow,QB,8.33%,0
