Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3882608887,azbrzezny3,1080,32.5,QB Justin Fields RB David Montgomery RB Nick Chubb WR Amon-Ra St. Brown WR DJ Moore WR Drake London TE David Njoku FLEX Dameon Pierce BN Treylon Burks BN James Conner BN Adam Thielen BN Bryce Young BN Alec Pierce BN Jonathan Mingo BN Trey McBride BN Marvin Mims Jr. BN Desmond Ridder BN Pierre Strong Jr. BN Cade Otton BN Joshua Kelley,,Justin Jefferson,WR,8.33%,0
2,3882572139,moose000017,900,24.740002,QB Patrick Mahomes RB Najee Harris RB Cam Akers WR Richie James Jr. WR Justyn Ross WR Kadarius Toney TE Travis Kelce FLEX DK Metcalf BN George Pickens BN Mike Evans BN Geno Smith BN De'Von Achane BN Antonio Gibson BN Nico Collins BN Curtis Samuel BN Jake Ferguson BN Jayden Reed BN Noah Fant BN Tank Dell BN Chase Edmonds,,Jonathan Taylor,RB,8.33%,0
3,3882479946,Anthony9911,1020,18.800001,QB Jimmy Garoppolo RB Austin Ekeler RB Rhamondre Stevenson WR Rashee Rice WR Marquez Valdes-Scantling WR Skyy Moore TE Pat Freiermuth FLEX Chris Olave BN Aaron Jones BN Brandon Aiyuk BN Jahan Dotson BN Michael Thomas BN Brian Robinson Jr. BN Darnell Mooney BN Josh Downs BN Hunter Renfrow BN Hayden Hurst BN Chuba Hubbard BN Brock Purdy BN Zamir White,,Josh Allen,QB,8.33%,0
4,3882496445,salf90,1140,14.02,QB Jared Goff RB Bijan Robinson RB Tony Pollard WR Mike Williams WR Jaxon Smith-Njigba WR Gabe Davis TE Mark Andrews FLEX Breece Hall BN Tua Tagovailoa BN Allen Lazard BN Elijah Mitchell BN Chig Okonkwo BN Zay Jones BN Roschon Johnson BN Rashid Shaheed BN Michael Mayer BN Joshua Palmer BN DeVante Parker BN Deonte Harty BN Puka Nacua,,Derrick Henry,RB,8.33%,0
5,3882632381,thatsmine,1140,9.4,QB Trevor Lawrence RB Isiah Pacheco RB Joe Mixon WR Davante Adams WR CeeDee Lamb WR Amari Cooper TE Dalton Schultz FLEX Terry McLaurin BN Alvin Kamara BN AJ Dillon BN Jamaal Williams BN Jakobi Meyers BN Dawson Knox BN Donovan Peoples-Jones BN Sam Howell BN Isaiah Likely BN Cedric Tillman BN Robert Woods BN Ryan Tannehill BN Evan Hull,,Jerry Jeudy,WR,8.33%,0
6,3882581332,chefrust,1080,8.9,QB Aaron Rodgers RB Travis Etienne Jr. RB Miles Sanders WR A.J. Brown WR Garrett Wilson WR DeAndre Hopkins TE Sam LaPorta FLEX Dalvin Cook BN Chris Godwin BN Javonte Williams BN Jameson Williams BN Anthony Richardson BN Kyler Murray BN C.J. Stroud BN Kendre Miller BN Rondale Moore BN Irv Smith Jr. BN John Metchie III BN Cole Turner BN Demario Douglas,,George Kittle,TE,8.33%,0
7,3882669972,dmb3305,1140,8,QB Jordan Love RB Jahmyr Gibbs RB Zach Charbonnet WR Ja'Marr Chase WR Jaylen Waddle WR Christian Watson TE T.J. Hockenson FLEX Jordan Addison BN Zay Flowers BN Samaje Perine BN Raheem Mostert BN Taysom Hill BN Tyjae Spears BN Jaylen Warren BN Michael Gallup BN Mike Gesicki BN Chase Brown BN Mac Jones BN Baker Mayfield BN Deuce Vaughn,,Christian Kirk,WR,8.33%,0
8,3882664748,IceDogDurocher,1020,7.7,QB Jalen Hurts RB Clyde Edwards-Helaire RB Jerick McKinnon WR Marvin Jones Jr. WR DeVonta Smith WR Brandin Cooks TE Dallas Goedert FLEX Christian McCaffrey BN D'Andre Swift BN Darren Waller BN Daniel Jones BN Rashaad Penny BN Damien Harris BN Elijah Moore BN Jalin Hyatt BN Kenneth Gainwell BN Wan'Dale Robinson BN Isaiah Hodgins BN Mecole Hardman Jr. BN Parris Campbell,,Deshaun Watson,BN,8.33%,0
9,3882638425,xMaRKz,1200,0,QB Joe Burrow RB Rachaad White RB Khalil Herbert WR Cooper Kupp WR Tee Higgins WR Calvin Ridley TE Dalton Kincaid FLEX Tyler Lockett BN Rashod Bateman BN Alexander Mattison BN Tyler Boyd BN Juwan Johnson BN DJ Chark Jr. BN Tyler Higbee BN Matthew Stafford BN Chase Claypool BN Gus Edwards BN Darius Slayton BN Kyren Williams BN Chris Evans,,Evan Engram,FLEX,8.33%,0
9,3882644741,jayner12345,1200,0,QB Lamar Jackson RB Saquon Barkley RB Kenneth Walker III WR Stefon Diggs WR Deebo Samuel WR Michael Pittman Jr. TE Kyle Pitts FLEX James Cook BN Dak Prescott BN Odell Beckham Jr. BN JuJu Smith-Schuster BN Tyler Allgeier BN K.J. Osborn BN Derek Carr BN Greg Dulcich BN Jeff Wilson Jr. BN Tyler Conklin BN Mack Hollins BN Ty Chandler BN Michael Wilson,,Kirk Cousins,BN,8.33%,0
