Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3870421365,YoodaDanceCrew23,900,25.22,QB Jared Goff RB Isiah Pacheco RB Derrick Henry WR Marvin Jones Jr. WR DK Metcalf WR Terry McLaurin TE Travis Kelce FLEX Cam Akers BN Justin Fields BN David Njoku BN Jameson Williams BN Zay Flowers BN Jalin Hyatt BN Ezekiel Elliott BN Devin Singletary BN Kenny Pickett BN Tyquan Thornton BN Chuba Hubbard BN Tyler Conklin BN Chase Edmonds,,Amon-Ra St. Brown,WR,8.33%,19.1
2,3870420988,drizniz33,1020,20.94,QB Patrick Mahomes RB James Cook RB Rashaad Penny WR Skyy Moore WR Cooper Kupp WR Mike Williams TE Mark Andrews FLEX Brandon Aiyuk BN Marquise Brown BN Dak Prescott BN Tyler Allgeier BN Jamaal Williams BN Adam Thielen BN D'Onta Foreman BN Alec Pierce BN Kareem Hunt BN Jake Ferguson BN Zach Ertz BN Allen Robinson II BN Chris Evans,,Tony Pollard,RB,8.33%,0
3,3870407776,dswartz1,1140,19.1,QB Anthony Richardson RB Tony Pollard RB J.K. Dobbins WR Amon-Ra St. Brown WR Deebo Samuel WR Michael Pittman Jr. TE Pat Freiermuth FLEX George Pickens BN Joe Mixon BN Courtland Sutton BN Tyler Boyd BN Cole Kmet BN Darnell Mooney BN Mecole Hardman Jr. BN Mac Jones BN Baker Mayfield BN Zamir White BN DeVante Parker BN Deon Jackson BN Peyton Hendershot,,Deebo Samuel,WR,8.33%,0
4,3870413389,tbalot,1020,18.5,QB Tua Tagovailoa RB Jahmyr Gibbs RB Breece Hall WR Justyn Ross WR Tyreek Hill WR Michael Thomas TE Sam LaPorta FLEX Travis Etienne Jr. BN George Kittle BN Aaron Jones BN Javonte Williams BN Kyler Murray BN De'Von Achane BN Zay Jones BN C.J. Stroud BN Tyler Higbee BN Joshua Palmer BN John Metchie III BN Van Jefferson BN Tank Dell,,Michael Pittman Jr.,BN,8.33%,0
5,3870413392,DeepSeaMike,1140,13.4,QB Justin Herbert RB David Montgomery RB D'Andre Swift WR Stefon Diggs WR Calvin Ridley WR Keenan Allen TE Chig Okonkwo FLEX Diontae Johnson BN Daniel Jones BN Zach Charbonnet BN AJ Dillon BN K.J. Osborn BN Romeo Doubs BN Jeff Wilson Jr. BN Gerald Everett BN Isaiah Likely BN Parris Campbell BN Darius Slayton BN Isaiah Spiller BN Durham Smythe,,J.K. Dobbins,FLEX,8.33%,0
6,3870421366,SARrUS,1140,11.6,QB Geno Smith RB Austin Ekeler RB Nick Chubb WR Rashee Rice WR Tee Higgins WR DJ Moore TE Michael Mayer FLEX Drake London BN Jaxon Smith-Njigba BN Jordan Addison BN Quentin Johnston BN Antonio Gibson BN Jaylen Warren BN Jonathan Mingo BN Marvin Mims Jr. BN Sam Howell BN Noah Fant BN Luke Musgrave BN Mack Hollins BN Kayshon Boutte,,George Pickens,WR,8.33%,0
7,3870413271,Dance_Pancake,1080,10,QB Russell Wilson RB Clyde Edwards-Helaire RB Miles Sanders WR CeeDee Lamb WR Garrett Wilson WR Amari Cooper TE Noah Gray FLEX Jerry Jeudy BN Chris Godwin BN James Conner BN Khalil Herbert BN Brian Robinson Jr. BN Jordan Love BN Dalton Kincaid BN Juwan Johnson BN Isaiah Hodgins BN Jayden Reed BN Desmond Ridder BN Deuce Vaughn BN Calvin Austin III,,Joe Mixon,RB,8.33%,0
8,3870413273,rukab88,1080,8.400001,QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley WR Marquez Valdes-Scantling WR Richie James Jr. WR Brandin Cooks TE Taysom Hill FLEX Najee Harris BN Dalvin Cook BN Dameon Pierce BN Odell Beckham Jr. BN Alexander Mattison BN Allen Lazard BN Bryce Young BN Trey Lance BN DJ Chark Jr. BN Khalil Shakir BN Hayden Hurst BN Irv Smith Jr. BN Chase Claypool,,Courtland Sutton,BN,8.33%,0
9,3870413407,jayhien14,1080,2,QB Josh Allen RB Jerick McKinnon RB Christian McCaffrey WR Jaylen Waddle WR Christian Watson WR Tyler Lockett TE T.J. Hockenson FLEX Alvin Kamara BN Samaje Perine BN Jakobi Meyers BN Derek Carr BN Donovan Peoples-Jones BN Tyjae Spears BN Rashid Shaheed BN Kenneth Gainwell BN Nico Collins BN Leonard Fournette BN Corey Davis BN Hunter Henry BN Joshua Kelley,,Pat Freiermuth,TE,8.33%,0
10,3870413386,younglloyd,1140,1,QB Jalen Hurts RB Damien Harris RB Elijah Mitchell WR Kadarius Toney WR Ja'Marr Chase WR DeVonta Smith TE Dallas Goedert FLEX DeAndre Hopkins BN Christian Kirk BN Trevor Lawrence BN Deshaun Watson BN Treylon Burks BN Evan Engram BN Greg Dulcich BN Matthew Stafford BN Hunter Renfrow BN Chase Brown BN Cordarrelle Patterson BN Gus Edwards BN Latavius Murray,,Anthony Richardson,QB,8.33%,0
11,3870413302,GoatMeatKing,1200,0,QB Kirk Cousins RB Jonathan Taylor RB Kenneth Walker III WR A.J. Brown WR Davante Adams WR Gabe Davis TE Kyle Pitts FLEX Rhamondre Stevenson BN Jahan Dotson BN Rashod Bateman BN JuJu Smith-Schuster BN Dawson Knox BN Roschon Johnson BN Raheem Mostert BN Jimmy Garoppolo BN Trey McBride BN Brock Purdy BN Puka Nacua BN Ty Chandler BN Michael Wilson,,Tyler Boyd,BN,8.33%,0
