Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3845636560,Ranae28,960,31.24,QB Patrick Mahomes RB Clyde Edwards-Helaire RB Jonathan Taylor WR Marquez Valdes-Scantling WR Brandin Cooks WR Zay Flowers TE Juwan Johnson FLEX Travis Etienne Jr. BN Alvin Kamara BN JuJu Smith-Schuster BN Russell Wilson BN Ezekiel Elliott BN Kenneth Gainwell BN Kareem Hunt BN Chase Claypool BN Gus Edwards BN Robert Woods BN Boston Scott BN Devin Duvernay BN Melvin Gordon III,,Saquon Barkley,RB,8.33%,0
2,3845646033,Kgnacke,1080,19.5,QB Justin Fields RB Bijan Robinson RB Josh Jacobs WR Amon-Ra St. Brown WR Skyy Moore WR Michael Pittman Jr. TE Darren Waller FLEX Brandon Aiyuk BN Tua Tagovailoa BN Odell Beckham Jr. BN Khalil Herbert BN Dawson Knox BN Chig Okonkwo BN Trey Lance BN Kendre Miller BN Jaylen Warren BN Rondale Moore BN Parris Campbell BN Deuce Vaughn BN Will Levis,,Nick Chubb,RB,8.33%,0
3,3845646612,clyder10,1080,15.820001,QB Jared Goff RB Najee Harris RB Dalvin Cook WR Marvin Jones Jr. WR Ja'Marr Chase WR Tee Higgins TE Evan Engram FLEX DJ Moore BN Joe Burrow BN Tyler Lockett BN Brian Robinson Jr. BN Tyler Boyd BN Elijah Mitchell BN Cole Kmet BN Roschon Johnson BN Josh Downs BN Hunter Renfrow BN Irv Smith Jr. BN Sam Howell BN Allen Robinson II,,Deebo Samuel,WR,8.33%,0
4,3845653195,eaglesnest78,1020,13.4,QB Geno Smith RB David Montgomery RB Kenneth Walker III WR Jaylen Waddle WR DK Metcalf WR Chris Godwin TE Travis Kelce FLEX Joe Mixon BN Javonte Williams BN Jameson Williams BN Jakobi Meyers BN Derek Carr BN Jalin Hyatt BN Romeo Doubs BN Rashid Shaheed BN Chuba Hubbard BN Van Jefferson BN Noah Fant BN Terrace Marshall Jr. BN DeVante Parker,,Lamar Jackson,QB,8.33%,0
5,3845635336,TheSapSupplier,1140,11.6,QB Lamar Jackson RB Saquon Barkley RB Nick Chubb WR Rashee Rice WR Deebo Samuel WR Jahan Dotson TE Pat Freiermuth FLEX Miles Sanders BN Trevor Lawrence BN Jordan Addison BN Aaron Rodgers BN De'Von Achane BN D'Onta Foreman BN Taysom Hill BN Tyjae Spears BN Michael Mayer BN Hayden Hurst BN Desmond Ridder BN Tank Dell BN Darius Slayton,,Miles Sanders,FLEX,8.33%,0
6,3845646697,jimmysorce,1080,11.4,QB Kyler Murray RB Isiah Pacheco RB Jerick McKinnon WR Cooper Kupp WR Chris Olave WR Jerry Jeudy TE Mark Andrews FLEX Aaron Jones BN Dameon Pierce BN Marquise Brown BN Quentin Johnston BN Allen Lazard BN Donovan Peoples-Jones BN Michael Gallup BN Jimmy Garoppolo BN Trey McBride BN Cordarrelle Patterson BN Tyler Conklin BN Mac Jones BN Zamir White,,Trevor Lawrence,BN,8.33%,0
7,3845653206,kinni,1140,8.9,QB Dak Prescott RB Breece Hall RB J.K. Dobbins WR A.J. Brown WR CeeDee Lamb WR Drake London TE Sam LaPorta FLEX Keenan Allen BN Treylon Burks BN Diontae Johnson BN David Njoku BN Zach Charbonnet BN Damien Harris BN Wan'Dale Robinson BN Kenny Pickett BN Jake Ferguson BN John Metchie III BN Jerome Ford BN Ryan Tannehill BN Pierre Strong Jr.,,Jahan Dotson,WR,8.33%,0
8,3845653431,tyny6780,1080,8,QB Deshaun Watson RB Jahmyr Gibbs RB Cam Akers WR Stefon Diggs WR Davante Adams WR Amari Cooper TE George Kittle FLEX Rachaad White BN Elijah Moore BN Tyler Allgeier BN Anthony Richardson BN Dalton Schultz BN K.J. Osborn BN Adam Thielen BN Jeff Wilson Jr. BN DJ Chark Jr. BN C.J. Stroud BN Leonard Fournette BN Tyquan Thornton BN Mack Hollins,,Jordan Addison,WR,8.33%,0
9,3845660857,DaBizzle,1080,2.6,QB Jalen Hurts RB Christian McCaffrey RB D'Andre Swift WR Richie James Jr. WR Kadarius Toney WR DeVonta Smith TE T.J. Hockenson FLEX Dallas Goedert BN Daniel Jones BN Courtland Sutton BN Alexander Mattison BN Darnell Mooney BN Alec Pierce BN Nico Collins BN Isaiah Hodgins BN Jelani Woods BN Baker Mayfield BN Evan Hull BN Deon Jackson BN Ty Chandler,,Pat Freiermuth,TE,8.33%,0
10,3845652474,aethier88,1140,1.6,QB Justin Herbert RB Tony Pollard RB James Conner WR Justyn Ross WR Justin Jefferson WR Calvin Ridley TE Kyle Pitts FLEX Mike Williams BN James Cook BN Rashaad Penny BN Rashod Bateman BN AJ Dillon BN Greg Dulcich BN Bryce Young BN Jonathan Mingo BN Chase Brown BN Khalil Shakir BN Mecole Hardman Jr. BN Marvin Mims Jr. BN Cade Otton,,Aaron Rodgers,BN,8.33%,0
