Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3868135460,DeepSeaMike,960,41.64,QB Patrick Mahomes RB David Montgomery RB Breece Hall WR Justyn Ross WR Justin Jefferson WR DeAndre Hopkins TE Noah Gray FLEX Keenan Allen BN Tyler Lockett BN Elijah Moore BN Brian Robinson Jr. BN Elijah Mitchell BN Jordan Love BN Ezekiel Elliott BN Jaylen Warren BN Jayden Reed BN Hunter Henry BN Luke Musgrave BN Daniel Bellinger BN Ty Chandler,,Ja'Marr Chase,WR,8.33%,0
2,3868148199,FictionKing,1080,20.9,QB Russell Wilson RB Saquon Barkley RB Kenneth Walker III WR Amon-Ra St. Brown WR Marvin Jones Jr. WR DJ Moore TE Evan Engram FLEX Jerry Jeudy BN Gabe Davis BN Courtland Sutton BN Pat Freiermuth BN Tyler Boyd BN K.J. Osborn BN Kenneth Gainwell BN Curtis Samuel BN Khalil Shakir BN Sam Howell BN Desmond Ridder BN Deuce Vaughn BN Mack Hollins,,Chris Olave,WR,8.33%,0
3,3868135456,mikes30911,1020,16.5,QB Deshaun Watson RB Clyde Edwards-Helaire RB Bijan Robinson WR Rashee Rice WR Kadarius Toney WR DeVonta Smith TE Dallas Goedert FLEX Drake London BN Joe Mixon BN Diontae Johnson BN Quentin Johnston BN AJ Dillon BN Tyler Allgeier BN Jalin Hyatt BN Greg Dulcich BN Kendre Miller BN Matthew Stafford BN Chase Brown BN Chris Evans BN Colt McCoy,,Tee Higgins,WR,8.33%,0
4,3868135458,tonymichels22,1020,16.1,QB Trevor Lawrence RB Christian McCaffrey RB Josh Jacobs WR Marquez Valdes-Scantling WR Skyy Moore WR Calvin Ridley TE Sam LaPorta FLEX Darren Waller BN Cam Akers BN Jahan Dotson BN Kyler Murray BN Zay Jones BN Tyjae Spears BN Nico Collins BN Tank Bigsby BN Jimmy Garoppolo BN Zach Ertz BN Cade Otton BN David Bell BN Michael Wilson,,Joe Burrow,QB,8.33%,0
5,3868148193,kufanwiseman,1140,14.02,QB Jared Goff RB Jonathan Taylor RB Dalvin Cook WR CeeDee Lamb WR Garrett Wilson WR Amari Cooper TE Taysom Hill FLEX James Cook BN Kirk Cousins BN Alvin Kamara BN Aaron Rodgers BN Alexander Mattison BN Raheem Mostert BN Hayden Hurst BN Irv Smith Jr. BN Tyquan Thornton BN Brock Purdy BN Parris Campbell BN Tank Dell BN Calvin Austin III,,Mike Williams,FLEX,8.33%,0
6,3868140204,BigNash,1080,9.4,QB Josh Allen RB Isiah Pacheco RB Derrick Henry WR Stefon Diggs WR Christian Kirk WR Brandin Cooks TE George Kittle FLEX Aaron Jones BN Miles Sanders BN Jameson Williams BN Allen Lazard BN Rondale Moore BN Joshua Palmer BN Kenny Pickett BN Mike Gesicki BN Hunter Renfrow BN Jake Ferguson BN Mac Jones BN Zamir White BN Greg Dortch,,Kyle Pitts,TE,8.33%,0
7,3868135423,greysquirrel,1080,8,QB Jalen Hurts RB Jahmyr Gibbs RB Austin Ekeler WR Christian Watson WR Brandon Aiyuk WR George Pickens TE David Njoku FLEX Mike Evans BN Daniel Jones BN Khalil Herbert BN Damien Harris BN Jamaal Williams BN Bryce Young BN Juwan Johnson BN Rashid Shaheed BN Michael Gallup BN Kareem Hunt BN Tim Patrick BN Trey McBride BN Baker Mayfield,,Treylon Burks,BN,8.33%,0
8,3868125538,ryanmura,1200,0,QB Joe Burrow RB Zach Charbonnet RB De'Von Achane WR Ja'Marr Chase WR Chris Olave WR Tee Higgins TE Kyle Pitts FLEX Mike Williams BN Treylon Burks BN Jordan Addison BN Rashod Bateman BN Dawson Knox BN Roschon Johnson BN Jeff Wilson Jr. BN Gerald Everett BN Josh Downs BN Cordarrelle Patterson BN Marvin Mims Jr. BN Isaiah Likely BN Jerome Ford,,Jordan Addison,BN,8.33%,0
8,3868135429,sampat,1200,0,QB Dak Prescott RB Nick Chubb RB Rhamondre Stevenson WR A.J. Brown WR Deebo Samuel WR Michael Thomas TE T.J. Hockenson FLEX Dameon Pierce BN Derek Carr BN Adam Thielen BN D'Onta Foreman BN Dalton Kincaid BN Romeo Doubs BN Alec Pierce BN Michael Mayer BN John Metchie III BN DeVante Parker BN Boston Scott BN Zack Moss BN Davis Mills,,Zach Charbonnet,RB,8.33%,0
8,3868140238,belikemike247,1200,0,QB Geno Smith RB Najee Harris RB J.K. Dobbins WR Cooper Kupp WR Jaylen Waddle WR DK Metcalf TE Chig Okonkwo FLEX Michael Pittman Jr. BN Jaxon Smith-Njigba BN Rashaad Penny BN Zay Flowers BN Antonio Gibson BN DJ Chark Jr. BN Tyler Higbee BN Jonathan Mingo BN Noah Fant BN Robert Woods BN Ryan Tannehill BN Deon Jackson BN Salvon Ahmed,,Rashod Bateman,BN,8.33%,0
