Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3883277038,Biggameboys,1080,30.7,QB Deshaun Watson RB Cam Akers RB Alexander Mattison WR Amon-Ra St. Brown WR Rashee Rice WR A.J. Brown TE Hayden Hurst FLEX DK Metcalf BN Amari Cooper BN Chris Godwin BN Daniel Jones BN AJ Dillon BN Jalin Hyatt BN Jordan Love BN Romeo Doubs BN Curtis Samuel BN Chuba Hubbard BN Tyler Conklin BN Logan Thomas BN Latavius Murray,,Garrett Wilson,WR,8.33%,0
2,3883252461,DeepSeaMike,1020,29.3,QB Geno Smith RB David Montgomery RB Clyde Edwards-Helaire WR Josh Reynolds WR Garrett Wilson WR Mike Williams TE Chig Okonkwo FLEX Nick Chubb BN Rhamondre Stevenson BN Jaxon Smith-Njigba BN Tyler Lockett BN Gabe Davis BN Dalton Kincaid BN Tyjae Spears BN Joshua Palmer BN Kenny Pickett BN Tank Bigsby BN Mac Jones BN Hunter Henry BN Puka Nacua,,Nick Chubb,RB,8.33%,0
3,3883276641,chicky16,960,23.019999,QB Jared Goff RB Josh Jacobs RB Kenneth Walker III WR Marquez Valdes-Scantling WR Marvin Jones Jr. WR Skyy Moore TE David Njoku FLEX Stefon Diggs BN Josh Allen BN Dameon Pierce BN Jordan Addison BN Courtland Sutton BN Allen Lazard BN Cole Kmet BN Roschon Johnson BN C.J. Stroud BN John Metchie III BN Isaiah Likely BN Jayden Reed BN Sam Darnold,,Rhamondre Stevenson,RB,8.33%,0
4,3883252835,Strangy22,1080,21.54,QB Patrick Mahomes RB Travis Etienne Jr. RB Damien Harris WR Kadarius Toney WR CeeDee Lamb WR Deebo Samuel TE T.J. Hockenson FLEX Kyle Pitts BN Michael Pittman Jr. BN Brandon Aiyuk BN Samaje Perine BN Anthony Richardson BN Dalton Schultz BN Jeff Wilson Jr. BN DJ Chark Jr. BN Isaiah Hodgins BN Jerome Ford BN Zamir White BN Jarrett Stidham BN Joshua Dobbs,,Mike Williams,WR,8.33%,0
5,3883267122,gregkarpinski,1080,16.9,QB Kirk Cousins RB Jahmyr Gibbs RB Najee Harris WR Ja'Marr Chase WR Davante Adams WR Mike Evans TE Sam LaPorta FLEX James Conner BN James Cook BN Elijah Moore BN JuJu Smith-Schuster BN Tyler Higbee BN Khalil Shakir BN Irv Smith Jr. BN Sam Howell BN Noah Fant BN Tank Dell BN Ryan Tannehill BN Deon Jackson BN Zack Moss,,Jaxon Smith-Njigba,BN,8.33%,0
6,3883252753,stumpfest,1140,9.4,QB Jalen Hurts RB Isiah Pacheco RB Jonathan Taylor WR DJ Moore WR Treylon Burks WR Tyler Boyd TE George Kittle FLEX Bijan Robinson BN Joe Burrow BN Dalvin Cook BN Darnell Mooney BN Dawson Knox BN Adam Thielen BN D'Onta Foreman BN Donovan Peoples-Jones BN Trey Lance BN Michael Gallup BN Mike Gesicki BN Cordarrelle Patterson BN Kyle Trask,,Tyler Lockett,WR,8.33%,0
7,3883266869,self-medicated,1020,3.6,QB Dak Prescott RB Jerick McKinnon RB Aaron Jones WR Justyn Ross WR Tyreek Hill WR Tee Higgins TE Jake Ferguson FLEX Calvin Ridley BN J.K. Dobbins BN Diontae Johnson BN Alvin Kamara BN Michael Thomas BN Russell Wilson BN Kendre Miller BN Kareem Hunt BN Marvin Mims Jr. BN Gus Edwards BN Darius Slayton BN Chris Evans BN Donald Parham Jr.,,David Montgomery,BN,8.33%,13.4
8,3883284502,JWheel73,1140,1.6,QB Justin Fields RB Tony Pollard RB Miles Sanders WR Richie James Jr. WR Cooper Kupp WR Drake London TE Mark Andrews FLEX Brandin Cooks BN Jahan Dotson BN Pat Freiermuth BN Rashaad Penny BN K.J. Osborn BN Antonio Gibson BN Raheem Mostert BN Matthew Stafford BN Van Jefferson BN Mack Hollins BN Evan Hull BN Taylor Heinicke BN Rico Dowdle,,Gabe Davis,FLEX,8.33%,0
9,3883252777,Moyboy329,1200,0,QB Lamar Jackson RB Austin Ekeler RB Saquon Barkley WR Jerry Jeudy WR Christian Watson WR Terry McLaurin TE Juwan Johnson FLEX Marquise Brown BN Joe Mixon BN Rashod Bateman BN Jamaal Williams BN Jakobi Meyers BN Kyler Murray BN Nico Collins BN Rondale Moore BN Jimmy Garoppolo BN Hunter Renfrow BN Cade Otton BN Joshua Kelley BN Durham Smythe,,Geno Smith,QB,8.33%,0
9,3883276648,LSUNick413,1200,0,QB Justin Herbert RB Christian McCaffrey RB Javonte Williams WR DeVonta Smith WR Christian Kirk WR Quentin Johnston TE Darren Waller FLEX Khalil Herbert BN Aaron Rodgers BN De'Von Achane BN Zay Jones BN Taysom Hill BN Jaylen Warren BN Gerald Everett BN Jonathan Mingo BN Chase Brown BN Tyquan Thornton BN Baker Mayfield BN Luke Musgrave BN Cole Turner,,Chig Okonkwo,BN,8.33%,0
