Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3874808520,Spunky3300,960,38.82,QB Jared Goff RB Clyde Edwards-Helaire RB Jamaal Williams WR Josh Reynolds WR Stefon Diggs WR DJ Moore TE Sam LaPorta FLEX Keenan Allen BN Josh Allen BN Christian Kirk BN Kyle Pitts BN Gabe Davis BN Antonio Gibson BN Kenneth Gainwell BN Jake Ferguson BN Isaiah Hodgins BN Chuba Hubbard BN Gus Edwards BN Kendrick Bourne BN Michael Wilson,,Stefon Diggs,WR,8.33%,0
2,3874830460,bjhoo,1080,30.7,QB Dak Prescott RB Bijan Robinson RB Travis Etienne Jr. WR Amon-Ra St. Brown WR Rashee Rice WR Deebo Samuel TE Dalton Schultz FLEX Terry McLaurin BN Jaxon Smith-Njigba BN D'Andre Swift BN Alexander Mattison BN Derek Carr BN Greg Dulcich BN Taysom Hill BN DJ Chark Jr. BN C.J. Stroud BN Michael Gallup BN Rondale Moore BN Hunter Renfrow BN Chris Evans,,Josh Allen,QB,8.33%,0
3,3874811994,Dbldn1,960,22.94,QB Patrick Mahomes RB Jerick McKinnon RB Aaron Jones WR Skyy Moore WR DK Metcalf WR George Pickens TE Travis Kelce FLEX Mike Evans BN Javonte Williams BN AJ Dillon BN JuJu Smith-Schuster BN Jalin Hyatt BN Raheem Mostert BN Michael Mayer BN Joshua Palmer BN Brock Purdy BN Mac Jones BN Zach Ertz BN Zamir White BN Chase Edmonds,,DJ Moore,WR,8.33%,0
4,3874821218,DeepSeaMike,1140,13.4,QB Jalen Hurts RB David Montgomery RB Josh Jacobs WR A.J. Brown WR Tyler Lockett WR Brandin Cooks TE Darren Waller FLEX Rhamondre Stevenson BN Daniel Jones BN Odell Beckham Jr. BN Rashaad Penny BN K.J. Osborn BN Ezekiel Elliott BN Nico Collins BN Cordarrelle Patterson BN Parris Campbell BN Hunter Henry BN Darius Slayton BN Cole Turner BN Latavius Murray,,Keenan Allen,WR,8.33%,0
5,3874808611,chiefstigers,1020,11.200001,QB Anthony Richardson RB Jahmyr Gibbs RB Tony Pollard WR Richie James Jr. WR Justyn Ross WR Tyreek Hill TE T.J. Hockenson FLEX Christian Watson BN Jahan Dotson BN Zay Flowers BN Brian Robinson Jr. BN Tyler Allgeier BN Kyler Murray BN Tyler Boyd BN Elijah Mitchell BN Tank Bigsby BN Sam Howell BN Isaiah Likely BN Noah Fant BN Ryan Tannehill,,Christian Kirk,FLEX,8.33%,0
6,3874821682,Brandon143,1140,9.4,QB Deshaun Watson RB Isiah Pacheco RB Saquon Barkley WR Davante Adams WR Amari Cooper WR DeAndre Hopkins TE David Njoku FLEX Michael Pittman Jr. BN Alvin Kamara BN Zay Jones BN Jordan Love BN Devin Singletary BN Jimmy Garoppolo BN Mecole Hardman Jr. BN Jayden Reed BN Tyler Conklin BN Cedric Tillman BN Luke Musgrave BN Ty Chandler BN C.J. Uzomah,,Kyle Pitts,TE,8.33%,0
7,3874811956,Bobafatt-1,1080,7.8,QB Joe Burrow RB Kenneth Walker III RB Dalvin Cook WR Marquez Valdes-Scantling WR Kadarius Toney WR Ja'Marr Chase TE Dallas Goedert FLEX Tee Higgins BN Rachaad White BN Diontae Johnson BN Tyjae Spears BN Jaylen Warren BN Kenny Pickett BN Chase Brown BN Khalil Shakir BN Irv Smith Jr. BN Baker Mayfield BN Allen Robinson II BN Cade Otton BN Trey Palmer,,Gabe Davis,BN,8.33%,0
8,3874812261,Jcarter1971,1140,1.8,QB Lamar Jackson RB Dameon Pierce RB Joe Mixon WR Marvin Jones Jr. WR CeeDee Lamb WR Garrett Wilson TE Pat Freiermuth FLEX Chris Godwin BN James Conner BN Courtland Sutton BN Geno Smith BN Jakobi Meyers BN Cole Kmet BN Adam Thielen BN Roschon Johnson BN Bryce Young BN Juwan Johnson BN Hayden Hurst BN Deon Jackson BN Trey Sermon,,Jared Goff,BN,8.33%,14.02
9,3874808605,rlefevre1717,1200,0,QB Trevor Lawrence RB Austin Ekeler RB Derrick Henry WR Chris Olave WR Brandon Aiyuk WR Marquise Brown TE Chig Okonkwo FLEX Najee Harris BN Khalil Herbert BN Aaron Rodgers BN Darnell Mooney BN D'Onta Foreman BN Dalton Kincaid BN Romeo Doubs BN Jonathan Mingo BN Josh Downs BN Deuce Vaughn BN Tank Dell BN Puka Nacua BN Ronnie Bell,,Jamaal Williams,RB,8.33%,0
9,3874811996,michaelheery,1200,0,QB Kirk Cousins RB Breece Hall RB J.K. Dobbins WR Justin Jefferson WR DeVonta Smith WR Jerry Jeudy TE Mark Andrews FLEX Jordan Addison BN Michael Thomas BN Samaje Perine BN Russell Wilson BN Jeff Wilson Jr. BN Tyler Higbee BN Rashid Shaheed BN Trey McBride BN John Metchie III BN Marvin Mims Jr. BN Jerome Ford BN Kyren Williams BN Quez Watkins,,Antonio Gibson,RB,8.33%,0
9,3874821533,Visionz77,1140,0,QB Justin Herbert RB Christian McCaffrey RB James Cook WR Jaylen Waddle WR Calvin Ridley WR Mike Williams TE George Kittle FLEX Treylon Burks BN Tua Tagovailoa BN Zach Charbonnet BN Elijah Moore BN De'Von Achane BN Kendre Miller BN Gerald Everett BN Curtis Samuel BN Mike Gesicki BN Kareem Hunt BN Van Jefferson BN Robert Woods BN DeVante Parker,,Kenneth Gainwell,BN,8.33%,0
9,3874812001,whirledchimp,1080,0,QB Justin Fields RB Jonathan Taylor RB Nick Chubb WR Cooper Kupp WR Drake London WR Quentin Johnston TE Evan Engram FLEX Miles Sanders BN Cam Akers BN Jameson Williams BN Rashod Bateman BN Damien Harris BN Allen Lazard BN Dawson Knox BN Donovan Peoples-Jones BN Alec Pierce BN Matthew Stafford BN Leonard Fournette BN Desmond Ridder BN Robert Tonyan,,Jake Ferguson,BN,8.33%,0
,,,,,,,Isaiah Hodgins,BN,8.33%,0
,,,,,,,Chuba Hubbard,BN,8.33%,0
,,,,,,,Sam LaPorta,BN,8.33%,8.9
,,,,,,,Gus Edwards,BN,8.33%,0
