Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3882568990,millertime7781,900,41.840004,QB Patrick Mahomes RB Isiah Pacheco RB Jahmyr Gibbs WR DeAndre Hopkins WR Chris Godwin WR George Pickens TE Travis Kelce FLEX Clyde Edwards-Helaire BN Rachaad White BN Odell Beckham Jr. BN Jamaal Williams BN Adam Thielen BN Roschon Johnson BN C.J. Stroud BN Marvin Mims Jr. BN Chase Claypool BN Tank Dell BN Luke Musgrave BN Evan Hull BN Boston Scott,,Austin Ekeler,RB,8.33%,0
2,3882569061,photoperbear,840,23.800001,QB Tua Tagovailoa RB Jerick McKinnon RB Kenneth Walker III WR Rashee Rice WR Marquez Valdes-Scantling WR Marvin Jones Jr. TE Mark Andrews FLEX Richie James Jr. BN Justyn Ross BN Stefon Diggs BN Garrett Wilson BN Amari Cooper BN Daniel Jones BN Darnell Mooney BN Raheem Mostert BN Taysom Hill BN Kenneth Gainwell BN Tank Bigsby BN Cordarrelle Patterson BN Zach Ertz,,Jalen Hurts,QB,8.33%,0
3,3882576381,genewoods1,1140,19.1,QB Justin Fields RB Dameon Pierce RB James Cook WR Amon-Ra St. Brown WR Jaylen Waddle WR Mike Evans TE Darren Waller FLEX Khalil Herbert BN Dak Prescott BN AJ Dillon BN Kyler Murray BN Allen Lazard BN Zay Jones BN Greg Dulcich BN Ezekiel Elliott BN Matthew Stafford BN Devin Singletary BN Rondale Moore BN Isaiah Likely BN Michael Wilson,,DeVonta Smith,WR,8.33%,0
4,3882585905,beastiemonk,1140,14.02,QB Jared Goff RB Nick Chubb RB Rhamondre Stevenson WR CeeDee Lamb WR Deebo Samuel WR Michael Pittman Jr. TE David Njoku FLEX James Conner BN Courtland Sutton BN Alexander Mattison BN Anthony Richardson BN Dalton Schultz BN Isaiah Hodgins BN Khalil Shakir BN John Metchie III BN Van Jefferson BN Robert Woods BN Darius Slayton BN DeVante Parker BN Deon Jackson,,Joe Burrow,BN,8.33%,0
5,3882585716,DeepSeaMike,1140,13.4,QB Geno Smith RB David Montgomery RB Saquon Barkley WR A.J. Brown WR Mike Williams WR Jaxon Smith-Njigba TE Pat Freiermuth FLEX Brandon Aiyuk BN Tyler Lockett BN Joe Mixon BN Damien Harris BN Juwan Johnson BN Kendre Miller BN Joshua Palmer BN Kenny Pickett BN Brock Purdy BN Chris Evans BN Calvin Austin III BN Myles Gaskin BN Randall Cobb,,Aaron Jones,RB,8.33%,0
6,3882569019,acdub15,1140,8.9,QB Trevor Lawrence RB Travis Etienne Jr. RB Cam Akers WR Justin Jefferson WR DK Metcalf WR Calvin Ridley TE Sam LaPorta FLEX Jordan Addison BN Elijah Moore BN Brian Robinson Jr. BN Russell Wilson BN Elijah Mitchell BN De'Von Achane BN Jake Ferguson BN Jayden Reed BN Hunter Henry BN Kyren Williams BN Tutu Atwell BN Ty Chandler BN Joshua Dobbs,,Dallas Goedert,TE,8.33%,0
7,3882585980,tigervol23,1140,1,QB Justin Herbert RB Jonathan Taylor RB Bijan Robinson WR Kadarius Toney WR Davante Adams WR Keenan Allen TE Michael Mayer FLEX Miles Sanders BN Javonte Williams BN Quentin Johnston BN Jakobi Meyers BN Jalin Hyatt BN Romeo Doubs BN Gerald Everett BN Jimmy Garoppolo BN Parris Campbell BN Jerome Ford BN Zamir White BN Mack Hollins BN Puka Nacua,,Brandin Cooks,FLEX,8.33%,0
8,3882559933,hokie67,1080,0.4,QB Jalen Hurts RB Austin Ekeler RB Aaron Jones WR Skyy Moore WR DeVonta Smith WR Brandin Cooks TE Dallas Goedert FLEX Jameson Williams BN Joe Burrow BN Zay Flowers BN Tyler Boyd BN Cole Kmet BN Chig Okonkwo BN Jaylen Warren BN Chase Brown BN Chuba Hubbard BN Gus Edwards BN Baker Mayfield BN Deuce Vaughn BN Olamide Zaccheaus,,Jameson Williams,BN,8.33%,0
9,3882559944,salslivers,1200,0,QB Deshaun Watson RB Breece Hall RB Josh Jacobs WR Ja'Marr Chase WR Tee Higgins WR Christian Kirk TE Kyle Pitts FLEX Terry McLaurin BN Zach Charbonnet BN Kirk Cousins BN Samaje Perine BN K.J. Osborn BN Jordan Love BN Donovan Peoples-Jones BN Rashid Shaheed BN Hunter Renfrow BN Irv Smith Jr. BN Cade Otton BN Chase Edmonds BN Zack Moss,,Zay Flowers,WR,8.33%,0
9,3882569006,cracki40,1200,0,QB Aaron Rodgers RB Derrick Henry RB J.K. Dobbins WR Tyreek Hill WR DJ Moore WR Drake London TE Evan Engram FLEX Jahan Dotson BN Alvin Kamara BN Antonio Gibson BN DJ Chark Jr. BN Tyler Higbee BN Tyjae Spears BN Michael Gallup BN Curtis Samuel BN Mecole Hardman Jr. BN Sam Howell BN Desmond Ridder BN Cole Turner BN Latavius Murray,,Skyy Moore,WR,8.33%,0.4
