Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1,3880777094,paroleeproud,1080,30.7,QB Lamar Jackson RB Breece Hall RB Javonte Williams WR Amon-Ra St. Brown WR Rashee Rice WR A.J. Brown TE Greg Dulcich FLEX DJ Moore BN Trevor Lawrence BN Alvin Kamara BN Rashod Bateman BN Zay Jones BN Dalton Kincaid BN Kenneth Gainwell BN Khalil Shakir BN John Metchie III BN Van Jefferson BN Robert Woods BN Deuce Vaughn BN Zamir White,,Saquon Barkley,RB,8.33%,0
2,3880784702,DeepSeaMike,960,28.94,QB Patrick Mahomes RB Dalvin Cook RB Rashaad Penny WR Marquez Valdes-Scantling WR Justyn Ross WR Tee Higgins TE Travis Kelce FLEX DeAndre Hopkins BN Diontae Johnson BN Gabe Davis BN Daniel Jones BN Alexander Mattison BN Damien Harris BN Samaje Perine BN Jaylen Warren BN Joshua Palmer BN Josh Downs BN Isaiah Hodgins BN Hunter Henry BN Trayveon Williams,,Garrett Wilson,WR,8.33%,0
3,3880777093,Flabio8,1140,14.02,QB Jared Goff RB Austin Ekeler RB Rhamondre Stevenson WR Davante Adams WR Michael Pittman Jr. WR Jaxon Smith-Njigba TE T.J. Hockenson FLEX D'Andre Swift BN Marquise Brown BN Dak Prescott BN JuJu Smith-Schuster BN Elijah Mitchell BN Dawson Knox BN Chig Okonkwo BN DJ Chark Jr. BN Kendre Miller BN Hunter Renfrow BN Mac Jones BN Noah Fant BN Israel Abanikanda,,Deebo Samuel,WR,8.33%,0
4,3880767315,IHeartPizza,1140,13.4,QB Anthony Richardson RB David Montgomery RB Saquon Barkley WR Garrett Wilson WR Deebo Samuel WR Keenan Allen TE Jake Ferguson FLEX Dameon Pierce BN Brandon Aiyuk BN Treylon Burks BN Zay Flowers BN Tyler Allgeier BN Russell Wilson BN Alec Pierce BN Rashid Shaheed BN Curtis Samuel BN Sam Howell BN Zach Ertz BN Kyren Williams BN Cole Turner,,Keenan Allen,WR,8.33%,0
5,3880767317,cbw3q,1140,9.4,QB Joe Burrow RB Isiah Pacheco RB Tony Pollard WR Cooper Kupp WR George Pickens WR Courtland Sutton TE Mark Andrews FLEX Rachaad White BN AJ Dillon BN Elijah Moore BN Darnell Mooney BN D'Onta Foreman BN Jeff Wilson Jr. BN Kenny Pickett BN Marvin Mims Jr. BN Chase Claypool BN Isaiah Likely BN Desmond Ridder BN Luke Musgrave BN Darius Slayton,,Dameon Pierce,RB,8.33%,0
6,3880777016,niners15fan,1020,9,QB Justin Herbert RB Jahmyr Gibbs RB Derrick Henry WR Kadarius Toney WR Tyreek Hill WR Drake London TE George Kittle FLEX Terry McLaurin BN David Njoku BN Brian Robinson Jr. BN Tyler Boyd BN De'Von Achane BN Jalin Hyatt BN Matthew Stafford BN Mike Gesicki BN Jimmy Garoppolo BN Kareem Hunt BN Cordarrelle Patterson BN Ty Chandler BN Ronnie Bell,,Brandon Aiyuk,FLEX,8.33%,0
7,3880784701,bigsmooth542002,1140,8.9,QB Josh Allen RB Christian McCaffrey RB Aaron Jones WR Calvin Ridley WR Christian Watson WR Mike Evans TE Sam LaPorta FLEX Kyle Pitts BN Tua Tagovailoa BN Brandin Cooks BN Roschon Johnson BN Ezekiel Elliott BN Michael Mayer BN Nico Collins BN Michael Gallup BN Chuba Hubbard BN Brock Purdy BN Parris Campbell BN Chris Evans BN Zack Moss,,David Montgomery,BN,8.33%,13.4
8,3880767386,Steeler78025TX,1080,5.7,QB Justin Fields RB Clyde Edwards-Helaire RB Najee Harris WR Marvin Jones Jr. WR Stefon Diggs WR Chris Olave TE Dallas Goedert FLEX Chris Godwin BN Kirk Cousins BN Odell Beckham Jr. BN Khalil Herbert BN Dalton Schultz BN K.J. Osborn BN Cole Kmet BN Raheem Mostert BN Donovan Peoples-Jones BN C.J. Stroud BN Devin Singletary BN Marquez Callaway BN Randall Cobb,,Treylon Burks,BN,8.33%,0
9,3880784684,shuckle,1140,2,QB Bryce Young RB Jerick McKinnon RB Jonathan Taylor WR CeeDee Lamb WR DK Metcalf WR Amari Cooper TE Pat Freiermuth FLEX Bijan Robinson BN Jerry Jeudy BN Miles Sanders BN Jahan Dotson BN Antonio Gibson BN Tyler Higbee BN Tyjae Spears BN Jonathan Mingo BN Baker Mayfield BN Ryan Tannehill BN Deon Jackson BN Durham Smythe BN Trey Palmer,,Zay Flowers,BN,8.33%,0
10,3880777053,mmalone353,1140,1.6,QB Deshaun Watson RB Travis Etienne Jr. RB J.K. Dobbins WR Richie James Jr. WR Ja'Marr Chase WR Jaylen Waddle TE Evan Engram FLEX Mike Williams BN Michael Thomas BN Jamaal Williams BN Derek Carr BN Trey Lance BN Gerald Everett BN Rondale Moore BN Tank Bigsby BN Chase Brown BN Hayden Hurst BN Mecole Hardman Jr. BN Gus Edwards BN Tank Dell,,Tyler Allgeier,BN,8.33%,0
